TimesH,Frame,NoMissing,5,5,19,19,20,20,26,26,41,41,50,50,54,54,63,63,64,64,69,69,73,73,79,79,85,85,95,95,99,99,114,114,134,134,136,136,137,137,140,140,143,143,144,144,159,159,165,165,173,173,174,174,191,191,194,194,205,205,208,208,211,211,212,212,213,213,225,225,227,227,235,235,252,252,254,254,269,269,284,284,288,288,316,316,321,321,324,324,336,336,358,358,359,359,372,372,401,401,402,402,409,409,414,414,417,417,424,424,428,428,434,434,441,441,446,446,465,465,470,470,481,481,482,482,496,496,523,523,535,535,545,545,554,554,564,564,573,573,591,591,651,651,696,696,746,746,861,861,964,964,1035,1035,1071,1071,1129,1129,1179,1179
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
194.5,778.0,,117.366,42.846000000000004,72.883,38.614000000000004,283.969,44.825,306.39099999999996,43.498000000000005,76.612,29.028000000000002,245.078,23.747,56.08,27.219,99.302,34.461,263.735,31.599,61.16,33.418,235.433,32.817,236.202,62.75,291.116,56.563,243.956,67.295,279.056,64.226,222.468,48.123000000000005,260.85200000000003,54.068999999999996,288.916,85.103,108.4,86.58,262.684,85.134,307.73900000000003,85.406,212.385,81.337,219.00799999999998,92.59700000000001,78.10300000000001,88.03299999999999,86.2,72.271,235.407,71.512,196.127,75.992,130.778,81.222,256.116,105.054,145.321,104.743,90.87100000000001,104.19200000000001,112.24600000000001,102.822,57.788999999999994,104.501,177.576,118.505,72.156,107.084,202.197,109.40299999999999,125.581,89.305,58.04600000000001,94.206,206.226,99.635,232.268,128.378,113.039,135.161,75.345,113.73299999999999,6.466,125.20200000000001,220.782,125.421,104.27799999999999,147.437,231.532,153.033,239.993,150.211,243.868,141.391,210.447,170.30700000000002,220.10299999999998,169.203,4.607,169.757,289.37,172.185,90.39,174.567,244.636,170.87900000000002,206.52599999999998,159.789,66.828,160.81,294.04200000000003,156.295,212.31099999999998,165.49,76.38,17.342,262.217,192.78,,,234.55599999999998,190.35,72.433,20.79,238.93599999999998,21.743000000000002,255.68,176.66099999999997,79.821,174.891,24.628,185.31,196.40599999999998,182.088,174.99599999999998,65.77600000000001,282.503,30.0,271.26099999999997,53.56100000000001,93.71799999999999,180.274,299.033,46.983999999999995,104.163,51.288999999999994,47.228,28.19,100.99799999999999,106.32700000000001,239.144,48.407,206.855,67.111,95.573,82.15299999999999
194.75,779.0,,117.184,42.806000000000004,72.915,38.556999999999995,283.97900000000004,44.823,306.362,43.607,76.783,29.02,245.05700000000002,23.75,56.108000000000004,27.195,99.405,34.562,263.755,31.595,61.107,33.403,235.38,32.882,236.14700000000002,62.778,291.058,56.577,243.898,67.263,279.087,64.264,222.49200000000002,48.184,260.798,54.108999999999995,288.94599999999997,85.109,108.43299999999999,86.521,262.80400000000003,85.135,307.721,85.396,212.42700000000002,81.314,218.922,92.589,78.077,88.021,86.30799999999999,72.36399999999999,235.328,71.571,196.11900000000003,76.045,130.77200000000002,81.295,256.221,105.086,145.359,104.781,90.796,104.287,112.26799999999999,102.785,57.768,104.55,177.537,118.604,72.153,107.087,202.215,109.428,125.61200000000001,89.29799999999999,58.019,94.209,206.18200000000002,99.712,232.19,128.406,113.09100000000001,135.224,75.197,113.853,6.487,125.137,220.71200000000002,125.477,104.23,147.41,231.493,153.089,239.99,150.209,243.762,141.57399999999998,210.37599999999998,170.301,220.149,169.22400000000002,4.683,169.675,289.377,172.141,90.54700000000001,174.457,244.63299999999998,170.908,206.541,159.74,66.785,160.843,294.0,156.297,212.40400000000002,165.445,76.438,17.336,262.20799999999997,192.979,,,234.636,190.335,72.435,20.883000000000003,238.888,21.717,255.8,176.615,79.763,174.84099999999998,24.7,185.262,196.4,182.169,175.013,65.781,282.558,30.051,271.175,53.506,93.696,180.294,298.97700000000003,46.974,103.98899999999999,51.326,47.242,28.183000000000003,101.113,106.2,239.22400000000002,48.4,206.821,67.12,95.72,81.836
195.0,780.0,,116.822,42.786,72.98899999999999,38.476,283.96299999999997,44.855,306.375,43.746,76.991,29.065,245.05,23.74,56.068999999999996,27.226,99.2,34.496,263.722,31.576,61.13,33.376,235.403,32.896,236.115,62.821999999999996,290.975,56.555,243.95,67.263,279.082,64.298,222.46200000000002,48.207,260.789,54.114,288.85400000000004,85.041,108.445,86.527,262.82099999999997,85.132,307.714,85.435,212.403,81.28699999999999,218.947,92.572,78.11,88.023,86.29700000000001,72.406,235.32,71.58,196.123,76.005,130.889,81.346,256.12,105.03299999999999,145.321,104.801,90.81700000000001,104.287,112.39,102.805,57.745,104.492,177.505,118.495,72.124,107.03399999999999,202.295,109.43700000000001,125.575,89.306,57.979,94.181,206.175,99.81200000000001,232.09799999999998,128.451,113.10700000000001,135.263,75.28,113.825,6.4910000000000005,125.20200000000001,220.532,125.366,104.19,147.46200000000002,231.52200000000002,153.02200000000002,240.05700000000002,150.116,243.842,141.405,210.40900000000002,170.33,220.166,169.282,4.625,169.607,289.066,172.23,90.318,174.707,244.625,170.87599999999998,206.525,159.773,66.73,160.881,293.936,156.327,212.37900000000002,165.52900000000002,76.57600000000001,17.505,262.126,192.90099999999998,,,234.58900000000003,190.29,72.44800000000001,20.997,238.8,21.759,255.69799999999998,176.725,78.88600000000001,174.093,24.835,185.072,196.399,182.15599999999998,174.94400000000002,65.774,282.48,30.037,271.265,53.523,93.69200000000001,180.28,298.875,46.957,103.973,51.379,47.317,28.203000000000003,101.001,106.249,239.208,48.443000000000005,206.842,67.158,95.682,81.934
195.25,781.0,,116.904,42.851000000000006,72.997,38.475,283.93,44.83,306.45099999999996,43.806000000000004,76.862,29.044,245.044,23.748,56.074,27.176,99.06,34.398,263.718,31.578000000000003,61.145,33.414,235.385,32.934,236.058,62.82,290.832,56.419,243.997,67.28,279.066,64.28399999999999,222.41299999999998,48.217,260.79900000000004,54.121,288.817,85.18299999999999,108.56,86.56200000000001,262.76599999999996,85.104,307.76099999999997,85.338,212.408,81.298,218.987,92.559,78.119,87.992,86.324,72.437,235.202,71.75399999999999,196.12599999999998,75.962,130.749,81.278,256.061,105.214,145.319,104.83,90.749,104.322,112.351,102.78299999999999,57.824,104.575,177.62,118.34700000000001,72.104,106.988,202.435,109.455,125.57700000000001,89.47399999999999,58.023,94.148,206.12900000000002,99.836,232.11599999999999,128.442,113.09700000000001,135.187,75.42399999999999,113.859,6.4910000000000005,125.271,220.497,125.42,104.184,147.495,231.62400000000002,153.006,240.08599999999998,150.129,243.81900000000002,141.45600000000002,210.363,170.35,220.132,169.18,4.59,169.56799999999998,288.733,172.378,90.262,174.665,244.62900000000002,170.83900000000003,206.505,159.83,66.664,160.851,293.85900000000004,156.384,212.387,165.498,76.569,17.480999999999998,262.13,192.882,,,234.571,190.218,72.44800000000001,20.928,238.77700000000002,21.776,255.66,176.74,78.655,173.989,24.809,184.99400000000003,196.46200000000002,182.192,174.87099999999998,65.775,282.493,30.05,271.29900000000004,53.534,93.775,180.31799999999998,298.83099999999996,46.957,103.9,51.43,47.303999999999995,28.194000000000003,101.109,106.23299999999999,239.354,48.433,206.787,67.11,95.72200000000001,81.705
195.5,782.0,,116.75200000000001,42.762,72.906,38.521,283.94,44.836000000000006,306.427,43.786,77.063,29.025,245.07,23.764,56.188,27.299,99.09100000000001,34.423,263.68,31.541999999999998,61.239,33.391999999999996,235.43400000000003,32.845,236.035,62.765,290.741,56.47,243.977,67.266,279.061,64.32600000000001,222.437,48.26,260.812,54.126000000000005,288.866,85.06200000000001,108.57700000000001,86.6,262.79900000000004,85.11200000000001,307.726,85.334,212.449,81.332,218.861,92.596,78.219,87.846,86.288,72.44800000000001,235.118,71.88,196.12400000000002,75.922,130.67600000000002,81.279,255.766,105.277,145.346,104.889,90.727,104.369,112.38600000000001,102.758,57.913000000000004,104.59899999999999,177.613,118.264,72.075,106.90899999999999,202.225,109.55799999999999,125.64399999999999,89.488,58.063,94.12899999999999,206.12599999999998,99.809,232.108,128.369,113.00299999999999,135.202,75.223,114.005,6.494,125.255,220.358,125.294,104.197,147.495,231.679,153.009,240.10299999999998,150.18,243.813,141.437,210.40599999999998,170.301,220.055,169.097,4.709,169.582,288.58799999999997,172.393,90.23200000000001,174.731,244.615,170.86700000000002,206.502,159.868,66.665,160.877,293.828,156.436,212.47799999999998,165.62400000000002,76.749,17.57,262.12,192.812,,,234.66299999999998,190.28799999999998,72.459,21.023000000000003,238.877,21.783,255.545,176.745,78.37100000000001,173.734,24.788,185.06400000000002,196.424,182.141,174.91,65.834,282.467,30.087,271.251,53.504,93.73700000000001,180.31099999999998,298.76,46.994,103.958,51.475,47.398,28.164,101.044,106.27,239.30700000000002,48.42100000000001,206.736,67.11,95.851,81.375
195.75,783.0,,116.78,42.565,72.921,38.515,283.95,44.821999999999996,306.402,43.8,77.294,29.079,245.076,23.779,56.166000000000004,27.291,99.20299999999999,34.532,263.722,31.58,61.273999999999994,33.421,235.407,32.897,235.993,62.795,290.70799999999997,56.368,243.917,67.251,279.04400000000004,64.35300000000001,222.49099999999999,48.316,260.816,54.145,288.993,85.007,108.557,86.64299999999999,262.782,85.131,307.732,85.279,212.468,81.39,218.69099999999997,92.70200000000001,78.296,87.792,86.244,72.444,235.162,71.848,196.136,75.953,130.873,81.297,255.87900000000002,105.291,145.316,104.852,90.73700000000001,104.38799999999999,112.488,102.75200000000001,57.733999999999995,104.45,177.62900000000002,118.29899999999999,72.083,106.949,202.199,109.561,125.54799999999999,89.555,58.135,94.04700000000001,206.123,99.82700000000001,232.079,128.38299999999998,112.98899999999999,135.185,75.422,113.956,6.46,125.14299999999999,220.47799999999998,125.272,104.18700000000001,147.399,231.669,153.009,240.03799999999998,150.263,243.813,141.45600000000002,210.415,170.297,219.96599999999998,169.05,4.8389999999999995,169.58,288.884,172.275,90.182,174.74400000000003,244.66400000000002,170.889,206.523,159.83100000000002,66.649,160.846,293.85,156.486,212.458,165.672,76.863,17.625999999999998,262.14599999999996,192.94,,,234.645,190.292,72.426,21.087,238.74200000000002,21.822,255.67700000000002,176.797,78.154,173.625,24.769000000000002,185.102,196.47400000000002,182.19400000000002,174.859,65.876,282.502,30.046,271.224,53.54,93.815,180.364,298.738,47.031000000000006,103.88,51.464,47.388000000000005,28.09,101.196,106.175,239.28799999999998,48.483000000000004,206.743,67.14,95.74600000000001,81.702
196.0,784.0,,,,72.867,38.515,283.95099999999996,44.817,306.356,43.821999999999996,77.435,29.115,245.106,23.808000000000003,56.206,27.34,99.04700000000001,34.495,263.677,31.615,61.232,33.459,235.38,32.975,235.952,62.746,290.71,56.379,243.972,67.315,279.052,64.441,222.52,48.479,260.847,54.141000000000005,289.142,84.961,108.587,86.62,262.875,85.186,307.70599999999996,85.271,212.505,81.333,218.665,92.875,78.245,87.79799999999999,86.12799999999999,72.39699999999999,235.175,71.717,196.13400000000001,75.959,130.936,81.3,255.855,105.42,145.343,104.9,90.695,104.37200000000001,112.505,102.78200000000001,57.748000000000005,104.50200000000001,177.49599999999998,118.542,72.09899999999999,106.92,202.227,109.447,125.569,89.495,58.17100000000001,94.066,206.13,99.831,232.093,128.306,113.059,135.285,75.186,113.94,6.436,125.147,220.481,125.294,104.16799999999999,147.30700000000002,231.65599999999998,153.032,240.02599999999998,150.153,243.732,141.509,210.359,170.27599999999998,220.00599999999997,168.96599999999998,4.913,169.518,288.525,172.498,90.162,174.695,244.627,170.84400000000002,206.517,159.829,66.628,160.866,293.862,156.488,212.429,165.73,76.921,17.666,262.149,192.84599999999998,,,234.648,190.378,72.443,21.151,238.725,21.838,255.74599999999998,176.72799999999998,79.262,174.44799999999998,24.97,184.982,196.47099999999998,182.157,174.75799999999998,65.944,282.495,30.044,271.217,53.583999999999996,93.887,180.299,298.737,47.081,103.868,51.501999999999995,47.417,28.101999999999997,101.124,106.32700000000001,239.271,48.532,206.817,67.203,95.656,81.495
196.25,785.0,,,,72.9,38.669000000000004,283.966,44.794,306.3,43.87,77.473,29.191999999999997,245.06400000000002,23.788,56.218,27.299,99.339,34.634,263.66200000000003,31.634,61.224,33.387,235.296,33.203,235.891,62.711999999999996,290.75,56.331,244.025,67.39,279.055,64.492,222.52599999999998,48.492,260.835,54.148,289.216,84.978,108.649,86.647,262.873,85.15299999999999,307.647,85.287,212.495,81.404,218.709,92.87,78.316,87.741,86.292,72.584,235.165,71.655,196.14700000000002,75.926,130.89,81.289,255.725,105.42200000000001,145.405,104.79,90.715,104.35600000000001,112.57700000000001,102.70100000000001,57.681000000000004,104.219,177.437,118.584,72.098,106.963,202.4,109.389,125.541,89.556,58.12,94.141,206.108,99.75,232.138,128.285,113.044,135.219,75.27,113.932,6.468999999999999,125.196,220.483,125.366,104.163,147.335,231.58700000000002,153.029,240.058,150.149,243.787,141.31799999999998,210.50799999999998,170.26,219.99099999999999,169.018,4.959,169.45,292.645,171.018,90.355,174.544,244.66,170.898,206.426,159.804,66.664,160.791,293.867,156.493,212.42700000000002,165.825,76.917,17.676,262.2,192.90400000000002,66.484,188.615,234.74099999999999,190.482,72.441,21.215999999999998,238.421,21.874000000000002,255.715,176.66099999999997,79.852,174.812,25.061999999999998,184.81099999999998,196.43599999999998,182.135,174.72,66.066,282.48,30.061,271.151,53.577,93.83,180.30599999999998,298.75,47.093,104.012,51.556000000000004,47.492,28.180999999999997,101.24,106.277,239.27900000000002,48.558,206.813,67.187,95.696,81.28699999999999
196.5,786.0,,,,72.903,38.729,283.974,44.792,306.314,43.729,77.355,29.224,245.06900000000002,23.8,56.187,27.298000000000002,99.304,34.755,263.59,31.605,61.251000000000005,33.428000000000004,235.275,33.119,235.861,62.687,290.732,56.416000000000004,243.989,67.404,278.933,64.563,222.53900000000002,48.423,260.807,54.185,289.33099999999996,84.994,108.697,86.632,262.824,85.147,307.584,85.325,212.31900000000002,81.471,218.773,92.807,78.282,87.73,86.29,72.7,235.075,71.712,196.15200000000002,75.888,130.898,81.27600000000001,255.703,105.389,145.44299999999998,104.73899999999999,90.68299999999999,104.376,112.62899999999999,102.617,57.745,104.366,177.55900000000003,118.259,72.084,106.913,202.218,109.397,125.53399999999999,89.561,58.17100000000001,94.15700000000001,206.12400000000002,99.82799999999999,232.206,128.267,113.01100000000001,135.197,75.053,113.98899999999999,6.472,125.149,220.778,125.398,104.16,147.368,231.588,152.98,240.083,150.09799999999998,243.794,141.429,210.52200000000002,170.301,219.915,169.019,5.042,169.408,291.73900000000003,171.517,90.391,174.52599999999998,244.68099999999998,170.917,206.486,159.95600000000002,66.71,160.80200000000002,293.95799999999997,156.578,212.426,165.69,77.0,17.746,262.08299999999997,192.672,66.441,188.644,234.75900000000001,190.44799999999998,72.444,21.221999999999998,238.364,21.930999999999997,255.59799999999998,176.645,79.742,174.78,24.889,184.97099999999998,196.53799999999998,182.25900000000001,174.639,66.069,282.513,29.975,271.176,53.55,93.82600000000001,180.41400000000002,298.723,47.055,104.014,51.553000000000004,47.51,28.237,101.05799999999999,106.40299999999999,239.312,48.581,206.863,67.217,95.7,81.306
196.75,787.0,,,,72.983,38.656,283.997,44.803000000000004,306.387,43.702,77.51100000000001,29.296999999999997,245.106,23.820999999999998,56.228,27.363000000000003,99.414,34.992,263.57,31.62,61.27,33.358000000000004,235.24,33.19,235.878,62.675,290.698,56.35,243.997,67.383,278.94,64.464,222.433,48.293,260.783,54.196000000000005,289.413,84.976,108.705,86.67299999999999,262.837,85.12700000000001,307.58099999999996,85.43799999999999,212.37900000000002,81.416,218.68099999999998,92.815,78.377,87.65700000000001,86.277,72.551,235.002,71.726,196.204,75.79,130.865,81.283,255.725,105.427,145.416,104.785,90.631,104.40799999999999,112.73200000000001,102.60799999999999,57.836999999999996,104.413,177.575,118.19,72.033,106.895,202.23,109.40899999999999,125.516,89.566,58.303000000000004,94.109,206.118,99.898,232.127,128.241,112.97200000000001,135.175,74.957,114.012,6.483,125.095,220.92700000000002,125.42399999999999,104.166,147.351,231.574,152.967,240.062,150.184,243.854,141.344,210.563,170.33700000000002,219.908,168.952,4.968999999999999,169.36599999999999,292.173,171.187,90.28200000000001,174.52599999999998,244.704,170.94799999999998,206.49900000000002,159.999,66.749,160.736,293.98,156.582,212.453,165.74900000000002,77.044,17.772000000000002,262.10200000000003,192.692,66.461,188.604,234.78599999999997,190.52200000000002,72.418,21.273000000000003,238.37,21.965,255.512,176.502,79.75,174.865,24.897,184.89700000000002,196.65599999999998,182.479,174.66299999999998,66.068,282.532,29.961,271.173,53.563,93.876,180.46200000000002,298.677,47.051,104.027,51.568000000000005,47.493,28.143,100.47200000000001,106.90299999999999,239.355,48.541000000000004,206.84099999999998,67.214,95.81299999999999,81.359
197.0,788.0,,,,73.02199999999999,38.618,284.019,44.81399999999999,306.366,43.748999999999995,77.632,29.296,245.127,23.853,56.236000000000004,27.328000000000003,99.48100000000001,35.16,263.531,31.584,61.3,33.260999999999996,235.18900000000002,33.188,235.843,62.676,290.71,56.379,244.01,67.405,278.95599999999996,64.377,222.495,48.305,260.776,54.191,289.53,84.93299999999999,108.73,86.698,262.879,85.07799999999999,307.626,85.404,212.34900000000002,81.432,218.705,92.90299999999999,78.433,87.689,86.244,72.439,235.021,71.72,196.166,75.8,130.849,81.277,255.584,105.376,145.44799999999998,104.87899999999999,90.63600000000001,104.46,112.84700000000001,102.48100000000001,58.086000000000006,104.555,177.49200000000002,118.17299999999999,72.02,106.931,202.15599999999998,109.42,125.509,89.59299999999999,58.327,94.13,206.168,99.925,232.05700000000002,128.266,112.95200000000001,135.141,74.971,114.11,6.4910000000000005,125.18,220.90099999999998,125.516,104.169,147.39,231.563,153.015,240.01,150.136,243.935,140.925,210.618,170.352,219.90900000000002,168.982,4.91,169.391,293.0,171.0,90.3,174.597,244.63400000000001,170.93599999999998,206.502,159.936,66.697,160.71200000000002,294.04400000000004,156.621,212.486,165.567,77.042,17.785,262.151,192.877,68.538,188.14700000000002,234.796,190.625,72.402,21.268,238.19099999999997,22.107,255.46200000000002,176.592,79.704,174.88099999999997,24.976,184.8,196.675,182.5,174.729,66.104,282.492,30.035999999999998,271.098,53.586000000000006,93.889,180.493,298.693,47.038000000000004,103.98299999999999,51.571000000000005,47.45399999999999,28.154,100.445,106.958,239.301,48.556000000000004,206.797,67.219,95.831,81.347
197.25,789.0,,114.92399999999999,37.985,72.972,38.556999999999995,284.012,44.83,306.376,43.821000000000005,78.064,29.295,245.16,23.884,56.196000000000005,27.304000000000002,99.477,35.229,263.553,31.612,61.35,33.165,235.171,33.15,235.82,62.678000000000004,290.793,56.305,244.08,67.447,278.95599999999996,64.426,222.56,48.371,260.79400000000004,54.19,289.573,84.921,108.66799999999999,86.664,262.846,85.126,307.685,85.382,212.393,81.488,218.59099999999998,93.084,78.457,87.631,86.24700000000001,72.32300000000001,235.018,71.771,196.26,75.725,130.804,81.301,255.5,105.426,145.41299999999998,104.926,90.67299999999999,104.44,112.947,102.45700000000001,57.989,104.464,177.463,118.12299999999999,72.028,106.95,202.051,109.53200000000001,125.484,89.531,58.28,94.11200000000001,206.15200000000002,99.928,232.017,128.266,112.96799999999999,135.092,74.908,114.01700000000001,6.4479999999999995,125.15899999999999,220.795,125.561,104.162,147.401,231.588,152.952,240.035,150.131,244.02,140.694,210.703,170.26,219.81799999999998,168.908,4.841,169.456,291.23900000000003,171.46,90.331,174.615,244.63,170.956,206.405,159.876,66.67399999999999,160.689,294.063,156.60299999999998,212.525,165.831,77.138,17.837,262.16,192.87,68.64,188.27,234.85,190.53799999999998,72.415,21.163,238.275,22.128,255.51,176.488,79.813,174.90099999999998,25.024,184.804,196.765,182.52900000000002,174.671,66.165,282.423,30.014,271.108,53.648,93.89299999999999,180.59799999999998,298.656,46.993,103.986,51.638999999999996,47.406000000000006,28.211,100.369,107.03200000000001,239.313,48.559,206.796,67.218,95.912,81.204
