TimesH,Frame,NoMissing,3,3,4,4,9,9,11,11,14,14,15,15,21,21,27,27,28,28,32,32,36,36,43,43,44,44,46,46,47,47,49,49,50,50,51,51,55,55,57,57,58,58,63,63,65,65,67,67,71,71,74,74,75,75,87,87,124,124,127,127,130,130,133,133,134,134,143,143,153,153,154,154,159,159,160,160,163,163,166,166,171,171,175,175,180,180,182,182,185,185,195,195,203,203,205,205,207,207,209,209,211,211,212,212,214,214,216,216,217,217,218,218,220,220,221,221,226,226,231,231,233,233,234,234,236,236,325,325,330,330,332,332,335,335,340,340,343,343,345,345,475,475,477,477,545,545,593,593,621,621,843,843,862,862,881,881,1037,1037,1174,1174,1186,1186
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
460.25,1841.0,,47.852,155.998,133.245,158.566,216.592,161.53,103.277,160.35299999999998,73.867,161.665,232.012,149.091,270.068,148.721,189.463,156.46200000000002,67.035,153.681,192.12900000000002,172.0,242.947,175.222,202.21900000000002,183.37900000000002,106.08200000000001,180.958,193.392,165.05900000000003,40.887,166.363,178.53,165.27700000000002,202.335,166.855,246.824,167.31799999999998,20.93,169.655,266.584,167.168,211.56799999999998,172.28599999999997,46.266999999999996,190.394,24.816,189.75900000000001,217.386,195.16099999999997,234.76,192.192,184.418,197.03900000000002,201.584,197.63099999999997,222.706,187.672,102.344,95.68299999999999,247.148,102.00299999999999,89.89,102.406,195.088,101.58,223.334,86.16,115.823,88.786,131.876,113.20100000000001,234.232,113.725,85.99700000000001,119.64399999999999,93.572,113.039,190.78599999999997,119.225,206.833,99.55,108.479,106.391,250.093,107.60600000000001,73.054,128.088,104.99700000000001,128.039,60.756,130.97899999999998,211.636,128.075,61.073,123.78200000000001,202.614,125.428,132.25799999999998,124.87200000000001,235.15900000000002,121.87299999999999,232.10299999999998,140.495,274.05,141.171,125.822,149.153,195.877,142.28,152.046,151.718,214.709,142.747,73.49,147.756,290.759,146.941,72.9,136.965,282.915,135.743,67.56,139.28,241.019,138.481,262.508,140.69799999999998,225.395,80.497,132.862,87.584,209.662,82.053,199.476,85.912,118.655,72.515,95.103,74.071,211.271,74.92699999999999,235.873,131.259,230.69299999999998,175.012,221.24200000000002,113.56200000000001,99.59200000000001,151.918,121.431,62.113,183.31400000000002,136.655,243.21,146.678,84.303,159.80200000000002,230.071,106.46700000000001,105.11200000000001,120.979,139.067,118.42200000000001
460.5,1842.0,,47.818999999999996,156.09,133.297,158.441,216.53900000000002,161.47299999999998,103.22200000000001,159.999,73.756,161.624,232.00599999999997,149.05,270.093,148.74,189.481,156.487,67.028,153.651,192.101,172.093,242.915,175.17700000000002,202.204,183.347,106.12200000000001,181.04,193.382,165.113,40.934,166.408,178.551,165.28,202.438,166.53400000000002,246.80700000000002,167.327,20.89,169.642,266.457,167.188,211.554,172.313,46.235,190.33700000000002,24.818,189.713,217.355,195.146,234.84599999999998,192.234,184.49400000000003,197.127,201.54,197.71900000000002,222.615,187.65200000000002,102.348,95.648,247.072,101.88799999999999,89.87799999999999,102.412,195.05900000000003,101.59,223.358,86.22,115.785,88.79,131.93200000000002,113.213,234.28599999999997,113.765,86.01100000000001,119.68,93.624,113.01700000000001,190.875,119.294,206.778,99.579,108.447,106.40100000000001,250.104,107.59700000000001,73.057,127.99600000000001,105.044,128.086,60.732,130.861,211.702,128.064,61.184,123.811,202.653,125.412,132.21,124.915,235.18900000000002,121.846,232.053,140.555,274.095,141.17700000000002,125.78,149.183,195.851,142.283,152.018,151.77100000000002,214.618,142.744,73.389,147.833,290.726,146.959,72.93,136.996,282.906,135.717,67.712,139.326,240.975,138.493,262.461,140.628,225.351,80.516,132.865,87.585,209.604,82.037,199.463,85.896,118.55,72.279,95.139,74.08800000000001,211.28,74.919,235.882,131.27200000000002,230.673,174.935,221.185,113.56700000000001,99.64399999999999,151.877,121.344,62.022,183.291,136.653,243.17,146.60399999999998,84.234,159.834,230.16299999999998,106.431,105.052,120.98700000000001,139.05200000000002,118.432
460.75,1843.0,,47.795,156.084,133.423,158.418,216.547,161.55200000000002,103.275,159.918,73.71600000000001,161.661,231.96099999999998,149.046,270.01,148.746,189.46400000000003,156.52700000000002,67.069,153.569,192.125,172.105,242.87,175.09799999999998,202.203,183.356,106.135,181.075,193.41099999999997,165.109,41.172,166.479,178.71900000000002,165.321,202.0,167.0,246.791,167.293,20.874000000000002,169.688,266.51099999999997,167.32299999999998,211.574,172.25099999999998,46.178999999999995,190.407,24.813000000000002,189.683,217.37,195.167,234.935,192.08,184.514,197.06,201.644,197.767,222.66099999999997,187.67700000000002,102.286,95.65299999999999,247.217,101.887,89.882,102.39399999999999,195.12900000000002,101.524,223.358,86.16,115.74,88.876,131.863,113.149,234.291,113.715,86.009,119.655,93.54299999999999,112.98700000000001,190.90200000000002,119.28,206.75799999999998,99.571,108.414,106.448,250.111,107.571,72.979,128.011,105.07700000000001,128.062,60.718999999999994,130.797,211.71900000000002,128.089,61.297,123.73899999999999,202.671,125.45,132.185,124.925,235.18400000000003,121.81299999999999,232.032,140.572,274.072,141.159,125.76700000000001,149.084,195.833,142.269,152.043,151.749,214.704,142.736,73.368,147.852,290.784,146.999,72.937,137.015,282.915,135.72,67.609,139.27700000000002,240.94400000000002,138.446,262.464,140.637,225.364,80.499,132.741,87.58200000000001,209.64,82.04899999999999,199.486,85.89299999999999,118.68700000000001,72.281,95.15700000000001,74.101,211.282,74.89399999999999,235.89,131.278,230.669,174.831,221.17,113.60700000000001,99.56700000000001,151.845,121.346,61.869,183.315,136.655,243.171,146.62,84.288,159.814,230.263,106.34700000000001,105.02799999999999,121.008,139.04399999999998,118.48100000000001
461.0,1844.0,,47.813,155.97,133.481,158.439,216.56400000000002,161.63,103.25299999999999,159.89,73.681,161.711,232.037,149.009,270.058,148.766,189.523,156.52,67.028,153.583,192.135,172.07299999999998,242.923,175.15900000000002,202.195,183.37400000000002,106.225,181.035,193.386,165.065,41.151,166.52,178.72,165.19400000000002,202.423,166.49099999999999,246.77900000000002,167.262,20.823,169.65400000000002,266.482,167.33700000000002,211.567,172.253,46.155,190.38299999999998,24.796,189.725,217.317,195.09099999999998,234.99,192.145,184.55700000000002,197.018,201.65,197.736,222.71200000000002,187.704,102.311,95.611,247.16299999999998,101.89200000000001,89.88799999999999,102.45,195.138,101.531,223.355,86.14,115.694,88.88600000000001,131.877,113.219,234.34900000000002,113.595,85.98200000000001,119.633,93.59200000000001,112.98899999999999,190.957,119.29799999999999,206.82299999999998,99.541,108.411,106.428,250.1,107.57600000000001,72.943,128.035,105.044,128.024,60.777,130.75799999999998,211.718,128.11,61.378,123.727,202.72099999999998,125.446,132.17600000000002,124.91,235.172,121.82600000000001,231.99,140.565,274.163,141.218,125.777,149.034,195.80599999999998,142.281,152.02100000000002,151.888,214.699,142.75,73.393,147.886,290.81,146.933,72.979,136.887,282.868,135.718,67.475,139.14,240.97799999999998,138.484,262.503,140.625,225.332,80.482,132.734,87.61399999999999,209.658,82.059,199.468,85.975,118.759,72.373,95.185,74.07,211.261,74.896,235.888,131.27,230.667,174.84099999999998,221.235,113.63600000000001,99.574,151.91299999999998,121.459,61.986999999999995,183.322,136.634,243.22,146.625,84.31200000000001,159.739,230.231,106.311,104.943,121.15100000000001,139.039,118.479
461.25,1845.0,,47.806999999999995,156.067,133.626,158.362,216.612,161.692,103.24700000000001,159.97,73.653,161.67600000000002,232.114,148.981,269.985,148.869,189.548,156.496,67.021,153.623,192.11700000000002,172.08,242.907,175.114,202.21400000000003,183.328,106.21799999999999,181.072,193.304,165.03,41.244,166.53900000000002,178.505,165.43900000000002,202.485,166.53799999999998,246.765,167.273,20.805999999999997,169.69400000000002,266.768,167.206,211.582,172.262,46.222,190.291,24.81,189.733,217.40900000000002,195.101,234.90099999999998,192.017,184.628,197.09799999999998,201.62099999999998,197.87,222.699,187.68,102.32,95.63,247.112,101.919,89.84899999999999,102.443,195.204,101.492,223.37099999999998,86.238,115.70200000000001,88.964,131.929,113.23700000000001,234.49599999999998,113.516,86.01700000000001,119.634,93.625,112.98200000000001,190.954,119.29700000000001,206.859,99.53200000000001,108.39200000000001,106.50399999999999,250.093,107.57700000000001,72.888,128.00799999999998,105.165,128.15,60.89,130.63299999999998,211.727,128.136,61.568999999999996,123.76899999999999,202.708,125.42299999999999,132.233,124.823,235.158,121.845,231.937,140.57,274.157,141.183,125.791,149.05700000000002,195.791,142.311,152.02,151.955,214.628,142.77100000000002,73.396,147.86700000000002,290.778,147.00799999999998,72.995,136.83100000000002,282.816,135.7,67.442,139.119,240.993,138.455,262.492,140.628,225.235,80.464,132.767,87.624,209.667,82.02799999999999,199.49099999999999,85.961,118.839,72.546,95.15899999999999,74.067,211.295,74.932,235.88299999999998,131.28,230.68599999999998,174.859,221.22400000000002,113.49799999999999,99.568,151.774,121.625,62.021,183.34900000000002,136.644,243.268,146.661,84.348,159.625,230.25599999999997,106.381,104.963,121.145,139.04,118.47200000000001
461.5,1846.0,,47.72,156.041,133.55200000000002,158.41,216.53599999999997,161.638,103.22,160.22799999999998,73.685,161.668,232.15,148.968,269.916,148.946,189.53799999999998,156.52700000000002,67.012,153.60299999999998,192.136,172.05,242.92700000000002,175.183,202.233,183.351,106.185,181.033,193.34099999999998,165.00799999999998,41.321999999999996,166.515,178.391,165.338,202.53900000000002,166.34900000000002,246.74400000000003,167.263,20.75,169.757,266.813,167.25099999999998,211.606,172.173,46.248000000000005,190.31,24.846,189.75099999999998,217.42,195.16299999999998,234.97,191.93200000000002,184.65099999999998,197.18599999999998,201.59099999999998,197.74200000000002,222.648,187.63400000000001,102.344,95.764,247.176,101.954,89.87700000000001,102.445,195.261,101.48299999999999,223.389,86.18799999999999,115.61,88.904,131.945,113.251,234.544,113.51100000000001,86.03299999999999,119.69200000000001,93.619,112.94,190.967,119.334,206.975,99.47200000000001,108.354,106.429,250.10299999999998,107.603,72.957,128.076,105.134,128.108,60.937,130.741,211.83700000000002,128.158,61.474,123.838,202.77,125.397,132.191,124.848,235.18900000000002,121.84,231.989,140.528,274.155,141.172,125.757,148.99,195.804,142.336,151.904,151.97299999999998,214.94799999999998,142.726,73.515,147.98,290.596,146.92700000000002,72.867,136.83100000000002,282.77099999999996,135.664,67.452,139.083,241.018,138.44899999999998,262.512,140.64,225.25599999999997,80.47800000000001,132.59799999999998,87.61,209.64700000000002,82.009,199.53099999999998,85.914,118.806,72.333,95.104,74.068,211.313,74.955,235.863,131.281,230.57,175.00099999999998,221.255,113.49600000000001,99.542,151.809,121.632,62.001999999999995,183.301,136.692,243.28900000000002,146.67700000000002,84.32700000000001,159.756,230.178,106.26899999999999,104.98700000000001,121.124,139.046,118.446
461.75,1847.0,,47.68899999999999,156.077,133.624,158.377,216.6,161.69,103.21,160.3,73.607,161.66299999999998,232.261,148.974,269.883,148.905,189.555,156.506,66.97800000000001,153.596,192.173,171.985,242.946,175.195,202.263,183.375,106.19,181.02200000000002,193.377,164.99599999999998,41.321999999999996,166.454,178.582,165.222,202.574,166.38400000000001,246.718,167.27700000000002,20.732,169.739,266.874,167.235,211.615,172.14,46.231,190.372,24.879,189.78900000000002,217.47099999999998,195.22799999999998,234.983,191.76,184.607,197.09799999999998,201.503,197.722,222.674,187.579,102.31299999999999,95.802,247.21900000000002,101.874,89.9,102.42,195.25599999999997,101.51100000000001,223.36,86.167,115.564,88.863,132.095,113.139,234.53400000000002,113.55799999999999,86.027,119.65799999999999,93.588,112.959,190.959,119.273,207.03799999999998,99.45700000000001,108.29299999999999,106.37299999999999,250.122,107.588,72.918,127.934,105.175,128.129,60.869,130.898,211.89700000000002,128.19799999999998,61.431999999999995,123.836,202.787,125.387,132.207,124.914,235.231,121.829,232.00900000000001,140.55,274.137,141.129,125.719,148.907,195.745,142.368,151.793,151.991,215.18099999999998,142.751,73.441,147.912,290.573,146.987,72.994,136.822,282.686,135.689,67.444,139.151,240.958,138.47799999999998,262.481,140.692,225.229,80.47,132.566,87.55,209.7,81.98100000000001,199.521,85.929,118.821,72.595,95.16,74.1,211.327,74.94800000000001,235.851,131.27,230.545,175.005,221.328,113.42299999999999,99.63,151.797,121.764,61.82,183.31799999999998,136.659,243.273,146.636,84.429,159.54399999999998,230.178,106.37100000000001,105.0,121.234,139.05100000000002,118.51700000000001
462.0,1848.0,,47.743,155.915,133.506,158.43,216.577,161.642,103.101,160.16299999999998,73.649,161.681,232.252,148.96,269.936,148.911,189.46900000000002,156.547,67.014,153.649,192.18900000000002,171.903,242.93400000000003,175.222,202.263,183.332,106.17,180.975,193.43900000000002,165.00400000000002,41.349,166.385,178.64,165.183,202.571,166.325,246.745,167.231,20.78,169.665,266.822,167.30900000000003,211.63099999999997,172.21,46.3,190.304,24.869,189.805,217.46200000000002,195.118,234.924,191.81400000000002,184.571,196.981,201.468,197.62599999999998,222.731,187.606,102.275,95.757,247.188,101.913,89.921,102.40299999999999,195.287,101.555,223.38099999999997,86.17,115.542,88.78,132.094,113.12299999999999,234.516,113.589,86.09200000000001,119.74700000000001,93.57799999999999,112.91799999999999,190.945,119.289,207.058,99.45100000000001,108.305,106.382,250.15200000000002,107.624,72.752,127.76100000000001,105.15899999999999,128.12,60.831,130.968,211.96,128.219,61.461999999999996,123.777,202.78,125.366,132.107,124.911,235.21900000000002,121.824,232.02599999999998,140.535,274.068,141.102,125.695,148.938,195.769,142.31,151.734,152.007,215.548,142.782,73.39399999999999,147.884,290.48400000000004,146.909,72.97,136.785,282.654,135.688,67.479,139.203,240.955,138.458,262.43,140.64600000000002,225.278,80.482,132.628,87.55799999999999,209.695,82.01299999999999,199.481,85.97399999999999,118.854,72.565,95.13,74.109,211.32299999999998,74.939,235.85,131.268,230.57299999999998,174.90099999999998,221.324,113.39,99.635,151.91299999999998,121.819,61.71,183.299,136.64,243.36900000000003,146.72299999999998,84.447,159.534,230.231,106.334,105.04299999999999,121.109,139.006,118.546
462.25,1849.0,,47.835,155.94299999999998,133.461,158.385,216.52599999999998,161.685,103.04700000000001,160.466,73.55199999999999,161.703,232.33900000000003,148.97,269.962,148.866,189.47299999999998,156.548,67.01100000000001,153.615,192.17700000000002,171.989,242.946,175.18400000000003,202.25400000000002,183.332,106.204,180.981,193.487,164.982,41.542,166.50400000000002,178.622,165.137,202.53799999999998,166.338,246.77599999999998,167.227,20.844,169.66299999999998,266.876,167.274,211.649,172.202,46.294,190.293,24.820999999999998,189.77200000000002,217.44400000000002,195.15,234.97400000000002,191.915,184.585,197.074,201.574,197.692,222.68599999999998,187.535,102.325,95.704,247.265,101.945,89.88600000000001,102.412,195.333,101.56,223.35299999999998,86.149,115.54299999999999,88.835,132.06799999999998,113.12100000000001,234.61599999999999,113.506,86.089,119.696,93.626,112.962,190.923,119.212,207.072,99.464,108.306,106.449,250.127,107.647,72.513,127.48700000000001,105.12700000000001,128.168,60.848,131.005,211.919,128.252,61.547,123.73899999999999,202.825,125.31299999999999,132.1,124.90700000000001,235.207,121.84299999999999,232.033,140.535,274.05400000000003,141.095,125.82600000000001,148.877,195.81900000000002,142.279,151.722,151.953,215.63099999999997,142.814,73.456,147.88299999999998,290.491,146.834,72.923,136.746,282.6,135.63,67.423,139.273,240.91,138.505,262.447,140.582,225.14,80.501,132.632,87.559,209.699,82.03200000000001,199.457,85.973,118.719,72.07600000000001,95.084,74.102,211.327,74.935,235.84900000000002,131.261,230.511,174.96400000000003,221.415,113.411,99.63,151.871,121.742,61.648,183.28599999999997,136.657,243.338,146.734,84.66,159.398,230.264,106.25200000000001,105.054,121.104,139.015,118.524
462.5,1850.0,,47.841,155.958,133.34799999999998,158.431,216.475,161.718,103.376,162.055,73.685,161.689,232.388,148.983,269.934,148.886,189.66099999999997,156.644,66.99,153.594,192.16299999999998,172.062,242.97799999999998,175.236,202.30599999999998,183.321,106.163,180.912,193.447,164.995,41.483999999999995,166.518,178.59099999999998,165.197,202.49200000000002,166.56,246.827,167.206,20.919,169.673,266.92900000000003,167.25400000000002,211.653,172.234,46.281000000000006,190.253,24.811999999999998,189.815,217.483,195.115,235.051,192.111,184.55200000000002,197.014,201.623,197.817,222.748,187.563,102.336,95.69,247.28099999999998,101.902,89.92299999999999,102.365,195.373,101.506,223.30900000000003,86.118,115.551,88.895,132.072,113.056,234.609,113.493,86.1,119.744,93.671,113.007,190.958,119.228,207.08,99.463,108.29299999999999,106.462,250.174,107.682,72.393,127.43,105.09,128.123,60.795,130.971,211.93599999999998,128.279,61.54,123.691,202.831,125.29799999999999,132.053,125.0,235.22099999999998,121.837,232.04,140.526,274.01099999999997,141.091,125.805,148.78,195.88299999999998,142.279,151.83100000000002,152.014,215.605,142.787,73.393,147.885,290.432,146.869,72.936,136.82,282.565,135.56,67.48,139.27100000000002,240.96200000000002,138.507,262.428,140.57299999999998,225.11,80.458,132.673,87.54299999999999,209.685,82.005,199.50900000000001,85.94,118.792,71.982,95.089,74.029,211.304,74.923,235.827,131.256,230.49400000000003,174.963,221.27599999999998,113.44,99.649,151.94899999999998,121.834,61.645,183.326,136.655,243.385,146.77100000000002,84.749,159.303,230.32,106.236,105.12899999999999,121.038,139.059,118.5
462.75,1851.0,,47.861000000000004,155.909,133.22899999999998,158.391,216.517,161.61,103.42200000000001,162.144,73.71300000000001,161.64600000000002,232.33,149.007,270.004,148.836,189.537,156.649,66.977,153.54,192.15200000000002,172.08700000000002,242.976,175.19299999999998,202.283,183.358,106.22399999999999,180.995,193.459,165.054,41.556000000000004,166.62,178.558,165.27,202.49599999999998,166.863,246.78900000000002,167.24099999999999,20.923000000000002,169.665,266.81,167.31799999999998,211.676,172.25400000000002,46.196999999999996,190.25400000000002,24.816999999999997,189.887,217.454,195.043,235.00900000000001,192.109,184.66400000000002,197.239,201.614,197.822,222.637,187.58900000000003,102.34100000000001,95.684,247.40599999999998,101.93,89.95100000000001,102.353,195.39,101.51299999999999,223.304,86.06299999999999,115.47399999999999,88.926,132.05,113.098,234.60299999999998,113.48899999999999,86.154,119.76299999999999,93.654,112.98100000000001,190.998,119.208,207.076,99.45299999999999,108.285,106.376,250.165,107.693,72.273,127.31299999999999,105.075,128.064,60.795,131.01,211.99099999999999,128.27100000000002,61.486000000000004,123.68700000000001,202.84900000000002,125.287,132.026,124.955,235.24,121.77799999999999,232.072,140.52,274.08,141.185,125.788,148.8,195.952,142.305,151.934,152.023,215.96900000000002,142.73,73.479,147.916,290.387,146.895,72.953,136.793,282.51599999999996,135.537,67.4,139.185,240.924,138.512,262.514,140.528,225.112,80.529,132.695,87.514,209.67,81.994,199.547,85.928,118.854,71.993,95.10600000000001,74.074,211.36700000000002,74.922,235.85,131.263,230.58900000000003,174.79,221.213,113.431,99.693,151.89,121.89200000000001,61.638000000000005,183.28599999999997,136.643,243.361,146.741,84.814,159.226,230.268,106.12899999999999,105.15899999999999,120.98700000000001,139.061,118.45299999999999
