TimesH,Frame,NoMissing,111,111,122,122,142,142,173,173,176,176,179,179,181,181,184,184,185,185,186,186,187,187,195,195,208,208,210,210,219,219,221,221,222,222,225,225,228,228,229,229,230,230,238,238,248,248,249,249,251,251,254,254,256,256,263,263,266,266,271,271,273,273,280,280,285,285,288,288,290,290,296,296,305,305,455,455
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
10.75,43.0,,95.65799999999999,125.204,167.08700000000002,117.446,146.79,144.446,134.382,158.97899999999998,148.173,161.89700000000002,238.092,164.12599999999998,307.388,163.784,130.887,152.461,124.79299999999999,149.989,208.605,154.711,228.46,152.019,247.38099999999997,157.499,126.53399999999999,175.59099999999998,81.656,177.42,264.756,166.68099999999998,224.41299999999998,170.078,94.48700000000001,169.69799999999998,210.324,169.956,246.1,169.908,121.82799999999999,185.38,284.755,184.017,56.388999999999996,187.796,303.982,176.236,263.251,179.227,51.79600000000001,180.359,72.005,181.65200000000002,293.77299999999997,181.46400000000003,255.93900000000002,195.701,237.05700000000002,196.77200000000002,119.639,201.08700000000002,258.95599999999996,201.02599999999998,228.297,190.842,138.048,193.013,109.904,193.88299999999998,279.284,192.52200000000002,75.363,210.968,289.41700000000003,199.77700000000002,255.68,148.707
11.0,44.0,,95.458,125.09200000000001,167.149,117.38799999999999,146.811,144.414,134.386,158.966,148.106,161.936,238.08599999999998,164.082,307.345,163.792,130.97899999999998,152.369,124.98,149.901,208.642,154.683,228.46900000000002,152.028,247.345,157.52,126.434,175.618,81.638,177.40599999999998,264.80400000000003,166.646,224.393,170.08700000000002,94.476,169.69799999999998,210.334,169.94400000000002,246.03599999999997,169.854,121.855,185.38099999999997,284.776,184.045,56.39,187.77,303.933,176.238,263.27299999999997,179.213,51.545,180.419,71.97800000000001,181.613,293.791,181.452,255.952,195.695,237.046,196.77700000000002,119.65700000000001,201.076,258.86400000000003,201.101,228.295,190.825,138.035,193.023,109.902,193.817,279.265,192.515,75.3,210.924,289.431,199.75400000000002,255.72099999999998,148.599
11.25,45.0,,95.43700000000001,125.055,167.15200000000002,117.325,146.78,144.39600000000002,134.35399999999998,158.94299999999998,148.11700000000002,161.93,238.09400000000002,164.08900000000003,307.373,163.747,130.95600000000002,152.259,124.867,149.91899999999998,208.662,154.678,228.43900000000002,151.989,247.387,157.45600000000002,126.43299999999999,175.58900000000003,81.676,177.37900000000002,264.83299999999997,166.61599999999999,224.36599999999999,170.06900000000002,94.47,169.69,210.315,169.94799999999998,246.15099999999998,169.87900000000002,121.875,185.36700000000002,284.827,184.028,56.388999999999996,187.722,303.908,176.217,263.219,179.183,51.596000000000004,180.37900000000002,71.994,181.66400000000002,293.753,181.452,255.97400000000002,195.673,237.02,196.775,119.694,201.05700000000002,258.844,201.076,228.328,190.829,138.013,193.012,109.9,193.755,279.259,192.5,75.572,211.097,289.349,199.75799999999998,255.775,148.70600000000002
11.5,46.0,,95.43299999999999,125.03200000000001,167.141,117.309,146.769,144.416,134.332,158.952,148.132,161.862,238.11599999999999,164.085,307.356,163.746,131.035,152.217,124.87799999999999,149.847,208.68599999999998,154.666,228.39,152.005,247.35299999999998,157.42,126.428,175.558,81.686,177.354,264.851,166.563,224.347,170.02700000000002,94.479,169.69099999999997,210.275,169.94099999999997,246.222,169.872,121.87299999999999,185.355,284.865,184.007,56.339,187.695,303.92400000000004,176.178,263.237,179.167,51.683,180.28900000000002,71.968,181.705,293.699,181.423,255.988,195.644,237.04,196.785,119.656,201.09400000000002,258.843,201.065,228.416,190.80900000000003,137.99,192.987,109.90700000000001,193.75799999999998,279.281,192.498,75.473,210.963,289.252,199.778,255.852,148.325
11.75,47.0,,95.41799999999999,124.98899999999999,167.122,117.318,146.798,144.411,134.33700000000002,158.925,148.066,161.878,238.118,164.077,307.30400000000003,163.722,131.039,152.226,124.88,149.904,208.68200000000002,154.648,228.373,151.999,247.358,157.44,126.43,175.546,81.733,177.321,264.847,166.56099999999998,224.324,170.041,94.47,169.688,210.261,169.92700000000002,246.263,169.872,121.876,185.365,284.88599999999997,183.97799999999998,56.312,187.655,303.959,176.15099999999998,263.259,179.153,51.643,180.135,71.991,181.71400000000003,293.687,181.426,256.001,195.64,237.011,196.799,119.70299999999999,201.042,258.824,201.08900000000003,228.475,190.81799999999998,137.963,192.97,109.875,193.71099999999998,279.281,192.487,75.476,210.877,289.25,199.75900000000001,255.83599999999998,147.955
12.0,48.0,,95.35799999999999,124.992,167.132,117.296,146.79399999999998,144.406,134.34,158.937,148.071,161.852,238.115,164.06900000000002,307.392,163.661,130.885,152.369,124.89200000000001,149.901,208.688,154.648,228.368,151.991,247.285,157.442,126.443,175.50900000000001,81.704,177.334,264.848,166.53799999999998,224.33599999999998,170.048,94.469,169.68400000000003,210.29,169.91,246.282,169.875,121.87700000000001,185.354,284.851,183.949,56.278,187.643,303.936,176.18200000000002,263.269,179.11700000000002,51.618,180.10299999999998,72.003,181.709,293.638,181.40900000000002,256.001,195.61599999999999,237.025,196.80200000000002,119.69,201.025,258.793,201.118,228.468,190.80200000000002,137.95,192.97,109.916,193.75099999999998,279.28,192.46099999999998,75.589,211.012,289.366,199.71599999999998,255.71200000000002,148.187
12.25,49.0,,95.368,125.02799999999999,167.132,117.279,146.828,144.404,134.362,158.911,148.07,161.806,238.095,164.084,307.388,163.722,130.94299999999998,152.321,124.85600000000001,149.94899999999998,208.68200000000002,154.621,228.393,152.0,247.264,157.43,126.53399999999999,175.467,81.72,177.332,264.867,166.525,224.36599999999999,170.05,94.461,169.68200000000002,210.295,169.921,246.253,169.84900000000002,121.87700000000001,185.35299999999998,284.829,183.903,56.263000000000005,187.62900000000002,303.943,176.168,263.27099999999996,179.102,51.637,180.01,72.008,181.702,293.593,181.40099999999998,256.006,195.606,237.067,196.798,119.758,201.00099999999998,258.762,201.12099999999998,228.51,190.793,137.901,192.987,109.93799999999999,193.63400000000001,279.274,192.438,75.32,210.8,289.626,199.63299999999998,255.763,147.672
12.5,50.0,,95.33,125.023,167.18900000000002,117.292,146.862,144.405,134.359,158.88299999999998,148.084,161.753,238.07299999999998,164.07299999999998,307.385,163.66299999999998,130.864,152.286,124.80799999999999,149.9,208.614,154.536,228.415,151.996,247.25,157.415,126.39,175.50599999999997,81.676,177.326,264.861,166.517,224.37900000000002,170.015,94.44200000000001,169.674,210.252,169.88400000000001,246.229,169.86599999999999,121.898,185.34900000000002,284.829,183.896,56.266000000000005,187.643,303.942,176.143,263.283,179.102,51.473,180.05599999999998,71.972,181.643,293.595,181.39,256.01,195.597,237.106,196.798,119.74600000000001,200.976,258.754,201.122,228.518,190.737,137.912,192.963,109.95,193.632,279.26599999999996,192.429,75.357,210.77,289.493,199.63400000000001,255.733,147.731
12.75,51.0,,95.376,125.00200000000001,167.183,117.302,146.89700000000002,144.415,134.341,158.865,148.047,161.745,238.062,164.043,307.45799999999997,163.584,130.799,152.30100000000002,124.838,149.798,208.63299999999998,154.503,228.407,151.995,247.225,157.42,126.365,175.505,81.65100000000001,177.294,264.875,166.502,224.33599999999998,169.998,94.441,169.655,210.238,169.858,246.18200000000002,169.865,121.89299999999999,185.372,284.86,183.865,56.288000000000004,187.601,303.932,176.143,263.256,179.079,51.409,180.085,71.941,181.68099999999998,293.55,181.37400000000002,256.014,195.578,237.107,196.78099999999998,119.71,200.993,258.795,201.09900000000002,228.558,190.75900000000001,137.934,192.982,109.95200000000001,193.572,279.25,192.424,75.433,210.75599999999997,289.526,199.602,255.768,147.441
13.0,52.0,,95.461,125.016,167.16299999999998,117.287,146.886,144.408,134.336,158.847,148.075,161.749,238.077,164.02700000000002,307.467,163.576,130.83,152.289,124.898,149.85299999999998,208.632,154.499,228.368,151.977,247.18200000000002,157.425,126.381,175.50900000000001,81.654,177.28799999999998,264.904,166.49,224.325,170.01,94.444,169.645,210.21200000000002,169.843,246.19799999999998,169.84599999999998,121.917,185.398,284.844,183.843,56.272,187.595,303.92900000000003,176.113,263.255,179.063,51.446999999999996,180.03,71.908,181.685,293.595,181.354,256.036,195.565,237.128,196.77700000000002,119.72200000000001,200.976,258.781,201.112,228.562,190.74400000000003,137.91,192.985,109.95200000000001,193.65200000000002,279.236,192.403,75.544,210.88099999999997,289.483,199.638,255.824,147.559
13.25,53.0,,95.427,125.00200000000001,167.169,117.286,146.89600000000002,144.39700000000002,134.339,158.849,148.161,161.675,238.09400000000002,164.024,307.418,163.583,130.873,152.149,124.75399999999999,149.78,208.639,154.506,228.36700000000002,151.94299999999998,247.135,157.404,126.777,175.455,81.627,177.25400000000002,264.83,166.482,224.31799999999998,170.047,94.448,169.636,210.22799999999998,169.856,246.127,169.822,121.94200000000001,185.40900000000002,284.81,183.84099999999998,56.238,187.59400000000002,303.952,176.08700000000002,263.255,179.055,51.133,180.1,71.90100000000001,181.66400000000002,293.58099999999996,181.364,256.04900000000004,195.547,237.09599999999998,196.80200000000002,119.719,200.935,258.775,201.11599999999999,228.49,190.729,137.946,192.99200000000002,109.911,193.646,279.242,192.40200000000002,75.37100000000001,210.71900000000002,289.0,200.0,255.81400000000002,147.503
13.5,54.0,,95.471,125.04,167.19400000000002,117.277,146.891,144.40200000000002,134.31799999999998,158.861,148.201,161.616,238.102,164.02,307.339,163.683,130.843,152.181,124.669,149.775,208.648,154.495,228.37,151.94299999999998,247.16099999999997,157.39600000000002,126.72,175.435,81.625,177.227,264.903,166.463,224.329,170.062,94.45200000000001,169.62599999999998,210.19299999999998,169.87400000000002,246.123,169.83700000000002,121.95700000000001,185.388,284.79,183.83700000000002,56.239,187.558,303.959,176.109,263.26,179.05,51.227,180.085,71.934,181.738,293.563,181.372,256.04900000000004,195.53400000000002,237.09099999999998,196.799,119.73200000000001,200.947,258.793,201.07299999999998,228.46900000000002,190.717,137.936,192.96599999999998,109.931,193.64,279.231,192.389,75.48100000000001,210.80900000000003,289.0,200.0,255.824,147.471
13.75,55.0,,95.574,125.057,167.171,117.226,146.899,144.401,134.316,158.85399999999998,148.202,161.588,238.118,164.02,307.414,163.632,130.832,152.155,124.6,149.822,208.645,154.45,228.36599999999999,151.911,247.11700000000002,157.356,126.73299999999999,175.43200000000002,81.589,177.215,264.901,166.458,224.328,170.07,94.45100000000001,169.627,210.187,169.868,246.108,169.817,121.93700000000001,185.365,284.798,183.84,56.271,187.578,303.939,176.09400000000002,263.269,179.045,51.185,180.088,71.952,181.81599999999997,293.594,181.354,256.064,195.514,237.09900000000002,196.752,119.76,200.928,258.823,201.042,228.503,190.69299999999998,137.939,192.951,109.925,193.604,279.216,192.375,75.285,210.72799999999998,289.444,199.517,255.801,147.361
14.0,56.0,,95.631,125.055,167.18900000000002,117.194,146.89700000000002,144.43,134.32399999999998,158.858,148.222,161.556,238.114,164.015,307.433,163.627,130.85,152.116,124.51700000000001,149.73,208.657,154.359,228.34400000000002,151.891,247.048,157.332,126.772,175.419,81.558,177.22299999999998,264.895,166.445,224.352,170.079,94.446,169.61900000000003,210.18099999999998,169.84,246.15599999999998,169.84599999999998,121.947,185.365,284.801,183.827,56.258,187.55200000000002,303.96299999999997,176.11700000000002,263.288,179.043,51.208999999999996,180.093,71.971,181.792,293.597,181.31,256.08,195.505,237.115,196.729,119.755,200.922,258.82599999999996,201.015,228.502,190.669,137.894,192.94400000000002,109.887,193.577,279.203,192.358,75.145,210.671,291.20599999999996,199.296,255.78599999999997,147.459
14.25,57.0,,95.755,125.1,167.196,117.197,146.882,144.446,134.359,158.864,148.268,161.54,238.13299999999998,164.011,307.497,163.565,130.921,151.951,124.62799999999999,149.839,208.679,154.344,228.362,151.89,247.05,157.32399999999998,126.72399999999999,175.44,81.53,177.218,264.936,166.41299999999998,224.365,170.011,94.429,169.61700000000002,210.22299999999998,169.826,246.175,169.842,121.96,185.38299999999998,284.807,183.826,56.266000000000005,187.53099999999998,303.952,176.112,263.335,179.02200000000002,51.146,180.112,71.953,181.748,293.60900000000004,181.317,256.08,195.51,237.11,196.72,119.805,200.856,258.795,201.03799999999998,228.58599999999998,190.68400000000003,137.879,192.954,109.935,193.615,279.19,192.347,74.972,210.61700000000002,289.358,199.58,255.75799999999998,147.601
14.5,58.0,,95.819,125.12700000000001,167.197,117.21600000000001,146.901,144.446,134.364,158.829,148.305,161.505,238.118,164.00099999999998,307.51,163.519,130.839,151.89700000000002,124.454,149.649,208.697,154.264,228.358,151.885,247.02599999999998,157.306,126.67,175.416,81.515,177.18900000000002,264.943,166.395,224.364,169.988,94.435,169.611,210.237,169.81799999999998,246.199,169.82299999999998,121.96,185.358,284.803,183.815,56.281000000000006,187.498,303.971,176.105,263.325,179.012,51.13,180.13400000000001,71.932,181.773,293.623,181.303,256.073,195.507,237.093,196.702,119.804,200.859,258.774,201.05900000000003,228.59400000000002,190.69299999999998,137.85399999999998,192.952,109.90799999999999,193.6,279.195,192.331,74.938,210.59099999999998,289.375,199.567,255.78900000000002,147.42600000000002
14.75,59.0,,95.818,125.13600000000001,167.157,117.103,146.915,144.436,134.352,158.846,148.308,161.474,238.113,163.998,307.548,163.491,130.799,152.015,124.446,149.632,208.674,154.209,228.33599999999998,151.886,247.044,157.32,126.73700000000001,175.395,81.564,177.169,264.964,166.335,224.345,169.988,94.427,169.615,210.261,169.831,246.22799999999998,169.80700000000002,121.98299999999999,185.377,284.79400000000004,183.798,56.235,187.47099999999998,303.95599999999996,176.109,263.312,179.02599999999998,51.021,180.02700000000002,71.90100000000001,181.68099999999998,293.681,181.297,256.103,195.49200000000002,237.11599999999999,196.66,119.814,200.827,258.76,201.05700000000002,228.563,190.702,137.839,192.96200000000002,109.9,193.5,279.193,192.324,74.977,210.653,290.927,199.30200000000002,255.726,147.608
15.0,60.0,,95.84200000000001,125.126,167.178,117.088,146.911,144.439,134.35399999999998,158.86700000000002,148.276,161.47299999999998,238.14700000000002,163.993,307.462,163.547,130.812,151.963,124.441,149.565,208.68,154.158,228.321,151.87,247.048,157.341,126.743,175.385,81.521,177.207,264.969,166.33700000000002,224.34599999999998,169.99099999999999,94.41799999999999,169.62400000000002,210.16099999999997,169.81,246.245,169.829,121.956,185.37,284.842,183.78900000000002,56.299,187.49599999999998,303.939,176.09400000000002,263.347,179.013,51.03,180.012,71.89699999999999,181.62400000000002,293.677,181.28900000000002,256.096,195.481,237.173,196.655,119.814,200.8,258.768,201.03599999999997,228.57,190.704,137.838,192.949,109.91799999999999,193.47099999999998,279.17,192.315,74.916,210.64,291.033,199.28900000000002,255.747,147.237
15.25,61.0,,95.859,125.141,167.226,117.09100000000001,146.911,144.446,134.335,158.875,148.256,161.471,238.149,164.007,307.518,163.55,130.832,151.847,124.385,149.556,208.68200000000002,154.107,228.31400000000002,151.859,247.043,157.31799999999998,126.72200000000001,175.38299999999998,81.54899999999999,177.196,264.978,166.312,224.36700000000002,169.96,94.416,169.628,210.166,169.78900000000002,246.266,169.799,121.963,185.37400000000002,284.848,183.77700000000002,56.251999999999995,187.457,303.932,176.06,263.322,178.997,51.108999999999995,179.882,71.914,181.708,293.687,181.28099999999998,256.091,195.49,237.23,196.625,119.79700000000001,200.79,258.733,201.043,228.543,190.718,137.852,192.958,109.88799999999999,193.433,279.158,192.30700000000002,74.686,210.488,291.17,199.27,255.762,147.395
15.5,62.0,,95.927,125.10799999999999,167.208,117.105,146.912,144.44299999999998,134.332,158.875,148.253,161.431,238.15,164.00799999999998,307.366,163.614,130.872,151.627,124.455,149.593,208.655,154.084,228.296,151.851,247.015,157.293,126.837,175.361,81.632,177.149,264.971,166.32299999999998,224.365,169.959,94.414,169.63,210.166,169.75799999999998,246.31400000000002,169.80599999999998,121.98200000000001,185.34900000000002,284.856,183.75900000000001,56.24100000000001,187.454,303.931,176.082,263.323,179.00900000000001,51.04,179.875,71.969,181.764,293.72700000000003,181.263,256.072,195.485,237.25400000000002,196.636,119.789,200.785,258.7,201.082,228.6,190.726,137.832,192.993,109.848,193.41299999999998,279.161,192.30700000000002,74.64699999999999,210.38400000000001,291.183,199.24599999999998,255.733,147.389
15.75,63.0,,96.024,125.165,167.209,117.07700000000001,146.924,144.472,134.309,158.881,148.222,161.392,238.12900000000002,163.99099999999999,307.35900000000004,163.643,130.89,151.546,124.4,149.57399999999998,208.67700000000002,154.046,228.28599999999997,151.863,247.032,157.241,126.751,175.354,81.645,177.123,264.921,166.357,224.437,169.956,94.40899999999999,169.63099999999997,210.174,169.773,246.36900000000003,169.838,121.98700000000001,185.33900000000003,284.89599999999996,183.771,56.246,187.488,303.966,176.06400000000002,263.35,179.005,51.086000000000006,179.84599999999998,71.98100000000001,181.775,293.755,181.248,256.075,195.487,237.261,196.65,119.755,200.794,258.67400000000004,201.107,228.687,190.729,137.83,193.00900000000001,109.865,193.435,279.14599999999996,192.30200000000002,74.57,210.34,291.387,199.24099999999999,255.669,147.263
16.0,64.0,,96.208,125.12100000000001,167.204,117.05,146.905,144.453,134.32,158.89700000000002,148.195,161.41299999999998,238.138,163.99900000000002,307.305,163.67600000000002,130.869,151.247,124.37799999999999,149.494,208.648,154.063,228.273,151.849,247.04,157.224,126.838,175.34,81.60600000000001,177.149,264.91900000000004,166.382,224.43,169.957,94.395,169.63299999999998,210.09099999999998,169.76,246.30599999999998,169.825,121.99,185.363,284.843,183.727,56.202,187.49900000000002,303.98400000000004,176.06900000000002,263.328,178.99400000000003,51.178999999999995,179.81400000000002,71.968,181.838,293.715,181.27,256.085,195.481,237.30200000000002,196.66099999999997,119.785,200.755,258.687,201.074,228.767,190.726,137.842,193.013,109.85,193.512,279.163,192.304,74.419,210.218,291.399,199.243,255.72799999999998,147.029
16.25,65.0,,96.214,125.102,167.239,117.03399999999999,146.885,144.47899999999998,134.31799999999998,158.925,148.154,161.423,238.113,163.975,307.33299999999997,163.619,130.849,151.27200000000002,124.43700000000001,149.504,208.66,154.041,228.283,151.852,247.03099999999998,157.202,126.75,175.335,81.634,177.138,264.927,166.368,224.43200000000002,169.959,94.389,169.627,210.106,169.78099999999998,246.26,169.80700000000002,121.99799999999999,185.345,284.837,183.736,56.195,187.52599999999998,304.014,176.08700000000002,263.325,178.99599999999998,51.288999999999994,179.75400000000002,72.005,181.82299999999998,293.704,181.265,256.07599999999996,195.483,237.322,196.676,119.78200000000001,200.74400000000003,258.64099999999996,201.12,228.769,190.72400000000002,137.86,192.97400000000002,109.82600000000001,193.53400000000002,279.156,192.3,74.374,210.22799999999998,291.296,199.226,255.765,146.941
