TimesH,Frame,NoMissing,2,2,10,10,11,11,34,34,35,35,39,39,40,40,42,42,47,47,49,49,52,52,54,54,55,55,57,57,59,59,109,109,111,111,113,113,114,114,115,115,123,123,127,127,133,133,135,135,140,140,141,141,143,143,144,144,146,146,148,148,149,149,152,152,155,155,156,156,157,157,158,158,160,160,161,161,164,164,166,166,168,168,169,169,173,173,176,176,178,178,179,179,185,185,187,187,189,189,191,191,194,194,195,195,197,197,204,204,205,205,207,207,212,212,213,213,214,214,215,215,216,216,217,217,218,218,222,222,224,224,225,225,228,228,231,231,232,232,233,233,264,264,265,265,268,268,269,269,271,271,272,272,273,273,276,276,279,279,280,280,284,284,290,290,297,297,300,300,301,301,369,369,383,383,467,467,475,475,503,503,642,642,664,664,734,734
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
401.5,1606.0,,254.012,103.477,279.395,96.43,134.014,97.055,229.886,119.25399999999999,91.19200000000001,120.745,196.47,116.079,217.69299999999998,113.775,85.546,114.134,276.35,131.99,154.106,129.746,126.699,130.085,243.125,127.98100000000001,235.905,125.92299999999999,140.688,127.36200000000001,213.861,122.85799999999999,103.20100000000001,165.13,63.872,165.981,148.562,163.719,125.853,162.826,112.95,163.655,89.305,161.683,120.77600000000001,168.264,240.06799999999998,166.923,290.762,167.137,154.66299999999998,176.796,109.89200000000001,172.951,118.16,174.75400000000002,49.769,175.22,145.799,172.07299999999998,34.096,172.885,300.425,172.128,227.696,169.864,281.164,180.727,231.52200000000002,180.488,224.47099999999998,180.537,149.696,179.72299999999998,86.949,178.949,61.231,179.916,129.471,176.23,305.379,178.39700000000002,72.842,177.174,273.60900000000004,176.03900000000002,203.4,137.033,234.24400000000003,138.84,88.15899999999999,136.993,253.96,137.116,159.703,134.161,271.633,145.972,158.153,145.9,111.304,144.66299999999998,292.022,143.672,127.559,144.292,219.31900000000002,142.26,151.46200000000002,152.953,142.761,147.415,246.15099999999998,148.306,99.525,147.929,94.303,148.1,297.353,147.697,81.587,147.735,281.065,147.377,226.399,146.929,304.018,160.417,76.17699999999999,156.769,239.24099999999999,157.125,230.954,156.497,163.191,154.661,254.19799999999998,155.19899999999998,206.24599999999998,154.57,263.428,153.55700000000002,287.716,187.143,276.188,186.87400000000002,97.095,183.405,115.861,181.99900000000002,298.547,183.653,253.614,180.894,51.43,182.983,93.163,195.389,102.795,194.002,74.314,192.949,124.309,191.503,261.329,187.113,67.059,200.748,147.264,197.673,136.127,196.68200000000002,319.60200000000003,181.641,62.367,132.77100000000002,239.77700000000002,121.389,266.793,168.857,93.90799999999999,170.40900000000002,238.614,177.363,61.563,192.94,241.835,140.759
401.75,1607.0,,254.146,103.49799999999999,279.367,96.43799999999999,133.908,96.99600000000001,229.938,119.198,91.209,120.762,196.47799999999998,116.07600000000001,217.703,113.76100000000001,85.553,114.118,276.33299999999997,132.012,154.084,129.761,126.68299999999999,130.096,243.123,127.969,235.86,125.97,140.709,127.345,213.864,122.846,103.204,165.10299999999998,63.87,165.975,148.547,163.744,125.84,162.833,112.965,163.65200000000002,89.325,161.692,120.795,168.22,240.06599999999997,166.922,290.749,167.127,154.665,176.81400000000002,109.86200000000001,172.968,118.214,174.77200000000002,49.801,175.141,145.81,172.08900000000003,34.069,172.967,300.399,172.135,227.69299999999998,169.722,281.127,180.71599999999998,231.48,180.452,224.476,180.574,149.692,179.71099999999998,86.962,178.94799999999998,61.228,179.882,129.469,176.226,305.39099999999996,178.398,72.836,177.205,273.608,176.03599999999997,203.38400000000001,137.08100000000002,234.24400000000003,138.825,88.164,137.172,253.957,137.131,159.704,134.179,271.60200000000003,145.994,158.171,145.90200000000002,111.319,144.64600000000002,292.015,143.66899999999998,127.529,144.329,219.34099999999998,142.254,151.504,152.89,142.71200000000002,147.379,246.187,148.28,99.39200000000001,147.901,94.321,148.084,297.361,147.679,81.586,147.72899999999998,281.02099999999996,147.384,226.382,146.925,304.034,160.39600000000002,76.187,156.759,239.236,157.132,230.935,156.528,163.192,154.685,254.206,155.204,206.27599999999998,154.52,263.506,153.602,287.71,187.14700000000002,276.175,186.87099999999998,97.11,183.37599999999998,115.92200000000001,181.997,298.178,183.605,253.597,180.888,51.428000000000004,182.988,93.167,195.391,102.804,193.98,74.305,192.94400000000002,124.391,191.488,261.34,187.106,67.07600000000001,200.747,147.276,197.668,136.141,196.679,319.723,181.613,62.294,132.689,239.753,121.389,266.774,168.862,93.91,170.395,238.63299999999998,177.393,61.56100000000001,192.918,241.762,140.747
402.0,1608.0,,254.13299999999998,103.57700000000001,279.388,96.445,133.795,96.963,229.953,119.15799999999999,91.221,120.755,196.445,116.08,217.726,113.775,85.56299999999999,114.116,276.319,132.02100000000002,154.006,129.762,126.68700000000001,130.099,243.08900000000003,127.964,235.84599999999998,125.936,140.695,127.287,213.752,122.79,103.124,165.062,63.86,165.98,148.585,163.74,125.835,162.839,113.029,163.738,89.331,161.702,120.79700000000001,168.157,240.075,166.908,290.745,167.12400000000002,154.665,176.826,109.87899999999999,172.96200000000002,118.23700000000001,174.785,49.805,175.12400000000002,145.82299999999998,172.071,34.063,172.891,300.403,172.14,227.55700000000002,169.528,281.092,180.695,231.518,180.454,224.49599999999998,180.572,149.716,179.695,86.964,178.955,61.246,179.89,129.407,176.222,305.353,178.396,72.842,177.18900000000002,273.60900000000004,176.03599999999997,203.391,137.105,234.255,138.821,88.182,137.136,253.977,137.181,159.665,134.185,271.634,146.01,158.205,145.918,111.32799999999999,144.654,291.971,143.657,127.506,144.31,219.293,142.165,151.466,152.893,142.68,147.406,246.102,148.25799999999998,99.462,147.893,94.296,148.013,297.406,147.667,81.607,147.72899999999998,281.02299999999997,147.339,226.386,146.898,304.041,160.412,76.197,156.744,239.232,157.137,230.958,156.542,163.209,154.689,254.208,155.204,206.196,154.529,263.589,153.602,287.723,187.139,276.214,186.84099999999998,97.12100000000001,183.37599999999998,116.12700000000001,182.00400000000002,298.09,183.585,253.58,180.91299999999998,51.431999999999995,182.99599999999998,93.176,195.37900000000002,102.804,193.981,74.301,192.938,124.37899999999999,191.487,261.346,187.13,67.046,200.71900000000002,147.293,197.642,136.155,196.68099999999998,319.608,181.553,62.318999999999996,132.7,239.743,121.397,266.784,168.864,93.90299999999999,170.41099999999997,238.59400000000002,177.428,61.498000000000005,192.959,241.72799999999998,140.81
402.25,1609.0,,254.172,103.49799999999999,279.322,96.428,133.624,96.867,229.93,119.15,91.22,120.742,196.41099999999997,116.061,217.717,113.788,85.603,114.06700000000001,276.316,132.003,153.938,129.80700000000002,126.684,130.113,243.08900000000003,127.977,235.822,125.919,140.678,127.24799999999999,213.80599999999998,122.884,103.111,165.076,63.853,165.984,148.564,163.725,125.821,162.832,113.02,163.686,89.301,161.718,120.837,168.143,240.06599999999997,166.91099999999997,290.758,167.122,154.691,176.822,109.92200000000001,172.921,118.27600000000001,174.77599999999998,49.827,175.112,145.832,172.06,34.114000000000004,172.952,300.406,172.12400000000002,227.709,169.827,281.032,180.638,231.52599999999998,180.417,224.505,180.523,149.719,179.676,86.977,178.93099999999998,61.284,179.886,129.355,176.187,305.349,178.386,72.876,177.187,273.62,176.02900000000002,203.378,137.086,234.274,138.875,88.161,137.173,253.98,137.207,159.66,134.189,271.57599999999996,145.97799999999998,158.214,145.91,111.353,144.69299999999998,291.95599999999996,143.654,127.49600000000001,144.303,219.301,142.149,151.505,152.91,142.66299999999998,147.423,246.122,148.32,99.476,147.893,94.273,148.036,297.418,147.667,81.584,147.726,281.04200000000003,147.329,226.394,146.901,304.043,160.403,76.202,156.725,239.239,157.142,230.983,156.566,163.246,154.65200000000002,254.21200000000002,155.208,206.162,154.433,263.65,153.616,287.736,187.114,276.253,186.81,97.12100000000001,183.368,116.137,182.002,298.501,183.667,253.563,180.924,51.43,182.993,93.17299999999999,195.38,102.846,193.952,74.311,192.938,124.34,191.48,261.339,187.132,67.068,200.734,147.274,197.62599999999998,136.149,196.69400000000002,319.357,181.56099999999998,62.303000000000004,132.77100000000002,239.743,121.413,266.775,168.865,93.882,170.41400000000002,238.65400000000002,177.48,61.473,192.957,241.641,140.72899999999998
402.5,1610.0,,254.183,103.491,279.313,96.455,133.54399999999998,96.87,229.96,119.189,91.226,120.73899999999999,196.412,116.064,217.748,113.804,85.581,114.044,276.313,132.029,153.908,129.796,126.677,130.11700000000002,243.11599999999999,127.97,235.857,125.897,140.67,127.209,213.82,122.935,103.101,165.06599999999997,63.861999999999995,165.98,148.559,163.717,125.789,162.833,113.044,163.60399999999998,89.306,161.702,120.852,168.168,240.079,166.919,290.76099999999997,167.128,154.713,176.843,109.898,172.918,118.225,174.81799999999998,49.827,175.16400000000002,145.829,172.06400000000002,34.108000000000004,172.89700000000002,300.428,172.135,227.69099999999997,169.747,280.988,180.593,231.524,180.428,224.507,180.518,149.72,179.666,86.978,178.905,61.27,179.86,129.311,176.17,305.351,178.394,72.88600000000001,177.197,273.618,176.02700000000002,203.361,136.971,234.262,138.877,88.125,137.184,253.993,137.287,159.672,134.207,271.618,145.977,158.20600000000002,145.931,111.38600000000001,144.713,291.939,143.64600000000002,127.494,144.32399999999998,219.33599999999998,142.20600000000002,151.52,152.892,142.70600000000002,147.406,246.082,148.321,99.37299999999999,147.903,94.29,148.042,297.41200000000003,147.687,81.593,147.72899999999998,281.004,147.309,226.373,146.879,304.051,160.382,76.214,156.691,239.239,157.142,230.982,156.562,163.231,154.649,254.192,155.215,206.217,154.49200000000002,263.66700000000003,153.596,287.754,187.108,276.22700000000003,186.833,97.14,183.355,116.205,182.00799999999998,298.526,183.697,253.582,180.946,51.433,182.99,93.189,195.39,102.84899999999999,193.94299999999998,74.29899999999999,192.929,124.351,191.477,261.35200000000003,187.135,67.07300000000001,200.72299999999998,147.286,197.59900000000002,136.144,196.679,319.553,181.72799999999998,62.198,132.72,239.71400000000003,121.426,266.78700000000003,168.857,93.876,170.422,238.72799999999998,177.47799999999998,61.455,192.953,241.63400000000001,140.692
402.75,1611.0,,254.12900000000002,103.48700000000001,279.277,96.441,133.416,96.80799999999999,229.977,119.16799999999999,91.24,120.75,196.36700000000002,116.053,217.747,113.804,85.54,114.03399999999999,276.28700000000003,132.025,153.89,129.789,126.662,130.11700000000002,243.12900000000002,127.964,235.847,125.884,140.675,127.17399999999999,213.86700000000002,122.931,103.10700000000001,165.08599999999998,63.851000000000006,165.98,148.52100000000002,163.72799999999998,125.78299999999999,162.832,113.02799999999999,163.612,89.3,161.732,120.853,168.15,240.08900000000003,166.91,290.763,167.12599999999998,154.721,176.84400000000002,109.882,172.90099999999998,118.191,174.84,49.784,175.196,145.84,172.071,34.024,172.94099999999997,300.413,172.145,227.56900000000002,169.706,280.903,180.55200000000002,231.546,180.407,224.477,180.507,149.72299999999998,179.65099999999998,86.939,178.903,61.281000000000006,179.85299999999998,129.41,176.204,305.344,178.361,72.875,177.195,273.639,176.02599999999998,203.39,136.983,234.27,138.84799999999998,88.09700000000001,137.268,253.998,137.30700000000002,159.65,134.191,271.617,145.955,158.209,145.91,111.39299999999999,144.73,291.88,143.632,127.512,144.35399999999998,219.451,142.209,151.539,152.879,142.694,147.363,246.06,148.346,99.26299999999999,147.88,94.291,148.07299999999998,297.414,147.659,81.598,147.732,281.04400000000004,147.315,226.363,146.893,304.04900000000004,160.36700000000002,76.204,156.687,239.236,157.156,230.986,156.543,163.238,154.65200000000002,254.2,155.222,206.261,154.529,263.645,153.60299999999998,287.755,187.107,276.185,186.865,97.14299999999999,183.328,116.208,182.0,298.546,183.683,253.581,180.942,51.443000000000005,183.0,93.178,195.389,102.84200000000001,193.946,74.292,192.929,124.241,191.503,261.351,187.14,67.059,200.722,147.291,197.578,136.115,196.695,319.384,181.74200000000002,62.205,132.754,239.71599999999998,121.425,266.785,168.864,93.844,170.43,238.825,177.5,61.461999999999996,192.945,241.612,140.667
403.0,1612.0,,254.19799999999998,103.48700000000001,279.226,96.449,133.19899999999998,96.76899999999999,229.975,119.22,91.228,120.757,196.37099999999998,116.098,217.732,113.811,85.557,114.025,276.298,132.012,153.86,129.799,126.664,130.118,243.13400000000001,127.959,235.87400000000002,125.87200000000001,140.66899999999998,127.14200000000001,213.822,122.905,103.181,165.1,63.849,165.97400000000002,148.565,163.75,125.785,162.829,113.069,163.563,89.361,161.721,120.87200000000001,168.15,240.081,166.94299999999998,290.751,167.11700000000002,154.741,176.84599999999998,109.93299999999999,172.865,118.225,174.774,49.765,175.203,145.857,172.058,34.058,173.047,300.42400000000004,172.146,227.558,169.685,280.685,180.41,231.5,180.43400000000003,224.47,180.524,149.72299999999998,179.643,86.891,178.88400000000001,61.286,179.852,129.434,176.226,305.368,178.331,72.855,177.19799999999998,273.639,176.013,203.51,137.039,234.266,138.762,88.059,137.362,254.018,137.351,159.655,134.215,271.656,145.958,158.245,145.904,111.428,144.714,291.895,143.629,127.50200000000001,144.361,219.44799999999998,142.126,151.577,152.877,142.71200000000002,147.296,246.032,148.38299999999998,99.134,147.85,94.31299999999999,148.077,297.433,147.659,81.598,147.77200000000002,281.03,147.289,226.34599999999998,146.895,304.038,160.373,76.209,156.674,239.24099999999999,157.145,230.953,156.55700000000002,163.22899999999998,154.705,254.204,155.216,206.17700000000002,154.539,263.655,153.607,287.749,187.104,276.175,186.84400000000002,97.164,183.294,116.213,181.99,298.619,183.68200000000002,253.541,180.919,51.448,183.0,93.182,195.40099999999998,102.85799999999999,193.93,74.283,192.92,124.329,191.479,261.341,187.145,67.062,200.696,147.274,197.558,136.095,196.69400000000002,319.356,181.755,62.141000000000005,132.77,239.72400000000002,121.45200000000001,266.775,168.86,93.869,170.399,238.862,177.56599999999997,61.448,192.94,241.50099999999998,140.565
403.25,1613.0,,254.149,103.512,279.249,96.46799999999999,133.266,96.811,230.00900000000001,119.27600000000001,91.25399999999999,120.759,196.387,116.117,217.745,113.834,85.59,114.022,276.306,132.01,153.846,129.814,126.666,130.112,243.123,127.95700000000001,235.72799999999998,125.96799999999999,140.671,127.101,213.88400000000001,122.906,103.175,165.111,63.843999999999994,165.96599999999998,148.542,163.75,125.792,162.828,113.13,163.673,89.354,161.714,120.88600000000001,168.143,240.075,166.918,290.748,167.115,154.751,176.858,109.978,172.84599999999998,118.23200000000001,174.77700000000002,49.763000000000005,175.185,145.862,172.05,34.037,172.96900000000002,300.453,172.153,227.65900000000002,169.85,280.682,180.399,231.475,180.426,224.46200000000002,180.511,149.684,179.63400000000001,86.904,178.88299999999998,61.31100000000001,179.845,129.44799999999998,176.24200000000002,305.353,178.334,72.85,177.215,273.657,176.013,203.481,136.951,234.245,138.696,88.014,137.408,254.013,137.369,159.624,134.234,271.61400000000003,145.94299999999998,158.217,145.901,111.45299999999999,144.717,291.905,143.66299999999998,127.461,144.335,219.416,142.053,151.584,152.871,142.69299999999998,147.264,246.06099999999998,148.435,98.91,147.828,94.29899999999999,148.072,297.445,147.654,81.60600000000001,147.792,281.039,147.281,226.33599999999998,146.903,304.046,160.36,76.21,156.68,239.225,157.164,230.965,156.564,163.235,154.72,254.213,155.215,206.18,154.56,263.66,153.606,287.747,187.109,276.171,186.847,97.16799999999999,183.292,116.23200000000001,181.99900000000002,298.657,183.66299999999998,253.52200000000002,180.919,51.44,182.981,93.17299999999999,195.39700000000002,102.85,193.93900000000002,74.27600000000001,192.90900000000002,124.35700000000001,191.46200000000002,261.362,187.14,67.05,200.696,147.279,197.59599999999998,136.078,196.678,319.272,181.56599999999997,62.028,132.774,239.695,121.47200000000001,266.777,168.86900000000003,93.85799999999999,170.41299999999998,238.86700000000002,177.63400000000001,61.46,192.94799999999998,241.548,140.562
403.5,1614.0,,254.192,103.53299999999999,279.26099999999997,96.47399999999999,133.328,96.882,229.924,119.26799999999999,91.251,120.766,196.41099999999997,116.163,217.735,113.846,85.62100000000001,114.01,276.323,132.028,153.89700000000002,129.839,126.65799999999999,130.109,243.112,127.95299999999999,235.725,125.958,140.69299999999998,127.10799999999999,213.645,122.853,103.15299999999999,165.079,63.839,165.957,148.53799999999998,163.72799999999998,125.802,162.82399999999998,113.126,163.718,89.37799999999999,161.717,120.928,168.136,240.067,166.924,290.74,167.111,154.764,176.864,110.039,172.826,118.23700000000001,174.76,49.766000000000005,175.18599999999998,145.858,172.055,34.061,172.94299999999998,300.48900000000003,172.16400000000002,227.602,169.761,280.656,180.359,231.463,180.399,224.454,180.51,149.664,179.597,86.91,178.88299999999998,61.331,179.84900000000002,129.372,176.22099999999998,305.342,178.315,72.84899999999999,177.22099999999998,273.64599999999996,175.99599999999998,203.47,137.009,234.215,138.722,88.01,137.457,254.012,137.35,159.616,134.253,271.619,145.942,158.238,145.89600000000002,111.45,144.743,291.91200000000003,143.684,127.46,144.371,219.437,141.994,151.517,152.865,142.661,147.261,246.07299999999998,148.476,98.865,147.79399999999998,94.291,148.053,297.445,147.651,81.601,147.792,281.06,147.338,226.329,146.912,304.01599999999996,160.365,76.22399999999999,156.65200000000002,239.226,157.165,230.91299999999998,156.567,163.211,154.704,254.209,155.218,206.09900000000002,154.42700000000002,263.685,153.607,287.726,187.111,276.192,186.80599999999998,97.17,183.263,116.24799999999999,181.998,298.709,183.643,253.58599999999998,180.926,51.441,182.98,93.147,195.386,102.809,193.94,74.266,192.89700000000002,124.389,191.457,261.365,187.138,67.03399999999999,200.683,147.266,197.53400000000002,136.08700000000002,196.69799999999998,319.365,181.565,62.044,132.778,239.672,121.485,266.79,168.87900000000002,93.863,170.405,238.92,177.706,61.467,192.938,241.543,140.505
403.75,1615.0,,254.09900000000002,103.586,279.223,96.419,133.30100000000002,96.85700000000001,229.83,119.29799999999999,91.241,120.77,196.395,116.137,217.727,113.853,85.64299999999999,113.971,276.325,132.03799999999998,153.929,129.812,126.64399999999999,130.123,243.111,127.958,235.675,125.986,140.689,127.103,213.662,122.84200000000001,103.191,165.082,63.828,165.96200000000002,148.553,163.745,125.804,162.808,113.15100000000001,163.766,89.40700000000001,161.718,120.881,168.14,240.075,166.919,290.726,167.111,154.783,176.86700000000002,110.051,172.827,118.304,174.75599999999997,49.781000000000006,175.19099999999997,145.852,172.05700000000002,34.106,172.963,300.475,172.16299999999998,227.582,169.668,280.64799999999997,180.364,231.475,180.305,224.50099999999998,180.46099999999998,149.619,179.622,86.854,178.90900000000002,61.323,179.826,129.374,176.21099999999998,305.393,178.356,72.85300000000001,177.215,273.617,175.995,203.424,137.02700000000002,234.173,138.79399999999998,87.977,137.455,254.018,137.355,159.60299999999998,134.235,271.517,145.94299999999998,158.252,145.90200000000002,111.484,144.767,291.93,143.685,127.47,144.382,219.457,142.02,151.501,152.872,142.67,147.27,246.05700000000002,148.482,98.43299999999999,147.769,94.306,148.036,297.445,147.641,81.613,147.785,281.089,147.34,226.27200000000002,146.879,304.015,160.347,76.229,156.644,239.234,157.144,230.88400000000001,156.601,163.219,154.72799999999998,254.21900000000002,155.197,206.074,154.388,263.786,153.616,287.736,187.09799999999998,276.21,186.80700000000002,97.164,183.24599999999998,116.26899999999999,181.99200000000002,298.737,183.643,253.6,180.90099999999998,51.446000000000005,182.975,93.14,195.40099999999998,102.79299999999999,193.93200000000002,74.28,192.90400000000002,124.419,191.44099999999997,261.362,187.139,67.054,200.706,147.264,197.521,136.093,196.669,319.423,181.59400000000002,62.081,132.842,239.65200000000002,121.51799999999999,266.802,168.86700000000002,93.895,170.375,238.955,177.74400000000003,61.498999999999995,192.91400000000002,241.472,140.515
