TimesH,Frame,NoMissing,72,72,74,74,95,95,98,98,107,107,112,112,114,114,120,120,122,122,123,123,143,143,154,154,158,158,162,162,163,163,169,169,170,170,172,172,175,175,176,176,187,187,195,195,199,199,201,201,205,205,211,211,221,221,230,230,231,231,232,232,236,236,244,244,245,245,246,246,255,255,259,259,262,262,266,266,269,269,271,271,292,292,295,295,318,318,319,319,324,324,328,328,330,330,334,334,338,338,369,369,370,370,396,396,403,403,405,405,406,406,408,408,411,411,419,419,424,424,426,426,449,449,452,452,457,457,558,558,655,655,724,724,732,732,750,750,752,752,770,770,872,872,904,904,990,990,991,991,1023,1023,1111,1111
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
4.5,18.0,,243.157,45.97,180.657,48.146,86.26799999999999,58.555,208.41400000000002,58.114,229.551,61.751999999999995,102.18299999999999,63.871,220.334,64.405,226.96900000000002,66.83,210.62,67.962,250.389,68.393,245.946,76.83800000000001,98.109,81.32600000000001,241.398,82.51799999999999,88.92,83.585,189.81799999999998,83.833,127.586,85.71799999999999,218.428,87.789,74.887,88.649,210.865,88.65899999999999,246.342,89.12700000000001,121.083,93.23,190.072,95.448,82.965,97.815,131.042,98.566,230.77700000000002,100.03200000000001,250.71400000000003,103.645,220.826,106.072,119.00299999999999,108.444,79.915,108.955,136.072,110.21700000000001,98.306,111.685,85.26100000000001,115.441,114.818,116.389,221.048,116.12899999999999,207.918,117.89,130.3,119.655,234.31400000000002,120.613,118.51799999999999,122.465,218.30700000000002,123.015,61.994,124.005,135.096,132.847,94.963,132.431,234.00099999999998,140.672,261.921,140.755,98.29899999999999,142.046,191.78,143.648,208.15200000000002,143.28799999999998,225.833,144.235,72.805,146.626,207.301,156.08100000000002,225.81900000000002,156.942,103.611,164.024,25.068,168.382,119.40799999999999,167.81400000000002,134.945,168.896,190.72,169.949,245.61700000000002,170.957,261.09,173.645,79.749,175.68200000000002,241.234,176.575,206.046,185.076,89.461,186.03799999999998,220.232,188.521,191.87599999999998,112.867,128.55100000000002,128.861,,,,,,,,,,,,,,,,,,,,,,
4.75,19.0,,243.166,45.981,180.687,48.089,86.21,58.589,208.463,58.049,229.601,61.766000000000005,102.155,63.92100000000001,220.40599999999998,64.362,227.05700000000002,66.77600000000001,210.613,67.949,250.358,68.329,245.886,76.753,98.13799999999999,81.322,241.34099999999998,82.514,88.884,83.554,189.82,83.819,127.62299999999999,85.723,218.412,87.76799999999999,74.896,88.73,210.959,88.625,246.325,89.131,121.074,93.26700000000001,190.09099999999998,95.402,82.939,97.76700000000001,131.058,98.46799999999999,230.78400000000002,99.928,250.74599999999998,103.61,220.847,106.12799999999999,118.975,108.34200000000001,79.771,108.863,136.067,110.28299999999999,98.29,111.616,85.073,115.274,114.787,116.34100000000001,220.976,116.12799999999999,207.886,117.867,130.407,119.76,234.31799999999998,120.59,118.62100000000001,122.68700000000001,218.359,122.991,62.044,123.945,135.054,132.787,94.55799999999999,133.295,234.127,140.671,262.03,140.732,98.295,142.012,191.738,143.64,208.071,143.159,225.93900000000002,144.145,72.899,146.64600000000002,207.225,156.08100000000002,225.87099999999998,156.959,103.512,163.995,25.075,168.362,119.413,167.77200000000002,134.928,168.90599999999998,190.674,169.99200000000002,245.602,170.86900000000003,261.122,173.644,79.707,175.62099999999998,241.282,176.713,205.94099999999997,185.023,89.523,185.915,220.403,188.52,191.74900000000002,112.866,128.541,128.468,239.043,93.32,196.843,149.79,,,,,,,,,,,,,,,,,,
5.0,20.0,,243.21400000000003,45.99,180.747,48.027,86.229,58.59,208.59099999999998,58.059,,,102.104,63.909,220.407,64.383,227.18599999999998,66.706,210.66,67.992,250.38400000000001,68.348,245.90400000000002,76.74600000000001,98.161,81.283,241.21,82.50399999999999,88.869,83.569,189.808,83.815,127.54,85.70299999999999,218.47,87.779,74.462,88.375,210.987,88.56299999999999,246.365,89.12,121.0,93.18799999999999,190.104,95.335,82.946,97.665,131.024,98.32799999999999,230.813,99.86,250.80900000000003,103.655,220.85299999999998,106.13600000000001,118.995,108.35600000000001,79.62100000000001,108.805,136.055,110.228,98.285,111.617,85.00399999999999,115.205,114.712,116.37899999999999,221.016,116.139,207.851,117.81200000000001,130.458,119.76299999999999,234.375,120.584,118.572,122.586,218.435,122.98899999999999,62.04,123.863,135.042,132.751,94.6,133.489,234.15599999999998,140.69299999999998,262.095,140.661,98.24600000000001,142.05100000000002,191.773,143.667,208.02599999999998,142.966,225.91400000000002,144.142,72.988,146.648,207.451,156.039,225.795,156.912,103.56299999999999,163.93,25.076,168.34599999999998,119.354,167.735,134.894,168.725,190.614,169.93099999999998,245.675,170.94799999999998,261.084,173.602,79.854,175.638,241.22,176.763,205.92700000000002,184.998,89.596,185.93400000000003,220.301,188.577,191.765,112.87200000000001,128.609,128.256,239.15900000000002,93.491,196.795,149.817,,,,,,,,,,,,,,,,,,
5.25,21.0,,243.237,45.961999999999996,180.76,47.928000000000004,86.329,58.631,208.546,58.07,229.74099999999999,61.868,102.074,63.907,220.334,64.36,227.354,66.597,210.699,68.016,250.408,68.37100000000001,245.916,76.749,98.139,81.25,241.28599999999997,82.499,88.90799999999999,83.585,189.81099999999998,83.84299999999999,127.60799999999999,85.679,218.488,87.811,74.518,88.34700000000001,211.028,88.47,246.368,89.155,120.927,93.14200000000001,190.101,95.26100000000001,82.971,97.63799999999999,131.105,98.031,230.834,99.867,250.78099999999998,103.681,220.832,106.105,118.99700000000001,108.285,79.615,108.738,136.002,110.15700000000001,98.25,111.57,85.0,115.15,114.631,116.34899999999999,220.947,116.15299999999999,207.938,117.765,130.476,119.73200000000001,234.297,120.62299999999999,118.42,122.33200000000001,218.503,123.00200000000001,62.016000000000005,123.902,135.037,132.72899999999998,94.488,133.585,234.122,140.67,262.10200000000003,140.655,98.251,142.017,191.822,143.69299999999998,208.137,143.112,225.893,144.108,72.95100000000001,146.71,207.614,155.955,225.768,156.931,103.59100000000001,163.945,25.073,168.34400000000002,119.304,167.704,134.938,168.842,190.53400000000002,169.87099999999998,245.524,170.933,261.123,173.611,79.852,175.61700000000002,241.225,176.74900000000002,205.938,185.023,89.585,185.93900000000002,220.17,188.50900000000001,191.791,112.9,128.624,128.44,239.282,93.602,,,,,,,,,,,,,,,,,,,,
5.5,22.0,,243.209,45.943000000000005,180.81099999999998,47.965,86.296,58.637,208.623,58.074,229.817,61.763000000000005,102.1,63.96,220.40599999999998,64.366,227.437,66.671,210.733,67.954,250.40599999999998,68.357,245.96200000000002,76.73,98.12700000000001,81.241,241.41299999999998,82.53299999999999,88.885,83.595,189.857,83.766,127.616,85.691,218.503,87.82700000000001,74.419,88.319,211.15,88.24,246.386,89.184,120.96700000000001,93.179,190.18400000000003,95.19200000000001,82.865,97.652,131.139,98.46,230.889,99.806,250.835,103.68700000000001,220.85,106.10799999999999,119.01,108.236,79.658,108.676,135.961,110.036,98.228,111.523,85.11200000000001,115.197,114.662,116.279,220.96400000000003,116.13,207.956,117.787,130.501,119.845,234.4,120.667,118.473,122.417,218.541,123.00399999999999,61.992,123.929,135.05200000000002,132.72,94.45299999999999,133.58,234.09900000000002,140.675,262.19,140.507,98.288,141.987,191.899,143.641,208.11,143.03799999999998,225.87599999999998,144.129,72.972,146.68200000000002,207.59099999999998,155.94899999999998,225.78799999999998,156.922,103.656,163.91400000000002,25.09,168.33900000000003,119.296,167.658,134.923,168.799,190.636,169.82,245.50900000000001,170.88,261.106,173.56,79.831,175.61900000000003,241.296,176.68400000000003,205.96400000000003,185.023,89.61200000000001,185.829,220.322,188.44799999999998,191.78099999999998,112.994,128.56,127.949,239.19799999999998,93.63799999999999,,,,,,,,,,,,,,,,,,,,
5.75,23.0,,243.204,45.988,180.855,47.99,86.334,58.605,208.679,58.132,229.85299999999998,61.675,102.13600000000001,63.952,220.468,64.34899999999999,227.41400000000002,66.639,210.753,67.926,250.321,68.413,245.87099999999998,76.72399999999999,98.117,81.398,241.391,82.571,88.831,83.59299999999999,189.887,83.773,127.596,85.686,218.49200000000002,87.788,74.435,88.346,211.143,88.212,246.382,89.171,120.954,93.191,190.232,95.148,82.84899999999999,97.646,131.132,98.421,230.90900000000002,99.757,250.912,103.625,220.87400000000002,106.177,119.007,108.19200000000001,79.65100000000001,108.667,135.944,110.02799999999999,98.161,111.538,85.1,115.225,114.36200000000001,116.363,220.90400000000002,116.163,207.917,117.78299999999999,130.56,119.883,234.393,120.63799999999999,118.427,122.4,218.595,123.00200000000001,61.986000000000004,123.916,135.014,132.72799999999998,94.521,133.47799999999998,234.102,140.629,262.211,140.46200000000002,98.27799999999999,141.986,191.94299999999998,143.727,208.07,142.995,225.87400000000002,144.112,72.98100000000001,146.695,207.68400000000003,155.906,225.84400000000002,156.842,103.728,163.861,25.101999999999997,168.34900000000002,119.27,167.63099999999997,134.924,168.828,190.692,169.83,245.541,170.887,261.068,173.507,79.83,175.655,241.312,176.673,206.00599999999997,185.03,89.594,185.907,220.44,188.442,191.93200000000002,112.914,128.442,127.96600000000001,239.257,93.76299999999999,,,134.17600000000002,150.313,101.61,168.157,,,,,,,,,,,,,,
6.0,24.0,,243.293,46.023,180.929,48.068000000000005,86.256,58.622,208.69799999999998,58.122,,,102.06299999999999,63.938,220.565,64.32600000000001,227.446,66.569,210.771,67.94800000000001,250.28799999999998,68.45100000000001,245.907,76.743,98.105,81.439,241.481,82.59700000000001,88.809,83.63799999999999,189.907,83.715,127.63,85.619,218.513,87.815,74.389,88.324,211.13,88.208,246.38099999999997,89.161,120.98299999999999,93.18299999999999,190.236,95.05,82.78399999999999,97.65899999999999,131.02100000000002,98.57799999999999,230.91099999999997,99.678,250.889,103.604,220.85299999999998,106.177,118.994,108.18700000000001,79.655,108.715,135.953,110.083,98.12899999999999,111.553,85.22200000000001,115.333,114.319,116.39,220.916,116.073,207.87400000000002,117.773,130.56799999999998,119.855,234.373,120.65299999999999,118.26299999999999,122.454,218.58,122.962,62.022,123.90299999999999,135.091,132.809,94.48100000000001,133.519,234.15099999999998,140.58,262.157,140.47,98.24799999999999,142.005,192.083,143.709,208.16299999999998,143.07,225.80700000000002,144.109,73.032,146.592,207.75,155.872,225.891,156.82399999999998,108.564,163.476,25.088,168.43,119.236,167.585,134.885,168.71599999999998,190.859,169.812,245.58900000000003,170.85,261.095,173.505,79.714,175.58,241.355,176.653,206.015,185.08599999999998,89.666,185.947,220.3,188.424,191.922,112.961,128.515,127.887,239.14700000000002,93.816,,,134.189,150.165,103.719,163.865,,,,,,,,,,,,,,
6.25,25.0,,243.267,46.016000000000005,181.03,48.04600000000001,86.338,58.583,208.703,58.131,,,102.05799999999999,63.986000000000004,220.667,64.345,227.554,66.492,210.769,67.937,250.253,68.437,245.981,76.743,98.12700000000001,81.515,241.518,82.554,88.777,83.65700000000001,189.851,83.773,127.598,85.594,218.555,87.822,74.37899999999999,88.35600000000001,211.11599999999999,88.348,246.418,89.154,120.915,93.194,190.21,95.053,82.821,97.639,130.984,98.594,230.917,99.675,250.905,103.58200000000001,220.864,106.132,118.934,108.179,79.532,108.741,135.934,110.012,98.10700000000001,111.583,85.17,115.304,114.323,116.337,220.92,116.149,207.898,117.755,130.597,119.87,234.37099999999998,120.656,118.40799999999999,122.546,218.622,122.976,61.956,123.956,135.063,132.834,94.477,133.366,234.16400000000002,140.541,262.161,140.52,98.294,141.967,192.102,143.737,208.158,143.01,225.787,144.072,72.98,146.518,207.859,155.82,225.947,156.846,108.435,163.422,25.149,168.424,119.226,167.611,134.875,168.793,190.80200000000002,169.877,245.604,170.732,261.04900000000004,173.50799999999998,79.477,175.22,241.36,176.678,206.05900000000003,185.074,89.677,185.87,220.236,188.514,191.888,112.954,128.546,127.77,239.412,93.714,,,134.208,150.078,103.54799999999999,163.899,,,,,,,,,,,,,,
6.5,26.0,,243.267,46.015,181.104,48.122,86.31700000000001,58.585,208.764,58.111999999999995,,,102.09700000000001,64.021,220.65200000000002,64.34899999999999,227.584,66.51,210.77,67.953,250.269,68.467,245.94400000000002,76.729,98.12100000000001,81.467,241.446,82.45,88.751,83.656,189.863,83.79299999999999,127.537,85.57600000000001,218.636,87.805,74.368,88.334,211.111,88.235,246.475,89.12299999999999,120.93299999999999,93.134,190.217,94.99600000000001,82.824,97.68299999999999,130.866,98.70299999999999,230.93400000000003,99.70299999999999,250.99900000000002,103.60799999999999,220.93,106.15,118.916,108.104,79.561,108.721,135.916,110.057,98.073,111.602,85.20299999999999,115.304,114.26899999999999,116.35700000000001,220.891,116.15899999999999,207.915,117.74799999999999,130.597,119.913,234.385,120.708,118.228,122.61,218.672,122.947,61.979,123.98,135.07299999999998,132.80700000000002,94.4,133.315,234.237,140.505,262.209,140.584,98.296,141.97,192.08,143.701,208.217,143.055,225.768,144.053,72.88600000000001,146.578,207.946,155.8,225.965,156.908,103.49,163.88299999999998,25.154,168.476,119.259,167.606,134.82299999999998,168.847,190.847,169.858,245.69099999999997,170.778,261.025,173.487,79.468,175.237,241.395,176.828,206.05900000000003,185.072,89.696,186.00099999999998,220.329,188.618,191.75,113.01799999999999,128.555,127.67399999999999,239.312,93.713,196.685,150.075,134.16299999999998,150.282,101.68700000000001,168.28400000000002,,,,,,,,,,,,,,
6.75,27.0,,243.265,46.01,181.09,47.961000000000006,86.178,58.536,208.74900000000002,58.06399999999999,,,102.053,63.981,220.679,64.324,227.574,66.568,210.85299999999998,67.939,250.226,68.461,245.96900000000002,76.715,98.1,81.472,241.232,82.29299999999999,88.745,83.625,189.828,83.821,127.55,85.47399999999999,218.657,87.83,74.362,88.363,211.08599999999998,88.166,246.46099999999998,89.11399999999999,120.986,93.149,190.271,95.01799999999999,82.805,97.704,130.871,98.749,230.96599999999998,99.785,250.955,103.618,220.93599999999998,106.147,118.93,108.101,79.51,108.62899999999999,135.89600000000002,109.99700000000001,98.066,111.646,85.07799999999999,115.21,114.382,116.23200000000001,220.888,116.126,207.951,117.70700000000001,130.583,119.88600000000001,234.457,120.679,118.20299999999999,122.676,218.729,122.928,62.091,123.943,135.082,132.811,94.291,133.192,234.22799999999998,140.503,262.27099999999996,140.632,98.31299999999999,141.981,192.132,143.72799999999998,208.157,142.94299999999998,225.75799999999998,144.049,72.869,146.583,208.023,155.791,225.935,156.925,103.461,163.92,25.171,168.477,119.274,167.565,134.874,169.102,190.797,169.834,245.63299999999998,170.75,261.038,173.438,79.554,175.30200000000002,241.46,177.005,206.07299999999998,185.07299999999998,89.54299999999999,185.743,220.30700000000002,188.55200000000002,191.766,112.796,128.47899999999998,127.76899999999999,239.29,93.736,196.827,149.872,134.072,150.489,101.60600000000001,168.679,226.06799999999998,169.25900000000001,,,,,,,,,,,,
7.0,28.0,,243.24200000000002,46.011,181.17,47.831,86.21,58.54,208.797,58.108999999999995,,,102.094,63.943000000000005,220.74099999999999,64.325,227.597,66.532,210.845,67.915,250.167,68.48100000000001,245.975,76.738,98.116,81.55199999999999,241.21599999999998,82.235,88.75,83.624,189.873,83.71799999999999,,,218.718,87.82600000000001,74.372,88.383,211.168,87.977,246.47099999999998,89.14399999999999,120.962,93.145,190.34400000000002,94.928,82.773,97.676,130.828,98.788,230.935,99.66,250.96599999999998,103.59700000000001,220.94,106.179,118.874,108.14,79.375,108.61399999999999,135.876,109.994,98.03399999999999,111.698,85.105,115.262,114.39399999999999,116.236,220.91,116.074,207.981,117.68700000000001,130.564,119.881,234.37,120.691,118.18700000000001,122.735,218.768,122.932,62.062,123.925,135.095,132.791,94.243,133.33100000000002,234.363,140.506,262.166,140.658,98.274,141.944,192.213,143.675,208.21200000000002,142.993,225.706,144.125,72.865,146.635,207.953,155.816,225.954,156.899,103.67200000000001,163.81799999999998,25.201999999999998,168.485,119.26100000000001,167.513,134.852,169.063,190.829,169.797,245.639,170.702,261.08,173.46,79.597,175.291,241.516,176.93400000000003,206.15400000000002,185.05,89.41,185.83599999999998,220.356,188.49200000000002,191.56900000000002,112.796,128.461,127.785,239.297,93.631,196.817,149.996,134.188,150.077,101.615,169.024,225.67,169.278,,,,,,,,,,,,
7.25,29.0,,243.247,45.964,181.15099999999998,47.92,86.186,58.56100000000001,208.77,58.025,229.84599999999998,61.919,102.00399999999999,64.003,220.696,64.295,227.56599999999997,66.584,210.84,67.93,250.206,68.479,245.93200000000002,76.743,98.09200000000001,81.538,241.27900000000002,82.25399999999999,88.71799999999999,83.63,189.858,83.679,127.618,85.27799999999999,218.708,87.831,74.357,88.402,211.169,88.066,246.463,89.161,120.963,93.16,190.312,94.727,82.723,97.684,130.763,98.79,230.942,99.586,250.99099999999999,103.6,220.938,106.17200000000001,118.88799999999999,108.12899999999999,79.232,108.48100000000001,135.885,109.984,98.054,111.66,85.086,115.26,114.309,116.229,220.97,116.095,207.981,117.67,130.621,119.916,234.46599999999998,120.694,118.33,122.59100000000001,218.842,122.939,62.131,123.81299999999999,135.127,132.765,94.214,133.34,234.49400000000003,140.44799999999998,261.966,140.579,98.212,141.88299999999998,192.217,143.561,208.324,143.128,225.707,144.148,73.028,146.487,207.983,155.766,225.97,156.875,103.686,163.86599999999999,25.149,168.503,119.444,167.46099999999998,134.882,169.085,190.887,169.67700000000002,245.609,170.718,261.072,173.453,79.536,175.248,241.551,176.917,206.168,185.05700000000002,89.395,185.75400000000002,220.28099999999998,188.486,191.614,112.779,128.44799999999998,127.713,239.266,93.764,196.893,149.764,134.115,150.065,101.556,168.97400000000002,225.334,169.389,,,,,,,,,,,,
7.5,30.0,,243.25900000000001,46.022,181.028,47.943000000000005,86.14200000000001,58.553000000000004,208.771,58.067,229.938,61.847,102.04899999999999,64.036,220.674,64.304,227.52599999999998,66.60300000000001,210.83700000000002,67.92399999999999,250.215,68.456,245.97799999999998,76.78,98.075,81.562,241.358,82.38799999999999,88.708,83.605,189.892,83.64200000000001,127.63600000000001,85.333,218.74599999999998,87.834,74.306,88.359,211.226,88.024,246.45,89.17200000000001,120.939,93.098,190.352,94.734,82.69200000000001,97.70200000000001,130.735,98.76299999999999,230.982,99.57,251.00599999999997,103.64200000000001,220.972,106.163,118.851,108.146,79.292,108.54799999999999,135.889,109.98700000000001,98.068,111.639,85.031,115.18,114.325,116.209,220.96599999999998,116.13,208.00799999999998,117.667,130.58,119.846,234.493,120.633,118.24700000000001,122.54799999999999,218.88,122.96799999999999,62.086999999999996,123.89,135.137,132.749,94.166,133.416,234.50099999999998,140.341,261.962,140.58,98.208,141.91,192.187,143.542,208.62400000000002,143.591,225.67,144.18,72.975,146.49200000000002,207.984,155.72799999999998,225.958,156.859,103.68799999999999,163.862,25.198,168.46099999999998,119.446,167.38099999999997,134.852,168.92700000000002,190.925,169.796,245.52599999999998,170.595,261.08299999999997,173.485,79.557,175.19799999999998,241.517,177.00099999999998,206.173,185.05200000000002,89.45700000000001,185.77,220.255,188.549,191.593,112.72399999999999,128.467,127.441,239.25599999999997,93.615,196.865,149.846,134.14600000000002,149.942,101.57799999999999,168.877,225.382,169.287,,,,,,,,,,,,
7.75,31.0,,243.243,46.023,181.192,47.762,86.147,58.623999999999995,208.81,58.089,230.083,61.493,102.05,63.961999999999996,220.725,64.308,227.513,66.648,210.862,67.923,250.173,68.461,246.00099999999998,76.805,98.06,81.609,241.283,82.37200000000001,88.65700000000001,83.618,189.90900000000002,83.652,127.65700000000001,85.277,218.753,87.85799999999999,74.34,88.398,211.192,88.074,246.47,89.21600000000001,120.956,93.113,190.34,94.72,82.676,97.698,130.716,98.81700000000001,231.014,99.539,251.00099999999998,103.669,220.97799999999998,106.12200000000001,118.87299999999999,108.163,79.181,108.479,135.889,110.075,98.03200000000001,111.65799999999999,84.961,115.12700000000001,114.368,116.194,220.96099999999998,116.104,207.97400000000002,117.68299999999999,130.597,119.854,234.449,120.714,118.285,122.525,218.899,122.99600000000001,62.125,123.819,135.173,132.745,94.21600000000001,133.388,234.52599999999998,140.27700000000002,262.03,140.523,98.15100000000001,141.839,192.233,143.555,208.611,143.606,225.799,144.028,73.007,146.46200000000002,207.979,155.67700000000002,225.933,156.881,103.634,163.887,25.197,168.513,119.48100000000001,167.39,134.857,168.875,190.852,169.857,245.542,170.675,261.022,173.554,79.57600000000001,175.235,241.477,176.947,206.15200000000002,185.03,89.41799999999999,185.986,220.15400000000002,188.422,191.52900000000002,112.802,128.47799999999998,127.39,239.18099999999998,93.56,196.893,149.968,134.128,150.083,101.561,168.983,,,,,,,,,,,,,,
