TimesH,Frame,NoMissing,23,23,82,82,103,103,108,108,130,130,131,131,143,143,150,150,153,153,156,156,166,166,169,169,178,178,182,182,191,191,197,197,215,215,219,219,227,227,230,230,233,233,242,242,267,267,299,299,311,311,318,318,323,323,324,324,326,326,328,328,332,332,336,336,340,340,372,372,526,526,569,569,615,615,1088,1088,1116,1116,1296,1296,1332,1332,1361,1361,1448,1448
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
342.25,1369.0,,251.63099999999997,28.351,204.982,59.342,136.876,103.97,218.838,105.98700000000001,117.294,90.154,206.9,90.195,242.988,90.93700000000001,94.494,80.205,188.857,78.789,103.17200000000001,84.324,179.981,125.682,94.493,131.439,215.972,121.661,141.494,115.135,215.705,117.36,237.28099999999998,118.545,93.93299999999999,112.384,221.43,155.096,12.975,159.317,136.14700000000002,156.759,101.32600000000001,156.106,73.42,151.33100000000002,227.263,134.684,257.625,171.25400000000002,21.537,166.808,56.218999999999994,164.05900000000003,121.06200000000001,167.347,194.575,167.547,109.12799999999999,167.00799999999998,187.00099999999998,159.787,213.489,157.713,222.261,162.273,259.194,160.116,202.584,185.332,249.47,54.479,245.05900000000003,140.766,,,,,,,,,,,,,,
342.5,1370.0,,251.65900000000002,28.313000000000002,204.832,59.488,136.88,103.917,218.79,105.995,117.30799999999999,90.154,206.912,90.25,243.021,90.96600000000001,94.463,80.194,188.857,78.82,103.166,84.335,179.985,125.669,94.42399999999999,131.42700000000002,215.959,121.633,141.196,114.68299999999999,215.755,117.367,237.261,118.56299999999999,93.96700000000001,112.345,221.43099999999998,155.126,13.154000000000002,159.222,136.15,156.797,101.18299999999999,156.083,73.333,151.335,227.233,134.67700000000002,257.677,171.197,21.48,166.81799999999998,56.318000000000005,163.94799999999998,121.06,167.36,194.551,167.579,109.21799999999999,166.981,186.965,159.675,213.393,157.83,222.265,162.401,259.228,160.112,202.525,185.435,248.672,55.301,244.72299999999998,141.013,,,,,,,,,,,,,,
342.75,1371.0,,251.65200000000002,28.326,204.722,59.465,136.879,103.927,218.77200000000002,105.912,117.28299999999999,90.14,206.873,90.23899999999999,242.967,91.029,94.473,80.192,188.84599999999998,78.818,103.148,84.387,179.98,125.631,94.40299999999999,131.372,215.953,121.64399999999999,141.299,114.715,215.792,117.14399999999999,237.248,118.57,94.031,112.36200000000001,221.46400000000003,155.07,13.109000000000002,159.22899999999998,136.208,156.81,101.12799999999999,156.02100000000002,73.296,151.216,227.518,134.666,257.644,171.233,21.503,166.868,56.215,164.02200000000002,121.016,167.269,194.50599999999997,167.638,109.181,166.96,186.955,159.73,213.352,157.666,222.19099999999997,162.20600000000002,259.27099999999996,160.22,202.53900000000002,185.388,249.46900000000002,54.482,244.585,141.217,,,,,,,,,,,,,,
343.0,1372.0,,251.676,28.337,204.722,59.504,136.873,103.931,218.75599999999997,105.89200000000001,117.266,90.12299999999999,206.778,90.21700000000001,242.981,91.07799999999999,94.488,80.181,188.838,78.808,103.11399999999999,84.35700000000001,179.84799999999998,125.62299999999999,94.524,131.38,215.99599999999998,121.65299999999999,141.11,114.445,215.828,117.09700000000001,237.264,118.60600000000001,93.932,112.38,221.41,155.077,13.030999999999999,159.209,136.144,156.80100000000002,101.154,156.045,73.28699999999999,151.266,227.597,134.637,257.637,171.255,21.444000000000003,166.89700000000002,56.278,164.09900000000002,120.979,167.192,194.62099999999998,167.46599999999998,109.26899999999999,166.938,186.905,159.691,213.428,157.537,222.21200000000002,162.283,259.225,160.254,202.605,185.39,249.275,54.725,243.899,142.091,,,,,,,,,,,,,,
343.25,1373.0,,251.685,28.33,204.78900000000002,59.511,136.872,103.971,218.755,105.932,117.262,90.137,206.757,90.23,242.984,91.10700000000001,94.464,80.169,188.835,78.807,103.13600000000001,84.34200000000001,179.916,125.59200000000001,94.64200000000001,131.298,216.033,121.677,141.06799999999998,114.39399999999999,215.8,117.189,237.321,118.542,93.87299999999999,112.402,221.467,155.009,13.277999999999999,159.09,136.157,156.79399999999998,101.1,156.097,73.24,151.254,227.55599999999998,134.69899999999998,257.668,171.206,21.469,166.951,56.433,164.014,120.941,167.12099999999998,194.525,167.542,109.359,166.94299999999998,186.87099999999998,159.54,213.264,157.483,,,259.202,160.274,202.56099999999998,185.312,249.476,54.78,243.49200000000002,142.86,,,,,,,,,,,,,,
343.5,1374.0,,251.66,28.346999999999998,204.822,59.467,136.821,103.925,218.747,106.00299999999999,117.273,90.17,206.915,90.177,242.981,91.10799999999999,94.459,80.172,188.84099999999998,78.814,103.12299999999999,84.35700000000001,179.96599999999998,125.617,94.57700000000001,131.275,216.03799999999998,121.774,141.061,114.353,215.77900000000002,117.102,237.322,118.53200000000001,93.823,112.41799999999999,221.475,155.046,13.119000000000002,159.194,136.096,156.815,101.156,156.105,73.286,151.233,227.727,134.66899999999998,257.719,171.11599999999999,21.4,166.85299999999998,56.494,163.937,121.04799999999999,167.146,194.58,167.451,109.369,166.945,186.855,159.467,213.41299999999998,157.72,,,259.246,160.298,202.53900000000002,185.30900000000003,249.68400000000003,54.797,243.075,142.957,,,,,,,,,,,,,,
343.75,1375.0,,251.662,28.366999999999997,204.75799999999998,59.504,136.835,103.96700000000001,218.725,105.91799999999999,117.29299999999999,90.163,206.88299999999998,90.20200000000001,242.959,91.086,94.46600000000001,80.17399999999999,188.829,78.84,103.13,84.355,180.03900000000002,125.6,94.426,131.265,216.141,121.73299999999999,141.237,114.56,215.84400000000002,117.139,237.295,118.53399999999999,93.76799999999999,112.464,221.479,154.944,13.017000000000001,159.286,136.06,156.787,101.18799999999999,156.09,73.36,151.211,227.752,134.65200000000002,257.712,171.14,21.438000000000002,166.921,56.718999999999994,163.97099999999998,121.01899999999999,167.12,194.535,167.577,109.34700000000001,166.894,186.877,159.47,213.357,157.70600000000002,,,259.127,160.35299999999998,202.551,185.36700000000002,248.77,55.111999999999995,243.305,142.654,,,,,,,,,,,,,,
344.0,1376.0,,251.69099999999997,28.328000000000003,204.718,59.498000000000005,136.844,103.955,218.78099999999998,105.848,117.346,90.215,206.84400000000002,90.11399999999999,242.93599999999998,91.03,94.463,80.173,188.808,78.83,103.09899999999999,84.36200000000001,179.919,125.637,94.515,131.299,216.138,121.71700000000001,141.387,114.75399999999999,215.701,117.194,237.295,118.512,93.689,112.507,221.562,154.73,13.213,159.189,136.01,156.722,101.214,156.11700000000002,73.391,151.297,227.945,134.597,257.737,171.123,21.385,167.028,56.847,163.982,120.988,167.05,194.54,167.592,109.321,166.84799999999998,186.945,159.384,213.34900000000002,157.891,,,259.107,160.303,202.528,185.282,248.43,55.272,243.59099999999998,142.149,90.925,159.895,,,,,,,,,,,,
344.25,1377.0,,251.65400000000002,28.38,204.63099999999997,59.537,136.803,103.92,218.77700000000002,105.85799999999999,117.36200000000001,90.225,206.822,90.177,242.929,91.029,94.45200000000001,80.15899999999999,188.783,78.868,103.07600000000001,84.384,179.835,125.62899999999999,94.48,131.298,216.155,121.709,141.375,114.65100000000001,215.71200000000002,117.12799999999999,237.24,118.493,93.59,112.49700000000001,221.628,154.662,13.177999999999999,159.219,136.03799999999998,156.738,101.26100000000001,156.089,73.293,151.236,228.016,134.614,257.78700000000003,171.077,21.455,166.99,56.806000000000004,164.18,121.03299999999999,167.06400000000002,194.515,167.546,109.302,166.813,186.93099999999998,159.325,213.403,157.834,,,259.073,160.33700000000002,202.672,185.149,248.65,55.19,243.609,142.33,91.031,159.971,,,,,,,,,,,,
344.5,1378.0,,251.59400000000002,28.410999999999998,204.49599999999998,59.536,136.80100000000002,103.925,218.785,105.839,117.399,90.29700000000001,206.856,90.167,242.90599999999998,91.04700000000001,94.448,80.166,188.80900000000003,78.876,103.09,84.395,179.725,125.56700000000001,94.477,131.30700000000002,216.09099999999998,121.667,141.525,114.93700000000001,215.804,117.08200000000001,237.331,118.486,93.52600000000001,112.473,221.785,154.466,13.052999999999999,159.234,136.037,156.78,101.275,156.05200000000002,73.257,151.241,228.007,134.656,257.798,171.065,21.406,166.99400000000003,57.091,164.09599999999998,121.083,167.04,194.53799999999998,167.66099999999997,109.296,166.88299999999998,186.91099999999997,159.352,213.261,157.763,,,259.194,160.267,202.68200000000002,185.17,248.8,55.323,244.0,142.0,90.994,159.79,,,,,,,,,,,,
344.75,1379.0,,251.571,28.441999999999997,204.551,59.483999999999995,136.782,103.88799999999999,218.729,105.935,117.353,90.257,206.90599999999998,90.21600000000001,242.9,91.02799999999999,94.46,80.176,188.787,78.872,103.135,84.36399999999999,179.829,125.57600000000001,94.419,131.29399999999998,216.08,121.65700000000001,141.412,114.891,215.935,117.023,237.30599999999998,118.5,93.478,112.62700000000001,221.81400000000002,154.38,12.773,159.392,136.029,156.82,101.355,156.033,73.342,151.30700000000002,227.912,134.72899999999998,257.805,171.054,21.415,166.829,56.683,164.097,121.083,167.00900000000001,194.615,167.481,109.251,166.865,186.889,159.395,213.37599999999998,158.067,222.22799999999998,162.289,259.195,160.273,202.72400000000002,185.111,248.90599999999998,55.325,244.08900000000003,142.025,90.897,159.62,,,,,,,,,,,,
345.0,1380.0,,251.50099999999998,28.462,204.523,59.558,136.79,103.89,218.641,105.92,117.488,90.26799999999999,206.801,90.17399999999999,242.886,91.012,94.469,80.166,188.768,78.889,103.141,84.39399999999999,179.794,125.56700000000001,94.531,131.385,216.05599999999998,121.63,141.377,114.9,216.049,116.928,237.31900000000002,118.494,93.522,112.535,221.804,154.45600000000002,12.593,159.442,136.037,156.803,101.509,156.024,73.309,151.317,227.937,134.734,257.796,171.03099999999998,21.389,166.87400000000002,57.077,164.00599999999997,121.125,166.968,194.642,167.424,109.249,166.81599999999997,186.87900000000002,159.379,213.34,158.001,222.255,162.247,259.046,160.388,202.649,185.19299999999998,249.12400000000002,55.187,244.042,142.056,91.012,159.686,,,,,,,,,,,,
345.25,1381.0,,251.513,28.451,204.49900000000002,59.596000000000004,136.731,103.89,218.722,105.941,117.49600000000001,90.34100000000001,206.78099999999998,90.149,242.907,91.027,94.47,80.166,188.798,78.906,103.109,84.448,179.78799999999998,125.58200000000001,94.402,131.32299999999998,216.109,121.624,141.342,114.985,216.02900000000002,116.92299999999999,237.343,118.51299999999999,93.57600000000001,112.49600000000001,221.68400000000003,154.592,12.712,159.39700000000002,136.023,156.868,101.46700000000001,156.106,73.34,151.363,227.937,134.776,257.778,171.127,21.348000000000003,166.921,56.722,164.139,121.124,166.987,194.63299999999998,167.421,109.302,166.72799999999998,186.855,159.309,213.267,157.88,,,259.17,160.39600000000002,202.64700000000002,185.24,249.43599999999998,55.074,243.986,141.844,90.979,159.528,,,,,,,,,,,,
345.5,1382.0,,251.512,28.461,204.498,59.596000000000004,136.717,103.87700000000001,218.74,105.949,117.55,90.323,206.852,90.16,242.942,91.01700000000001,94.464,80.164,188.813,78.876,103.134,84.45299999999999,179.796,125.555,94.57799999999999,131.404,216.12900000000002,121.648,141.25,114.98200000000001,216.09900000000002,116.85600000000001,237.28,118.564,93.611,112.52799999999999,221.713,154.655,12.696,159.408,135.97299999999998,156.882,101.54,156.067,73.37899999999999,151.347,227.997,134.736,257.796,171.15099999999998,21.331,166.89700000000002,56.428000000000004,164.225,121.132,166.905,194.514,167.481,109.303,166.673,186.89,159.362,213.338,157.85299999999998,,,259.11,160.40200000000002,202.61599999999999,185.206,249.59799999999998,55.013000000000005,244.042,141.768,90.898,159.375,,,,,,,,,,,,
345.75,1383.0,,251.542,28.416,204.533,59.533,136.667,103.79899999999999,218.745,106.045,117.601,90.345,206.791,90.135,242.908,91.001,94.46700000000001,80.143,188.832,78.891,103.16799999999999,84.414,179.827,125.594,94.0,131.0,216.12599999999998,121.67399999999999,141.231,114.961,216.25400000000002,116.93799999999999,237.334,118.54899999999999,93.58200000000001,112.48100000000001,221.65400000000002,154.70600000000002,12.45,159.52,135.92700000000002,156.836,101.51299999999999,156.013,73.444,151.36700000000002,227.918,134.778,257.775,171.12599999999998,21.383000000000003,166.813,56.408,164.146,121.20200000000001,166.933,194.635,167.34099999999998,109.22399999999999,166.62,186.886,159.35,213.359,157.94,,,259.202,160.335,202.578,185.183,249.486,55.053000000000004,244.201,141.54,90.993,159.687,,,,,,,,,,,,
346.0,1384.0,,251.511,28.47,204.485,59.675,136.681,103.81,218.71599999999998,105.95,117.569,90.302,206.812,90.07700000000001,242.903,90.98,94.461,80.154,188.833,78.885,103.15100000000001,84.459,179.855,125.554,94.419,131.532,216.175,121.686,141.22899999999998,114.978,216.38,116.859,237.37,118.572,93.47200000000001,112.661,221.638,154.82,12.460999999999999,159.373,135.981,156.826,101.366,156.055,73.403,151.363,227.983,134.799,257.779,171.143,21.381,166.736,56.537,164.101,121.18799999999999,166.878,194.514,167.375,109.228,166.593,186.829,159.415,213.30200000000002,157.97799999999998,,,259.125,160.411,202.543,185.18400000000003,249.49200000000002,55.03,244.572,141.12,90.96700000000001,159.636,,,,,,,,,,,,
346.25,1385.0,,251.517,28.478,204.558,59.542,136.67600000000002,103.78299999999999,218.787,106.09,117.495,90.31299999999999,206.72099999999998,90.134,242.86900000000003,90.979,94.463,80.156,188.829,78.867,103.131,84.47399999999999,179.69099999999997,125.57,94.67200000000001,131.60299999999998,216.21400000000003,121.62799999999999,141.27100000000002,115.00200000000001,216.419,116.809,237.419,118.56200000000001,93.429,112.59899999999999,221.601,154.809,12.3,159.356,135.882,156.888,101.34299999999999,156.05200000000002,73.357,151.346,227.97400000000002,134.778,257.768,171.16299999999998,21.593000000000004,166.713,56.178999999999995,164.208,121.26100000000001,166.93400000000003,194.445,167.34900000000002,109.18700000000001,166.62599999999998,186.815,159.44899999999998,213.34799999999998,157.997,222.263,162.417,259.082,160.507,202.543,185.206,249.582,54.988,244.612,140.892,90.927,159.59,,,,,,,,,,,,
346.5,1386.0,,251.514,28.487,204.554,59.473,136.71200000000002,103.833,218.791,106.21700000000001,117.506,90.359,206.701,90.12799999999999,242.87900000000002,90.96700000000001,94.46,80.185,188.843,78.844,103.04700000000001,84.50299999999999,179.669,125.544,94.671,131.575,216.36599999999999,121.58200000000001,141.215,115.01299999999999,216.442,116.71700000000001,237.451,118.541,93.325,112.52600000000001,221.653,154.71200000000002,12.370999999999999,159.31799999999998,135.961,156.931,101.40899999999999,155.878,73.289,151.34799999999998,227.96,134.793,257.743,171.176,21.498,166.76,56.028999999999996,164.271,121.29,166.93,194.582,167.257,109.19200000000001,166.685,186.845,159.38299999999998,213.327,158.0,222.33900000000003,162.351,259.04900000000004,160.452,202.571,185.237,249.31400000000002,54.849,244.53,140.819,91.023,159.588,,,,,,,,,,,,
346.75,1387.0,,251.43200000000002,28.555,204.518,59.503,136.688,103.84200000000001,218.81799999999998,106.251,117.541,90.37899999999999,206.764,90.12,242.882,90.964,94.432,80.193,188.822,78.85,103.00200000000001,84.53200000000001,179.676,125.561,94.48899999999999,131.41899999999998,216.378,121.53200000000001,141.221,115.055,216.459,116.815,237.43200000000002,118.491,93.22200000000001,112.54899999999999,221.643,154.793,12.485999999999999,159.38,135.999,156.86700000000002,101.35799999999999,156.01,73.34899999999999,151.421,227.976,134.811,257.73900000000003,171.157,21.455,166.648,56.04600000000001,164.19400000000002,121.266,166.88299999999998,194.352,167.375,109.18299999999999,166.679,186.84900000000002,159.363,213.308,158.154,222.34099999999998,162.247,258.962,160.452,202.503,185.237,249.388,54.887,244.497,140.934,90.911,159.371,,,,,,,,,,,,
347.0,1388.0,,251.49099999999999,28.483,204.429,59.536,136.548,103.78399999999999,218.82,106.26899999999999,117.588,90.44,206.878,90.116,242.92,90.94,94.44,80.182,188.834,78.881,103.00200000000001,84.522,179.612,125.57600000000001,94.427,131.332,216.382,121.499,141.244,115.08,216.481,116.887,237.43,118.54,93.14399999999999,112.581,221.6,154.84799999999998,12.447000000000001,159.243,135.886,156.954,101.304,156.041,73.462,151.466,228.042,134.822,257.737,171.15200000000002,21.428,166.715,55.797,164.25400000000002,121.32600000000001,166.923,194.505,167.35299999999998,109.215,166.74200000000002,186.815,159.382,213.268,158.179,222.294,162.28799999999998,258.869,160.444,202.63299999999998,185.081,249.265,54.852,244.733,140.73,90.81200000000001,159.033,,,,,,,,,,,,
347.25,1389.0,,251.49900000000002,28.49,204.43400000000003,59.494,136.592,103.8,218.882,106.20100000000001,117.541,90.406,206.877,90.084,242.928,90.96600000000001,94.47,80.181,188.845,78.87100000000001,102.98,84.516,179.64700000000002,125.571,94.428,131.393,216.327,121.557,141.249,115.00299999999999,216.38400000000001,116.916,237.38099999999997,118.515,93.09200000000001,112.53,221.581,154.736,12.640999999999998,159.14600000000002,135.915,156.875,101.333,155.935,73.444,151.477,228.047,134.781,257.762,171.062,21.439,166.62599999999998,55.552,164.324,121.234,166.91299999999998,194.42,167.321,109.195,166.795,186.813,159.309,213.255,158.118,222.46099999999998,161.977,258.861,160.47799999999998,202.627,185.158,249.377,54.773999999999994,244.667,140.768,90.714,158.808,,,,,,,,,,,,
347.5,1390.0,,251.512,28.491999999999997,204.543,59.512,136.597,103.835,218.93400000000003,106.24600000000001,117.57700000000001,90.448,206.855,90.104,242.93200000000002,90.97200000000001,94.477,80.188,188.81900000000002,78.873,102.999,84.47399999999999,179.642,125.55799999999999,94.49,131.336,216.27900000000002,121.62100000000001,141.312,115.06700000000001,216.595,116.931,237.418,118.579,93.131,112.53399999999999,221.692,154.67600000000002,12.837,158.984,135.939,156.796,101.48,155.972,73.428,151.46200000000002,228.078,134.785,257.786,171.028,21.441999999999997,166.606,55.556999999999995,164.287,121.275,166.88400000000001,194.26,167.56900000000002,109.28,166.72299999999998,186.77,159.244,213.232,157.941,222.38299999999998,161.971,258.815,160.467,202.613,185.104,249.392,54.828,244.547,140.814,90.801,158.833,,,,,,,,,,,,
347.75,1391.0,,251.46,28.583000000000002,204.545,59.423,136.623,103.885,218.99200000000002,106.2,117.685,90.47399999999999,206.805,90.126,242.972,90.95700000000001,94.47200000000001,80.205,188.828,78.868,103.021,84.45299999999999,179.732,125.53299999999999,94.0,131.0,216.21900000000002,121.641,141.3,115.24799999999999,217.253,116.557,237.457,118.539,93.176,112.587,221.78,154.607,12.673,159.142,136.135,156.82399999999998,101.58,155.912,73.361,151.403,228.142,134.763,257.78,171.044,21.467,166.68,55.46,164.46200000000002,121.243,166.771,194.4,167.398,109.287,166.697,186.812,159.118,213.188,158.0,222.551,161.83700000000002,258.921,160.439,202.49200000000002,185.24900000000002,249.34599999999998,54.768,244.68599999999998,140.564,90.956,159.047,,,,,,,,,,,,
348.0,1392.0,,251.46099999999998,28.608,204.46599999999998,59.333,136.662,103.92299999999999,219.017,106.162,117.677,90.439,206.793,90.146,242.96900000000002,90.958,94.45299999999999,80.206,188.878,78.89699999999999,103.066,84.43299999999999,179.78400000000002,125.585,94.556,131.335,216.24200000000002,121.663,141.292,115.306,216.903,116.719,237.489,118.55,93.255,112.51100000000001,221.832,154.597,13.267999999999999,158.849,136.04,156.817,101.552,155.954,73.393,151.359,228.118,134.798,257.777,170.97,21.487,166.738,55.485,164.49900000000002,121.175,166.753,194.43099999999998,167.27599999999998,109.31700000000001,166.674,186.764,159.161,213.063,158.02100000000002,222.457,161.865,258.869,160.406,202.472,185.233,249.428,54.701,244.511,140.653,90.98299999999999,159.097,,,,,,,,,,,,
348.25,1393.0,,251.46200000000002,28.598000000000003,204.35299999999998,59.406000000000006,136.68200000000002,103.95200000000001,218.94,106.073,117.678,90.398,206.67,90.113,243.037,90.902,94.454,80.194,188.868,78.903,103.14200000000001,84.359,179.90400000000002,125.572,94.537,131.299,216.222,121.697,141.30100000000002,115.458,216.446,116.789,237.47400000000002,118.58200000000001,93.322,112.587,221.817,154.533,13.0,159.0,136.025,156.812,101.56200000000001,155.922,73.383,151.385,228.17,134.793,257.795,170.96400000000003,21.471,166.768,55.57,164.558,121.07700000000001,166.72799999999998,194.502,167.197,109.315,166.687,186.767,159.158,213.028,158.453,222.43900000000002,161.84,258.901,160.406,202.38099999999997,185.27900000000002,249.46400000000003,54.797,244.24200000000002,140.79399999999998,90.973,158.885,,,,,,,,,,,,
348.5,1394.0,,251.47299999999998,28.589000000000002,204.227,59.403,136.69899999999998,103.971,218.90599999999998,106.068,117.635,90.427,206.703,90.111,243.08599999999998,90.869,94.425,80.204,188.87,78.922,103.171,84.335,180.01,125.595,94.196,131.172,216.19,121.72200000000001,141.342,115.47399999999999,216.47400000000002,116.771,237.453,118.663,93.3,112.539,221.94,154.362,12.991,158.94799999999998,135.94799999999998,156.829,101.34200000000001,155.994,73.378,151.32399999999998,228.227,134.77,257.801,170.956,21.493000000000002,166.768,55.876999999999995,164.293,121.119,166.80700000000002,194.542,167.10299999999998,109.304,166.688,186.761,159.122,213.043,159.82299999999998,222.315,161.783,258.915,160.336,202.435,185.22400000000002,249.558,54.831,244.40599999999998,140.75,90.936,158.899,,,,,,,,,,,,
348.75,1395.0,,251.46599999999998,28.589000000000002,204.192,59.403,136.72299999999998,104.02600000000001,218.938,106.169,117.609,90.432,206.732,90.024,243.08700000000002,90.896,94.44,80.208,188.843,78.93,103.155,84.304,180.084,125.586,94.353,131.237,216.208,121.713,141.29399999999998,115.355,216.475,116.795,237.426,118.637,93.32600000000001,112.505,221.982,154.32,12.529000000000002,159.093,136.009,156.745,101.49600000000001,155.882,73.414,151.29399999999998,228.37099999999998,134.734,257.772,170.997,21.587,166.768,56.062,164.218,121.07700000000001,166.86900000000003,194.576,167.106,109.292,166.667,186.84900000000002,159.09799999999998,212.99400000000003,158.381,222.283,161.72,258.993,160.31799999999998,202.49200000000002,185.165,249.523,54.788000000000004,244.919,140.42700000000002,90.962,158.894,,,,,,,,,,,,
349.0,1396.0,,251.456,28.55,204.263,59.419,136.72,104.014,218.922,106.21799999999999,117.67,90.469,206.75799999999998,90.054,243.105,90.876,94.461,80.225,188.873,78.937,103.194,84.294,180.051,125.574,94.359,131.189,216.257,121.725,141.347,115.46700000000001,216.588,116.803,237.465,118.59299999999999,93.337,112.48200000000001,221.998,154.341,12.527000000000001,159.157,135.953,156.732,101.656,155.734,73.422,151.412,228.572,134.64700000000002,257.76099999999997,170.96099999999998,21.715,166.80700000000002,56.36600000000001,164.09,121.189,166.929,194.55,167.15599999999998,109.285,166.62099999999998,186.832,159.034,212.93200000000002,158.165,222.498,161.465,258.86,160.406,202.486,185.132,249.57299999999998,54.81100000000001,245.335,140.529,91.05,158.94899999999998,,,,,,,,,,,,
349.25,1397.0,,251.456,28.534000000000002,204.27700000000002,59.385,136.77200000000002,104.021,218.87400000000002,106.191,117.809,90.527,206.75799999999998,90.01799999999999,243.088,90.868,94.445,80.222,188.87400000000002,78.983,103.125,84.223,180.041,125.564,94.461,131.155,216.25,121.696,141.415,115.38799999999999,216.852,116.714,237.521,118.56,93.241,112.509,221.92700000000002,154.662,12.974,158.97299999999998,135.989,156.65200000000002,101.84200000000001,155.759,73.389,151.47799999999998,228.425,134.696,257.79200000000003,170.928,21.654,166.80599999999998,56.442,164.005,121.285,166.843,194.58700000000002,167.18200000000002,109.295,166.56799999999998,186.872,159.028,212.838,158.528,222.483,161.56799999999998,258.902,160.42600000000002,202.39700000000002,185.16099999999997,249.61599999999999,54.869,244.93400000000003,140.725,91.115,158.95600000000002,,,,,,,,,,,,
349.5,1398.0,,251.519,28.447,204.26,59.396,136.778,104.01299999999999,218.96,106.208,117.76799999999999,90.54799999999999,206.791,90.095,243.05200000000002,90.87,94.425,80.21300000000001,188.882,78.977,103.15,84.211,180.111,125.557,94.432,131.092,216.247,121.712,141.442,115.363,217.042,116.831,237.50099999999998,118.51299999999999,93.16,112.47200000000001,221.87099999999998,154.734,12.415,159.157,135.94,156.643,101.661,155.685,73.444,151.457,228.386,134.718,257.798,170.917,21.552,166.78099999999998,56.611000000000004,163.977,121.23200000000001,166.877,194.55700000000002,167.166,109.301,166.6,186.859,159.06799999999998,212.957,158.619,222.36599999999999,161.65,258.801,160.49,202.31400000000002,185.197,249.56099999999998,54.898,245.082,140.609,91.053,158.877,,,,,,,,,,,,
