TimesH,Frame,NoMissing,14,14,18,18,26,26,82,82,85,85,92,92,116,116,117,117,118,118,128,128,142,142,144,144,148,148,156,156,164,164,167,167,172,172,174,174,175,175,178,178,179,179,183,183,184,184,187,187,191,191,206,206,207,207,208,208,222,222,226,226,227,227,230,230,235,235,241,241,243,243,245,245,247,247,256,256,259,259,261,261,265,265,275,275,278,278,281,281,289,289,295,295,303,303,310,310,311,311,312,312,315,315,317,317,318,318,321,321,328,328,333,333,336,336,338,338,339,339,340,340,345,345,347,347,351,351,362,362,372,372,373,373,375,375,380,380,384,384,514,514,569,569,625,625,636,636,702,702,729,729,1225,1225,1270,1270
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
446.0,1784.0,,236.46599999999998,198.74099999999999,81.307,35.783,100.61200000000001,29.58,201.697,78.387,75.865,75.719,61.669,71.7,90.516,58.611999999999995,126.845,57.097,109.139,57.79600000000001,97.40299999999999,51.486000000000004,116.52799999999999,110.21600000000001,110.848,107.756,94.94,106.516,119.291,102.98299999999999,252.61599999999999,98.079,183.23,93.72399999999999,81.306,94.07700000000001,217.063,89.719,111.463,93.037,131.925,89.76100000000001,66.628,90.566,58.618,88.58200000000001,235.99599999999998,87.493,103.241,86.85600000000001,164.74099999999999,95.575,109.713,133.805,86.205,133.403,224.565,131.808,243.75,128.261,136.536,126.63600000000001,219.12099999999998,125.69,92.40299999999999,126.874,168.043,124.491,234.967,120.415,127.79899999999999,115.367,185.222,120.061,119.443,119.178,92.464,114.149,199.077,112.87899999999999,248.804,109.536,115.0,161.0,180.84599999999998,155.674,69.39,155.347,221.15599999999998,155.06,109.066,149.55,195.3,146.696,118.601,145.35,126.473,144.44299999999998,74.55,142.276,245.90400000000002,139.852,137.905,140.135,92.678,138.91,68.815,138.357,217.722,135.43200000000002,240.304,188.541,208.89700000000002,186.02599999999998,219.266,184.324,231.774,182.09799999999998,109.68700000000001,180.71599999999998,202.81599999999997,181.937,191.122,178.956,239.43400000000003,179.222,79.891,177.66,72.782,171.157,229.115,167.078,215.743,166.31099999999998,191.57,157.334,253.139,163.466,69.745,162.918,196.317,91.76,219.882,113.054,200.31,71.352,114.70200000000001,72.817,74.378,101.111,222.68099999999998,98.9,184.47,169.24,123.30799999999999,163.085
446.25,1785.0,,236.65200000000002,198.389,81.274,35.781,100.62799999999999,29.570999999999998,201.558,78.331,75.828,75.75,61.678999999999995,71.638,90.512,58.547,126.762,57.065,109.184,57.763999999999996,97.32,51.458999999999996,116.51799999999999,110.149,110.84299999999999,107.745,94.932,106.51299999999999,119.18799999999999,103.04899999999999,252.63,98.104,183.28900000000002,93.678,81.292,94.13799999999999,217.015,89.618,111.45299999999999,93.064,131.916,89.67,66.669,90.42200000000001,58.523999999999994,88.524,236.03799999999998,87.551,103.264,86.936,164.68900000000002,95.42399999999999,109.7,133.815,86.21799999999999,133.386,224.582,131.803,243.52200000000002,128.218,136.512,126.84899999999999,219.149,125.789,92.48700000000001,126.837,167.984,124.428,234.998,120.211,127.829,115.38,185.21900000000002,119.88,119.444,119.198,92.499,114.12799999999999,199.153,112.99700000000001,248.792,109.65799999999999,115.191,160.614,180.81099999999998,155.746,69.183,155.405,221.295,155.16899999999998,109.116,149.533,195.28599999999997,146.735,118.631,145.327,126.421,144.445,74.509,142.275,245.97,139.878,137.934,140.188,92.645,138.946,68.83800000000001,138.409,217.78599999999997,135.442,240.305,188.62,208.862,186.03799999999998,219.005,184.17,231.801,182.18400000000003,109.619,180.679,202.768,181.96599999999998,191.06599999999997,178.878,239.389,179.145,79.85300000000001,177.628,72.791,171.142,229.04,167.018,215.794,166.33599999999998,191.454,157.42600000000002,253.05599999999998,163.41899999999998,69.73899999999999,162.971,196.264,91.685,219.872,113.01700000000001,200.273,71.358,114.65899999999999,72.734,74.447,100.999,222.673,98.85700000000001,184.50900000000001,169.31400000000002,123.29799999999999,163.078
446.5,1786.0,,236.69299999999998,198.488,81.389,35.848,100.536,29.394000000000002,201.481,78.335,75.669,75.939,61.619,71.49,90.491,58.58,126.84,57.092,109.137,57.785,97.265,51.345,116.485,110.17200000000001,110.885,107.727,94.88799999999999,106.47,119.26899999999999,103.01700000000001,252.476,98.01100000000001,183.15900000000002,93.79299999999999,81.304,94.065,217.074,89.52,111.431,93.016,131.886,89.65700000000001,66.602,90.444,58.608000000000004,88.61,236.01,87.648,103.25,86.927,164.773,95.726,109.68700000000001,133.791,86.241,133.37,224.521,131.85399999999998,243.451,128.334,136.44899999999998,126.89399999999999,219.127,125.8,92.505,126.794,168.024,124.477,234.922,120.277,127.831,115.296,185.165,120.102,119.484,119.199,92.54700000000001,114.265,199.02,112.92299999999999,248.715,109.758,115.23899999999999,160.309,180.801,155.76,69.244,155.317,221.338,155.227,109.12200000000001,149.531,195.298,146.747,118.63799999999999,145.25799999999998,126.384,144.424,74.581,142.254,245.86900000000003,140.285,137.994,140.175,92.706,138.881,68.81,138.469,217.80900000000003,135.488,240.321,188.622,208.958,186.095,219.015,184.136,231.81599999999997,182.071,109.62299999999999,180.798,202.74099999999999,181.923,191.111,178.885,239.417,179.14700000000002,79.86,177.72400000000002,72.771,171.148,229.03,166.916,215.84599999999998,166.395,191.505,157.485,253.035,163.392,69.665,163.029,196.291,91.57799999999999,219.859,113.09200000000001,200.201,71.348,114.54899999999999,72.623,74.55,100.87,222.546,98.8,184.46599999999998,169.33700000000002,123.29,163.121
446.75,1787.0,,236.449,198.933,81.428,35.896,100.537,29.416,201.53900000000002,78.42399999999999,75.707,75.694,61.635,71.491,90.524,58.601000000000006,126.948,57.236000000000004,109.075,57.803999999999995,97.329,51.552,116.514,110.14,110.88600000000001,107.735,94.928,106.425,119.329,102.947,252.433,97.944,183.21599999999998,93.883,81.39399999999999,94.09299999999999,217.115,89.662,111.43799999999999,93.104,131.875,89.68700000000001,66.50399999999999,90.346,58.66,88.61399999999999,235.959,87.664,103.20299999999999,86.96799999999999,164.83,95.594,109.72200000000001,133.767,86.256,133.411,224.551,131.907,243.391,128.165,136.422,126.92399999999999,219.15400000000002,125.76700000000001,92.584,126.815,168.045,124.52,234.84400000000002,120.514,127.837,115.291,185.207,120.214,119.46600000000001,119.205,92.631,114.304,198.91,112.809,248.68200000000002,109.77600000000001,115.244,160.096,180.797,155.716,69.369,155.213,221.49099999999999,155.22899999999998,109.14399999999999,149.53799999999998,195.30700000000002,146.762,118.68799999999999,145.196,126.367,144.442,74.643,142.231,245.658,140.447,137.94299999999998,140.17600000000002,92.71600000000001,138.91,68.807,138.499,217.782,135.453,240.326,188.625,209.024,186.13,219.118,184.235,231.76,182.101,109.61399999999999,180.785,202.804,181.90599999999998,191.03799999999998,178.83700000000002,239.44400000000002,179.11599999999999,79.882,177.709,72.773,171.15200000000002,228.979,166.88,215.801,166.32,191.574,157.375,253.14,163.428,69.839,162.83,196.282,91.583,219.77900000000002,113.03399999999999,200.233,71.347,114.60799999999999,72.514,74.399,100.99,222.575,98.82600000000001,184.507,169.24900000000002,123.31,163.102
447.0,1788.0,,236.357,199.08599999999998,81.44,35.9,100.574,29.399,201.399,78.39,75.65100000000001,75.758,61.625,71.572,90.539,58.551,126.95,57.193999999999996,109.06700000000001,57.773999999999994,97.238,51.493,116.536,110.19200000000001,110.87100000000001,107.76,94.897,106.35799999999999,119.322,102.883,252.56099999999998,97.927,183.551,93.961,81.413,94.09,217.135,89.633,111.5,93.089,131.832,89.743,66.56,90.291,58.833,88.602,235.954,87.65799999999999,103.229,86.964,164.805,95.594,109.684,133.746,86.235,133.461,224.417,131.836,243.41099999999997,128.269,136.37,126.992,219.113,125.73700000000001,92.665,126.852,168.043,124.435,234.78599999999997,120.48700000000001,127.805,115.236,185.205,120.178,119.475,119.19,92.696,114.412,199.018,112.895,248.56900000000002,109.678,115.029,160.238,180.77599999999998,155.644,69.268,155.251,221.487,155.274,109.15100000000001,149.607,195.269,146.75,118.633,145.22899999999998,126.28299999999999,144.438,74.66199999999999,142.225,245.513,140.528,137.97,140.14600000000002,92.685,138.947,68.834,138.49200000000002,217.82,135.497,240.372,188.64700000000002,209.03799999999998,186.145,219.072,184.13400000000001,231.796,182.178,109.52799999999999,180.65900000000002,202.875,181.77,190.987,178.835,239.378,179.13400000000001,79.896,177.736,72.78,171.13299999999998,228.96599999999998,166.81099999999998,215.764,166.294,191.583,157.412,253.225,163.382,69.855,162.789,196.386,91.633,219.747,112.964,200.253,71.346,114.652,72.49,74.41,100.991,222.519,98.854,184.608,169.176,123.315,163.188
447.25,1789.0,,236.28099999999998,199.093,81.505,35.882,100.455,29.29,201.649,78.556,75.615,75.74,61.64,71.554,90.588,58.611000000000004,126.895,56.988,109.05,57.715,97.20200000000001,51.423,116.51,110.234,110.905,107.749,94.98200000000001,106.384,119.29799999999999,102.916,252.59,97.876,184.287,94.15700000000001,81.581,94.165,217.199,89.507,111.51899999999999,93.031,131.813,89.735,66.57,90.365,58.92100000000001,88.59200000000001,235.988,87.72399999999999,103.359,86.96799999999999,164.768,95.67,109.70299999999999,133.69899999999998,86.23100000000001,133.439,224.40200000000002,131.91299999999998,243.359,128.174,136.35399999999998,126.971,219.157,125.79299999999999,92.73,126.846,168.02700000000002,124.389,234.875,120.49799999999999,127.77799999999999,115.234,185.338,120.20299999999999,119.493,119.17,92.691,114.37299999999999,198.983,112.844,248.417,109.677,114.979,160.707,180.832,155.556,69.245,155.269,221.425,155.221,109.13799999999999,149.593,195.22,146.691,118.458,145.525,126.19,144.411,74.675,142.249,245.412,140.732,137.93200000000002,140.088,92.58,139.03799999999998,68.872,138.453,217.907,135.664,240.389,188.68,209.02900000000002,186.173,219.19299999999998,184.142,231.833,182.273,109.51700000000001,180.675,202.84599999999998,181.827,191.141,178.88,239.421,179.088,79.94,177.763,72.798,171.15599999999998,228.953,166.74200000000002,215.73,166.28599999999997,191.486,157.423,253.236,163.33,69.82,162.81,196.312,91.634,219.74599999999998,112.995,200.267,71.30199999999999,114.662,72.643,74.472,100.914,222.47799999999998,98.867,184.58700000000002,169.11900000000003,123.34,163.126
447.5,1790.0,,236.34799999999998,198.976,81.533,35.97,100.40299999999999,29.081999999999997,201.641,78.59,75.575,75.719,61.547,71.485,90.635,58.595,126.82799999999999,57.022,109.12100000000001,57.645,97.163,51.371,116.598,110.22399999999999,110.95,107.73899999999999,94.96700000000001,106.43799999999999,119.27,102.921,252.548,97.897,184.36,93.884,81.62100000000001,94.18299999999999,217.18900000000002,89.381,111.51299999999999,93.05799999999999,131.845,89.648,66.712,90.124,58.968999999999994,88.59899999999999,235.989,87.729,103.34299999999999,87.031,164.84400000000002,95.618,109.69200000000001,133.72299999999998,86.24799999999999,133.36,224.37599999999998,131.957,243.43900000000002,128.232,136.433,127.008,219.195,125.79,92.697,126.774,168.062,124.447,234.919,120.415,127.713,115.23899999999999,185.27900000000002,120.29299999999999,119.494,119.166,92.721,114.40700000000001,198.854,112.749,248.231,109.708,114.781,161.16,180.93099999999998,155.359,69.318,155.226,221.483,155.231,108.99799999999999,149.664,195.24200000000002,146.72899999999998,118.39200000000001,145.515,126.198,144.387,74.708,142.219,245.46099999999998,140.692,137.93,140.137,92.65,138.953,68.868,138.453,217.96599999999998,135.8,240.604,188.77900000000002,208.99200000000002,186.165,219.35299999999998,184.21900000000002,231.791,182.278,109.48700000000001,180.644,202.855,181.899,191.268,178.864,239.459,179.00400000000002,79.96,177.699,72.82300000000001,171.12400000000002,228.862,166.752,215.74200000000002,166.261,191.52900000000002,157.428,253.395,163.393,69.763,162.767,196.518,91.618,219.69099999999997,113.09200000000001,200.23,71.40100000000001,114.74600000000001,72.585,74.515,100.955,222.426,98.83200000000001,184.708,169.17700000000002,123.354,163.137
447.75,1791.0,,236.18200000000002,199.084,81.609,35.905,100.37200000000001,28.979,199.403,76.99600000000001,75.55,75.81,61.56399999999999,71.656,90.631,58.573,126.87899999999999,57.033,109.04299999999999,57.648999999999994,97.242,51.521,116.60600000000001,110.20700000000001,110.955,107.704,94.81,106.575,119.319,102.859,252.59,97.93700000000001,184.28599999999997,93.943,81.622,94.219,217.19,89.376,111.54799999999999,93.016,131.775,89.64299999999999,66.57,90.07700000000001,58.99,88.699,236.06,87.859,103.32600000000001,87.024,164.93,95.744,109.654,133.776,86.29799999999999,133.311,224.377,132.029,243.41,128.286,136.486,127.073,219.21599999999998,125.84100000000001,92.696,126.749,168.085,124.34100000000001,234.93900000000002,120.23299999999999,127.715,115.286,185.28799999999998,120.289,119.569,119.125,92.654,114.43700000000001,198.832,112.79299999999999,248.145,109.676,114.91,161.065,180.91299999999998,155.268,69.145,155.282,221.418,155.254,108.975,149.671,195.328,146.816,118.446,145.424,126.149,144.40200000000002,74.598,142.29399999999998,245.773,140.651,137.957,140.166,92.637,138.94899999999998,68.855,138.41899999999998,218.032,135.656,240.50799999999998,188.53099999999998,208.955,186.23,219.36599999999999,184.23,231.81400000000002,182.222,109.463,180.706,202.812,181.803,191.387,178.94299999999998,239.45,178.938,79.941,177.764,72.845,171.108,228.916,166.73,215.735,166.233,191.47,157.285,253.37900000000002,163.261,69.707,162.722,196.38,91.491,219.662,113.124,200.15099999999998,71.415,114.542,72.509,74.58800000000001,101.021,222.46599999999998,98.89,184.674,169.13099999999997,123.33,163.079
448.0,1792.0,,236.136,199.15099999999998,81.566,35.921,100.40799999999999,28.905,201.763,78.565,75.46,75.9,61.55,71.564,90.611,58.542,126.883,57.09,108.98,57.622,97.221,51.498000000000005,116.565,110.191,110.95100000000001,107.663,94.889,106.58200000000001,119.383,102.835,252.535,97.898,184.255,93.905,81.596,94.189,217.176,89.305,111.48,93.12200000000001,131.776,89.66,66.562,90.08200000000001,59.016000000000005,88.749,236.15400000000002,87.88600000000001,103.363,86.993,164.912,95.73299999999999,109.695,133.793,86.26700000000001,133.333,224.27200000000002,131.996,243.562,128.35299999999998,136.543,126.99600000000001,219.18200000000002,125.876,92.684,126.852,168.08900000000003,124.39299999999999,234.97799999999998,120.07799999999999,127.649,115.272,185.3,120.31700000000001,119.56200000000001,119.14,92.646,114.416,198.82299999999998,112.822,248.145,109.665,115.005,160.784,180.852,155.416,69.281,155.263,221.4,155.26,109.10799999999999,149.60299999999998,195.334,146.775,118.50399999999999,145.08,126.12100000000001,144.423,74.624,142.27100000000002,245.71900000000002,140.607,137.881,140.1,92.68299999999999,139.0,68.925,138.358,218.032,135.648,240.43400000000003,188.537,209.035,186.238,219.398,184.183,231.861,182.303,109.444,180.65599999999998,202.80599999999998,181.767,191.363,178.903,239.518,178.872,79.954,177.81400000000002,72.84,171.12099999999998,228.922,166.669,215.687,166.11900000000003,191.66099999999997,157.17600000000002,253.511,163.357,69.822,162.531,196.53599999999997,91.56200000000001,219.692,113.086,200.13,71.27,114.565,72.355,74.482,100.99700000000001,222.61599999999999,98.985,184.764,169.179,123.3,163.062
448.25,1793.0,,236.11900000000003,199.122,81.57300000000001,35.863,100.345,28.813000000000002,201.782,78.59,75.593,75.53699999999999,61.501999999999995,71.447,90.527,58.571000000000005,126.848,57.008,109.01,57.513000000000005,97.18299999999999,51.498000000000005,116.59200000000001,110.219,110.98,107.678,94.84100000000001,106.588,119.43299999999999,102.775,252.502,98.014,184.47400000000002,93.805,81.58800000000001,94.236,217.203,89.26700000000001,111.53,93.083,131.766,89.736,66.67399999999999,90.243,58.974,88.63,236.157,87.934,103.334,86.948,164.87099999999998,95.725,109.706,133.814,86.296,133.356,224.187,131.941,243.472,128.343,136.658,127.071,219.229,125.90100000000001,92.67299999999999,126.852,168.048,124.37200000000001,234.903,120.241,127.68,115.3,185.359,120.486,119.527,119.161,92.67200000000001,114.46600000000001,198.734,112.791,248.11700000000002,109.625,115.10700000000001,160.629,180.835,155.42,69.515,155.19299999999998,221.394,155.27100000000002,109.04799999999999,149.635,195.30200000000002,146.779,118.455,145.533,126.165,144.42700000000002,74.548,142.30100000000002,245.54,140.689,137.911,140.183,92.635,138.999,68.915,138.368,218.09799999999998,135.683,240.55200000000002,188.67,209.042,186.213,219.394,184.222,231.856,182.22400000000002,109.569,180.793,202.72099999999998,181.797,191.43,178.852,239.495,178.935,79.977,177.783,72.921,171.127,228.895,166.727,215.69799999999998,166.065,191.753,157.201,253.61,163.371,69.722,162.619,196.53400000000002,91.581,219.68400000000003,113.145,200.113,71.48100000000001,114.54700000000001,72.488,74.558,101.051,222.44099999999997,98.91,184.676,169.049,123.25,163.10299999999998
448.5,1794.0,,236.18099999999998,198.945,81.508,35.812,100.34700000000001,28.925,200.51,77.985,75.611,75.99600000000001,61.585,71.596,90.522,58.52,126.965,57.193999999999996,109.05,57.501000000000005,97.104,51.272,116.56,110.242,110.978,107.626,94.698,106.738,119.441,102.82,252.579,97.986,184.097,93.81700000000001,81.569,94.208,217.135,89.17399999999999,111.492,93.13799999999999,131.797,89.704,66.637,90.225,59.025,88.71799999999999,236.204,87.95700000000001,103.30799999999999,86.95100000000001,164.94,95.781,109.68,133.889,86.28200000000001,133.322,224.208,131.92600000000002,243.43,128.453,136.66299999999998,127.14399999999999,219.266,125.963,92.625,126.93700000000001,168.028,124.398,234.912,120.20200000000001,127.696,115.36399999999999,185.332,120.508,119.57799999999999,119.156,92.63,114.456,198.835,112.853,248.188,109.527,115.056,160.632,180.72299999999998,155.704,69.459,155.30100000000002,221.40599999999998,155.25799999999998,109.161,149.623,195.335,146.88,118.42200000000001,145.28,126.10700000000001,144.41299999999998,74.46300000000001,142.40200000000002,245.463,140.75799999999998,137.847,140.183,92.501,139.09,68.906,138.35299999999998,218.172,135.689,240.61700000000002,188.68599999999998,209.072,186.17700000000002,219.11900000000003,184.105,231.80900000000003,182.196,109.62100000000001,180.84900000000002,202.72,181.75599999999997,191.428,178.81,239.524,178.929,79.928,177.713,72.923,171.14700000000002,228.872,166.727,215.738,166.084,191.68200000000002,157.21,253.454,163.287,69.687,162.658,196.56400000000002,91.65700000000001,219.679,113.119,200.03900000000002,71.52,114.48200000000001,72.39699999999999,74.47399999999999,101.022,222.611,98.978,184.72799999999998,169.011,123.229,163.114
448.75,1795.0,,236.255,198.865,81.517,35.9,100.307,29.025,201.757,78.581,75.509,75.577,61.571999999999996,71.758,90.57600000000001,58.424,126.916,57.213,109.061,57.573,97.15299999999999,51.355,116.59299999999999,110.208,110.978,107.62299999999999,94.60700000000001,106.75299999999999,119.40100000000001,102.882,252.47,97.84299999999999,183.817,93.61,81.45100000000001,94.193,217.06799999999998,89.164,111.50299999999999,93.113,131.797,89.727,66.612,90.281,58.905,88.553,236.205,87.95,103.3,86.947,164.921,95.855,109.62899999999999,133.861,86.27600000000001,133.279,224.09099999999998,131.923,243.44400000000002,128.425,136.653,127.15700000000001,219.30599999999998,126.053,92.71799999999999,126.859,168.06099999999998,124.492,234.99,119.9,127.675,115.31299999999999,185.268,120.51,119.601,119.14200000000001,92.635,114.465,198.733,112.84100000000001,248.283,109.4,114.89299999999999,160.821,180.729,155.765,69.415,155.352,221.454,155.29,109.036,149.697,195.31099999999998,146.858,118.434,145.202,126.096,144.414,74.55199999999999,142.30700000000002,245.47,140.736,137.891,140.17700000000002,92.516,139.089,68.851,138.34,218.139,135.64700000000002,240.703,188.69099999999997,209.02200000000002,186.19400000000002,219.137,184.1,231.793,182.185,109.665,180.895,202.69099999999997,181.78799999999998,191.455,178.81099999999998,239.495,179.014,79.937,177.655,72.945,171.084,228.87599999999998,166.717,215.715,166.08900000000003,191.74900000000002,157.188,253.472,163.27100000000002,69.721,162.55100000000002,196.56099999999998,91.645,219.72299999999998,113.17399999999999,200.104,71.384,114.876,72.515,74.45100000000001,101.01299999999999,222.51,98.958,184.736,168.993,123.21600000000001,163.046
449.0,1796.0,,236.3,198.797,81.525,35.827,100.26299999999999,29.01,,,75.395,75.72399999999999,61.548,71.683,90.48100000000001,58.489,126.73100000000001,57.25899999999999,109.20700000000001,57.483000000000004,97.10700000000001,51.269,116.553,110.205,110.941,107.54799999999999,94.55,106.73700000000001,119.416,102.845,252.525,97.824,184.271,93.93799999999999,81.558,94.10600000000001,217.049,88.986,111.46600000000001,92.979,131.764,89.7,66.619,90.23299999999999,58.89,88.537,236.19400000000002,88.008,103.21700000000001,86.976,164.925,95.898,109.619,133.905,86.309,133.293,224.11700000000002,131.96200000000002,243.335,128.358,136.713,127.18299999999999,219.308,126.054,92.69200000000001,126.853,168.12099999999998,124.566,234.937,120.00399999999999,127.699,115.255,185.26,120.603,119.531,119.164,92.69,114.506,198.62400000000002,112.772,248.273,109.249,114.935,160.873,180.74200000000002,155.711,69.453,155.321,221.359,155.194,109.02799999999999,149.683,195.278,146.836,118.412,145.442,126.079,144.416,74.52,142.349,245.239,141.035,137.976,140.211,92.39399999999999,139.219,68.817,138.375,218.15,135.667,240.65099999999998,188.72099999999998,209.11900000000003,186.176,219.065,184.08599999999998,231.91299999999998,182.31099999999998,109.55799999999999,180.745,202.64700000000002,181.851,191.393,178.765,239.56799999999998,179.053,79.986,177.709,72.959,171.06799999999998,228.917,166.71900000000002,215.68,165.989,191.84,157.22799999999998,253.377,163.19,69.718,162.529,196.642,91.725,219.72799999999998,113.156,200.075,71.498,114.65899999999999,72.459,74.561,101.044,222.481,98.90299999999999,184.696,168.955,123.19,163.005
449.25,1797.0,,236.248,198.725,81.5,35.792,100.225,29.021,201.78799999999998,78.598,75.39699999999999,75.775,61.501999999999995,71.73100000000001,90.43299999999999,58.458999999999996,126.85700000000001,57.228,109.199,57.58,97.085,51.114,116.527,110.16799999999999,110.98899999999999,107.439,94.56200000000001,106.669,119.54,102.62200000000001,252.46099999999998,97.76299999999999,183.96900000000002,94.095,81.421,94.079,217.07299999999998,89.068,111.456,92.984,131.779,89.588,66.62100000000001,90.213,58.949,88.544,236.25099999999998,87.962,103.209,87.005,164.91299999999998,95.89399999999999,109.647,133.852,86.322,133.322,224.09400000000002,132.047,243.35299999999998,128.408,136.697,127.195,219.27700000000002,126.023,92.766,126.861,168.11700000000002,124.561,234.887,120.10799999999999,127.728,115.275,185.21900000000002,120.869,119.545,119.165,92.74,114.459,198.548,112.7,248.287,109.25,114.90700000000001,160.846,180.762,155.77,69.332,155.335,221.463,155.222,108.97,149.649,195.28799999999998,146.851,118.45299999999999,145.485,126.125,144.401,74.455,142.394,245.245,140.90200000000002,137.953,140.181,92.322,139.26,68.813,138.362,218.135,135.638,240.887,188.66400000000002,209.15400000000002,186.264,219.024,184.083,231.94,182.22299999999998,109.55,180.63,202.668,181.817,191.30700000000002,178.717,239.55700000000002,179.155,79.99600000000001,177.762,72.939,171.065,228.84599999999998,166.74599999999998,215.75900000000001,165.96200000000002,191.94,157.166,253.47799999999998,163.241,69.652,162.454,196.55200000000002,91.60600000000001,219.643,113.074,200.075,71.491,114.936,72.578,74.12899999999999,101.08200000000001,222.54,98.867,184.692,168.872,123.169,163.049
449.5,1798.0,,236.267,198.649,81.51100000000001,35.766,100.262,29.031999999999996,201.84400000000002,78.62,75.334,75.753,61.50899999999999,71.775,90.477,58.365,126.684,57.342,109.25200000000001,57.477,97.1,51.181999999999995,116.531,110.179,110.973,107.454,94.40799999999999,106.7,119.45200000000001,102.757,252.419,97.741,184.203,94.295,81.406,94.06299999999999,217.076,89.009,111.48899999999999,93.023,131.662,89.65700000000001,66.437,90.29899999999999,58.897,88.522,236.261,87.87,103.21799999999999,87.006,164.893,95.73899999999999,109.602,133.934,86.304,133.346,223.90099999999998,131.994,243.294,128.469,136.866,127.185,219.365,126.09200000000001,92.777,126.88799999999999,168.107,124.601,234.89700000000002,120.07600000000001,127.682,115.30799999999999,185.27599999999998,120.97,119.546,119.18299999999999,92.789,114.49799999999999,198.678,112.76899999999999,248.38099999999997,109.322,114.845,160.937,180.769,155.743,69.366,155.28799999999998,221.385,155.06799999999998,108.898,149.686,195.275,146.856,118.413,145.51,126.167,144.406,74.517,142.364,245.33599999999998,140.811,137.94299999999998,140.168,92.275,139.28,68.835,138.326,218.12599999999998,135.76,240.80200000000002,188.79,209.24200000000002,186.387,219.127,184.055,231.898,182.232,109.346,180.43,202.63299999999998,181.84900000000002,191.363,178.726,239.50099999999998,179.238,79.961,177.77900000000002,72.931,171.123,228.861,166.767,215.822,166.015,191.96400000000003,157.07399999999998,253.41,163.185,69.752,162.326,196.68099999999998,91.604,219.709,113.045,200.065,71.416,114.82600000000001,72.503,73.952,101.08200000000001,222.572,98.896,184.695,168.797,123.163,162.995
449.75,1799.0,,236.16,198.679,81.533,35.766999999999996,100.28200000000001,29.16,202.104,78.596,75.607,75.777,61.483000000000004,71.653,90.38799999999999,58.317,126.65100000000001,57.331,109.249,57.458,97.074,51.121,116.5,110.209,110.96600000000001,107.419,94.398,106.686,119.42200000000001,102.806,252.41299999999998,97.72,184.09,94.26700000000001,81.332,94.03299999999999,217.082,89.061,111.448,93.055,131.678,89.698,66.333,90.12899999999999,58.9,88.62200000000001,236.202,87.845,103.12899999999999,87.03,164.985,95.60600000000001,109.58200000000001,133.952,86.279,133.342,223.018,131.82399999999998,243.33,128.249,136.812,127.089,220.02900000000002,127.37,92.764,126.89200000000001,168.144,124.633,234.81400000000002,120.182,127.661,115.25,185.25,120.98,119.537,119.171,92.85,114.508,198.817,112.86200000000001,248.325,109.445,114.804,160.86700000000002,180.755,155.69899999999998,69.311,155.305,221.449,155.119,108.92299999999999,149.69,195.333,146.874,118.287,145.48,126.189,144.412,74.52600000000001,142.391,245.418,140.778,137.91899999999998,140.161,92.28200000000001,139.27,68.837,138.313,218.09099999999998,135.813,240.826,188.71200000000002,209.225,186.3,219.107,184.09400000000002,231.997,182.243,109.49700000000001,180.547,202.676,181.824,191.363,178.69799999999998,239.56400000000002,179.19799999999998,80.043,177.78900000000002,72.898,171.196,228.87099999999998,166.713,215.80200000000002,166.03400000000002,191.957,157.101,253.453,163.128,71.60300000000001,160.767,196.58700000000002,91.57600000000001,219.74900000000002,113.074,200.127,71.399,114.704,72.407,73.877,101.12899999999999,222.701,99.012,184.668,168.795,123.154,162.974
