TimesH,Frame,NoMissing,24,24,29,29,248,248,304,304,306,306,309,309,313,313,316,316,318,318,319,319,324,324,325,325,338,338,350,350,352,352,354,354,362,362,363,363,366,366,373,373,375,375,376,376,377,377,378,378,381,381,386,386,387,387,390,390,391,391,393,393,398,398,403,403,404,404,413,413,414,414,415,415,416,416,424,424,425,425,427,427,428,428,431,431,432,432,434,434,435,435,444,444,445,445,447,447,448,448,456,456,458,458,459,459,460,460,461,461,466,466,469,469,470,470,472,472,485,485,486,486,491,491,503,503,507,507,508,508,509,509,510,510,512,512,516,516,518,518,522,522,526,526,532,532,543,543,549,549,562,562,569,569,576,576,582,582,950,950,980,980,1091,1091,1460,1460,1570,1570,1820,1820,2348,2348
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
105.5,422.0,,109.33200000000001,245.733,243.233,229.46400000000003,272.638,94.029,121.00399999999999,133.275,172.358,133.312,109.507,137.447,125.177,141.601,174.267,140.505,229.153,143.17700000000002,271.522,141.10299999999998,244.176,147.942,167.00099999999998,145.196,271.07599999999996,118.23200000000001,268.73400000000004,125.079,243.218,126.57700000000001,261.528,128.745,230.175,162.408,264.277,163.15200000000002,255.982,165.606,241.21200000000002,167.605,109.90299999999999,168.058,136.884,167.93400000000003,81.021,170.25599999999997,283.776,170.021,266.188,171.554,230.209,171.324,284.144,150.35399999999998,107.961,151.12,170.907,152.376,253.83700000000002,152.08700000000002,115.273,153.058,242.303,153.29399999999998,292.46,155.124,258.64599999999996,157.968,280.575,158.263,148.775,159.05700000000002,131.46200000000002,184.96900000000002,282.15,187.75400000000002,288.06,187.392,223.84,187.11,312.509,189.421,109.87799999999999,189.575,296.84,187.715,155.55100000000002,190.27700000000002,267.089,189.987,229.199,192.43099999999998,121.815,191.50900000000001,124.08,171.581,143.346,174.954,166.71200000000002,176.43599999999998,229.142,178.43,275.71,178.03599999999997,88.25200000000001,179.755,112.859,180.63400000000001,178.043,178.792,241.273,181.171,120.79700000000001,182.15400000000002,99.624,182.584,281.721,209.257,292.684,205.86700000000002,100.29299999999999,210.065,149.86,213.924,140.549,195.26,172.808,194.357,258.265,194.44,276.77099999999996,195.02900000000002,105.789,196.03400000000002,234.53900000000002,199.731,152.70600000000002,199.12900000000002,143.336,201.453,159.009,201.622,113.911,206.715,125.40299999999999,219.838,135.284,224.032,167.53900000000002,224.49,114.54700000000001,218.548,161.994,216.50599999999997,140.248,216.947,261.467,211.14,126.72,202.833,172.248,172.16,138.80700000000002,152.808,342.096,204.59,248.248,175.87900000000002,272.131,162.409
105.75,423.0,,109.279,245.74400000000003,243.209,229.403,272.659,94.02799999999999,121.02600000000001,133.209,172.365,133.274,109.475,137.439,125.116,141.739,174.174,140.46,229.139,143.119,271.616,141.04,244.162,147.931,167.035,145.173,271.08299999999997,118.241,268.654,125.084,243.273,126.58200000000001,261.53,128.752,230.19,162.398,264.223,163.1,256.043,165.514,241.209,167.562,109.755,167.832,136.878,167.93900000000002,81.068,170.18,283.777,170.032,266.223,171.64700000000002,230.235,171.292,283.925,150.356,107.95700000000001,151.125,170.88099999999997,152.401,253.813,152.106,115.274,153.059,242.303,153.25799999999998,292.459,155.125,258.643,158.031,280.569,158.22,148.841,159.071,131.464,184.958,282.125,187.75900000000001,288.07,187.38299999999998,223.82,187.21099999999998,312.65,189.46599999999998,109.881,189.545,296.824,187.717,155.60399999999998,190.267,267.078,190.0,229.145,192.38400000000001,121.803,191.498,124.07799999999999,171.58900000000003,143.361,174.958,166.62900000000002,176.484,229.18900000000002,178.395,275.709,178.00599999999997,88.249,179.657,112.863,180.627,178.05700000000002,178.801,241.25400000000002,181.169,120.794,182.13,99.654,182.585,281.7,209.27200000000002,292.675,205.864,100.295,210.021,149.808,213.91099999999997,140.546,195.267,172.833,194.33599999999998,258.557,194.34599999999998,276.772,195.017,105.807,196.03799999999998,234.546,199.727,152.704,199.132,143.359,201.446,158.983,201.667,113.916,206.709,125.38600000000001,219.80599999999998,135.291,224.033,167.572,224.50799999999998,114.538,218.547,161.988,216.503,140.19799999999998,216.965,261.513,211.13,126.727,202.829,172.222,172.197,138.81,152.85,342.24800000000005,204.455,248.23,175.90599999999998,272.145,162.376
106.0,424.0,,109.28299999999999,245.731,243.347,229.192,272.649,94.031,121.01,133.214,172.351,133.273,109.488,137.414,125.13,141.679,174.257,140.451,229.101,143.189,271.54200000000003,141.004,244.171,147.901,166.982,145.20600000000002,271.065,118.24600000000001,268.753,125.04799999999999,243.301,126.574,261.53700000000003,128.748,230.207,162.36,264.251,163.101,255.987,165.517,241.21200000000002,167.565,109.965,167.66,136.833,167.923,81.066,170.236,283.737,170.025,266.182,171.62599999999998,230.24200000000002,171.313,283.936,150.357,107.97,151.118,170.82,152.503,253.847,152.02100000000002,115.274,153.058,242.315,153.204,292.459,155.121,258.66,158.014,280.573,158.19299999999998,148.81799999999998,159.029,131.466,184.942,282.154,187.791,288.098,187.33599999999998,223.72099999999998,187.06599999999997,312.478,189.334,109.866,189.547,296.817,187.74099999999999,155.53799999999998,190.304,267.043,190.00099999999998,229.15400000000002,192.36900000000003,121.807,191.486,124.07700000000001,171.593,143.362,174.95,166.60299999999998,176.5,229.334,178.365,275.724,178.00400000000002,88.229,179.64,112.861,180.632,178.06400000000002,178.917,241.217,181.18900000000002,120.79799999999999,182.127,99.59,182.56400000000002,281.664,209.252,292.651,205.843,100.29799999999999,210.028,149.77100000000002,213.89700000000002,140.53,195.24200000000002,172.829,194.382,258.112,194.537,276.724,195.00099999999998,105.806,196.02700000000002,234.542,199.71200000000002,152.736,199.09400000000002,143.357,201.416,158.977,201.592,113.91,206.701,125.41799999999999,219.83,135.30700000000002,224.0,167.516,224.489,114.535,218.42,161.986,216.518,140.19299999999998,216.894,261.503,211.113,126.742,202.817,172.226,172.168,138.817,152.846,342.168,204.546,248.17700000000002,175.916,272.147,162.385
106.25,425.0,,109.28,245.74599999999998,243.324,229.351,272.653,94.03200000000001,121.035,133.19799999999998,172.322,133.327,109.512,137.423,125.09700000000001,141.756,174.264,140.458,229.12099999999998,143.245,271.434,140.994,244.179,147.858,166.97099999999998,145.226,271.05,118.258,268.814,125.035,243.315,126.56,261.558,128.739,230.18599999999998,162.355,264.14599999999996,163.006,256.006,165.607,241.213,167.537,110.00299999999999,167.83599999999998,136.79399999999998,167.886,81.07600000000001,170.248,283.75,170.03799999999998,266.194,171.562,230.22799999999998,171.30700000000002,283.89,150.282,107.97200000000001,151.10299999999998,170.82,152.405,253.892,152.018,115.277,153.056,242.34900000000002,153.2,292.453,155.119,258.642,158.07399999999998,280.58099999999996,158.165,148.79399999999998,159.102,131.46,184.93400000000003,282.125,187.78900000000002,288.123,187.299,223.827,187.007,312.425,189.34400000000002,109.859,189.52700000000002,296.842,187.74400000000003,155.569,190.40099999999998,267.061,190.048,229.113,192.373,121.79299999999999,191.476,124.054,171.627,143.338,174.93099999999998,166.604,176.514,229.313,178.354,275.802,177.976,88.238,179.533,112.86399999999999,180.62900000000002,178.071,179.11700000000002,241.231,181.199,120.78299999999999,182.13099999999997,99.697,182.618,281.692,209.271,292.643,205.86900000000003,100.212,210.005,149.764,213.851,140.519,195.222,172.797,194.363,258.01099999999997,194.549,276.721,195.003,105.821,195.985,234.52900000000002,199.726,152.795,199.06599999999997,143.316,201.403,158.984,201.547,113.91,206.695,125.399,219.832,135.334,224.002,167.554,224.495,115.0,218.0,162.005,216.52900000000002,140.217,216.75099999999998,261.45799999999997,211.15200000000002,126.73299999999999,202.81,172.262,172.15900000000002,138.792,152.843,342.147,204.525,248.035,175.96599999999998,272.149,162.361
106.5,426.0,,109.273,245.765,243.33900000000003,229.34799999999998,272.656,94.024,121.056,133.23,172.315,133.293,109.50299999999999,137.409,125.06299999999999,141.77,174.264,140.529,229.092,143.321,271.26099999999997,140.906,244.185,147.865,166.972,145.22799999999998,271.038,118.285,268.772,125.03399999999999,243.273,126.56,261.562,128.739,230.13,162.434,264.084,162.976,255.99099999999999,165.605,241.19799999999998,167.519,110.134,167.912,136.795,167.91400000000002,81.025,170.269,283.748,170.00099999999998,266.17900000000003,171.543,230.255,171.31,283.91700000000003,150.287,107.98100000000001,151.093,170.82,152.299,253.845,152.06,115.28299999999999,153.055,242.36,153.215,292.454,155.11700000000002,258.623,158.018,280.601,158.165,148.827,159.09799999999998,131.464,184.919,282.111,187.79,288.08799999999997,187.263,223.872,187.016,312.332,189.305,109.86399999999999,189.525,296.825,187.708,155.631,190.41400000000002,267.056,190.072,229.071,192.375,121.79,191.46099999999998,124.051,171.623,143.338,174.919,166.635,176.468,229.365,178.37099999999998,275.902,177.921,88.265,179.515,112.87700000000001,180.623,,,241.25900000000001,181.21200000000002,120.803,182.12,99.605,182.55200000000002,281.68,209.28400000000002,292.631,205.858,100.285,209.983,149.665,213.865,140.503,195.204,172.81599999999997,194.176,257.915,194.59799999999998,276.752,195.019,105.85799999999999,195.96200000000002,234.543,199.74099999999999,152.816,199.053,143.241,201.455,158.951,201.551,113.92200000000001,206.688,125.363,219.81599999999997,135.333,224.005,167.57,224.46099999999998,115.0,218.0,162.014,216.56099999999998,140.225,216.667,261.465,211.149,126.74799999999999,202.799,172.26,172.167,138.737,152.828,342.01800000000003,204.736,247.918,175.99599999999998,272.132,162.362
106.75,427.0,,109.279,245.761,243.273,229.322,272.655,94.025,121.03399999999999,133.266,172.31900000000002,133.22799999999998,109.49799999999999,137.38,125.042,141.743,174.252,140.42,229.16400000000002,143.44799999999998,271.289,140.936,244.24,147.863,167.00400000000002,145.202,271.032,118.255,268.839,125.007,243.22099999999998,126.568,261.565,128.73,230.143,162.50799999999998,264.072,162.997,255.984,165.63099999999997,241.218,167.49200000000002,109.73700000000001,167.782,136.796,167.93900000000002,80.99,170.386,283.722,170.0,266.17,171.543,230.207,171.28900000000002,284.063,150.269,107.963,151.091,170.80900000000003,152.314,253.916,152.05200000000002,115.28299999999999,153.05,242.357,153.216,292.449,155.109,258.698,157.99,280.633,158.17600000000002,148.827,159.042,131.46,184.91299999999998,282.111,187.80200000000002,288.119,187.27599999999998,223.708,186.955,312.197,189.324,109.855,189.543,296.848,187.738,155.624,190.388,267.025,190.049,229.05599999999998,192.361,121.796,191.437,124.057,171.61,143.315,174.925,166.597,176.455,229.313,178.40200000000002,275.95799999999997,177.843,88.24,179.516,112.88,180.632,178.153,179.24200000000002,241.233,181.225,120.796,182.108,99.54899999999999,182.50099999999998,281.656,209.30900000000003,292.634,205.84900000000002,100.271,209.976,149.726,213.887,140.512,195.192,172.834,194.13,258.045,194.50900000000001,276.742,195.019,105.83,195.967,234.55700000000002,199.73,152.80100000000002,199.03900000000002,143.25,201.423,158.964,201.627,113.925,206.67700000000002,125.376,219.842,135.304,223.984,167.533,224.49400000000003,114.53299999999999,218.43200000000002,162.002,216.571,140.204,216.642,261.508,211.09599999999998,126.744,202.80200000000002,172.22799999999998,172.162,138.746,152.83,342.088,204.75599999999997,247.98,175.998,272.119,162.365
107.0,428.0,,109.289,245.74900000000002,243.25400000000002,229.31599999999997,272.66200000000003,94.022,121.12299999999999,133.22899999999998,172.294,133.21,109.516,137.4,125.07600000000001,141.763,174.166,140.406,229.179,143.393,271.252,140.92600000000002,244.236,147.773,166.968,145.24200000000002,271.013,118.259,268.881,125.036,243.245,126.575,261.551,128.732,230.097,162.528,263.98900000000003,162.999,255.90599999999998,165.607,241.217,167.49099999999999,109.491,167.676,136.859,167.90900000000002,81.065,170.34900000000002,283.733,169.99400000000003,266.151,171.51,230.232,171.312,284.01,150.27100000000002,107.961,151.07399999999998,170.84400000000002,152.366,253.86700000000002,152.031,115.279,153.048,242.38099999999997,153.2,292.434,155.106,258.738,158.042,280.625,158.15,148.816,158.985,131.463,184.898,282.108,187.798,288.105,187.28,223.736,187.09099999999998,312.28700000000003,189.37599999999998,109.844,189.532,296.825,187.764,155.62,190.355,267.013,190.046,229.115,192.36,121.80799999999999,191.438,124.054,171.611,143.314,174.922,166.615,176.47,229.245,178.391,275.966,177.87400000000002,88.3,179.577,112.887,180.635,178.093,179.22,241.24099999999999,181.22099999999998,120.803,182.11700000000002,99.484,182.503,281.65,209.293,292.643,205.86,100.272,209.955,149.76,213.87400000000002,140.53,195.201,172.84799999999998,194.226,258.093,194.56099999999998,276.744,195.025,105.84299999999999,195.929,234.553,199.74400000000003,152.791,199.047,143.257,201.37900000000002,158.92700000000002,201.541,113.93299999999999,206.676,125.398,219.80900000000003,135.284,223.984,167.56400000000002,224.47400000000002,114.553,218.437,161.998,216.562,140.23,216.632,261.492,211.11599999999999,126.74600000000001,202.78799999999998,172.264,172.183,138.72,152.78799999999998,342.25199999999995,204.86599999999999,248.05200000000002,175.98,272.115,162.372
107.25,429.0,,109.265,245.72299999999998,243.19299999999998,229.32299999999998,272.677,94.015,121.069,133.15,172.3,133.231,109.46600000000001,137.375,125.04,141.638,174.206,140.43200000000002,229.15599999999998,143.377,271.13599999999997,140.865,244.19099999999997,147.718,166.98,145.209,271.02299999999997,118.243,268.923,125.068,243.229,126.559,261.561,128.738,230.137,162.516,263.95599999999996,162.984,255.843,165.622,241.23,167.495,109.41799999999999,167.488,136.866,167.905,81.02600000000001,170.37400000000002,283.77,170.013,266.087,171.731,230.236,171.303,284.052,150.218,107.96,151.075,170.85299999999998,152.275,253.922,152.059,115.279,153.043,242.364,153.204,292.41900000000004,155.08700000000002,258.737,158.0,280.573,158.138,148.83700000000002,159.083,131.461,184.893,282.103,187.783,288.06,187.297,223.916,186.857,312.277,189.426,109.838,189.52700000000002,296.77299999999997,187.743,155.613,190.359,267.019,190.018,229.13,192.388,121.811,191.43900000000002,124.041,171.604,143.293,174.918,166.597,176.523,229.322,178.391,275.879,177.90200000000002,88.21700000000001,179.50799999999998,112.885,180.636,178.149,179.12599999999998,241.192,181.2,120.805,182.13,99.554,182.542,281.647,209.252,292.644,205.842,100.302,209.93599999999998,149.681,213.919,140.52700000000002,195.213,172.82,194.135,258.702,194.331,276.755,195.037,105.874,195.91099999999997,234.537,199.738,152.793,199.037,143.251,201.33700000000002,158.92,201.55,113.93299999999999,206.673,125.376,219.78,135.25799999999998,223.983,167.579,224.47299999999998,114.546,218.41299999999998,161.981,216.56599999999997,140.218,216.53400000000002,261.482,211.088,126.74799999999999,202.78,172.273,172.19400000000002,138.717,152.744,342.11400000000003,204.798,247.97400000000002,175.989,272.123,162.358
107.5,430.0,,109.264,245.72099999999998,243.045,229.437,272.67900000000003,94.01799999999999,121.068,133.085,172.274,133.18,109.484,137.38299999999998,124.98100000000001,141.628,174.213,140.414,229.18099999999998,143.4,271.087,140.85299999999998,244.179,147.63299999999998,166.953,145.245,271.027,118.245,268.899,125.117,243.255,126.553,261.553,128.748,230.115,162.505,263.97700000000003,162.955,255.722,165.63,241.22099999999998,167.525,109.523,167.451,136.842,167.90900000000002,81.138,170.365,283.73,170.025,266.08,171.71599999999998,230.21599999999998,171.245,284.078,150.245,107.958,151.071,170.908,152.10299999999998,254.017,152.0,115.28399999999999,153.037,242.33900000000003,153.18200000000002,292.436,155.09,258.724,157.934,280.54400000000004,158.114,148.846,159.024,131.471,184.873,282.07099999999997,187.762,287.993,187.238,224.09900000000002,187.28099999999998,312.377,189.517,109.81700000000001,189.53,296.77,187.737,155.559,190.37400000000002,266.992,190.044,229.175,192.388,121.8,191.42,124.037,171.628,143.295,174.91299999999998,166.53099999999998,176.52200000000002,229.28,178.294,275.865,177.979,88.15,179.576,112.88,180.642,178.014,179.13299999999998,241.201,181.195,120.81,182.128,99.64299999999999,182.59599999999998,281.645,209.22299999999998,292.633,205.835,100.307,209.92,149.691,213.915,140.549,195.206,172.865,194.023,258.574,194.329,276.763,195.028,105.87200000000001,195.895,234.55599999999998,199.731,152.791,199.02900000000002,143.314,201.22799999999998,158.905,201.523,113.92299999999999,206.668,125.37700000000001,219.775,135.251,223.993,167.562,224.48,115.0,218.0,162.00799999999998,216.56,140.19799999999998,216.671,261.478,211.05700000000002,126.744,202.778,172.30200000000002,172.225,138.703,152.75799999999998,342.12800000000004,204.896,247.97,175.945,272.133,162.35299999999998
107.75,431.0,,109.258,245.717,242.93099999999998,229.55700000000002,272.689,94.01,121.021,133.085,172.25,133.19299999999998,109.514,137.36700000000002,125.005,141.63299999999998,174.229,140.416,229.18099999999998,143.452,271.164,140.878,244.204,147.602,166.957,145.213,271.024,118.27,268.845,125.137,243.275,126.529,261.552,128.753,230.118,162.477,264.01099999999997,162.976,255.641,165.595,241.25799999999998,167.49599999999998,109.708,167.78799999999998,136.793,167.953,81.15,170.312,283.705,170.018,266.064,171.643,230.21900000000002,171.21,283.93,150.29399999999998,107.961,151.058,170.887,152.135,254.082,151.94,115.29,153.019,242.333,153.189,292.428,155.091,258.72700000000003,157.914,280.46299999999997,158.012,148.868,158.931,131.47799999999998,184.86700000000002,282.066,187.767,287.993,187.175,224.551,188.06900000000002,312.291,189.44,109.807,189.52,296.786,187.75099999999998,155.519,190.347,266.982,190.037,229.19799999999998,192.368,121.787,191.40400000000002,124.025,171.62099999999998,143.293,174.924,166.53900000000002,176.57,229.278,178.375,275.982,177.97299999999998,88.205,179.56,112.875,180.63400000000001,178.105,179.266,241.209,181.19299999999998,120.804,182.139,99.589,182.62099999999998,281.634,209.21099999999998,292.623,205.84599999999998,100.303,209.91299999999998,149.739,213.87900000000002,140.555,195.192,172.87,194.044,258.842,194.305,276.767,195.041,105.92399999999999,195.896,234.56400000000002,199.736,152.81799999999998,199.002,143.32299999999998,201.22,158.91,201.412,113.915,206.65900000000002,125.383,219.793,135.244,223.988,167.582,224.512,114.541,218.418,162.04,216.574,140.175,216.9,261.476,211.03799999999998,126.745,202.77200000000002,172.266,172.18200000000002,138.71,152.73,342.10900000000004,204.838,247.87099999999998,175.976,272.137,162.346
