TimesH,Frame,NoMissing,36,36,65,65,100,100,133,133,135,135,148,148,150,150,151,151,235,235,240,240,252,252,305,305,311,311,312,312,1117,1117,1290,1290,1367,1367,1415,1415,1692,1692,1725,1725,1846,1846,1947,1947,1969,1969,2045,2045,2086,2086,2123,2123,2331,2331,2337,2337,2408,2408,2409,2409,2431,2431,2447,2447,2453,2453,2499,2499,2522,2522,2566,2566,2580,2580,2640,2640,2647,2647,2660,2660,2667,2667,2711,2711,2810,2810,3114,3114,3148,3148,3363,3363,3482,3482,3493,3493,3692,3692,3695,3695,3704,3704,3760,3760,3843,3843,3890,3890,3958,3958,4019,4019,4063,4063,4107,4107,4154,4154,4182,4182,4216,4216,4227,4227,4232,4232,4240,4240,4254,4254,4261,4261,4303,4303
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
575.25,2301.0,,148.859,133.577,116.995,167.34599999999998,106.469,165.704,138.957,187.25599999999997,91.365,173.021,141.57,165.93900000000002,99.04299999999999,168.949,,,110.09,77.84100000000001,,,164.52,117.84299999999999,91.896,189.69799999999998,123.115,198.66400000000002,112.025,193.43099999999998,,,133.107,156.468,,,112.12799999999999,186.19799999999998,254.671,143.654,,,259.35900000000004,158.577,,,250.38,132.69899999999998,106.005,178.916,98.249,144.94299999999998,165.021,48.626000000000005,134.056,172.37599999999998,114.581,117.087,47.16,143.69799999999998,68.362,153.093,159.305,148.731,122.87,53.03,72.707,162.02700000000002,63.263999999999996,163.40200000000002,151.821,144.24,140.209,76.745,168.12599999999998,158.171,99.794,189.078,283.237,119.765,164.0,70.0,218.99599999999998,75.472,112.35799999999999,151.925,295.39599999999996,93.47200000000001,119.025,129.553,292.09,157.775,134.102,120.07799999999999,122.303,146.806,232.484,155.64600000000002,231.357,112.273,134.25799999999998,141.297,223.637,48.035,148.27200000000002,164.59599999999998,279.60900000000004,28.156,133.789,37.938,94.309,100.665,168.475,102.47,238.05700000000002,147.976,260.957,44.464,81.77199999999999,162.789,123.209,102.71700000000001,241.75599999999997,106.676,333.93699999999995,141.575,122.914,172.122,124.189,36.454,284.95599999999996,141.398,74.38600000000001,120.322,128.172,123.262
575.5,2302.0,,148.80200000000002,133.524,116.995,167.27599999999998,106.493,165.63,138.953,187.25599999999997,91.428,172.963,141.398,165.898,99.06299999999999,169.145,,,110.10600000000001,77.794,,,164.47299999999998,117.801,91.88799999999999,189.67,123.228,198.74099999999999,111.99700000000001,193.112,,,133.10399999999998,156.425,,,112.098,186.15599999999998,254.662,143.762,,,259.366,158.562,,,250.382,132.586,105.948,178.894,98.195,144.997,165.03400000000002,48.637,134.011,172.324,114.426,117.113,47.211000000000006,144.037,68.388,153.232,159.319,148.673,122.771,53.06100000000001,72.725,161.998,63.242,163.322,151.882,144.1,140.291,76.82600000000001,168.13099999999997,158.137,99.84100000000001,189.092,283.241,119.741,164.0,70.0,218.998,75.46,112.40799999999999,151.938,295.573,93.35600000000001,118.99700000000001,129.561,292.158,157.711,134.127,119.969,122.311,146.71200000000002,232.49,155.511,231.361,112.288,134.285,141.197,223.62599999999998,47.998000000000005,148.204,164.545,279.592,28.144000000000002,133.889,37.899,94.355,100.425,168.519,102.494,238.02,148.009,260.925,44.495,81.76100000000001,162.721,123.166,102.743,241.725,106.62700000000001,334.00800000000004,141.516,122.98200000000001,172.13400000000001,124.23100000000001,36.457,284.92400000000004,141.392,74.298,120.258,128.13299999999998,123.235
575.75,2303.0,,148.775,133.482,116.945,167.283,106.48100000000001,165.611,138.944,187.263,91.47,172.972,141.414,165.923,99.014,169.02599999999998,,,109.971,77.775,,,164.416,117.84700000000001,91.881,189.62400000000002,123.29,198.67,112.066,193.15099999999998,,,133.124,156.368,,,112.12,186.136,254.68599999999998,143.561,,,259.401,158.519,,,250.327,132.536,105.959,178.81,98.17,144.958,165.03099999999998,48.623999999999995,134.067,172.342,114.491,116.804,47.276,143.783,68.343,153.011,159.31799999999998,148.665,122.677,53.144,72.696,161.94799999999998,63.255,163.238,151.939,144.109,140.447,76.672,168.15099999999998,158.185,99.84200000000001,189.12900000000002,283.237,119.735,163.946,69.678,219.048,75.413,112.413,151.939,295.653,93.324,118.971,129.56,292.13,157.614,134.09,120.05,122.324,146.64700000000002,232.62400000000002,155.645,231.352,112.281,134.292,141.268,223.60299999999998,47.925,148.231,164.468,279.659,28.135,133.81799999999998,37.931999999999995,94.395,100.34,168.546,102.506,238.02900000000002,148.097,260.934,44.496,81.733,162.766,123.189,102.712,241.78599999999997,106.751,334.056,141.391,122.81700000000001,172.262,124.24,36.510999999999996,284.949,141.39,74.277,120.24700000000001,128.061,123.236
576.0,2304.0,,148.77,133.537,116.947,167.235,,,138.925,187.24599999999998,91.54299999999999,172.975,141.38,165.926,99.02799999999999,169.045,,,110.012,77.839,,,164.459,117.766,91.87799999999999,189.574,123.295,198.66299999999998,112.15899999999999,193.19400000000002,,,133.14,156.332,,,112.16,186.09099999999998,254.701,143.566,,,259.42400000000004,158.491,,,250.313,132.507,105.855,178.706,98.103,145.006,165.03599999999997,48.61600000000001,134.116,172.36,114.473,116.805,47.425,143.363,68.274,153.037,159.339,148.578,122.819,53.143,72.658,161.96200000000002,63.294,163.156,152.004,144.063,140.49,76.686,168.145,158.219,99.866,189.175,283.232,119.68700000000001,164.00099999999998,69.703,219.157,75.38,112.425,151.874,295.633,93.34200000000001,118.916,129.595,292.193,157.559,134.126,120.079,122.29299999999999,146.608,232.73,155.636,231.356,112.28200000000001,134.313,141.22,223.613,47.906000000000006,148.233,164.493,279.666,28.139,133.891,37.86,94.354,100.18799999999999,168.525,102.446,238.048,147.991,260.953,44.442,81.76100000000001,162.708,123.17299999999999,102.744,241.75900000000001,106.69,334.05800000000005,141.24,122.883,172.266,124.214,36.473,284.939,141.352,74.199,120.2,128.175,123.08200000000001
576.25,2305.0,,148.751,133.42600000000002,116.84200000000001,167.417,,,138.92600000000002,187.263,91.57600000000001,172.929,141.406,165.954,99.103,168.97400000000002,,,110.083,77.902,,,164.452,117.71,91.859,189.52700000000002,123.279,198.65400000000002,112.119,192.985,,,133.106,156.291,,,112.162,186.06,254.737,143.583,,,259.441,158.452,,,250.442,132.41,105.875,178.739,98.073,145.0,165.03900000000002,48.595,134.08,172.35299999999998,114.98,116.191,47.196000000000005,143.28,68.193,153.014,159.317,148.606,122.885,53.11,72.668,161.909,63.224,163.05,151.985,144.053,140.446,76.845,168.158,158.263,99.75,189.109,283.2,119.67299999999999,163.928,69.71600000000001,219.16400000000002,75.303,112.461,151.852,295.661,93.259,118.943,129.592,292.238,157.45600000000002,134.127,120.05799999999999,122.29,146.54399999999998,232.68599999999998,155.63299999999998,231.387,112.251,134.30200000000002,141.107,223.625,47.854,148.181,164.201,279.691,28.115,133.815,37.894,94.404,100.04899999999999,168.565,102.355,238.01,147.96,260.952,44.423,81.694,162.756,123.184,102.715,241.757,106.64,334.05699999999996,141.096,123.147,172.09400000000002,124.18299999999999,36.494,284.964,141.313,74.118,120.098,128.184,123.089
576.5,2306.0,,148.685,133.374,116.84299999999999,167.43200000000002,,,138.91899999999998,187.26,91.616,172.885,141.342,165.94299999999998,99.12299999999999,168.942,,,110.06,77.815,,,164.45,117.667,91.875,189.455,123.359,198.576,112.166,193.13,,,133.138,156.286,,,112.12700000000001,186.11599999999999,254.74200000000002,143.461,,,259.45599999999996,158.409,,,250.445,132.399,105.898,178.628,98.081,144.91899999999998,165.032,48.56399999999999,134.039,172.31099999999998,115.124,115.92399999999999,47.28,143.483,68.259,152.996,159.421,148.476,122.93,53.004,72.74600000000001,161.916,63.244,163.011,151.915,144.032,140.406,76.767,168.128,158.157,99.738,189.043,283.20599999999996,119.637,163.725,69.745,219.15200000000002,75.296,112.42200000000001,151.789,295.716,93.257,118.95200000000001,129.555,292.16700000000003,157.45,134.029,120.225,122.26700000000001,146.504,232.704,155.585,231.38,112.24600000000001,134.253,141.097,223.56400000000002,47.82899999999999,148.16299999999998,164.13400000000001,279.703,28.118000000000002,133.796,37.888000000000005,94.444,99.93299999999999,168.608,102.322,238.032,147.879,260.94599999999997,44.395,81.70100000000001,162.775,123.096,102.751,241.785,106.63799999999999,334.05199999999996,141.042,123.226,172.139,124.185,36.469,284.97,141.322,74.095,120.084,128.137,123.08
576.75,2307.0,,148.72899999999998,133.28,116.81700000000001,167.543,,,138.905,187.245,91.61399999999999,172.86900000000003,141.269,165.96200000000002,99.04899999999999,168.875,,,109.934,77.881,,,164.36,117.641,91.876,189.46099999999998,123.41799999999999,198.58700000000002,112.24,193.685,,,133.13299999999998,156.234,,,112.15,186.139,254.75599999999997,143.44799999999998,,,259.46,158.374,,,250.519,132.349,105.91,178.575,98.02799999999999,144.925,165.05,48.574,134.028,172.24900000000002,115.05,115.77,47.266000000000005,143.11,68.27600000000001,153.16,159.433,148.454,122.995,53.004,72.77,161.917,63.203,162.928,151.941,143.97299999999998,140.38,76.837,168.101,158.093,99.781,189.09900000000002,283.18,119.604,164.09599999999998,69.738,219.146,75.221,112.45100000000001,151.75,295.86400000000003,93.08200000000001,118.94200000000001,129.519,292.197,157.369,134.053,120.148,122.264,146.438,232.81400000000002,155.596,231.392,112.22200000000001,134.23,141.029,223.672,47.818000000000005,148.22899999999998,164.237,279.71,28.138,133.793,37.867,94.414,99.822,168.632,102.319,238.078,147.887,260.944,44.363,81.658,162.79399999999998,123.139,102.78399999999999,241.58,106.684,334.01300000000003,141.118,123.13600000000001,172.303,124.164,36.452,284.972,141.298,74.07,120.069,128.214,123.008
577.0,2308.0,,148.70600000000002,133.316,116.796,167.65900000000002,,,138.914,187.243,91.587,172.856,141.22299999999998,165.993,99.037,168.796,,,109.939,77.878,,,164.438,117.645,91.88600000000001,189.429,123.529,198.63099999999997,112.071,193.24900000000002,,,133.124,156.22,,,112.176,186.17,254.8,143.417,,,259.496,158.306,,,250.472,132.283,105.902,178.56099999999998,98.00200000000001,144.89700000000002,165.02,48.586000000000006,134.061,172.234,115.051,115.646,47.158,143.059,68.318,153.265,159.41899999999998,148.304,123.014,52.979,72.846,161.852,63.207,162.972,151.847,143.812,140.507,76.818,168.15900000000002,158.13,99.79,189.167,283.21299999999997,119.555,164.0,70.0,219.19299999999998,75.212,112.43299999999999,151.694,295.923,93.046,118.954,129.481,292.23400000000004,157.349,133.984,120.086,122.243,146.39,232.887,155.524,231.37099999999998,112.223,134.286,141.009,223.628,47.836999999999996,148.184,164.14,279.718,28.147,133.744,37.797,94.41,99.758,168.653,102.24700000000001,238.15200000000002,147.704,260.967,44.324,81.69800000000001,162.836,123.132,102.79299999999999,241.551,106.64200000000001,333.915,141.092,123.219,172.239,124.215,36.46,284.972,141.274,73.96600000000001,119.93299999999999,128.269,122.925
577.25,2309.0,,148.715,133.327,116.71799999999999,168.035,,,138.921,187.237,91.603,172.84599999999998,141.368,166.00799999999998,99.084,168.752,,,109.837,77.751,,,164.423,117.588,91.887,189.372,123.501,198.61599999999999,112.012,193.06900000000002,,,133.12,156.246,,,112.29799999999999,186.15200000000002,254.799,143.394,,,259.536,158.22,,,250.524,132.17600000000002,105.93799999999999,178.57299999999998,97.986,144.846,165.03400000000002,48.608000000000004,134.05,172.19099999999997,115.38799999999999,115.494,47.099,142.8,68.27600000000001,153.295,159.467,148.35,123.117,52.926,72.85300000000001,161.84799999999998,63.205,162.888,151.80700000000002,143.803,140.44299999999998,76.805,168.15,158.093,99.74600000000001,189.267,283.19599999999997,119.51799999999999,164.33900000000003,69.732,219.209,75.223,112.43299999999999,151.648,295.968,92.96700000000001,118.993,129.53799999999998,292.256,157.332,133.886,120.09100000000001,122.21799999999999,146.35399999999998,232.90599999999998,155.509,231.36700000000002,112.19,134.282,140.94299999999998,223.706,47.902,148.183,164.19,279.698,28.149,133.877,37.621,94.45200000000001,99.64,168.648,102.20200000000001,238.24200000000002,147.655,260.982,44.297,81.708,162.842,123.02600000000001,102.814,241.519,106.63600000000001,333.958,141.03799999999998,123.20200000000001,172.301,124.155,36.445,284.968,141.243,73.96300000000001,119.916,128.224,122.95299999999999
577.5,2310.0,,148.696,133.321,116.779,167.783,,,138.9,187.24599999999998,91.604,172.83599999999998,141.4,165.98,99.066,168.72299999999998,,,109.89200000000001,77.755,,,164.393,117.59200000000001,91.902,189.33599999999998,123.40100000000001,198.49200000000002,111.868,192.46599999999998,,,133.07299999999998,156.23,,,112.271,186.132,254.82,143.39,,,259.55,158.184,,,250.66400000000002,131.97799999999998,105.994,178.576,98.00200000000001,144.759,165.023,48.628,134.05700000000002,172.155,115.431,115.521,47.123999999999995,142.885,68.34100000000001,153.157,159.482,148.19,123.235,52.835,72.83800000000001,161.826,63.17100000000001,162.835,151.912,143.54399999999998,140.361,76.84,168.273,158.171,99.705,189.21599999999998,283.175,119.431,164.472,69.727,219.137,75.158,112.381,151.616,295.982,92.87100000000001,119.023,129.428,292.236,157.39,133.825,120.087,122.193,146.293,232.87599999999998,155.43200000000002,231.358,112.221,134.27200000000002,140.89700000000002,223.583,47.909,148.144,164.03,279.732,28.162,133.873,37.556999999999995,94.476,99.619,168.65200000000002,102.165,238.27200000000002,147.64,260.998,44.278999999999996,81.758,162.811,123.04,102.814,241.623,106.569,333.981,141.006,123.273,172.27900000000002,124.18299999999999,36.441,284.998,141.232,73.939,119.93700000000001,128.245,122.935
577.75,2311.0,,148.708,133.285,116.719,167.96200000000002,,,138.886,187.21900000000002,91.639,172.812,141.53,166.08900000000003,99.031,168.614,,,109.92200000000001,77.725,,,164.421,117.54700000000001,91.89,189.329,123.26700000000001,198.50900000000001,112.01899999999999,193.11599999999999,,,133.05200000000002,156.174,,,112.29,186.296,254.795,143.438,,,259.57599999999996,158.118,,,250.702,131.908,106.074,178.513,97.962,144.827,165.015,48.653,134.047,172.209,115.40299999999999,115.561,47.056999999999995,142.944,68.36,153.285,159.455,148.005,123.367,52.74100000000001,72.75,161.78799999999998,63.211999999999996,162.804,151.966,143.517,140.498,76.817,168.34400000000002,158.226,99.725,189.079,283.17400000000004,119.428,163.484,69.858,219.166,75.156,112.385,151.61,295.893,92.93299999999999,118.994,129.445,292.215,157.379,133.83100000000002,119.921,122.18299999999999,146.262,232.72,155.37,231.31799999999998,112.229,134.284,140.97899999999998,223.614,47.92,148.171,163.905,279.689,28.163,133.989,37.339,94.48299999999999,99.51799999999999,168.641,102.131,238.24099999999999,147.516,261.02,44.183,81.75,162.747,123.059,102.781,241.55700000000002,106.59700000000001,334.03,140.812,123.397,172.245,124.179,36.426,285.02099999999996,141.235,73.825,119.852,128.195,122.914
578.0,2312.0,,148.732,133.3,116.70200000000001,168.13099999999997,,,138.877,187.206,91.63799999999999,172.785,141.47299999999998,166.065,99.01100000000001,168.575,,,110.075,77.73,,,164.472,117.617,91.90700000000001,189.295,123.285,198.497,111.891,192.44799999999998,,,132.986,156.108,,,112.346,186.21200000000002,254.81599999999997,143.511,,,259.577,158.088,,,250.68900000000002,131.922,105.943,178.446,97.99,144.738,165.012,48.652,134.069,172.2,115.449,115.476,46.821999999999996,142.99200000000002,68.327,153.145,159.409,148.09799999999998,123.367,52.816,72.792,161.756,63.225,162.744,151.939,143.446,140.60399999999998,76.82,168.36900000000003,158.248,99.751,189.12599999999998,283.202,119.384,163.406,69.844,219.118,75.15899999999999,112.45200000000001,151.564,295.806,92.95200000000001,118.984,129.442,292.151,157.366,133.809,119.955,122.186,146.251,232.726,155.352,231.31099999999998,112.21700000000001,134.304,140.965,223.57299999999998,47.916000000000004,148.102,163.862,279.70599999999996,28.176,133.911,37.4,94.49600000000001,99.411,168.622,102.045,238.324,147.35,261.043,44.156000000000006,81.73,162.79399999999998,123.00399999999999,102.802,241.62900000000002,106.53200000000001,334.085,140.77200000000002,123.35,172.282,124.13799999999999,36.376999999999995,285.035,141.21,73.781,119.75399999999999,128.105,122.96
578.25,2313.0,,148.665,133.357,116.66,168.222,,,138.871,187.222,91.67200000000001,172.78099999999998,141.417,166.09099999999998,99.01799999999999,168.53900000000002,,,110.12299999999999,77.781,,,164.50400000000002,117.588,91.90899999999999,189.239,123.251,198.41400000000002,111.90899999999999,192.201,,,132.989,156.084,,,112.416,186.19799999999998,254.87,143.445,,,259.599,158.024,,,250.78900000000002,131.78799999999998,106.065,178.446,97.956,144.75,165.00799999999998,48.665,134.078,172.25799999999998,115.3,115.48200000000001,46.773,142.806,68.377,152.72899999999998,159.38,148.187,123.43,52.843999999999994,72.752,161.724,63.233999999999995,162.72799999999998,152.004,143.464,140.554,76.837,168.407,158.215,99.664,189.179,283.186,119.33,163.344,69.763,219.12599999999998,75.10600000000001,112.417,151.503,295.692,92.93299999999999,118.93700000000001,129.313,292.14,157.28799999999998,133.77200000000002,119.93700000000001,122.199,146.181,232.678,155.285,231.327,112.221,134.313,140.864,223.592,47.985,148.049,163.75799999999998,279.72,28.178,133.856,37.34,94.553,99.303,168.644,101.978,238.27599999999998,147.352,261.086,44.099,81.707,162.755,122.958,102.786,241.612,106.546,334.07199999999995,140.722,123.5,172.1,124.148,36.369,285.039,141.191,73.717,119.706,128.107,122.986
578.5,2314.0,,148.671,133.376,116.662,168.22099999999998,,,138.866,187.21900000000002,91.686,172.765,141.38299999999998,166.109,98.98899999999999,168.421,,,110.29299999999999,77.896,,,164.449,117.539,91.904,189.2,123.29299999999999,198.398,111.916,191.995,,,132.998,156.054,,,112.436,186.155,254.865,143.453,,,259.623,157.963,,,250.926,131.649,106.006,178.335,97.939,144.799,165.01,48.666000000000004,134.05100000000002,172.239,115.294,115.149,46.848,142.668,,,159.274,148.322,123.43299999999999,52.881,72.702,161.653,63.244,162.674,151.946,143.389,140.66899999999998,76.91199999999999,168.36599999999999,158.23,99.815,189.255,283.175,119.314,163.28799999999998,69.753,219.13299999999998,75.108,112.485,151.545,295.723,92.949,118.92,129.33100000000002,292.103,157.22799999999998,133.753,119.829,122.20700000000001,146.143,232.512,155.194,231.30900000000003,112.169,134.309,140.904,223.697,47.986000000000004,148.04399999999998,163.65,279.699,28.19,133.87,37.365,94.585,99.274,168.628,101.965,238.267,147.304,261.099,44.023,81.71600000000001,162.751,122.98100000000001,102.791,241.52900000000002,106.546,334.119,140.752,123.56200000000001,171.946,124.1,36.345,285.072,141.149,73.654,119.64200000000001,128.145,122.95299999999999
578.75,2315.0,,148.626,133.349,116.678,168.137,,,138.851,187.2,91.676,172.713,141.269,166.118,99.021,168.472,,,110.1,77.876,,,164.417,117.39399999999999,91.9,189.155,123.29899999999999,198.412,111.955,192.072,,,133.034,156.04,,,112.47200000000001,186.054,254.90599999999998,143.435,,,259.64099999999996,157.886,,,250.92700000000002,131.692,106.196,178.30700000000002,97.87100000000001,144.869,165.033,48.655,134.045,172.27700000000002,115.368,115.39200000000001,46.725,142.601,,,159.27100000000002,148.186,123.416,52.815,72.67,161.648,63.306000000000004,162.597,151.912,143.375,140.667,76.952,168.363,158.195,99.775,189.39,283.199,119.25399999999999,163.222,69.686,219.17,75.086,112.39399999999999,151.48,295.775,92.84,118.88,129.283,292.111,157.203,133.733,119.804,122.19,146.15,232.532,155.173,231.278,112.12700000000001,134.313,140.899,223.56900000000002,47.979,148.013,163.48,279.711,28.169,133.657,37.475,94.51899999999999,99.243,168.618,101.944,238.179,147.219,261.11,43.982,81.748,162.768,122.95,102.774,241.662,106.65299999999999,334.12,140.727,123.896,171.69400000000002,124.09299999999999,36.301,285.1,141.122,73.658,119.647,128.05,122.986
579.0,2316.0,,148.63,133.356,116.596,168.40900000000002,,,138.829,187.174,91.709,172.71099999999998,141.283,166.10299999999998,99.119,168.486,,,110.035,77.88,,,164.44799999999998,117.397,91.884,189.12400000000002,123.285,198.41099999999997,111.936,191.793,,,132.998,155.97299999999998,,,112.569,185.986,255.00400000000002,143.489,,,259.66900000000004,157.83100000000002,,,250.87,131.69899999999998,106.366,178.352,97.90899999999999,144.72799999999998,165.03400000000002,48.623000000000005,134.036,172.294,115.24600000000001,115.26899999999999,46.722,142.748,,,159.296,147.977,123.40299999999999,52.731,72.735,161.612,63.309,162.524,151.879,143.292,140.744,76.89399999999999,168.37099999999998,158.17600000000002,99.664,189.43200000000002,283.183,119.211,163.219,69.59899999999999,219.15099999999998,75.087,112.391,151.454,295.789,92.819,118.882,129.213,292.119,157.15200000000002,133.649,119.90299999999999,122.185,146.131,232.56,155.119,231.294,112.134,134.357,140.851,223.476,48.059,148.08,163.532,279.71,28.173000000000002,133.72899999999998,37.486999999999995,94.47399999999999,99.346,168.623,101.89,238.13299999999998,147.216,261.096,43.913999999999994,81.73100000000001,162.785,122.929,102.758,241.65400000000002,106.655,334.12699999999995,140.821,123.682,171.97,124.104,36.256,285.115,141.102,73.593,119.585,127.911,123.009
579.25,2317.0,,148.621,133.257,116.59299999999999,168.429,,,138.832,187.15099999999998,91.693,172.688,141.175,166.042,99.115,168.50599999999997,,,109.837,77.829,,,164.43,117.36,91.887,189.071,123.244,198.382,111.964,191.593,,,132.99,155.937,,,112.62,185.96099999999998,254.989,143.421,,,259.687,157.793,,,250.957,131.615,106.238,178.29,97.93299999999999,144.71,165.02900000000002,48.608999999999995,134.09799999999998,172.315,115.03,114.751,46.816,142.635,,,159.273,147.955,123.45100000000001,52.516999999999996,72.669,161.505,63.302,162.50799999999998,151.80200000000002,143.352,140.708,77.033,168.422,158.115,99.725,189.347,283.166,119.178,163.21,69.527,219.167,75.062,112.37799999999999,151.371,295.726,92.806,118.834,129.107,292.09,157.128,133.60299999999998,119.855,122.196,146.09,232.571,155.094,231.343,112.13799999999999,134.371,140.816,223.387,48.052,148.028,163.52200000000002,279.707,28.153000000000002,133.755,37.438,94.41799999999999,99.15899999999999,168.639,101.84299999999999,238.12,147.079,261.117,43.835,81.718,162.862,122.92299999999999,102.78200000000001,241.6,106.65100000000001,334.086,140.821,,,124.133,36.257,285.10400000000004,141.047,73.47,119.45700000000001,127.941,122.992
579.5,2318.0,,148.579,133.225,116.64399999999999,168.41400000000002,,,138.813,187.137,91.698,172.658,141.28799999999998,166.109,99.181,168.533,,,109.867,77.77600000000001,,,164.38,117.375,91.854,189.00599999999997,123.225,198.387,111.965,191.35299999999998,,,132.946,155.951,,,112.654,185.87099999999998,254.99099999999999,143.332,,,259.688,157.735,,,250.926,131.616,106.085,178.176,97.925,144.66,165.016,48.626999999999995,134.10299999999998,172.361,114.954,114.851,46.861000000000004,142.638,,,159.3,147.843,123.53,52.483000000000004,72.67699999999999,161.458,63.321999999999996,162.453,151.77200000000002,143.352,140.625,77.039,168.38099999999997,158.15200000000002,99.61,189.37599999999998,283.138,119.15,163.28799999999998,69.456,219.16,75.071,112.376,151.321,295.665,92.822,118.851,129.11700000000002,292.026,157.037,133.653,119.696,122.18799999999999,146.065,232.59900000000002,155.058,231.398,112.075,134.40200000000002,140.832,223.31900000000002,48.023999999999994,147.969,163.477,279.732,28.154,133.625,37.532,94.39,99.22,168.576,101.773,238.28400000000002,146.8,261.143,43.755,81.7,162.89700000000002,122.947,102.81700000000001,241.56900000000002,106.589,334.028,140.85299999999998,,,124.15,36.23,285.133,141.04,73.493,119.456,127.913,122.98899999999999
579.75,2319.0,,148.566,133.315,116.65700000000001,168.46599999999998,,,138.809,187.118,91.68,172.66400000000002,141.33,166.12599999999998,99.155,168.55700000000002,,,110.024,77.85600000000001,,,164.489,117.46600000000001,91.86,188.955,123.255,198.386,111.96,191.345,,,132.954,155.917,,,112.697,185.86,254.96900000000002,143.328,,,259.66,157.651,,,250.895,131.52700000000002,106.365,178.149,97.915,144.563,165.007,48.638999999999996,134.059,172.338,114.912,115.015,46.842,142.465,68.307,153.115,159.243,147.701,123.59100000000001,52.466,72.669,161.389,63.354,162.442,151.805,143.257,140.628,76.98100000000001,168.35,158.18200000000002,,,283.10400000000004,119.148,163.171,69.51,219.24099999999999,75.014,112.381,151.262,295.79900000000004,92.835,118.76899999999999,129.05700000000002,291.966,156.993,133.71,119.445,122.18700000000001,146.094,232.593,155.036,231.424,112.095,134.40200000000002,140.83,223.4,47.973,147.881,163.455,279.71299999999997,28.147,133.58,37.501,94.33200000000001,99.227,168.579,101.65700000000001,238.24200000000002,146.67600000000002,261.166,43.651,81.72399999999999,162.93200000000002,122.944,102.845,241.59099999999998,106.61,334.09,140.83700000000002,,,124.104,36.245,285.157,141.009,73.428,119.412,128.053,122.925
580.0,2320.0,,148.546,133.32299999999998,116.626,168.423,,,138.796,187.102,91.698,172.65400000000002,141.319,166.00900000000001,99.131,168.57299999999998,,,110.06700000000001,77.80199999999999,,,164.657,117.40799999999999,91.87,188.93599999999998,123.196,198.388,112.089,191.373,,,132.923,155.894,,,112.69,185.81099999999998,255.012,143.325,,,259.691,157.619,,,250.886,131.529,106.506,178.05900000000003,97.906,144.57399999999998,165.012,48.61600000000001,134.055,172.364,114.825,114.73899999999999,46.963,142.472,68.335,153.075,159.281,147.645,123.64299999999999,52.437,72.725,161.369,63.387,162.52700000000002,151.864,143.27700000000002,140.671,76.885,168.36700000000002,158.109,,,283.08799999999997,119.14399999999999,163.27100000000002,69.431,219.183,75.012,112.384,151.22799999999998,295.775,92.887,118.71600000000001,129.002,292.026,156.934,133.665,119.456,122.196,146.06799999999998,232.562,155.019,231.39700000000002,112.09200000000001,134.38,140.756,223.312,47.992,147.912,163.425,279.707,28.146,133.50799999999998,37.56,94.384,99.363,168.484,101.525,238.225,146.517,261.17400000000004,43.619,81.672,163.015,122.934,102.859,241.546,106.59200000000001,334.046,140.85299999999998,,,124.065,36.227,285.21,140.964,73.396,119.345,128.083,122.915
580.25,2321.0,,148.541,133.334,116.62200000000001,168.515,,,138.77200000000002,187.08700000000002,91.708,172.593,141.35,166.047,99.137,168.551,,,110.148,77.78399999999999,,,164.66,117.465,91.835,188.892,123.25200000000001,198.395,112.088,191.08900000000003,,,132.911,155.859,,,112.63600000000001,185.771,254.97099999999998,143.311,,,259.686,157.55700000000002,,,250.83599999999998,131.648,106.54899999999999,177.979,97.98100000000001,144.494,165.00599999999997,48.628,134.067,172.388,114.845,114.632,46.812,142.571,68.426,153.19299999999998,159.335,147.488,123.55799999999999,52.442,72.71300000000001,161.404,63.433,162.53,151.78799999999998,143.249,140.592,76.931,168.34799999999998,158.13299999999998,,,283.105,119.148,163.253,69.425,219.238,74.97,112.382,151.174,295.884,92.81700000000001,118.681,128.91899999999998,292.048,156.89700000000002,133.751,119.279,122.21,146.077,232.528,155.011,231.394,112.081,134.381,140.701,223.294,48.021,147.916,163.341,279.70799999999997,28.136,133.483,37.531,94.355,99.36200000000001,168.485,101.554,238.38299999999998,146.429,261.177,43.575,81.655,163.026,122.882,102.84,241.575,106.55799999999999,334.102,140.783,,,124.081,36.243,285.295,140.946,73.33,119.244,128.102,122.889
