TimesH,Frame,NoMissing,7,7,13,13,15,15,17,17,24,24,27,27,50,50,65,65,66,66,67,67,69,69,70,70,74,74,75,75,76,76,79,79,81,81,82,82,88,88,89,89,91,91,93,93,94,94,95,95,99,99,103,103,104,104,105,105,107,107,111,111,113,113,115,115,116,116,117,117,118,118,119,119,126,126,136,136,141,141,142,142,143,143,146,146,148,148,150,150,152,152,153,153,158,158,160,160,165,165,166,166,168,168,169,169,177,177,181,181,183,183,184,184,185,185,186,186,188,188,189,189,192,192,193,193,196,196,197,197,200,200,204,204,205,205,209,209,210,210,214,214,249,249,250,250,262,262,266,266,269,269,270,270,271,271,272,272,489,489,830,830,959,959,1087,1087,1118,1118,1123,1123,1157,1157,1175,1175
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
346.0,1384.0,,112.219,58.196999999999996,212.19099999999997,62.055,181.699,73.132,197.467,73.745,202.421,67.316,168.357,69.825,223.327,55.096000000000004,263.248,98.374,177.144,98.589,192.43900000000002,100.38600000000001,113.448,100.869,62.658,101.102,103.93700000000001,102.0,183.247,104.39,245.855,103.447,78.435,95.52,92.279,96.959,201.976,96.083,104.677,114.275,87.461,114.49600000000001,170.387,105.015,77.432,106.03299999999999,108.435,105.97200000000001,125.962,105.98899999999999,183.489,83.368,72.469,85.508,82.12700000000001,87.029,103.07600000000001,86.87799999999999,105.00200000000001,77.69,115.251,79.532,197.234,81.07,93.212,82.98100000000001,186.454,91.945,215.092,92.155,56.821999999999996,92.596,133.572,92.235,195.225,88.874,231.05599999999998,132.61700000000002,275.182,134.137,107.594,133.583,73.88600000000001,136.27100000000002,269.147,136.332,32.413000000000004,137.655,86.166,130.21200000000002,223.525,130.624,249.858,131.26,115.50299999999999,145.313,220.23,145.304,254.965,149.997,212.579,149.94899999999998,267.01599999999996,150.416,37.635,151.686,257.133,139.554,267.749,141.60399999999998,101.00399999999999,143.099,277.091,142.297,55.731,145.495,76.238,144.329,214.965,117.402,229.358,117.539,49.675,120.479,76.132,119.72399999999999,199.28599999999997,115.311,93.04799999999999,117.47399999999999,113.626,124.456,97.78,126.569,189.58,126.963,163.035,121.075,205.73,121.053,103.455,122.51700000000001,49.273,172.114,25.924,171.622,25.109,154.006,87.647,157.554,77.494,159.289,36.748000000000005,163.249,64.484,162.112,23.96,163.75,,,,,,,,,,,,,,,,
346.25,1385.0,,112.175,58.163999999999994,212.16099999999997,61.983999999999995,181.692,73.12100000000001,197.459,73.725,202.44299999999998,67.32,168.378,69.786,223.33,55.103,263.313,98.49700000000001,177.137,98.585,192.44099999999997,100.385,113.449,100.869,62.632,101.103,103.929,101.991,183.25099999999998,104.39200000000001,245.859,103.446,78.44,95.499,92.26100000000001,96.96700000000001,201.98,96.051,104.665,114.264,87.462,114.514,170.38099999999997,105.005,77.453,106.031,108.431,105.964,125.939,105.945,183.475,83.39200000000001,72.459,85.501,82.11200000000001,87.036,103.13,86.92,105.001,77.717,115.35,79.454,197.235,81.05,93.139,83.016,186.43200000000002,91.935,215.08900000000003,92.17,56.812,92.60700000000001,133.60299999999998,92.17,195.218,88.88799999999999,231.017,132.635,275.274,134.076,107.62299999999999,133.609,73.884,136.27200000000002,269.154,136.341,32.399,137.657,86.15799999999999,130.23,223.482,130.671,249.87900000000002,131.26,115.49700000000001,145.319,220.22,145.27100000000002,254.967,150.001,212.56400000000002,149.951,267.008,150.41,37.63,151.67600000000002,257.038,139.601,267.76099999999997,141.60399999999998,100.98899999999999,143.086,277.125,142.197,55.722,145.5,76.24,144.32299999999998,214.956,117.417,229.36900000000003,117.542,49.653,120.45200000000001,76.14699999999999,119.7,199.278,115.302,93.044,117.473,113.649,124.429,97.789,126.54700000000001,189.57299999999998,126.93799999999999,163.00799999999998,121.016,205.72799999999998,121.046,103.448,122.53,49.346000000000004,172.107,25.93,171.62900000000002,25.099,154.018,87.79799999999999,157.476,77.49600000000001,159.332,36.757,163.244,64.512,162.101,23.956999999999997,163.75,,,,,,,,,,,,,,,,
346.5,1386.0,,112.162,58.162,212.237,62.015,181.69099999999997,73.12100000000001,197.459,73.73100000000001,202.446,67.293,168.38400000000001,69.737,223.32299999999998,55.091,263.259,98.539,177.127,98.58200000000001,192.44400000000002,100.37100000000001,113.45200000000001,100.863,62.68600000000001,101.066,103.925,101.971,183.25099999999998,104.398,245.832,103.462,78.42699999999999,95.50399999999999,92.22200000000001,96.945,201.987,96.031,104.66,114.26700000000001,87.447,114.516,170.38099999999997,104.98299999999999,77.446,106.04899999999999,108.432,105.947,125.934,105.92,183.485,83.42,72.46,85.494,82.095,87.039,103.126,87.014,105.037,77.734,115.38799999999999,79.399,197.23,81.038,93.17,83.096,186.45,91.944,215.108,92.194,56.802,92.618,133.593,92.134,195.233,88.875,231.05700000000002,132.611,275.168,134.111,107.624,133.616,73.884,136.298,269.16200000000003,136.339,32.413000000000004,137.666,86.15799999999999,130.238,223.46900000000002,130.684,249.845,131.264,115.505,145.333,220.204,145.243,254.96900000000002,150.025,212.567,149.959,267.022,150.415,37.64,151.686,257.123,139.54,267.776,141.61700000000002,101.00399999999999,143.089,277.113,142.222,55.726000000000006,145.496,76.234,144.31799999999998,214.93400000000003,117.399,229.34799999999998,117.538,49.673,120.43299999999999,76.1,119.705,199.275,115.28399999999999,93.055,117.477,113.637,124.455,97.772,126.55,189.571,126.90299999999999,162.995,120.973,205.71599999999998,121.073,103.445,122.53299999999999,49.408,172.153,25.948,171.62900000000002,25.133000000000003,153.983,87.788,157.495,77.505,159.309,36.749,163.247,64.507,162.105,23.951999999999998,163.75,,,,,,,,,,,,,,,,
346.75,1387.0,,112.125,58.278999999999996,212.213,61.997,181.708,73.119,197.457,73.682,202.445,67.28399999999999,168.40599999999998,69.712,223.32,55.089,263.256,98.241,177.16099999999997,98.59700000000001,192.459,100.39200000000001,113.47,100.85600000000001,62.703,101.05799999999999,103.935,101.988,183.262,104.40799999999999,245.81900000000002,103.49,78.438,95.5,92.195,96.976,201.988,96.031,104.64,114.251,87.431,114.493,170.38099999999997,104.96799999999999,77.419,106.07,108.426,105.945,125.943,105.927,183.485,83.40100000000001,72.454,85.486,82.109,87.041,103.155,87.084,104.992,77.749,115.428,79.355,197.213,81.017,93.10600000000001,83.066,186.44799999999998,91.94200000000001,215.097,92.195,56.798,92.624,133.608,92.081,195.236,88.87799999999999,231.05900000000003,132.625,275.176,134.078,107.65799999999999,133.621,73.868,136.333,269.175,136.33700000000002,32.435,137.681,86.15100000000001,130.243,223.50599999999997,130.678,249.834,131.264,115.486,145.317,220.206,145.233,254.972,150.015,212.558,149.945,267.018,150.391,37.648,151.701,257.118,139.579,267.78,141.601,100.99700000000001,143.084,277.056,142.108,55.72,145.496,76.229,144.30700000000002,214.921,117.40100000000001,229.33,117.51799999999999,49.672,120.434,76.109,119.691,199.278,115.29700000000001,93.07,117.47200000000001,113.63,124.485,97.79799999999999,126.555,189.572,126.898,162.967,120.97399999999999,205.71200000000002,121.10799999999999,103.435,122.538,49.347,172.16299999999998,25.956,171.62400000000002,25.153000000000002,153.93200000000002,87.57700000000001,157.56,77.521,159.304,36.778,163.257,64.506,162.116,23.941,163.752,,,,,,,,,,,,,,,,
347.0,1388.0,,112.169,58.24,212.297,62.016999999999996,181.717,73.128,197.44299999999998,73.656,202.435,67.286,168.365,69.693,223.322,55.097,263.42900000000003,98.525,177.169,98.596,192.44400000000002,100.37,113.46799999999999,100.84299999999999,62.696000000000005,101.073,103.925,101.978,183.265,104.416,245.735,103.53,78.433,95.506,92.22399999999999,96.99700000000001,201.984,96.037,104.64200000000001,114.264,87.54,114.506,170.375,104.964,77.408,106.072,108.42299999999999,105.94200000000001,125.95299999999999,105.91799999999999,183.50599999999997,83.40700000000001,72.437,85.488,82.12100000000001,87.03299999999999,103.238,87.238,104.959,77.708,115.37700000000001,79.367,197.213,81.01100000000001,93.09299999999999,83.035,186.446,91.96,215.102,92.196,56.798,92.634,133.619,92.053,195.235,88.869,231.044,132.613,275.11,134.291,107.646,133.611,73.875,136.343,269.189,136.34799999999998,32.429,137.662,86.15100000000001,130.234,223.49599999999998,130.607,249.899,131.202,115.473,145.328,220.233,145.283,254.975,150.011,212.55900000000003,149.944,267.04200000000003,150.39600000000002,37.663000000000004,151.697,257.125,139.593,267.772,141.589,100.994,143.06799999999998,277.03700000000003,142.105,55.718,145.477,76.225,144.304,214.99200000000002,117.397,229.332,117.522,49.667,120.42299999999999,76.09100000000001,119.699,199.267,115.27600000000001,93.084,117.464,113.646,124.476,97.777,126.59899999999999,189.572,126.902,162.959,120.96799999999999,205.699,121.14200000000001,103.421,122.544,49.453,172.13299999999998,25.943,171.612,25.160999999999998,153.963,87.595,157.534,77.512,159.24200000000002,36.781,163.284,64.484,162.127,23.927,163.746,,,,,,,,,,,,,,,,
347.25,1389.0,,112.195,58.208999999999996,212.295,62.05,181.707,73.107,197.46599999999998,73.557,202.43900000000002,67.277,168.33900000000003,69.673,223.303,55.071000000000005,,,177.158,98.59100000000001,192.46,100.36399999999999,113.48299999999999,100.844,62.738,101.071,103.91799999999999,101.95299999999999,183.261,104.415,245.71,103.514,78.439,95.5,92.18700000000001,96.993,201.987,96.04700000000001,104.635,114.25200000000001,87.445,114.501,170.37400000000002,104.928,77.469,106.12299999999999,108.426,105.92,125.949,105.904,183.507,83.413,72.436,85.48899999999999,82.116,87.04,103.223,87.179,104.98100000000001,77.738,115.38799999999999,79.309,197.192,80.991,93.022,83.00399999999999,186.423,91.934,215.05,92.09200000000001,56.803999999999995,92.63,133.62,92.03,195.245,88.87,231.08700000000002,132.609,274.765,134.566,107.641,133.607,73.883,136.359,269.197,136.30200000000002,32.441,137.657,86.155,130.235,223.467,130.705,249.916,131.207,115.46799999999999,145.312,220.24599999999998,145.244,254.967,149.999,212.562,149.929,267.035,150.403,37.66,151.72,257.165,139.673,267.781,141.607,100.98,143.066,277.123,142.166,55.71,145.488,76.215,144.29,214.97400000000002,117.413,229.313,117.512,49.638000000000005,120.42299999999999,76.08,119.697,199.262,115.26,93.069,117.469,113.66,124.507,97.757,126.59700000000001,189.574,126.906,162.946,120.946,205.69400000000002,121.156,103.41,122.54799999999999,49.398999999999994,172.104,25.932,171.608,25.160999999999998,153.976,87.64399999999999,157.539,77.52,159.268,36.806,163.283,64.514,162.112,23.93,163.74200000000002,,,,,,,,,,,,,,,,
347.5,1390.0,,112.15799999999999,58.217,212.31400000000002,62.059,181.699,73.115,197.46099999999998,73.491,202.481,67.28399999999999,168.345,69.669,223.305,55.08,261.52299999999997,102.541,177.16099999999997,98.59899999999999,192.457,100.35799999999999,113.48100000000001,100.837,62.785,101.05799999999999,103.936,101.936,183.253,104.414,245.81599999999997,103.463,78.437,95.505,92.17,97.024,201.981,96.031,104.632,114.241,87.458,114.49,170.37400000000002,104.948,77.461,106.113,108.416,105.919,125.97,105.90100000000001,183.516,83.399,72.446,85.488,82.084,87.04700000000001,103.219,87.17399999999999,104.961,77.753,115.405,79.30199999999999,197.18900000000002,80.984,92.96799999999999,83.111,186.40599999999998,91.93700000000001,215.041,92.039,56.805,92.62,133.612,91.98100000000001,195.245,88.861,231.092,132.58700000000002,274.95599999999996,134.28,107.64200000000001,133.6,73.877,136.341,269.186,136.291,32.44,137.64,86.175,130.238,223.453,130.701,249.858,131.218,115.46799999999999,145.303,220.257,145.28799999999998,254.986,150.013,212.56599999999997,149.924,267.025,150.409,37.666,151.737,257.194,139.623,267.79200000000003,141.609,100.98100000000001,143.062,277.142,142.09,55.711000000000006,145.48,76.21600000000001,144.29399999999998,214.922,117.419,229.312,117.522,49.653999999999996,120.42299999999999,76.104,119.705,199.255,115.241,93.061,117.46799999999999,113.67399999999999,124.461,97.696,126.679,189.576,126.90299999999999,162.951,120.925,205.696,121.178,103.398,122.556,49.458999999999996,172.178,25.938000000000002,171.60299999999998,25.135,153.987,87.839,157.384,77.507,159.27700000000002,36.84,163.29399999999998,64.553,162.107,23.93,163.74,,,,,,,,,,,,,,,,
347.75,1391.0,,112.11399999999999,58.178999999999995,212.38099999999997,62.166000000000004,181.7,73.13600000000001,197.46,73.488,202.49599999999998,67.27199999999999,168.338,69.66199999999999,223.291,55.047,261.566,102.461,177.18200000000002,98.59899999999999,192.46400000000003,100.353,113.478,100.83,62.763999999999996,101.056,103.948,101.93799999999999,183.257,104.42299999999999,245.83900000000003,103.461,78.422,95.494,92.098,96.98700000000001,201.97799999999998,96.00200000000001,104.625,114.249,87.459,114.48899999999999,170.36599999999999,104.915,77.48,106.161,108.399,105.917,125.975,105.87,183.49900000000002,83.37299999999999,72.44800000000001,85.491,82.09200000000001,87.037,103.18,87.12299999999999,104.949,77.683,115.431,79.244,197.173,80.959,92.98700000000001,83.086,186.393,91.943,215.062,92.00399999999999,56.782,92.61,133.62,91.95100000000001,195.232,88.863,230.99099999999999,132.596,275.302,133.72799999999998,107.62899999999999,133.623,73.861,136.34799999999998,269.199,136.28,32.398,137.629,86.176,130.248,223.482,130.683,249.891,131.28799999999998,115.441,145.3,220.28400000000002,145.266,254.982,150.019,212.562,149.929,267.019,150.411,37.66,151.726,257.215,139.627,267.814,141.628,100.95200000000001,143.03799999999998,277.16700000000003,142.11,55.726000000000006,145.48,76.209,144.299,214.919,117.381,229.313,117.54799999999999,49.622,120.426,76.107,119.704,199.266,115.24600000000001,93.044,117.478,113.676,124.479,97.715,126.685,189.56400000000002,126.89200000000001,162.967,120.935,205.68200000000002,121.184,103.38,122.559,49.308,172.03400000000002,25.919,171.615,25.084,153.974,87.792,157.44899999999998,77.48,159.236,36.83,163.291,64.541,162.127,23.919,163.744,,,,,,,,,,,,,,,,
348.0,1392.0,,112.11399999999999,58.208,212.33900000000003,62.099,181.72,73.167,197.53900000000002,73.487,202.47799999999998,67.295,168.357,69.634,223.27599999999998,55.038000000000004,261.664,102.33200000000001,177.21099999999998,98.603,192.479,100.37200000000001,113.47399999999999,100.814,62.775,101.088,103.94200000000001,101.941,183.24099999999999,104.439,245.834,103.45299999999999,78.39699999999999,95.5,92.141,96.977,201.984,95.991,104.62200000000001,114.245,87.465,114.48200000000001,170.373,104.945,77.462,106.165,108.405,105.921,125.956,105.838,183.49200000000002,83.38600000000001,72.437,85.48100000000001,82.052,87.042,103.194,87.163,104.911,77.661,115.46600000000001,79.17699999999999,197.172,80.945,93.04799999999999,83.021,186.41299999999998,91.921,215.06599999999997,91.947,56.778999999999996,92.62100000000001,133.619,91.904,195.21900000000002,88.869,230.984,132.6,275.0,134.0,107.633,133.671,73.836,136.366,269.207,136.285,32.433,137.63299999999998,86.18,130.239,223.429,130.691,249.888,131.32299999999998,115.42200000000001,145.308,220.298,145.316,254.97299999999998,150.028,212.565,149.918,267.001,150.409,37.673,151.734,257.217,139.59799999999998,267.808,141.64,100.95700000000001,143.049,277.16700000000003,142.064,55.731,145.477,76.21,144.3,214.998,117.37,229.321,117.58200000000001,49.625,120.446,76.112,119.711,199.264,115.20200000000001,93.024,117.48200000000001,113.662,124.476,97.734,126.681,189.55200000000002,126.904,162.95600000000002,120.889,205.666,121.193,103.375,122.546,49.342,172.114,25.9,171.613,25.069000000000003,153.935,87.795,157.472,77.455,159.22899999999998,36.799,163.304,64.531,162.09799999999998,23.916999999999998,163.735,,,,,,,,,,,,,,,,
348.25,1393.0,,112.10700000000001,58.216,212.357,62.053000000000004,181.736,73.119,197.498,73.464,202.514,67.343,168.36700000000002,69.656,223.248,55.03,261.54,102.471,177.21900000000002,98.587,192.512,100.447,113.475,100.8,62.76,101.08,103.94200000000001,101.95700000000001,183.236,104.445,245.764,103.45100000000001,78.39399999999999,95.493,92.134,96.99799999999999,201.983,95.98200000000001,104.609,114.225,87.47200000000001,114.485,170.38,104.932,77.462,106.16,108.419,105.906,125.969,105.82600000000001,183.517,83.41,72.441,85.476,82.03399999999999,87.038,103.20700000000001,87.165,104.96799999999999,77.641,115.508,79.153,197.17,80.936,93.001,82.944,186.392,91.962,215.09900000000002,91.986,56.772,92.613,133.61700000000002,91.89299999999999,195.21099999999998,88.87899999999999,230.93099999999998,132.584,274.408,134.77700000000002,107.639,133.679,73.831,136.388,269.222,136.28799999999998,32.398,137.619,86.18299999999999,130.22899999999998,223.437,130.688,249.85299999999998,131.344,115.412,145.296,220.301,145.293,254.96200000000002,150.028,212.55900000000003,149.909,267.007,150.422,37.685,151.744,257.202,139.54399999999998,267.814,141.658,100.93799999999999,143.05100000000002,277.129,141.998,55.748999999999995,145.468,76.211,144.304,214.96599999999998,117.37,229.335,117.54700000000001,49.62,120.429,76.125,119.708,199.27200000000002,115.205,93.024,117.48100000000001,113.679,124.473,97.691,126.744,189.547,126.905,162.952,120.927,205.648,121.214,103.36200000000001,122.54,49.331,172.171,25.901,171.63400000000001,25.055,153.924,87.77600000000001,157.385,77.43,159.21,36.795,163.299,64.568,162.071,23.918000000000003,163.735,,,,,,,,,,,,,,,,
348.5,1394.0,,112.109,58.238,212.37599999999998,62.037,181.743,73.17,197.49099999999999,73.442,202.51,67.316,168.37599999999998,69.628,223.23,55.01,261.555,102.463,177.23,98.589,192.53400000000002,100.46600000000001,113.479,100.792,62.744,101.087,103.95,101.98200000000001,183.22799999999998,104.462,245.73,103.44,78.381,95.495,92.118,96.99700000000001,201.986,95.96700000000001,104.603,114.213,87.48200000000001,114.50399999999999,170.382,104.911,77.436,106.116,108.42200000000001,105.90299999999999,125.971,105.803,183.514,83.37200000000001,72.434,85.47200000000001,82.046,87.05,103.20100000000001,87.148,104.97399999999999,77.611,115.53399999999999,79.11,197.158,80.925,93.02799999999999,83.055,186.40900000000002,91.973,215.132,92.00399999999999,56.775,92.60700000000001,133.624,91.87700000000001,195.21,88.89200000000001,230.983,132.584,,,107.641,133.678,73.854,136.405,269.197,136.266,32.407,137.60399999999998,86.18700000000001,130.222,223.43900000000002,130.726,249.81799999999998,131.39700000000002,115.402,145.30200000000002,220.329,145.37,254.977,150.023,212.55200000000002,149.916,267.012,150.41299999999998,37.691,151.735,257.14599999999996,139.636,267.803,141.644,100.955,143.046,277.14599999999996,142.062,55.736999999999995,145.467,76.206,144.308,215.00900000000001,117.32600000000001,229.33,117.508,49.601000000000006,120.414,76.12100000000001,119.689,199.271,115.20200000000001,93.037,117.47,113.656,124.477,97.728,126.726,189.53799999999998,126.885,162.953,120.927,205.636,121.227,103.38,122.516,49.297,172.226,25.906,171.627,25.053,153.934,87.805,157.325,77.372,159.17,36.82,163.286,64.569,162.085,23.912,163.732,,,,,,,,,,,,,,,,
348.75,1395.0,,112.12200000000001,58.183,212.537,62.223,181.75799999999998,73.125,197.48,73.411,202.50599999999997,67.321,168.377,69.61,223.21900000000002,54.99,261.672,102.30799999999999,177.25,98.596,192.544,100.53,113.48,100.787,62.724,101.096,103.948,101.97399999999999,183.24,104.46700000000001,245.709,103.443,78.37100000000001,95.51,92.10600000000001,97.036,201.976,95.979,104.584,114.208,87.484,114.50299999999999,170.394,104.89299999999999,77.476,106.14399999999999,108.419,105.898,125.969,105.777,183.512,83.38,72.42,85.465,82.039,87.053,103.2,87.05,105.00299999999999,77.613,115.57700000000001,79.082,197.15200000000002,80.919,92.993,82.97200000000001,186.394,91.955,215.15099999999998,91.992,56.772,92.62700000000001,133.615,91.81200000000001,195.18599999999998,88.911,231.025,132.599,,,107.611,133.656,73.852,136.42,269.185,136.219,32.433,137.62,86.179,130.218,223.43400000000003,130.727,249.845,131.375,115.389,145.312,220.373,145.381,254.97799999999998,150.025,212.54,149.898,266.994,150.39700000000002,37.693000000000005,151.746,257.118,139.665,267.80400000000003,141.63299999999998,100.949,143.056,277.164,142.083,55.723,145.461,76.194,144.3,215.037,117.277,229.329,117.505,49.595,120.413,76.122,119.708,199.28,115.20100000000001,93.045,117.475,113.667,124.492,97.728,126.714,189.541,126.867,162.96,120.945,205.627,121.23700000000001,103.37899999999999,122.512,49.303999999999995,172.155,25.916,171.61,25.066,153.93200000000002,87.84700000000001,157.25,77.355,159.165,36.827,163.268,64.55,162.065,23.906,163.72899999999998,,,,,,,,,,,,,,,,
349.0,1396.0,,112.116,58.25,212.56099999999998,62.223,181.739,73.14699999999999,197.455,73.391,202.516,67.35600000000001,168.39700000000002,69.58,223.21599999999998,54.971000000000004,261.657,102.32600000000001,177.27200000000002,98.6,192.50400000000002,100.471,113.47399999999999,100.775,62.728,101.11,103.93,101.96799999999999,183.23,104.454,245.638,103.471,78.385,95.522,92.16,97.00299999999999,201.97299999999998,95.988,104.59299999999999,114.20700000000001,87.47200000000001,114.48100000000001,170.393,104.87100000000001,77.456,106.105,108.406,105.889,125.971,105.757,183.482,83.39,72.416,85.455,82.03200000000001,87.053,103.19,87.053,105.016,77.604,115.619,79.05,197.145,80.896,92.92200000000001,82.99600000000001,186.36599999999999,91.962,215.15900000000002,91.956,56.77,92.617,133.611,91.76100000000001,195.176,88.912,230.99,132.591,,,107.62299999999999,133.67700000000002,73.82300000000001,136.41,269.184,136.237,32.448,137.643,86.18,130.21200000000002,223.46900000000002,130.7,249.87599999999998,131.379,115.391,145.314,220.37,145.27700000000002,254.965,150.009,212.546,149.91,266.99,150.406,37.699,151.748,257.105,139.68200000000002,267.81,141.626,100.936,143.056,277.16,142.128,55.718,145.447,76.195,144.30700000000002,215.035,117.21799999999999,229.31599999999997,117.51100000000001,49.599,120.41,76.137,119.71600000000001,199.28099999999998,115.171,93.056,117.47,113.656,124.50299999999999,97.81,126.637,189.53,126.838,162.946,120.958,205.618,121.256,103.368,122.51700000000001,49.354,172.058,25.93,171.614,25.078000000000003,153.954,87.90799999999999,157.239,77.325,159.144,36.775999999999996,163.27100000000002,64.58,162.093,23.893,163.72899999999998,,,,,,,,,,,,,,,,
349.25,1397.0,,112.10799999999999,58.256,212.623,62.256,181.75099999999998,73.14699999999999,197.43,73.369,202.45,67.354,168.382,69.55,223.204,54.942,261.608,102.115,177.28799999999998,98.603,192.49200000000002,100.464,113.48,100.76700000000001,62.743,101.10600000000001,103.935,101.963,183.226,104.45299999999999,245.66,103.486,78.369,95.522,92.195,97.064,201.972,95.954,104.595,114.20700000000001,87.48299999999999,114.46799999999999,170.389,104.838,77.45100000000001,106.087,108.40299999999999,105.891,125.927,105.656,183.49,83.42200000000001,72.429,85.45700000000001,82.005,87.054,103.196,87.066,104.964,77.596,115.68799999999999,78.988,197.13400000000001,80.891,92.87100000000001,82.932,186.34599999999998,91.955,215.21400000000003,92.014,56.775,92.62700000000001,133.597,91.744,195.175,88.911,230.975,132.589,,,107.62700000000001,133.665,73.821,136.434,269.186,136.216,32.435,137.639,86.165,130.22,223.483,130.686,249.91299999999998,131.36,115.411,145.327,220.36900000000003,145.257,254.96599999999998,150.02,212.548,149.895,266.991,150.39,37.701,151.76,257.143,139.655,267.82099999999997,141.632,100.926,143.054,277.17,142.241,55.745,145.453,76.188,144.305,215.08599999999998,117.23100000000001,229.32299999999998,117.506,49.566,120.413,76.082,119.72200000000001,199.28400000000002,115.161,93.051,117.46700000000001,113.66,124.492,97.834,126.579,189.52900000000002,126.821,162.957,120.965,205.625,121.279,103.353,122.516,49.385,172.222,25.916,171.608,25.063000000000002,153.894,87.90899999999999,157.239,77.277,159.131,36.758,163.311,64.556,162.08700000000002,23.901,163.725,,,,,,,,,,,,,,,,
349.5,1398.0,,112.11399999999999,58.228,212.718,62.372,181.77599999999998,73.178,197.40099999999998,73.382,202.437,67.36,168.37900000000002,69.51899999999999,223.19,54.901,261.356,102.116,177.28799999999998,98.605,192.493,100.45700000000001,113.478,100.759,62.771,101.109,103.944,101.964,183.25099999999998,104.456,245.53799999999998,103.509,78.378,95.538,92.194,97.035,201.976,95.935,104.601,114.213,87.475,114.461,170.391,104.803,77.52,106.184,108.391,105.876,125.885,105.613,183.523,83.449,72.411,85.456,81.973,87.06,103.243,87.10700000000001,104.986,77.609,115.663,78.991,197.13099999999997,80.881,92.90899999999999,82.913,186.30900000000003,91.978,215.201,91.99,56.773,92.63600000000001,133.613,91.72,195.15900000000002,88.90899999999999,230.97400000000002,132.6,,,107.62100000000001,133.657,73.861,136.44799999999998,269.14799999999997,136.183,32.42,137.634,86.17299999999999,130.219,223.50799999999998,130.625,249.93,131.346,115.399,145.326,220.292,145.093,254.967,150.02100000000002,212.547,149.898,266.99,150.378,37.7,151.747,257.163,139.631,267.819,141.615,100.917,143.067,277.156,142.293,55.745,145.452,76.181,144.309,215.016,117.211,229.326,117.48899999999999,49.538999999999994,120.426,76.089,119.712,199.285,115.15799999999999,93.064,117.48,113.656,124.494,97.846,126.55,189.52200000000002,126.82600000000001,162.98,120.975,205.611,121.31,103.34200000000001,122.51299999999999,49.43600000000001,172.231,25.921999999999997,171.58599999999998,25.105,153.864,87.85799999999999,157.32,77.227,159.112,36.789,163.303,64.579,162.094,23.898000000000003,163.718,,,,,,,,,,,,,,,,
349.75,1399.0,,112.083,58.188,212.641,62.286,181.78,73.169,197.40400000000002,73.359,202.421,67.361,168.39,69.497,223.169,54.87,261.83299999999997,102.055,177.324,98.617,192.482,100.46799999999999,113.48299999999999,100.762,62.773999999999994,101.111,103.96799999999999,101.97200000000001,183.264,104.443,245.53099999999998,103.51899999999999,78.37100000000001,95.544,92.206,97.039,201.99599999999998,95.90799999999999,104.587,114.196,87.47,114.458,170.396,104.79,77.513,106.14299999999999,108.39299999999999,105.865,125.883,105.583,183.52700000000002,83.43700000000001,72.399,85.465,81.964,87.056,103.199,87.045,104.98,77.605,115.70100000000001,78.96,197.127,80.869,92.90799999999999,82.876,186.278,91.984,215.209,91.993,56.757,92.63799999999999,133.63299999999998,91.675,195.143,88.921,230.995,132.584,,,107.631,133.651,73.86399999999999,136.453,269.161,136.161,32.384,137.612,86.186,130.226,223.524,130.642,249.933,131.364,115.384,145.314,220.321,145.16299999999998,254.963,150.023,212.532,149.89,266.998,150.384,37.696,151.746,257.168,139.651,267.809,141.614,100.931,143.064,277.145,142.28,55.763000000000005,145.428,76.182,144.316,214.99,117.194,229.33599999999998,117.525,49.571000000000005,120.42,76.067,119.66799999999999,199.297,115.18299999999999,93.072,117.479,113.664,124.5,97.785,126.604,189.516,126.836,162.97,120.99799999999999,205.606,121.287,103.337,122.512,49.367,172.107,25.912,171.58,25.149,153.839,87.824,157.375,77.184,159.092,36.842,163.314,64.595,162.089,23.886999999999997,163.71,,,,,,,,,,,,,,,,
