TimesH,Frame,NoMissing,0,0,2,2,4,4,6,6,14,14,15,15,17,17,21,21,26,26,27,27,29,29,30,30,32,32,37,37,38,38,39,39,41,41,42,42,44,44,47,47,48,48,52,52,55,55,56,56,58,58,65,65,66,66,67,67,70,70,74,74,83,83,85,85,86,86,87,87,88,88,93,93,104,104,259,259,284,284,285,285,288,288,289,289,291,291,295,295,296,296,298,298,300,300,303,303,304,304,311,311,316,316,317,317,318,318,319,319,320,320,321,321,322,322,325,325,329,329,333,333,339,339,342,342,344,344,347,347,349,349,350,350,354,354,356,356,359,359,360,360,375,375,517,517,694,694,717,717,946,946
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
30.75,123.0,,192.265,150.183,102.273,148.155,156.561,149.253,29.121,148.894,176.37400000000002,146.666,65.077,146.51,36.514,159.385,90.764,157.114,202.31400000000002,154.174,162.27,155.25799999999998,184.832,155.037,64.51899999999999,155.123,149.379,165.515,110.046,164.703,210.232,163.582,66.835,164.43099999999998,198.47299999999998,163.91,178.255,162.881,82.429,160.644,58.854,160.97299999999998,167.768,173.565,193.87099999999998,171.58900000000003,219.403,170.105,158.381,169.362,96.171,169.21400000000003,99.544,180.671,41.757,182.53900000000002,194.945,178.862,152.371,180.78900000000002,174.195,177.273,163.119,189.481,47.854,188.826,88.21799999999999,188.06400000000002,119.57700000000001,187.99,206.47299999999998,184.19400000000002,131.297,184.42700000000002,197.718,193.565,83.056,90.665,66.355,108.68799999999999,72.983,107.061,59.451,107.098,83.544,105.697,214.047,103.705,91.632,100.81299999999999,103.604,100.51799999999999,53.001000000000005,118.90899999999999,157.457,118.55,201.079,113.046,81.97399999999999,114.635,160.264,110.181,70.359,126.727,190.669,124.23200000000001,84.40799999999999,123.699,77.718,124.86399999999999,156.231,124.525,72.078,119.72200000000001,36.924,122.319,206.106,119.04799999999999,153.547,135.46,86.429,133.289,185.454,130.914,165.85299999999998,129.276,46.803999999999995,128.862,186.305,144.079,41.343999999999994,142.85299999999998,91.179,143.03,160.086,139.971,45.441,140.814,210.894,137.306,59.426,137.972,54.909,168.801,42.446999999999996,163.41,178.78,193.07,98.382,123.905,171.09599999999998,167.59900000000002
31.0,124.0,,192.243,150.184,102.177,148.13,156.55200000000002,149.273,29.035,148.95600000000002,176.37400000000002,146.659,65.429,146.371,36.442,159.55700000000002,90.786,157.134,202.322,154.116,162.27200000000002,155.192,184.85,155.023,64.54,155.13299999999998,149.347,165.511,110.081,164.705,210.196,163.608,66.843,164.44099999999997,198.467,163.855,178.247,162.9,82.40299999999999,160.666,58.86600000000001,160.947,167.798,173.55599999999998,193.88099999999997,171.60299999999998,219.43599999999998,170.07299999999998,158.486,169.399,96.177,169.22299999999998,99.551,180.665,41.757,182.56099999999998,194.945,178.83599999999998,152.351,180.78,174.21400000000003,177.22,163.119,189.49200000000002,47.842,188.81,88.24799999999999,188.07299999999998,119.427,187.97099999999998,206.542,184.282,131.303,184.405,197.735,193.517,83.1,90.725,66.378,108.714,72.988,107.04799999999999,59.663999999999994,107.1,83.5,105.63600000000001,213.97400000000002,103.649,91.62799999999999,101.01799999999999,103.619,100.564,52.99100000000001,118.86399999999999,157.471,118.588,201.049,113.00299999999999,81.956,114.62100000000001,160.343,110.12799999999999,70.416,126.738,190.667,124.32799999999999,84.46600000000001,123.60600000000001,77.72,124.854,156.251,124.531,72.10600000000001,119.67200000000001,36.448,122.594,206.135,119.052,153.662,135.39600000000002,86.395,133.264,185.476,130.877,165.791,129.19799999999998,46.838,128.832,186.37900000000002,144.151,41.333999999999996,142.846,91.19,143.023,160.067,139.965,45.504,140.78,210.77900000000002,136.99200000000002,59.412,137.96,54.941,168.51,42.416000000000004,163.406,178.822,193.06,98.44,123.94200000000001,171.13099999999997,167.535
31.25,125.0,,192.208,150.178,102.20200000000001,148.178,156.5,149.342,28.980999999999998,148.917,176.35,146.65,65.501,146.312,36.452,159.529,90.762,157.108,202.317,154.114,162.412,155.089,184.855,155.003,64.533,155.16299999999998,149.375,165.483,110.053,164.667,210.14,163.626,66.86,164.433,198.47099999999998,163.835,178.248,162.91,82.416,160.66,58.853,160.984,167.783,173.47299999999998,193.861,171.574,219.41,170.088,158.322,169.332,96.075,169.24099999999999,99.52600000000001,180.696,41.782,182.467,194.99599999999998,178.83599999999998,152.347,180.859,174.356,177.21,163.142,189.497,47.839,188.83900000000003,88.27799999999999,188.088,119.441,188.025,206.46599999999998,184.237,131.329,184.43900000000002,197.76,193.53099999999998,83.139,90.741,66.305,108.65700000000001,72.988,107.06,59.708999999999996,107.027,83.506,105.625,214.01,103.675,91.656,100.625,103.637,100.59899999999999,52.996,118.85700000000001,157.488,118.589,201.035,113.02600000000001,82.009,114.704,160.34,110.139,70.372,126.726,190.65599999999998,124.26100000000001,84.355,123.75,77.711,124.851,156.308,124.49700000000001,72.058,119.69,36.316,122.64399999999999,206.113,119.023,153.74200000000002,135.30100000000002,86.374,133.279,185.528,130.804,165.834,129.265,46.867,128.809,186.42700000000002,144.149,41.352,142.82,91.191,143.004,160.032,139.91,45.518,140.755,210.748,137.011,59.375,137.941,54.99100000000001,168.50599999999997,42.477,163.33100000000002,178.757,193.09799999999998,98.43700000000001,123.90299999999999,171.11599999999999,167.553
31.5,126.0,,192.21099999999998,150.16299999999998,102.258,148.191,156.47299999999998,149.3,28.926,148.893,176.35,146.667,65.655,146.243,36.574,159.39,90.744,157.125,202.297,154.08,162.632,154.868,184.864,155.025,64.551,155.119,149.35399999999998,165.50900000000001,110.038,164.67,210.144,163.519,66.861,164.446,198.547,163.85299999999998,178.275,162.894,82.42200000000001,160.66899999999998,58.906000000000006,160.972,167.768,173.497,193.885,171.61599999999999,219.338,170.032,158.326,169.321,96.084,169.25099999999998,99.566,180.709,41.732,182.498,195.015,178.824,152.376,180.891,174.55700000000002,177.132,163.224,189.56799999999998,47.89,188.829,88.285,188.097,119.45200000000001,187.97400000000002,206.47400000000002,184.205,131.329,184.433,197.72099999999998,193.49,83.012,90.67399999999999,66.303,108.666,72.997,107.072,59.705,107.04299999999999,83.523,105.568,214.028,103.68799999999999,91.655,100.60799999999999,103.664,100.631,52.941,118.831,157.505,118.626,201.02700000000002,113.095,82.04799999999999,114.675,160.311,110.134,70.342,126.689,190.66,124.204,84.355,123.792,77.72,124.838,156.21,124.529,72.085,119.531,36.312,122.686,206.14700000000002,119.03299999999999,153.688,135.398,86.367,133.269,185.532,130.81799999999998,165.831,129.32,46.911,128.795,186.46200000000002,144.265,41.342,142.813,91.199,143.00799999999998,160.03,139.85299999999998,45.475,140.755,210.662,137.031,59.361999999999995,137.929,55.108000000000004,168.458,42.505,163.314,178.745,193.11,98.48200000000001,123.927,171.106,167.59
31.75,127.0,,192.22,150.173,102.266,148.207,156.52100000000002,149.281,28.933000000000003,148.88,176.365,146.654,65.72399999999999,146.215,36.546,159.394,90.734,157.1,202.24900000000002,154.086,162.697,154.846,184.87900000000002,155.025,64.443,155.181,149.359,165.502,110.01299999999999,164.649,210.155,163.501,66.92699999999999,164.486,198.549,163.891,178.322,162.821,82.389,160.714,58.905,160.96,167.75799999999998,173.544,193.898,171.667,219.35,170.054,158.218,169.36,96.102,169.253,99.609,180.715,41.735,182.56099999999998,195.032,178.80599999999998,152.406,180.87400000000002,174.565,177.11599999999999,163.256,189.57,47.943000000000005,188.793,88.36399999999999,188.178,119.455,187.93,206.467,184.178,131.303,184.42,197.763,193.49599999999998,82.976,90.682,66.358,108.62299999999999,73.0,107.072,59.821000000000005,107.05,83.527,105.568,213.96599999999998,103.64200000000001,91.611,100.57799999999999,103.57700000000001,100.656,52.905,118.801,157.513,118.527,201.02200000000002,113.001,82.148,114.664,160.292,110.088,70.331,126.669,190.65,124.181,84.374,123.846,77.732,124.834,156.285,124.546,72.04,119.478,36.249,122.79299999999999,206.25799999999998,119.03399999999999,153.744,135.32399999999998,86.33200000000001,133.253,185.463,130.745,165.87099999999998,129.36700000000002,46.873000000000005,128.768,186.393,144.289,41.336999999999996,142.829,91.17200000000001,142.993,160.013,139.8,45.506,140.768,210.52700000000002,137.026,59.357,137.92,55.146,168.523,42.449,163.281,178.765,193.111,98.573,123.96,171.11,167.602
32.0,128.0,,192.21,150.17700000000002,102.335,148.213,156.599,149.15,28.930999999999997,148.74200000000002,176.405,146.615,65.649,146.247,36.455,159.539,90.762,157.079,202.247,154.056,162.702,154.83,184.885,155.026,64.442,155.132,149.32299999999998,165.516,110.01799999999999,164.646,210.08900000000003,163.556,66.962,164.47099999999998,198.54,163.91299999999998,178.335,162.77700000000002,82.37299999999999,160.733,58.882,160.945,167.745,173.47400000000002,193.88,171.646,219.283,170.054,158.29,169.331,96.111,169.248,99.601,180.71599999999998,41.714,182.62099999999998,195.049,178.812,152.403,180.92,174.567,177.11900000000003,163.262,189.604,47.927,188.826,88.355,188.183,119.36200000000001,187.815,206.547,184.203,131.336,184.40599999999998,197.74900000000002,193.475,82.90799999999999,90.684,66.342,108.656,73.043,107.085,59.798,107.137,83.521,105.641,213.905,103.65100000000001,91.62,100.589,103.59299999999999,100.68799999999999,52.913000000000004,118.691,157.554,118.541,201.00099999999998,113.059,82.169,114.726,160.308,110.053,70.324,126.742,190.64,124.13799999999999,84.367,123.861,77.73100000000001,124.84899999999999,156.31799999999998,124.521,72.087,119.48299999999999,36.22,122.71700000000001,206.257,119.051,153.666,135.344,86.334,133.27700000000002,185.46400000000003,130.74,165.842,129.376,46.84,128.744,186.43099999999998,144.338,41.339,142.814,91.171,142.993,160.0,139.773,45.43600000000001,140.76,210.52900000000002,136.972,59.388000000000005,137.916,55.08,168.58700000000002,42.367,163.279,178.615,193.155,98.47,123.93,171.101,167.562
32.25,129.0,,192.21599999999998,150.148,102.21799999999999,148.19899999999998,156.531,149.191,28.971999999999998,148.738,176.37,146.602,65.791,146.218,36.508,159.421,90.773,157.04,202.21900000000002,154.04,162.784,154.815,184.864,155.005,64.35300000000001,155.135,149.322,165.535,110.005,164.635,210.092,163.595,66.995,164.458,198.518,163.87400000000002,178.347,162.744,82.353,160.744,58.888999999999996,160.95600000000002,167.718,173.532,193.87099999999998,171.65200000000002,219.19799999999998,170.081,158.35299999999998,169.37400000000002,96.075,169.27700000000002,99.588,180.674,41.733000000000004,182.602,195.05599999999998,178.799,152.414,180.886,174.56400000000002,177.097,163.25799999999998,189.579,47.952,188.81900000000002,88.46,188.239,119.45,187.829,206.614,184.162,131.328,184.42,197.736,193.487,82.75200000000001,90.564,66.435,108.605,73.039,107.071,59.68,107.194,83.60799999999999,105.71,213.88299999999998,103.631,91.605,100.553,103.634,100.715,52.958,118.693,157.55200000000002,118.50200000000001,201.02700000000002,113.09299999999999,82.184,114.70700000000001,160.34799999999998,109.979,70.351,126.795,190.692,124.15700000000001,84.375,123.792,77.742,124.84,156.347,124.49,72.089,119.43299999999999,36.431,122.65299999999999,206.33,118.99,153.536,135.475,86.314,133.251,185.426,130.753,165.78599999999997,129.388,46.818000000000005,128.749,186.454,144.347,41.336999999999996,142.78799999999998,91.185,142.966,159.97299999999998,139.748,45.5,140.746,210.467,137.06799999999998,59.369,137.93200000000002,55.20399999999999,168.668,42.365,163.285,178.642,193.16400000000002,98.48700000000001,123.919,171.128,167.56
32.5,130.0,,192.218,150.123,102.288,148.2,156.618,149.141,28.956999999999997,148.60299999999998,176.364,146.622,65.87100000000001,146.149,36.542,159.392,90.79700000000001,157.064,202.266,154.017,162.841,154.784,184.81799999999998,154.974,64.38,155.141,149.342,165.581,109.958,164.61599999999999,210.071,163.615,67.031,164.46400000000003,198.543,163.85299999999998,178.364,162.739,82.351,160.748,58.896,160.96,167.72400000000002,173.52700000000002,193.89,171.66400000000002,219.19,170.09900000000002,158.457,169.263,96.06,169.28900000000002,99.585,180.69099999999997,41.70399999999999,182.65099999999998,195.06400000000002,178.81599999999997,152.414,180.891,174.611,177.081,163.32399999999998,189.612,47.928000000000004,188.829,88.434,188.21400000000003,119.495,187.752,206.632,184.15400000000002,131.368,184.449,197.78900000000002,193.52200000000002,82.584,90.615,66.458,108.61200000000001,73.069,107.065,59.596000000000004,107.135,83.61,105.68,213.919,103.619,91.588,100.49799999999999,103.618,100.677,52.949,118.727,157.539,118.475,201.054,113.10700000000001,82.18,114.68299999999999,160.32399999999998,110.014,70.39,126.839,190.74599999999998,124.215,84.338,123.758,77.712,124.84200000000001,156.28799999999998,124.484,72.09,119.484,36.417,122.71600000000001,206.387,118.932,153.524,135.44799999999998,86.287,133.236,185.41400000000002,130.736,165.732,129.299,46.717,128.752,186.418,144.349,41.358000000000004,142.781,91.155,142.963,159.934,139.695,45.36,140.761,210.61,137.032,59.354,137.912,55.327,168.57,42.591,163.18,178.622,193.17,98.435,123.93,171.158,167.554
32.75,131.0,,192.18200000000002,150.132,102.302,148.207,156.667,149.138,28.967,148.667,176.38,146.636,65.831,146.13,36.62,159.375,90.811,157.046,202.27599999999998,154.002,162.817,154.797,184.81099999999998,154.97799999999998,64.32600000000001,155.15200000000002,149.345,165.583,109.963,164.56799999999998,210.02,163.643,67.041,164.475,198.533,163.814,178.358,162.784,82.354,160.714,58.923,160.972,167.72299999999998,173.601,193.85299999999998,171.645,219.24099999999999,169.998,158.433,169.268,96.09,169.28400000000002,99.616,180.676,41.736000000000004,182.672,195.03400000000002,178.817,152.455,180.84900000000002,174.737,177.113,163.335,189.577,47.923,188.854,88.369,188.167,119.426,187.78400000000002,206.648,184.125,131.326,184.44400000000002,197.71400000000003,193.505,82.50299999999999,90.779,66.411,108.641,73.092,107.02600000000001,59.691,107.154,83.545,105.65,213.896,103.641,91.60600000000001,100.509,103.59100000000001,100.72200000000001,52.953,118.77600000000001,157.53799999999998,118.48200000000001,200.995,113.12899999999999,82.193,114.713,160.29,110.04,70.387,126.819,190.696,124.22200000000001,84.41799999999999,123.699,77.712,124.84200000000001,156.366,124.477,72.15899999999999,119.477,36.643,122.52600000000001,206.489,118.90100000000001,153.499,135.51,86.257,133.227,185.355,130.74,165.736,129.279,46.782,128.734,186.393,144.356,41.358999999999995,142.763,91.154,142.939,159.984,139.747,45.361999999999995,140.768,210.467,137.029,59.349,137.89,55.283,168.72299999999998,42.621,163.171,178.672,193.16099999999997,98.434,123.851,171.157,167.53799999999998
33.0,132.0,,192.218,150.113,102.39200000000001,148.25,156.738,149.05100000000002,29.087,148.69,176.386,146.655,65.738,146.13,36.519,159.34799999999998,90.795,157.037,202.28099999999998,154.019,162.857,154.764,184.822,154.989,64.327,155.189,149.313,165.563,109.917,164.555,209.988,163.691,67.041,164.456,198.562,163.793,178.35,162.78799999999998,82.34100000000001,160.71,58.909,160.974,167.71599999999998,173.628,193.81900000000002,171.601,219.245,169.993,158.389,169.229,96.066,169.262,99.671,180.644,41.722,182.63,195.02599999999998,178.838,152.481,180.887,174.769,177.169,163.377,189.59799999999998,47.845,188.903,88.353,188.196,119.426,187.895,206.67,184.11900000000003,131.341,184.453,197.796,193.502,82.413,90.76,66.38600000000001,108.641,73.104,107.06200000000001,59.655,107.13600000000001,83.51899999999999,105.635,213.955,103.7,91.553,100.486,103.595,100.73299999999999,52.946000000000005,118.725,157.56,118.477,201.00799999999998,113.182,82.21,114.781,160.333,109.975,70.405,126.76100000000001,190.725,124.23100000000001,84.421,123.75200000000001,77.718,124.837,156.281,124.48700000000001,72.112,119.44200000000001,36.725,122.59,206.47,118.946,153.489,135.539,86.236,133.221,185.364,130.743,165.72400000000002,129.243,46.771,128.701,186.412,144.265,41.353,142.736,91.139,142.899,159.975,139.745,45.41,140.711,210.38099999999997,136.987,59.347,137.905,55.373000000000005,168.66099999999997,42.702,163.088,178.637,193.16299999999998,98.464,123.868,171.153,167.523
33.25,133.0,,192.185,150.14,102.35700000000001,148.241,156.67700000000002,149.114,29.208000000000002,148.553,176.37099999999998,146.71200000000002,65.72,146.124,36.43,159.471,90.76899999999999,157.00799999999998,202.304,153.97299999999998,162.753,154.828,184.87,154.97899999999998,64.428,155.154,149.35,165.52900000000002,109.87700000000001,164.542,209.94099999999997,163.674,67.059,164.437,198.543,163.785,178.328,162.78,82.322,160.711,58.933,160.971,167.738,173.63400000000001,193.822,171.671,219.243,170.03900000000002,158.345,169.118,96.07,169.27700000000002,99.68299999999999,180.64700000000002,41.696000000000005,182.592,195.012,178.838,152.499,180.863,174.886,177.122,163.41,189.56900000000002,47.73,188.938,88.40799999999999,188.24400000000003,119.399,187.868,206.68200000000002,184.1,131.333,184.477,197.77900000000002,193.515,82.54700000000001,90.682,66.40100000000001,108.7,73.111,107.04700000000001,59.538999999999994,107.204,83.708,105.81,213.937,103.684,91.559,100.60600000000001,103.559,100.75299999999999,52.948,118.712,157.486,118.46799999999999,200.99900000000002,113.19,82.214,114.74600000000001,160.36700000000002,110.065,70.419,126.775,190.72099999999998,124.264,84.435,123.73299999999999,77.73,124.82799999999999,156.253,124.365,72.108,119.47,36.658,122.58,206.562,118.90700000000001,153.54399999999998,135.524,86.235,133.248,185.358,130.70600000000002,165.797,129.274,46.86,128.719,186.437,144.289,41.398,142.701,91.118,142.906,159.937,139.665,45.0,141.0,210.343,136.961,59.38,137.893,55.265,168.489,42.802,162.986,178.547,193.19299999999998,98.485,123.853,171.18200000000002,167.519
33.5,134.0,,192.185,150.14,102.27600000000001,148.278,156.678,149.129,28.958000000000002,148.783,176.351,146.713,65.75,146.107,36.427,159.52700000000002,90.749,156.98,202.233,153.969,162.754,154.847,184.861,154.955,64.48899999999999,155.143,149.362,165.549,109.839,164.523,209.99900000000002,163.72299999999998,67.082,164.445,198.528,163.821,178.332,162.752,82.318,160.713,58.983999999999995,160.959,167.74099999999999,173.657,193.78599999999997,171.666,219.25099999999998,169.988,158.315,169.08700000000002,96.008,169.298,99.70700000000001,180.644,41.647,182.731,195.003,178.83900000000003,152.474,180.907,174.69099999999997,177.178,163.29,189.483,47.708999999999996,188.99099999999999,88.29,188.16,119.36399999999999,187.87400000000002,206.75099999999998,184.12400000000002,131.326,184.46900000000002,197.803,193.56099999999998,82.604,90.804,66.464,108.75200000000001,73.105,107.023,59.608000000000004,107.206,83.65100000000001,105.741,213.907,103.656,91.56700000000001,100.613,103.52799999999999,100.728,52.948,118.713,157.481,118.48200000000001,200.99,113.209,82.272,114.71799999999999,160.405,110.01299999999999,70.418,126.764,190.707,124.307,84.5,123.745,77.735,124.833,156.306,124.344,72.07300000000001,119.522,36.93,122.441,206.575,118.891,153.58700000000002,135.4,86.23100000000001,133.28,185.373,130.638,165.77,129.257,46.857,128.696,186.433,144.219,41.415,142.664,91.10700000000001,142.893,159.99200000000002,139.703,45.32899999999999,140.747,210.34,137.043,59.357,137.886,55.192,168.47099999999998,42.903,162.85299999999998,178.518,193.19799999999998,98.491,123.90799999999999,171.169,167.55900000000003
