TimesH,Frame,NoMissing,1,1,3,3,5,5,7,7,8,8,11,11,12,12,13,13,19,19,24,24,34,34,38,38,39,39,42,42,47,47,51,51,52,52,53,53,54,54,55,55,60,60,61,61,62,62,66,66,70,70,72,72,74,74,76,76,77,77,78,78,79,79,82,82,83,83,86,86,87,87,90,90,92,92,93,93,96,96,99,99,100,100,101,101,102,102,107,107,108,108,110,110,111,111,112,112,116,116,118,118,123,123,124,124,132,132,136,136,137,137,138,138,143,143,145,145,146,146,148,148,149,149,150,150,152,152,156,156,256,256,258,258,403,403,413,413,507,507,610,610
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
117.0,468.0,,197.743,111.92399999999999,136.862,114.43700000000001,83.054,116.15700000000001,76.977,118.368,89.602,119.161,239.868,120.76299999999999,213.1,118.024,130.811,122.56,78.751,104.975,91.194,111.64200000000001,131.531,134.87,192.12900000000002,137.39,59.795,138.924,207.101,137.003,230.19,124.27600000000001,84.91,127.338,123.95700000000001,128.749,69.53399999999999,127.594,106.89200000000001,128.082,210.226,129.864,223.88299999999998,130.751,100.15899999999999,133.941,104.774,149.513,74.043,149.577,222.11700000000002,151.87,213.88,149.856,59.066,152.963,115.46,153.965,96.39299999999999,153.35299999999998,240.24599999999998,138.233,220.69299999999998,141.684,96.009,140.65,78.766,143.01,267.805,143.216,188.31099999999998,144.262,242.179,145.79,232.196,146.102,119.823,147.191,222.726,161.656,60.062,167.017,87.137,167.02900000000002,192.976,165.475,251.94799999999998,165.417,130.655,162.69,137.25799999999998,168.421,48.515,158.447,207.236,155.44299999999998,140.558,157.465,245.18599999999998,158.335,71.877,159.186,93.346,161.42600000000002,77.07600000000001,161.84,236.957,177.62,200.553,171.495,112.204,180.352,65.051,182.419,239.618,170.021,78.437,169.44099999999997,52.199,170.49200000000002,98.193,171.271,245.002,174.511,124.039,175.872,65.421,174.554,253.771,174.378,122.76799999999999,94.838,195.02900000000002,98.825,172.955,134.066,196.32299999999998,155.846,113.279,170.898,207.141,117.35
117.25,469.0,,197.71599999999998,111.916,136.936,114.48,83.057,116.149,77.005,118.367,89.625,119.17299999999999,239.868,120.745,213.1,118.008,130.841,122.531,78.736,104.93799999999999,91.25200000000001,111.602,131.493,134.89700000000002,192.128,137.376,59.8,138.914,207.102,137.004,230.18200000000002,124.28,84.915,127.324,123.96600000000001,128.738,69.541,127.59700000000001,106.866,128.013,210.239,129.83700000000002,223.877,130.76,100.164,133.942,104.757,149.525,74.041,149.582,222.13099999999997,151.876,213.87900000000002,149.875,59.068999999999996,152.961,115.477,153.959,96.38799999999999,153.39,240.269,138.224,220.692,141.686,96.02,140.654,78.83800000000001,143.062,267.807,143.216,188.356,144.27700000000002,242.18400000000003,145.784,232.18200000000002,146.096,119.834,147.197,222.71599999999998,161.648,60.06,166.99900000000002,87.149,167.016,192.986,165.50099999999998,251.96400000000003,165.39700000000002,130.55200000000002,162.58,137.22799999999998,168.43200000000002,48.525,158.429,207.233,155.415,140.561,157.44899999999998,245.18900000000002,158.332,71.887,159.19,93.36399999999999,161.416,77.053,161.847,236.935,177.618,200.53599999999997,171.468,112.171,180.405,65.064,182.40599999999998,239.62599999999998,170.03,78.437,169.42,52.215,170.465,98.189,171.26,245.046,174.47799999999998,124.052,175.822,65.447,174.52,253.77200000000002,174.377,122.81200000000001,94.835,195.018,98.85700000000001,172.99099999999999,134.076,196.31799999999998,155.809,113.275,170.90900000000002,207.143,117.3
117.5,470.0,,197.708,111.905,136.929,114.439,83.056,116.162,77.015,118.384,89.62299999999999,119.178,239.875,120.74700000000001,213.09099999999998,118.01299999999999,130.82,122.551,78.717,104.90299999999999,91.21600000000001,111.618,131.52100000000002,134.885,192.19299999999998,137.31799999999998,59.808,138.905,207.102,137.0,230.207,124.295,84.93799999999999,127.359,123.97,128.72799999999998,69.542,127.59700000000001,106.85799999999999,128.004,210.262,129.833,223.892,130.752,100.167,133.928,104.759,149.511,74.071,149.575,222.12099999999998,151.891,213.858,149.845,59.07,152.951,115.493,153.95,96.355,153.391,240.261,138.234,220.706,141.687,96.02,140.654,78.855,143.065,267.823,143.23,188.395,144.298,242.19299999999998,145.791,232.205,146.102,119.815,147.17,222.72,161.643,60.055,167.007,87.16,167.01,192.949,165.50099999999998,251.97,165.42,130.596,162.583,137.243,168.437,48.525,158.43,207.21400000000003,155.41299999999998,140.588,157.447,245.165,158.305,71.915,159.189,93.363,161.399,77.04,161.827,236.905,177.58700000000002,200.47,171.514,112.14,180.38,65.119,182.363,239.643,170.011,78.441,169.422,52.226000000000006,170.465,98.195,171.25099999999998,245.013,174.535,124.0,176.0,65.484,174.495,253.792,174.382,122.844,94.836,195.019,98.861,172.942,134.088,196.298,155.83100000000002,113.266,170.918,207.167,117.304
117.75,471.0,,197.704,111.906,136.89,114.49700000000001,83.071,116.17399999999999,77.025,118.40100000000001,89.63799999999999,119.163,239.885,120.76100000000001,213.115,118.014,130.812,122.572,78.737,104.929,91.227,111.625,131.541,134.872,192.226,137.286,59.813,138.91,207.12099999999998,136.963,230.22799999999998,124.303,84.927,127.37899999999999,123.975,128.711,69.544,127.598,106.859,127.96600000000001,210.262,129.81799999999998,223.919,130.80100000000002,100.15899999999999,133.924,104.76299999999999,149.506,74.07600000000001,149.57299999999998,222.114,151.888,213.86900000000003,149.863,59.07899999999999,152.977,115.48700000000001,153.94899999999998,96.348,153.373,240.257,138.232,220.71599999999998,141.69,96.01799999999999,140.639,78.825,143.046,267.822,143.209,188.455,144.322,242.19799999999998,145.779,232.204,146.09,119.809,147.173,222.748,161.648,60.04600000000001,166.982,87.163,167.00099999999998,192.925,165.513,251.977,165.40599999999998,130.628,162.621,137.22,168.422,48.536,158.425,207.238,155.436,140.586,157.46,245.15099999999998,158.287,71.919,159.175,93.37100000000001,161.381,77.045,161.84799999999998,236.946,177.56599999999997,200.489,171.507,112.11,180.392,65.08800000000001,182.398,239.662,170.02599999999998,78.44800000000001,169.447,52.196999999999996,170.428,98.208,171.25,245.00799999999998,174.535,124.09200000000001,175.456,65.437,174.495,253.764,174.372,122.861,94.87799999999999,195.028,98.869,172.891,134.045,196.297,155.77200000000002,113.24700000000001,170.94,207.137,117.311
118.0,472.0,,197.735,111.92,136.976,114.488,83.069,116.18799999999999,77.01899999999999,118.42200000000001,89.648,119.176,239.87,120.75299999999999,213.145,118.021,130.809,122.596,78.72800000000001,104.917,91.23700000000001,111.581,131.547,134.879,192.18400000000003,137.31799999999998,59.825,138.914,207.118,136.95600000000002,230.217,124.303,84.944,127.39,123.98299999999999,128.703,69.555,127.587,106.854,127.92399999999999,210.285,129.798,223.912,130.767,100.148,133.92,104.801,149.486,74.09100000000001,149.57399999999998,222.115,151.891,213.87,149.85399999999998,59.083,152.98,115.486,153.937,96.335,153.381,240.275,138.248,220.71099999999998,141.688,96.051,140.641,78.803,143.05200000000002,267.808,143.201,188.392,144.334,242.21599999999998,145.77200000000002,232.202,146.092,119.806,147.158,222.727,161.631,60.025,166.98,87.171,166.99200000000002,192.93400000000003,165.52900000000002,251.99,165.422,130.576,162.585,137.184,168.403,48.538000000000004,158.433,207.24099999999999,155.425,140.609,157.477,245.142,158.27700000000002,71.916,159.16899999999998,93.37,161.365,77.036,161.819,236.957,177.572,200.50099999999998,171.516,112.09899999999999,180.421,65.1,182.386,239.678,170.0,78.461,169.44799999999998,52.265,170.46400000000003,98.20200000000001,171.25900000000001,245.00599999999997,174.52599999999998,123.764,176.515,65.368,174.50900000000001,253.761,174.387,122.87299999999999,94.87200000000001,195.025,98.848,172.87099999999998,134.02,196.31799999999998,155.738,113.25200000000001,170.94299999999998,207.245,117.353
118.25,473.0,,197.74599999999998,111.902,137.025,114.49700000000001,83.061,116.185,77.036,118.425,89.64299999999999,119.171,239.88400000000001,120.773,213.162,118.036,130.826,122.59200000000001,78.732,104.975,91.178,111.61200000000001,131.571,134.876,192.295,137.249,59.828,138.907,207.11,136.95600000000002,230.232,124.27600000000001,84.948,127.395,123.98299999999999,128.685,69.562,127.584,106.87100000000001,127.932,210.28900000000002,129.797,223.88,130.754,100.14200000000001,133.914,104.84,149.461,74.104,149.566,222.115,151.886,213.877,149.858,59.098,152.977,115.477,153.94,96.318,153.373,240.28400000000002,138.233,220.71099999999998,141.689,96.051,140.614,78.829,143.072,267.8,143.203,188.389,144.308,242.209,145.77,232.183,146.071,119.792,147.142,222.718,161.623,60.022,166.98,87.179,166.98,192.94299999999998,165.549,252.0,165.41,130.594,162.629,137.196,168.40099999999998,48.542,158.433,207.24200000000002,155.412,140.61700000000002,157.446,245.12400000000002,158.262,71.903,159.16,93.38,161.351,77.04899999999999,161.841,236.976,177.575,200.553,171.512,111.99799999999999,180.52,65.086,182.415,239.679,169.975,78.452,169.43599999999998,52.38,170.513,98.18700000000001,171.265,245.024,174.52700000000002,123.859,176.416,65.351,174.503,253.74099999999999,174.395,122.88,94.87299999999999,195.023,98.819,172.922,134.033,196.363,155.696,113.23700000000001,170.926,207.12400000000002,117.28399999999999
118.5,474.0,,197.757,111.90700000000001,137.059,114.387,83.075,116.15100000000001,77.038,118.42399999999999,89.641,119.18299999999999,239.918,120.745,213.173,118.027,130.798,122.571,78.733,104.927,91.079,111.579,131.57,134.86700000000002,192.385,137.19,59.845,138.912,207.106,136.951,230.207,124.23700000000001,84.971,127.384,123.975,128.708,69.57600000000001,127.583,106.885,127.891,210.27200000000002,129.793,223.88299999999998,130.72,100.139,133.917,104.829,149.452,74.08800000000001,149.549,222.102,151.888,213.87900000000002,149.859,59.105,152.969,115.48200000000001,153.935,96.336,153.365,240.28099999999998,138.244,220.72,141.697,96.094,140.619,78.818,143.08,267.798,143.181,188.422,144.314,242.205,145.774,232.18400000000003,146.079,119.79700000000001,147.151,222.734,161.607,60.018,166.979,87.179,166.975,192.89700000000002,165.528,251.998,165.415,130.601,162.586,137.134,168.415,48.552,158.421,207.24400000000003,155.39700000000002,140.565,157.417,245.15599999999998,158.256,71.911,159.151,93.38600000000001,161.357,77.055,161.83,236.983,177.547,200.574,171.51,112.00299999999999,180.50799999999998,65.069,182.4,239.706,169.975,78.469,169.438,52.286,170.46200000000002,98.196,171.245,245.02700000000002,174.546,123.851,176.28900000000002,65.335,174.514,253.74099999999999,174.398,122.906,94.87299999999999,194.99200000000002,98.78299999999999,172.93400000000003,133.998,196.388,155.691,113.223,170.917,207.166,117.26299999999999
118.75,475.0,,197.709,111.891,137.28,114.40899999999999,83.057,116.149,77.028,118.441,89.639,119.162,239.896,120.727,213.199,118.02799999999999,130.761,122.575,78.745,105.001,91.116,111.613,131.582,134.872,192.62900000000002,136.986,59.841,138.90200000000002,207.106,136.94799999999998,230.222,124.236,84.956,127.48100000000001,123.98,128.67700000000002,69.584,127.585,106.897,127.90700000000001,210.28900000000002,129.767,223.886,130.767,100.14200000000001,133.92,104.854,149.438,74.081,149.523,222.10299999999998,151.887,213.87099999999998,149.866,59.097,152.974,115.492,153.931,96.31200000000001,153.34799999999998,240.291,138.259,220.738,141.715,96.131,140.622,78.821,143.08700000000002,267.797,143.173,188.43099999999998,144.325,242.215,145.775,232.201,146.092,119.818,147.161,222.748,161.595,60.006,166.977,87.185,166.97,192.87,165.542,252.014,165.43,130.356,162.441,137.116,168.4,48.541000000000004,158.433,207.255,155.398,140.558,157.433,245.171,158.249,71.915,159.145,93.37799999999999,161.35,77.057,161.814,236.947,177.549,200.592,171.519,112.01,180.511,65.057,182.425,239.709,169.987,78.47399999999999,169.438,52.282,170.463,98.195,171.238,245.05,174.535,123.9,176.13099999999997,65.332,174.519,253.745,174.394,122.931,94.84299999999999,194.968,98.741,172.877,133.981,196.42700000000002,155.695,113.228,170.90599999999998,207.202,117.29700000000001
119.0,476.0,,197.75599999999997,111.87200000000001,137.259,114.35700000000001,83.08200000000001,116.15700000000001,77.04899999999999,118.398,89.655,119.17299999999999,239.887,120.725,213.176,118.03,130.733,122.535,78.74600000000001,105.027,91.14299999999999,111.65799999999999,131.57,134.885,192.388,137.154,59.861000000000004,138.89700000000002,207.09599999999998,136.94799999999998,230.24200000000002,124.262,84.939,127.449,123.98299999999999,128.656,69.605,127.585,106.93,127.926,210.275,129.778,223.92700000000002,130.859,100.14200000000001,133.934,104.876,149.431,74.087,149.515,222.102,151.873,213.851,149.816,59.093,152.97799999999998,115.477,153.91899999999998,96.295,153.347,240.299,138.264,220.729,141.71,96.15299999999999,140.60299999999998,78.86,143.088,267.767,143.178,188.549,144.403,242.206,145.753,232.202,146.084,119.837,147.186,222.71400000000003,161.566,60.008,166.96900000000002,87.18799999999999,166.96400000000003,192.885,165.546,252.044,165.456,130.414,162.453,137.088,168.418,48.559,158.421,207.25400000000002,155.39600000000002,140.59,157.401,245.173,158.243,71.917,159.149,93.37,161.349,77.063,161.803,236.96,177.582,200.62,171.514,112.088,180.447,65.002,182.426,239.71900000000002,169.98,78.46300000000001,169.44099999999997,52.312,170.446,98.20200000000001,171.232,245.055,174.502,123.902,176.195,65.365,174.537,253.726,174.39,122.95299999999999,94.84200000000001,194.977,98.759,173.037,134.037,196.373,155.721,113.184,170.924,207.25,117.26
119.25,477.0,,197.732,111.866,137.116,114.585,83.072,116.15799999999999,77.072,118.399,89.679,119.186,239.86599999999999,120.72,213.19400000000002,118.01700000000001,130.75799999999998,122.539,78.793,105.024,91.11200000000001,111.677,131.563,134.894,192.953,136.713,59.864,138.906,207.09799999999998,136.941,230.269,124.242,84.965,127.399,123.98299999999999,128.642,69.609,127.574,106.925,127.87299999999999,210.283,129.768,223.93599999999998,130.84,100.135,133.947,104.87899999999999,149.409,74.104,149.524,222.097,151.864,213.845,149.819,59.085,152.981,115.456,153.921,96.26899999999999,153.364,240.301,138.253,220.72799999999998,141.71200000000002,96.152,140.58700000000002,78.844,143.095,267.765,143.165,188.41400000000002,144.342,242.199,145.748,232.245,146.08700000000002,119.81200000000001,147.161,222.72099999999998,161.55200000000002,60.01,166.967,87.20100000000001,166.94799999999998,192.864,165.513,252.05200000000002,165.46099999999998,130.566,162.532,137.13299999999998,168.43900000000002,48.558,158.429,207.231,155.38299999999998,140.571,157.385,245.18,158.25799999999998,71.903,159.14700000000002,93.355,161.344,77.065,161.793,236.96,177.597,200.685,171.486,111.98299999999999,180.52599999999998,65.025,182.40900000000002,239.748,169.938,78.485,169.45,52.303000000000004,170.43200000000002,98.194,171.24200000000002,245.11700000000002,174.452,123.995,175.983,65.385,174.512,253.743,174.38,122.92,94.81200000000001,194.983,98.73700000000001,173.054,134.001,196.40900000000002,155.711,113.155,170.912,207.175,117.223
119.5,478.0,,197.798,111.84200000000001,137.30100000000002,114.476,83.08200000000001,116.196,77.092,118.37799999999999,89.677,119.178,239.825,120.678,213.18099999999998,118.01799999999999,130.733,122.545,78.758,105.021,91.09,111.67299999999999,131.543,134.90200000000002,192.658,136.959,59.876999999999995,138.93,207.102,136.95600000000002,230.257,124.272,84.963,127.37899999999999,123.98899999999999,128.631,69.631,127.57799999999999,106.948,127.848,210.282,129.754,223.912,130.86700000000002,100.139,133.92700000000002,104.875,149.414,74.109,149.52100000000002,222.09,151.849,213.877,149.864,59.086000000000006,152.983,115.46799999999999,153.925,96.25,153.389,240.326,138.285,220.74099999999999,141.713,96.166,140.58700000000002,78.861,143.07399999999998,267.754,143.155,188.378,144.339,242.199,145.737,232.226,146.076,119.823,147.17,222.708,161.54399999999998,60.0,166.952,87.20299999999999,166.937,192.795,165.44299999999998,252.049,165.46599999999998,130.608,162.61,137.083,168.44400000000002,48.567,158.44299999999998,207.24400000000003,155.387,140.58,157.35399999999998,245.176,158.259,71.906,159.148,93.366,161.32299999999998,77.06,161.791,236.93200000000002,177.58599999999998,200.671,171.49599999999998,111.975,180.519,65.02199999999999,182.40900000000002,239.75799999999998,169.945,78.498,169.476,52.358000000000004,170.55900000000003,98.19,171.235,245.11,174.451,124.07,175.765,65.375,174.481,253.738,174.378,122.936,94.836,194.984,98.68700000000001,173.06,133.977,196.40099999999998,155.657,113.111,170.90200000000002,207.149,117.15700000000001
119.75,479.0,,197.773,111.85,137.095,114.635,83.072,116.23100000000001,77.12,118.375,89.65899999999999,119.193,239.799,120.67200000000001,213.217,118.015,130.757,122.53200000000001,78.814,105.041,91.06299999999999,111.647,131.572,134.878,192.85299999999998,136.762,59.886,138.925,207.09400000000002,136.97899999999998,230.204,124.243,84.97200000000001,127.411,123.985,128.629,69.635,127.588,106.939,127.789,210.262,129.761,223.924,130.875,100.137,133.915,104.861,149.445,74.10300000000001,149.515,222.083,151.849,213.852,149.82399999999998,59.1,153.005,115.45,153.909,96.241,153.38299999999998,240.34400000000002,138.264,220.74,141.704,96.17399999999999,140.571,78.855,143.066,267.76099999999997,143.155,188.30200000000002,144.3,242.21099999999998,145.737,232.233,146.07399999999998,119.76299999999999,147.142,222.736,161.515,59.988,166.947,87.22399999999999,166.90900000000002,192.764,165.44099999999997,252.054,165.46900000000002,130.657,162.597,137.151,168.408,48.565,158.444,207.29,155.42600000000002,140.586,157.342,245.167,158.24,71.903,159.145,93.37700000000001,161.32399999999998,77.039,161.754,236.949,177.56,200.68099999999998,171.50599999999997,111.984,180.533,64.987,182.446,239.785,169.933,78.487,169.475,52.321000000000005,170.52900000000002,98.195,171.234,245.105,174.44,124.18299999999999,175.43400000000003,65.403,174.46400000000003,253.762,174.377,122.92299999999999,94.869,194.967,98.691,173.00400000000002,133.934,196.322,155.64700000000002,113.083,170.899,207.188,117.175
120.0,480.0,,197.765,111.823,137.21200000000002,114.46600000000001,83.07600000000001,116.22,77.16,118.34899999999999,89.68799999999999,119.184,239.764,120.65100000000001,213.22400000000002,118.01299999999999,130.733,122.53299999999999,78.815,105.0,91.068,111.662,131.596,134.85399999999998,192.97799999999998,136.66899999999998,59.897,138.922,207.104,136.97899999999998,230.207,124.24700000000001,84.965,127.415,123.993,128.618,69.657,127.57799999999999,106.954,127.838,210.25400000000002,129.764,223.915,130.816,100.13600000000001,133.906,104.851,149.429,74.12100000000001,149.524,222.062,151.866,213.84400000000002,149.782,59.091,153.007,115.432,153.891,96.236,153.362,240.33900000000003,138.254,220.75099999999998,141.692,96.182,140.563,78.926,143.071,267.77099999999996,143.17,188.335,144.237,242.22400000000002,145.732,232.222,146.056,119.766,147.125,222.77900000000002,161.477,59.988,166.94099999999997,87.24,166.894,192.79,165.41099999999997,252.05599999999998,165.463,130.681,162.601,137.178,168.385,48.563,158.442,207.291,155.457,140.588,157.334,245.17700000000002,158.24200000000002,71.893,159.137,93.385,161.314,77.038,161.766,236.923,177.542,200.625,171.483,111.977,180.54,64.98100000000001,182.44799999999998,239.821,169.91299999999998,78.479,169.44799999999998,52.306999999999995,170.463,98.209,171.23,245.105,174.416,124.0,176.0,65.42,174.476,253.727,174.36900000000003,122.99,94.859,194.97,98.69,173.00099999999998,133.94,196.264,155.623,113.103,170.891,207.245,117.206
