TimesH,Frame,NoMissing,92,92,105,105,126,126,142,142,176,176,182,182,217,217,228,228,250,250,260,260,271,271,279,279,285,285,288,288,289,289,292,292,317,317,327,327,329,329,348,348,353,353,392,392,393,393,394,394,422,422,430,430,433,433,434,434,640,640,803,803,808,808,897,897
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
343.75,1375.0,,172.263,106.801,133.892,99.62,258.503,117.81700000000001,155.132,110.35,192.255,93.404,150.096,91.71799999999999,269.367,159.709,245.09099999999998,154.785,247.25799999999998,168.804,76.031,167.859,223.782,136.888,249.885,133.947,200.021,129.143,123.11200000000001,127.95299999999999,276.693,127.194,220.44299999999998,127.704,206.886,144.251,192.91400000000002,140.059,118.971,221.815,220.00099999999998,210.22400000000002,201.535,206.578,244.437,183.532,192.675,182.985,114.103,181.583,107.884,201.708,96.26899999999999,194.889,229.933,190.597,140.338,194.71900000000002,217.266,194.58,,,,,,
344.0,1376.0,,172.30900000000003,106.838,133.921,99.67,258.546,117.76100000000001,155.305,110.331,192.38099999999997,93.501,150.22799999999998,91.822,269.33099999999996,159.658,245.09,154.77700000000002,247.261,168.794,76.03399999999999,167.86,223.739,136.996,249.843,133.957,200.013,129.138,123.038,127.991,276.66700000000003,127.193,220.41,127.728,206.738,144.43,192.895,140.072,118.976,221.84900000000002,220.00799999999998,210.233,201.588,206.524,244.422,183.53400000000002,192.68400000000003,182.957,114.145,181.55,107.882,201.708,96.31299999999999,194.834,229.924,190.60299999999998,140.342,194.708,217.291,194.588,,,,,,
344.25,1377.0,,172.23,106.855,133.97,99.709,258.527,117.75200000000001,155.21,110.37200000000001,192.391,93.49,150.7,91.805,269.355,159.605,245.111,154.718,247.25,168.793,76.03699999999999,167.842,223.649,137.201,249.80599999999998,133.963,199.993,129.09799999999998,123.132,128.02700000000002,276.64099999999996,127.199,220.387,127.726,206.72299999999998,144.472,192.90400000000002,140.08700000000002,118.96799999999999,221.851,220.011,210.236,201.563,206.513,244.43400000000003,183.53,192.66099999999997,182.834,114.084,181.575,107.869,201.703,96.35,194.86,229.92700000000002,190.59,140.401,194.71400000000003,217.301,194.554,,,,,,
344.5,1378.0,,172.18400000000003,106.876,133.976,99.69200000000001,258.535,117.74,155.158,110.344,192.385,93.494,150.79399999999998,91.84700000000001,269.368,159.596,245.11599999999999,154.695,247.22799999999998,168.77200000000002,76.059,167.834,223.745,136.984,249.795,133.965,199.995,129.07299999999998,123.046,128.04399999999998,276.665,127.20299999999999,220.421,127.73,206.61,144.562,192.88099999999997,140.101,118.96700000000001,221.81099999999998,220.02900000000002,210.22799999999998,201.53799999999998,206.55700000000002,244.43099999999998,183.52700000000002,192.61700000000002,182.731,114.101,181.604,107.863,201.68200000000002,96.34299999999999,194.84400000000002,229.919,190.57,140.45,194.74599999999998,217.19799999999998,194.584,172.482,97.37899999999999,,,,
344.75,1379.0,,172.11599999999999,106.881,134.02700000000002,99.583,258.533,117.75200000000001,155.187,110.34700000000001,192.30200000000002,93.417,151.062,91.758,269.436,159.60299999999998,245.112,154.668,247.25,168.739,76.068,167.85299999999998,223.75400000000002,137.004,249.796,133.968,200.017,129.07299999999998,122.954,128.067,276.638,127.21700000000001,220.40599999999998,127.73200000000001,206.638,144.55700000000002,192.87400000000002,140.09799999999998,118.96700000000001,221.84,220.048,210.213,201.487,206.58599999999998,244.422,183.52,192.50799999999998,182.725,114.09100000000001,181.64700000000002,107.834,201.649,96.35700000000001,194.975,229.90099999999998,190.55599999999998,140.451,194.78799999999998,217.155,194.61,172.588,97.351,228.69299999999998,92.741,,
345.0,1380.0,,172.09900000000002,106.859,134.046,99.61399999999999,258.562,117.755,155.27,110.323,192.31400000000002,93.41,151.026,91.85799999999999,269.408,159.559,245.107,154.681,247.213,168.705,76.065,167.832,223.799,136.884,249.801,133.946,200.01,129.08700000000002,122.962,128.109,276.632,127.195,220.392,127.741,206.514,144.683,192.86900000000003,140.1,118.945,221.81599999999997,220.03799999999998,210.22799999999998,201.5,206.53799999999998,244.419,183.521,192.524,182.69099999999997,114.055,181.637,107.802,201.61,96.37299999999999,194.917,229.917,190.567,140.501,194.858,217.085,194.62,172.924,97.445,228.799,92.984,,
345.25,1381.0,,172.196,106.95200000000001,134.015,99.588,258.547,117.70700000000001,155.293,110.38799999999999,192.352,93.419,151.196,92.09899999999999,269.393,159.555,245.123,154.66299999999998,247.21,168.71400000000003,76.078,167.83900000000003,223.81,136.861,249.82299999999998,133.95,199.99599999999998,129.127,123.073,128.167,276.63599999999997,127.182,220.333,127.75299999999999,206.359,144.907,192.864,140.12,118.95200000000001,221.81799999999998,220.07,210.255,201.515,206.519,244.422,183.519,192.486,182.608,114.05799999999999,181.61900000000003,107.78200000000001,201.618,96.34,194.852,229.99400000000003,190.449,140.494,194.87900000000002,217.10299999999998,194.535,,,228.69799999999998,93.462,,
345.5,1382.0,,172.18400000000003,106.944,133.967,99.60799999999999,258.548,117.735,155.227,110.39,192.393,93.465,151.60399999999998,91.77799999999999,269.406,159.52700000000002,245.125,154.687,247.197,168.722,76.089,167.826,223.771,136.89600000000002,249.805,133.97899999999998,199.989,129.15,122.984,128.162,276.637,127.17299999999999,220.31,127.78,206.38,144.969,192.842,140.114,118.97200000000001,221.82299999999998,220.09900000000002,210.24099999999999,201.55900000000003,206.5,244.419,183.51,192.372,182.455,114.12200000000001,181.662,107.759,201.641,96.34899999999999,194.882,230.00599999999997,190.235,140.541,194.87900000000002,217.062,194.512,,,,,,
345.75,1383.0,,172.208,106.956,133.95600000000002,99.613,258.539,117.73200000000001,155.362,110.443,192.354,93.435,151.692,91.74799999999999,269.39099999999996,159.506,245.12599999999998,154.67,247.209,168.68099999999998,76.089,167.83,223.68099999999998,136.953,249.80900000000003,133.958,199.975,129.123,123.023,128.188,276.618,127.152,220.312,127.79299999999999,206.37099999999998,144.952,192.842,140.14,118.954,221.78799999999998,220.088,210.24,201.58,206.515,244.40200000000002,183.511,192.32,182.394,114.15,181.649,107.70200000000001,201.67700000000002,96.35799999999999,194.89700000000002,230.019,190.265,140.561,194.896,217.047,194.53799999999998,,,228.898,93.516,,
346.0,1384.0,,172.21400000000003,106.994,133.945,99.617,258.54400000000004,117.686,155.465,110.462,192.28799999999998,93.462,151.316,91.77600000000001,269.399,159.376,245.137,154.666,247.235,168.715,76.09100000000001,167.825,223.61599999999999,137.035,249.81400000000002,133.935,199.97299999999998,129.15200000000002,123.039,128.213,276.624,127.148,220.335,127.78200000000001,206.34900000000002,144.957,192.80599999999998,140.175,118.936,221.826,220.12599999999998,210.23,201.643,206.53,244.40099999999998,183.502,192.28099999999998,182.38,114.20100000000001,181.609,107.729,201.643,96.315,194.90400000000002,229.997,190.28400000000002,140.55100000000002,194.912,217.06099999999998,194.532,172.667,97.148,228.732,92.959,,
346.25,1385.0,,172.19,106.925,133.951,99.594,258.533,117.681,155.498,110.406,192.322,93.514,151.468,91.781,269.425,159.395,245.136,154.654,247.25599999999997,168.732,76.116,167.83,223.542,137.16,249.801,133.937,199.99,129.124,122.962,128.233,276.63599999999997,127.133,220.31799999999998,127.788,206.313,144.953,192.794,140.164,118.94200000000001,221.80700000000002,220.13400000000001,210.232,201.611,206.56,244.392,183.50599999999997,192.237,182.34599999999998,114.15,181.636,107.726,201.639,96.271,194.74099999999999,230.016,190.262,140.56799999999998,194.97299999999998,217.18599999999998,194.31400000000002,172.60299999999998,97.259,,,,
346.5,1386.0,,172.30599999999998,107.069,134.004,99.64399999999999,258.56,117.68799999999999,155.42,110.309,192.22,93.54700000000001,151.703,91.7,269.43,159.529,245.123,154.671,247.2,168.667,76.133,167.84,223.53799999999998,137.135,249.80900000000003,133.94,199.975,129.091,122.869,128.2,276.644,127.11399999999999,220.325,127.795,206.24900000000002,145.024,192.774,140.22899999999998,118.976,221.821,220.13299999999998,210.233,201.649,206.55700000000002,244.386,183.49400000000003,192.265,182.231,114.23299999999999,181.595,107.738,201.646,96.271,194.655,229.92,190.31599999999997,140.566,195.015,217.30599999999998,194.13299999999998,172.635,97.334,,,,
346.75,1387.0,,172.30900000000003,107.04899999999999,134.05700000000002,99.64299999999999,258.566,117.691,155.515,110.289,192.231,93.56700000000001,151.79399999999998,91.814,269.413,159.555,245.132,154.644,247.197,168.61900000000003,76.13,167.82299999999998,223.52200000000002,137.174,249.805,133.947,199.956,129.093,122.84299999999999,128.245,276.673,127.098,220.325,127.802,206.261,145.034,192.77599999999998,140.218,118.99799999999999,221.854,220.14,210.237,201.696,206.49599999999998,244.391,183.493,192.245,182.32,114.26100000000001,181.605,107.735,201.685,96.22399999999999,194.578,229.89,190.271,140.572,194.984,217.285,194.16099999999997,172.61900000000003,97.32600000000001,224.797,88.81,,
347.0,1388.0,,172.386,107.12200000000001,134.111,99.65700000000001,258.557,117.665,155.417,110.264,192.21900000000002,93.55,151.911,91.848,269.366,159.622,245.14,154.638,247.19,168.62,76.128,167.81799999999998,223.513,137.268,249.78900000000002,133.92600000000002,199.952,129.082,122.76799999999999,128.30100000000002,276.677,127.087,220.322,127.804,206.21599999999998,145.033,192.796,140.216,118.98700000000001,221.89700000000002,220.174,210.236,201.77700000000002,206.445,244.393,183.495,192.209,182.38400000000001,114.208,181.648,107.76100000000001,201.71200000000002,96.21,194.498,229.78,190.386,140.57,194.96200000000002,217.42700000000002,194.06,172.708,97.334,224.83599999999998,88.87,,
347.25,1389.0,,172.37400000000002,107.285,134.15200000000002,99.639,258.574,117.57700000000001,155.511,110.23299999999999,192.11700000000002,93.573,151.976,91.70299999999999,269.39599999999996,159.656,245.166,154.612,247.18,168.639,76.13600000000001,167.824,223.56,137.27200000000002,249.78099999999998,133.938,199.933,129.089,122.745,128.29399999999998,276.69,127.104,220.324,127.81,206.172,145.019,192.797,140.236,118.98,221.919,220.19099999999997,210.229,201.82299999999998,206.44299999999998,244.396,183.514,192.263,182.37599999999998,114.244,181.622,107.72200000000001,201.75099999999998,96.20299999999999,194.43900000000002,229.763,190.30599999999998,140.559,194.97,217.419,194.079,172.745,97.39399999999999,224.72299999999998,88.71600000000001,,
347.5,1390.0,,172.36900000000003,107.36399999999999,134.094,99.613,258.60200000000003,117.571,155.607,110.20100000000001,192.0,93.64200000000001,151.83,91.772,269.426,159.675,245.19,154.582,247.153,168.562,76.143,167.83599999999998,223.59599999999998,137.31799999999998,249.774,133.94299999999998,199.93099999999998,129.069,122.7,128.357,276.682,127.10700000000001,220.331,127.805,206.215,144.987,192.804,140.255,119.022,221.947,220.2,210.22799999999998,201.84400000000002,206.415,244.407,183.535,192.298,182.357,114.23299999999999,181.645,107.755,201.69400000000002,96.164,194.39,229.774,190.38400000000001,140.57,194.956,217.31799999999998,194.132,172.69400000000002,97.523,,,,
347.75,1391.0,,172.56599999999997,107.772,134.069,99.594,258.566,117.59,155.35299999999998,110.634,191.91099999999997,93.73200000000001,151.821,91.587,269.41200000000003,159.65200000000002,245.18099999999998,154.583,247.149,168.56099999999998,76.14699999999999,167.831,223.58,137.362,249.77700000000002,133.92600000000002,199.93,129.113,122.75399999999999,128.325,276.704,127.09,220.33700000000002,127.794,206.15599999999998,145.062,192.81900000000002,140.24,119.037,221.995,220.187,210.202,201.919,206.35,244.41299999999998,183.53,192.324,182.35,114.29299999999999,181.68599999999998,107.765,201.68099999999998,96.15100000000001,194.37,229.785,190.34,140.616,195.0,217.352,194.06900000000002,172.734,97.58200000000001,,,239.892,128.719
348.0,1392.0,,172.34900000000002,107.404,134.033,99.559,258.536,117.641,155.494,110.414,191.868,93.72200000000001,151.714,91.677,269.346,159.632,245.187,154.569,247.157,168.56099999999998,76.161,167.81400000000002,223.575,137.281,249.74200000000002,133.92700000000002,199.898,129.108,122.772,128.334,276.715,127.11200000000001,220.31,127.79299999999999,206.12400000000002,145.05100000000002,192.8,140.278,119.035,222.00900000000001,220.169,210.227,201.91299999999998,206.355,244.412,183.52599999999998,192.317,182.362,114.259,181.66400000000002,107.73299999999999,201.727,96.179,194.388,229.737,190.28799999999998,140.665,195.033,217.355,194.112,172.824,97.65,218.303,91.18700000000001,239.46599999999998,128.776
348.25,1393.0,,172.893,108.34,134.076,99.556,258.545,117.669,155.316,110.62799999999999,191.90099999999998,93.738,151.773,91.374,269.387,159.59,245.202,154.541,247.135,168.585,76.17,167.81599999999997,223.385,137.55,249.757,133.93,199.91,129.112,122.925,128.333,276.738,127.09700000000001,220.28099999999998,127.801,206.185,144.99,192.775,140.28799999999998,118.99700000000001,222.02700000000002,220.197,210.21900000000002,201.93200000000002,206.405,244.424,183.528,192.364,182.334,114.258,181.673,107.759,201.715,96.226,194.396,229.59099999999998,190.50799999999998,140.64700000000002,195.078,217.31900000000002,194.11700000000002,172.94099999999997,97.664,218.294,91.145,238.829,128.954
348.5,1394.0,,173.196,108.726,134.055,99.57,258.545,117.671,155.476,110.62200000000001,191.815,93.79,151.975,91.31700000000001,269.375,159.502,245.192,154.553,247.155,168.61599999999999,76.16199999999999,167.834,223.364,137.547,249.731,133.935,199.947,129.092,122.919,128.32,276.742,127.11200000000001,220.257,127.803,206.13299999999998,145.011,192.74599999999998,140.28799999999998,119.01899999999999,222.016,220.192,210.218,201.965,206.421,244.43,183.525,192.333,182.34400000000002,114.24700000000001,181.66,107.76100000000001,201.74,96.18700000000001,194.382,229.455,190.709,140.637,195.12099999999998,217.27700000000002,194.14,172.894,97.434,218.34900000000002,91.316,239.114,128.785
348.75,1395.0,,172.792,108.16,134.092,99.61200000000001,258.538,117.641,155.48,110.495,191.859,93.76,152.013,91.213,269.35,159.567,245.18599999999998,154.549,247.171,168.63299999999998,76.16199999999999,167.84599999999998,223.56900000000002,137.217,249.72400000000002,133.928,199.91299999999998,129.082,122.84,128.371,276.747,127.09299999999999,220.31400000000002,127.789,206.24599999999998,144.917,192.74599999999998,140.295,119.075,222.04,220.201,210.236,202.0,206.329,244.437,183.528,192.28900000000002,182.361,114.279,181.645,107.74799999999999,201.72099999999998,96.223,194.49099999999999,229.585,190.515,140.648,195.045,217.24400000000003,194.132,173.201,97.414,218.342,91.229,238.702,128.964
349.0,1396.0,,172.71200000000002,108.04,134.10399999999998,99.62299999999999,258.526,117.595,155.558,110.551,191.847,93.745,151.971,91.24799999999999,269.339,159.61,245.188,154.52100000000002,247.171,168.59,76.165,167.84400000000002,223.47299999999998,137.41299999999998,249.72400000000002,133.938,199.908,129.07299999999998,122.935,128.36,276.731,127.09100000000001,220.29,127.788,206.22400000000002,144.855,192.74200000000002,140.312,119.07,222.00900000000001,220.248,210.25,202.04,206.29,244.468,183.549,192.33,182.399,114.306,181.645,107.77,201.778,96.184,194.44299999999998,229.687,190.426,140.637,195.09900000000002,217.328,194.104,173.41,97.57,218.304,91.13799999999999,238.84,128.77100000000002
349.25,1397.0,,173.13299999999998,108.811,134.172,99.59,258.503,117.598,155.781,110.464,191.757,93.781,151.851,91.455,269.324,159.653,245.179,154.505,247.139,168.605,76.16199999999999,167.868,223.519,137.269,249.735,133.957,199.916,129.043,122.98299999999999,128.364,276.72,127.09200000000001,220.273,127.791,206.31,144.80700000000002,192.74,140.32299999999998,119.1,221.985,220.22099999999998,210.25,202.033,206.28599999999997,244.46599999999998,183.55599999999998,192.457,182.52200000000002,114.331,181.655,107.75,201.798,96.175,194.44400000000002,229.81,190.3,140.649,195.07299999999998,217.38,194.125,173.27200000000002,97.345,218.394,91.45700000000001,238.68400000000003,128.983
349.5,1398.0,,172.87400000000002,108.634,134.181,99.56700000000001,258.501,117.557,155.898,110.4,191.65400000000002,93.852,151.903,91.615,269.283,159.613,245.172,154.488,247.115,168.59799999999998,76.148,167.847,223.503,137.27,249.692,133.983,199.91400000000002,129.06,122.955,128.39700000000002,276.704,127.073,220.28,127.773,206.33900000000003,144.787,192.733,140.333,119.085,221.935,220.199,210.22099999999998,202.111,206.24599999999998,244.48,183.584,192.458,182.521,114.27799999999999,181.699,107.771,201.78099999999998,96.12899999999999,194.382,229.608,190.325,140.674,195.085,217.467,194.06099999999998,173.155,97.51,218.324,91.469,238.56400000000002,129.099
349.75,1399.0,,172.83599999999998,108.336,134.203,99.491,258.503,117.505,155.82299999999998,110.465,191.58,93.926,151.898,91.714,269.26099999999997,159.612,245.15400000000002,154.459,247.105,168.593,76.131,167.842,223.555,137.195,249.667,134.002,199.903,129.072,123.12200000000001,128.385,276.707,127.073,220.269,127.751,206.315,144.825,192.71599999999998,140.357,119.057,221.942,220.24900000000002,210.21900000000002,202.111,206.21599999999998,244.49200000000002,183.581,192.472,182.743,114.31200000000001,181.69400000000002,107.755,201.775,96.14200000000001,194.40900000000002,229.519,190.47099999999998,140.683,195.08599999999998,217.495,194.00900000000001,173.204,97.605,,,238.868,128.959
350.0,1400.0,,172.99099999999999,108.63799999999999,134.184,99.5,258.48,117.51899999999999,155.53799999999998,110.575,191.442,94.051,151.872,91.62,269.263,159.63,245.132,154.458,247.144,168.606,76.102,167.82299999999998,223.6,137.141,249.643,133.989,199.90099999999998,129.062,123.212,128.378,276.70599999999996,127.079,220.3,127.75200000000001,206.24900000000002,144.861,192.685,140.359,119.064,221.90099999999998,220.265,210.231,202.176,206.11700000000002,244.482,183.55599999999998,192.465,182.725,114.34100000000001,181.71099999999998,107.76799999999999,201.764,96.179,194.386,229.293,190.739,140.665,195.06799999999998,217.549,194.054,173.201,97.97200000000001,,,238.91,129.005
350.25,1401.0,,173.132,108.91,134.19799999999998,99.50200000000001,258.52099999999996,117.54700000000001,155.702,110.712,191.41299999999998,94.007,151.967,91.579,269.281,159.58,245.135,154.441,247.16,168.609,76.1,167.822,223.632,137.165,249.625,134.002,199.873,129.036,123.25299999999999,128.374,276.71299999999997,127.09,220.28599999999997,127.73200000000001,206.195,144.882,192.675,140.33100000000002,119.052,221.93400000000003,220.287,210.222,202.23,206.132,244.482,183.55200000000002,192.359,182.824,114.354,181.718,107.744,201.77200000000002,96.226,194.356,229.321,190.703,140.709,195.03799999999998,217.658,193.905,173.014,98.352,,,239.333,128.825
350.5,1402.0,,172.915,108.73200000000001,134.194,99.569,258.493,117.485,155.717,110.686,191.357,93.992,152.017,91.52799999999999,269.16200000000003,159.59799999999998,245.125,154.43200000000002,247.15900000000002,168.593,76.12899999999999,167.799,223.55900000000003,137.31799999999998,249.59900000000002,134.005,199.87099999999998,129.01,123.255,128.36,276.742,127.096,220.268,127.73,206.253,144.812,192.71,140.256,119.07700000000001,221.9,220.303,210.25900000000001,202.253,206.175,244.49200000000002,183.567,192.342,182.86700000000002,114.334,181.726,107.74600000000001,201.761,96.22399999999999,194.332,229.25400000000002,190.73,140.678,195.06599999999997,217.748,193.907,172.96400000000003,98.339,218.88099999999997,92.09299999999999,239.16099999999997,128.911
