TimesH,Frame,NoMissing,26,26,35,35,37,37,46,46,51,51,55,55,61,61,67,67,76,76,83,83,86,86,88,88,89,89,90,90,99,99,106,106,107,107,108,108,112,112,122,122,126,126,127,127,128,128,129,129,131,131,134,134,135,135,140,140,142,142,147,147,151,151,155,155,160,160,162,162,170,170,174,174,175,175,177,177,180,180,182,182,199,199,200,200,201,201,203,203,204,204,205,205,206,206,209,209,211,211,216,216,218,218,219,219,223,223,225,225,226,226,228,228,229,229,234,234,236,236,238,238,239,239,240,240,248,248,257,257,261,261,264,264,270,270,271,271,275,275,276,276,278,278,279,279,280,280,281,281,282,282,284,284,285,285,292,292,293,293,297,297,300,300,301,301,315,315,321,321,350,350,405,405,412,412,464,464,476,476,487,487,505,505,516,516,526,526,599,599,608,608
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
98.25,393.0,,106.04899999999999,25.463,183.65,41.361999999999995,161.308,43.358000000000004,105.12100000000001,50.325,185.653,58.206,110.74600000000001,59.776,177.01,63.562,102.936,68.468,209.514,74.52600000000001,188.947,76.687,87.289,78.972,123.213,81.03699999999999,99.955,84.095,194.36,84.45299999999999,84.704,89.791,200.957,93.166,236.69400000000002,93.52,129.983,94.1,184.433,94.52,210.015,99.45700000000001,145.86,98.59100000000001,199.775,102.46,156.511,103.18700000000001,190.24200000000002,99.97200000000001,180.21200000000002,103.275,171.174,106.887,98.44,103.304,207.09099999999998,110.051,241.426,110.353,43.065,114.04299999999999,82.64,115.181,234.02900000000002,117.12299999999999,57.84,121.35700000000001,164.96,121.165,219.767,124.555,155.94899999999998,126.1,107.059,127.675,97.68,129.866,202.36,123.303,120.73299999999999,131.525,222.037,137.19899999999998,100.493,139.183,44.356,141.19899999999998,194.965,141.813,36.99,143.535,90.72,141.2,176.40200000000002,140.185,251.61,145.139,216.88099999999997,144.665,52.06399999999999,148.56799999999998,62.88,149.083,146.899,149.092,122.39,150.089,254.94400000000002,155.325,37.405,153.566,83.914,152.055,96.03,154.69299999999998,149.56,156.255,213.08700000000002,159.001,169.72799999999998,158.506,60.398999999999994,158.734,109.68299999999999,160.711,73.294,162.281,89.32799999999999,167.063,156.50799999999998,168.32299999999998,117.12700000000001,168.35,69.251,172.43900000000002,130.05700000000002,171.959,35.166,173.9,60.799,174.62099999999998,103.304,175.136,262.092,178.274,166.576,176.331,200.141,177.19299999999998,240.12400000000002,175.924,43.521,178.74099999999999,88.646,178.84,72.053,181.987,229.562,182.835,245.696,184.963,110.24799999999999,185.331,257.074,185.896,196.25599999999997,195.225,42.321000000000005,199.449,154.306,144.586,61.268,134.08700000000002,192.00799999999998,110.616,255.447,173.4,240.96200000000002,151.997,282.77299999999997,138.023,179.86599999999999,156.868,221.832,158.392,218.465,95.28,137.388,161.799,182.12599999999998,195.67700000000002
98.5,394.0,,106.04700000000001,25.493000000000002,183.708,41.388000000000005,161.30200000000002,43.282,105.14299999999999,50.321999999999996,185.703,58.159,110.77600000000001,59.755,176.998,63.575,102.977,68.517,209.481,74.507,188.951,76.71300000000001,87.256,79.001,123.23700000000001,81.55,99.985,84.00299999999999,194.345,84.444,84.675,89.79299999999999,200.90599999999998,93.15299999999999,236.645,93.573,129.988,94.075,184.452,94.515,209.947,99.397,145.84799999999998,98.611,199.757,102.463,156.488,103.166,190.171,99.98299999999999,180.213,103.266,171.12900000000002,106.90700000000001,98.51899999999999,103.329,207.13299999999998,110.03,241.421,110.389,43.065,113.992,82.65,115.221,234.055,117.13,57.857,121.359,164.956,121.162,219.78599999999997,124.51899999999999,155.941,126.098,107.045,127.695,97.686,129.859,202.385,123.281,120.76899999999999,131.466,222.067,137.22799999999998,100.492,139.192,44.367,141.192,195.018,141.782,36.912,143.592,90.757,141.21,176.40900000000002,140.188,251.61900000000003,145.14700000000002,216.86700000000002,144.675,52.06399999999999,148.553,62.876000000000005,149.079,146.918,149.119,122.40299999999999,150.123,254.96599999999998,155.326,37.412,153.59,83.89200000000001,152.054,96.01700000000001,154.679,149.565,156.26,213.095,158.993,169.77700000000002,158.511,60.302,158.804,109.704,160.708,73.296,162.282,89.352,167.06599999999997,156.526,168.332,117.12299999999999,168.373,69.253,172.435,130.028,171.997,35.192,173.88299999999998,60.809,174.64,103.315,175.128,262.084,178.261,166.562,176.305,200.139,177.188,240.104,175.894,43.522,178.702,88.666,178.829,72.066,181.926,229.55200000000002,182.862,245.674,184.946,110.23200000000001,185.321,257.08099999999996,185.90599999999998,196.278,195.239,42.306000000000004,199.463,154.328,144.577,61.336000000000006,134.22899999999998,192.03799999999998,110.545,255.447,173.385,240.95,151.989,282.76,138.036,179.942,156.849,221.82,158.476,218.47099999999998,95.292,137.43200000000002,161.816,182.15900000000002,195.66400000000002
98.75,395.0,,106.102,25.646,183.62400000000002,41.233999999999995,161.142,43.3,105.12899999999999,50.32,185.69299999999998,58.20399999999999,110.67200000000001,59.706,176.987,63.571000000000005,102.99700000000001,68.553,209.53900000000002,74.544,188.926,76.742,87.21700000000001,79.094,123.289,81.508,99.995,83.941,194.327,84.441,84.721,89.772,200.903,93.191,236.78099999999998,93.559,129.967,93.955,184.438,94.53299999999999,209.99900000000002,99.473,145.812,98.63600000000001,199.793,102.46,156.442,103.15700000000001,190.149,99.954,180.201,103.294,171.13400000000001,106.86200000000001,98.56,103.38799999999999,207.206,110.005,241.42,110.361,43.06399999999999,113.911,82.662,115.25200000000001,233.998,117.073,57.86600000000001,121.355,164.945,121.18299999999999,219.775,124.551,155.936,126.126,107.024,127.663,97.698,129.859,202.391,123.296,120.76899999999999,131.48,222.062,137.22299999999998,100.50299999999999,139.185,44.372,141.188,195.011,141.769,36.91,143.689,90.816,141.24200000000002,176.407,140.181,251.607,145.12,216.877,144.684,52.089,148.555,62.861000000000004,149.071,146.966,149.066,122.413,150.07399999999998,254.979,155.30200000000002,37.361999999999995,153.554,83.868,152.079,96.037,154.685,149.547,156.246,213.115,158.934,169.787,158.503,60.294,158.847,109.723,160.69299999999998,73.357,162.333,89.351,167.109,156.504,168.27700000000002,117.12200000000001,168.368,69.28,172.445,129.968,172.09799999999998,35.178000000000004,173.87,60.821000000000005,174.653,103.34,175.125,262.068,178.25099999999998,166.544,176.303,200.115,177.18599999999998,240.06900000000002,175.886,43.532,178.702,88.66799999999999,178.84900000000002,72.095,181.856,229.535,182.84900000000002,245.665,184.933,110.257,185.322,257.085,185.889,196.27599999999998,195.14,42.263000000000005,199.488,154.313,144.615,61.397,134.4,191.959,110.556,255.454,173.364,240.94799999999998,152.01,282.77099999999996,138.148,179.998,156.796,221.81099999999998,158.401,218.49400000000003,95.241,137.438,161.783,182.165,195.648
99.0,396.0,,106.196,25.653000000000002,183.59799999999998,41.293,161.259,43.293,105.12,50.306999999999995,185.66299999999998,58.232,110.428,59.533,176.96900000000002,63.6,103.03,68.495,209.56799999999998,74.477,188.93900000000002,76.742,87.251,79.031,123.29299999999999,81.52600000000001,99.976,83.95700000000001,194.31799999999998,84.39399999999999,84.634,89.78299999999999,200.87400000000002,93.22200000000001,236.845,93.539,129.976,93.975,184.43400000000003,94.56200000000001,209.998,99.499,145.828,98.67,199.783,102.48,156.44,103.15700000000001,190.109,99.927,180.21900000000002,103.337,171.113,106.881,98.447,103.366,207.24099999999999,110.009,241.445,110.399,43.095,113.86399999999999,82.726,115.287,233.958,117.03,57.86,121.37100000000001,164.918,121.22399999999999,219.81799999999998,124.546,155.929,126.12799999999999,107.01,127.665,97.71799999999999,129.842,202.36700000000002,123.29,120.77,131.47,222.05900000000003,137.221,100.49700000000001,139.19,44.376000000000005,141.18,195.005,141.733,36.89,143.679,90.87700000000001,141.28,176.39700000000002,140.156,251.62900000000002,145.082,216.856,144.695,52.077,148.618,62.857,149.07299999999998,146.964,149.049,122.412,150.05,254.99400000000003,155.31799999999998,37.39,153.57299999999998,83.87799999999999,152.064,96.029,154.689,149.545,156.266,213.06099999999998,158.946,169.78599999999997,158.496,60.184,158.957,109.72399999999999,160.675,73.35300000000001,162.343,89.389,167.082,156.51,168.25400000000002,117.118,168.359,69.286,172.421,129.965,172.132,35.17,173.87,60.757,174.602,103.35799999999999,175.13299999999998,262.02,178.22799999999998,166.53099999999998,176.299,200.125,177.158,240.072,175.893,43.532,178.674,88.682,178.864,72.07,181.889,229.50599999999997,182.87900000000002,245.63099999999997,184.857,110.302,185.33,257.08099999999996,185.898,196.271,195.188,42.25899999999999,199.47099999999998,154.306,144.613,61.45,134.488,191.96099999999998,110.49700000000001,255.451,173.326,240.947,152.016,282.774,138.116,180.127,156.66299999999998,221.85299999999998,158.371,218.525,95.189,137.43,161.783,182.16299999999998,195.679
99.25,397.0,,106.228,25.715,183.55700000000002,41.202,161.36,43.358999999999995,105.12,50.349,185.63,58.225,110.46799999999999,59.488,176.97799999999998,63.593,103.073,68.536,209.614,74.454,188.94799999999998,76.75,87.25299999999999,79.018,123.30799999999999,81.509,99.96799999999999,84.00299999999999,194.305,84.37299999999999,84.652,89.85700000000001,200.861,93.23100000000001,236.769,93.47399999999999,129.963,93.835,184.41,94.568,209.997,99.566,145.80700000000002,98.637,199.891,102.521,156.451,103.148,190.025,99.896,180.18099999999998,103.381,171.14,106.87899999999999,98.427,103.40100000000001,207.243,110.0,241.458,110.419,43.078,113.863,82.73899999999999,115.318,233.938,117.01299999999999,57.852,121.37100000000001,164.895,121.208,219.82299999999998,124.499,155.951,126.145,107.001,127.652,97.73200000000001,129.842,202.338,123.286,120.789,131.452,222.06099999999998,137.215,100.48100000000001,139.203,44.38,141.17,194.972,141.72899999999998,36.927,143.759,90.921,141.293,176.408,140.135,251.56900000000002,145.041,216.861,144.687,52.049,148.566,62.852,149.069,146.981,149.013,122.34700000000001,150.09,255.017,155.361,37.391,153.549,83.852,152.055,96.02799999999999,154.686,149.536,156.246,213.02,158.92,169.75900000000001,158.493,60.117,158.989,109.714,160.667,73.432,162.39,89.39200000000001,167.105,156.481,168.2,117.12799999999999,168.33900000000003,69.295,172.419,129.967,172.149,35.125,173.877,60.751000000000005,174.649,103.369,175.13099999999997,261.99,178.227,166.544,176.30200000000002,200.14700000000002,177.14700000000002,240.03799999999998,175.86900000000003,43.525,178.669,88.67299999999999,178.856,72.058,181.951,229.47799999999998,182.84900000000002,245.615,184.81,110.28200000000001,185.291,257.08,185.88400000000001,196.28900000000002,195.146,42.235,199.438,154.297,144.63,61.376999999999995,134.467,191.982,110.445,255.39,173.32299999999998,240.93400000000003,151.98,282.755,137.994,180.11900000000003,156.695,221.86,158.363,218.53900000000002,95.171,137.415,161.753,182.229,195.666
99.5,398.0,,106.195,25.77,183.58,41.301,161.225,43.379,105.098,50.375,185.641,58.178000000000004,110.476,59.522,176.96900000000002,63.59,103.052,68.503,209.56099999999998,74.44,188.958,76.749,87.273,79.10600000000001,123.302,81.493,100.014,84.052,194.285,84.36200000000001,84.60600000000001,89.802,200.872,93.24799999999999,236.676,93.47399999999999,129.944,93.736,184.4,94.568,209.92700000000002,99.565,145.79,98.70299999999999,199.91099999999997,102.505,156.484,103.152,190.063,99.885,180.188,103.374,171.14700000000002,106.79,98.443,103.536,207.21200000000002,109.988,241.49200000000002,110.37299999999999,43.089,113.92299999999999,82.72200000000001,115.31299999999999,233.956,116.99799999999999,57.865,121.37100000000001,164.91,121.23700000000001,219.84599999999998,124.527,155.963,126.148,106.956,127.609,97.708,129.84,202.32299999999998,123.265,120.78299999999999,131.44899999999998,222.05900000000003,137.202,100.488,139.197,44.37,141.18200000000002,194.955,141.727,36.942,143.627,90.965,141.322,176.433,140.143,251.52599999999998,145.02,216.845,144.70600000000002,52.04,148.56799999999998,62.851000000000006,149.056,147.002,149.014,122.40100000000001,150.084,255.01,155.401,37.39,153.519,83.86,152.05700000000002,96.03200000000001,154.713,149.525,156.231,213.02200000000002,158.934,169.82,158.523,60.006,159.058,109.73200000000001,160.645,73.447,162.379,89.37799999999999,167.077,156.439,168.158,117.148,168.312,69.301,172.438,129.942,172.15099999999998,35.132,173.87900000000002,60.729,174.675,103.363,175.13,262.013,178.239,166.541,176.313,200.146,177.166,240.016,175.855,43.525,178.65,88.7,178.85299999999998,72.059,181.96,229.535,182.85,245.62099999999998,184.81799999999998,110.303,185.28799999999998,257.092,185.86900000000003,196.324,195.143,42.211000000000006,199.484,154.27700000000002,144.627,61.415,134.47899999999998,191.916,110.43799999999999,255.38400000000001,173.33700000000002,240.949,152.01,282.829,138.007,180.1,156.724,221.90200000000002,158.332,218.516,95.205,137.439,161.683,182.14700000000002,195.71400000000003
99.75,399.0,,106.277,25.682,183.607,41.28,161.10399999999998,43.323,105.079,50.409,185.592,58.123999999999995,110.47399999999999,59.4,176.96099999999998,63.607,103.089,68.462,209.59,74.446,188.96,76.773,87.24700000000001,79.186,123.315,81.445,100.04899999999999,84.07700000000001,194.273,84.399,84.604,89.81299999999999,200.90599999999998,93.236,236.76,93.476,129.91299999999998,93.76100000000001,184.38400000000001,94.571,209.889,99.569,145.778,98.73100000000001,199.885,102.529,156.405,103.094,190.077,99.891,180.18400000000003,103.398,171.165,106.77799999999999,98.398,103.446,207.30700000000002,109.98,241.50400000000002,110.391,43.067,113.99600000000001,82.705,115.32700000000001,233.95,116.956,57.869,121.37,164.928,121.213,219.88400000000001,124.574,155.984,126.17299999999999,106.962,127.601,97.70700000000001,129.833,202.27900000000002,123.25399999999999,120.78200000000001,131.442,221.995,137.08700000000002,100.47399999999999,139.20600000000002,44.38,141.168,194.94,141.734,36.959,143.607,91.0,141.33700000000002,176.45,140.123,251.52900000000002,145.002,216.825,144.665,52.04600000000001,148.559,62.857,149.064,146.999,149.05100000000002,122.37200000000001,150.156,255.014,155.452,37.395,153.54,83.882,152.043,96.051,154.731,149.52100000000002,156.218,213.003,158.91899999999998,169.861,158.541,59.968,159.105,109.74,160.63299999999998,73.524,162.422,89.399,167.062,156.455,168.14700000000002,117.14399999999999,168.32,69.305,172.407,129.938,172.292,35.141999999999996,173.84799999999998,60.74100000000001,174.687,103.348,175.12,262.001,178.23,166.535,176.305,200.102,177.141,240.01,175.832,43.53,178.645,88.70200000000001,178.83700000000002,72.016,181.945,229.54,182.826,245.605,184.813,110.324,185.312,257.089,185.851,196.296,195.101,42.208,199.49200000000002,154.27100000000002,144.654,61.428000000000004,134.45600000000002,191.83599999999998,110.44200000000001,255.39700000000002,173.351,240.93,152.004,282.777,137.94299999999998,180.12099999999998,156.718,221.87900000000002,158.305,218.53599999999997,95.20100000000001,137.439,161.656,182.15099999999998,195.726
100.0,400.0,,106.333,25.753,183.697,41.31,161.123,43.29,105.079,50.413999999999994,185.389,58.003,110.396,59.336999999999996,176.967,63.571999999999996,103.14200000000001,68.422,209.49599999999998,74.44800000000001,188.926,76.789,87.25399999999999,79.086,123.395,81.383,100.065,83.98200000000001,194.25599999999997,84.405,84.541,89.794,200.95,93.305,236.831,93.41799999999999,129.92600000000002,93.73899999999999,184.37900000000002,94.58,209.892,99.581,145.774,98.693,199.877,102.53299999999999,156.35299999999998,103.075,190.032,99.89299999999999,180.144,103.353,171.142,106.77,98.49,103.55,207.335,109.973,241.479,110.37700000000001,43.092,114.044,82.677,115.307,233.998,117.006,57.879,121.365,164.929,121.22,219.81799999999998,124.56700000000001,155.999,126.14,106.955,127.60700000000001,97.697,129.841,202.264,123.23899999999999,120.785,131.451,221.99400000000003,137.095,100.464,139.20600000000002,44.37,141.159,194.96200000000002,141.724,36.93,143.599,91.06200000000001,141.377,176.459,140.138,251.44400000000002,144.996,216.85,144.678,52.06,148.495,62.852,149.072,146.998,149.039,122.432,150.189,255.00099999999998,155.421,37.371,153.518,83.917,152.033,96.06200000000001,154.739,149.517,156.22899999999998,213.09599999999998,158.908,169.87099999999998,158.52700000000002,59.924,159.058,109.726,160.599,73.493,162.389,89.38600000000001,167.06400000000002,156.493,168.16400000000002,117.14399999999999,168.322,69.314,172.408,129.865,172.30200000000002,35.176,173.859,60.769,174.669,103.335,175.09599999999998,262.001,178.205,166.53599999999997,176.297,200.08900000000003,177.13099999999997,239.985,175.828,43.52,178.62,88.677,178.83,72.035,181.95,229.55900000000003,182.834,245.579,184.81,110.323,185.31,257.079,185.855,196.304,195.06400000000002,42.192,199.50099999999998,154.264,144.655,61.42100000000001,134.504,191.863,110.5,255.419,173.334,240.91400000000002,152.013,282.738,137.789,180.113,156.793,221.90099999999998,158.34,218.53799999999998,95.163,137.458,161.708,182.12900000000002,195.683
100.25,401.0,,106.345,25.724,183.72299999999998,41.341,161.32399999999998,43.218,105.065,50.442,185.37900000000002,58.027,110.36,59.228,176.959,63.563,103.14299999999999,68.37899999999999,209.497,74.472,188.926,76.80199999999999,87.29799999999999,79.083,123.374,81.506,100.07,83.92399999999999,194.252,84.406,84.585,89.773,200.88299999999998,93.277,236.85,93.318,129.94,93.71600000000001,184.36900000000003,94.616,209.923,99.595,145.747,98.67399999999999,199.86700000000002,102.535,156.375,103.079,190.035,99.875,180.144,103.34899999999999,171.157,106.816,98.405,103.45700000000001,207.382,109.948,241.47400000000002,110.361,43.135,114.042,82.712,115.346,234.018,117.052,57.882,121.353,164.935,121.27799999999999,219.813,124.587,156.001,126.182,106.93299999999999,127.585,97.71799999999999,129.836,202.21400000000003,123.26899999999999,120.792,131.44,221.993,137.101,100.454,139.217,44.387,141.143,194.976,141.72,36.933,143.642,91.09299999999999,141.417,176.483,140.158,251.43099999999998,145.016,216.81799999999998,144.701,52.016999999999996,148.546,62.841,149.07,147.019,149.049,122.55,150.137,255.003,155.474,37.368,153.542,83.90100000000001,152.031,96.086,154.747,149.489,156.22299999999998,213.097,158.899,169.898,158.50799999999998,59.855,159.041,109.72,160.53799999999998,73.42699999999999,162.36,89.41,167.08,156.498,168.138,117.185,168.24099999999999,69.29899999999999,172.421,129.876,172.317,35.214,173.856,60.747,174.653,103.336,175.101,262.003,178.235,166.55900000000003,176.31900000000002,200.13400000000001,177.115,239.997,175.827,43.513999999999996,178.609,88.654,178.834,72.01,181.957,229.601,182.84799999999998,245.581,184.829,110.325,185.3,257.091,185.84,196.32,195.104,42.187,199.493,154.241,144.649,61.494,134.578,191.808,110.566,255.446,173.338,240.899,152.023,282.78700000000003,137.846,180.03099999999998,156.846,221.89,158.42600000000002,218.53099999999998,95.141,137.458,161.769,182.202,195.61700000000002
100.5,402.0,,106.331,25.74,183.75,41.29600000000001,161.476,43.347,105.083,50.438,185.378,58.066,110.199,59.177,176.954,63.56100000000001,103.06,68.514,209.4,74.506,188.93200000000002,76.788,87.301,79.0,123.289,80.548,100.069,83.89,194.225,84.39200000000001,84.515,89.829,201.02,93.275,236.815,93.34700000000001,129.938,93.758,184.358,94.586,209.865,99.52,145.743,98.64399999999999,199.878,102.53399999999999,156.341,103.02799999999999,189.99099999999999,99.852,180.146,103.335,171.132,106.807,98.49600000000001,103.59899999999999,207.364,109.956,241.472,110.345,43.152,114.131,82.70100000000001,115.395,234.054,117.065,57.886,121.329,164.946,121.28,219.783,124.571,156.006,126.165,106.926,127.579,97.75399999999999,129.83100000000002,202.209,123.23200000000001,120.78299999999999,131.469,222.0,137.128,100.478,139.19799999999998,44.391000000000005,141.125,194.982,141.69899999999998,36.927,143.696,91.124,141.453,176.454,140.10299999999998,251.50599999999997,144.963,216.829,144.744,52.078,148.503,62.843999999999994,149.069,147.026,149.039,122.45299999999999,150.138,255.07,155.545,37.485,153.592,83.896,152.028,96.083,154.739,149.483,156.203,213.107,158.879,169.898,158.467,59.87,159.05700000000002,109.72200000000001,160.541,73.46,162.406,89.434,167.06099999999998,156.48,168.097,117.185,168.24099999999999,69.29,172.419,129.91299999999998,172.255,35.207,173.896,60.778999999999996,174.615,103.34200000000001,175.08900000000003,262.01,178.237,166.52700000000002,176.312,200.137,177.11900000000003,239.99099999999999,175.80900000000003,43.503,178.612,88.67299999999999,178.80599999999998,71.97399999999999,181.965,229.574,182.84,245.57,184.80200000000002,110.324,185.28400000000002,257.093,185.832,196.338,195.12,42.172,199.489,154.27200000000002,144.653,61.543,134.579,191.7,110.521,255.43,173.31799999999998,240.91400000000002,152.053,282.743,137.82,179.93,156.856,221.905,158.392,218.49,95.164,137.45,161.749,182.175,195.666
