TimesH,Frame,NoMissing,4,4,6,6,16,16,17,17,65,65,78,78,101,101,114,114,122,122,125,125,130,130,131,131,132,132,137,137,143,143,144,144,145,145,151,151,158,158,160,160,163,163,178,178,199,199,207,207,209,209,217,217,218,218,226,226,236,236,239,239,245,245,250,250,259,259,277,277,278,278,281,281,292,292,300,300,304,304,306,306,315,315,394,394,536,536,598,598
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
519.25,2077.0,,118.93,49.967,124.42200000000001,48.308,178.81099999999998,63.20399999999999,168.232,65.667,186.93400000000003,93.411,163.406,91.802,91.882,78.05,210.342,89.696,156.641,83.053,165.64,120.051,154.702,127.913,203.954,125.81200000000001,121.89200000000001,116.863,89.46799999999999,118.116,123.48700000000001,128.97799999999998,183.96099999999998,126.68700000000001,233.128,129.592,78.597,126.536,224.34400000000002,107.71600000000001,208.297,109.566,193.702,103.37700000000001,108.33200000000001,115.478,149.004,147.55700000000002,86.74700000000001,158.77700000000002,190.338,155.97899999999998,256.018,153.88299999999998,66.788,135.067,89.916,132.957,214.74,142.797,118.575,145.237,92.50299999999999,140.401,105.68700000000001,175.778,131.24200000000002,172.023,92.76299999999999,180.7,230.94799999999998,179.202,194.042,162.701,113.26,160.113,110.06299999999999,168.266,98.68799999999999,164.37400000000002,144.22799999999998,166.641,46.512,191.35,251.632,141.381,171.929,56.096000000000004,201.791,150.217
519.5,2078.0,,118.929,49.906000000000006,124.54700000000001,48.48,178.824,63.268,168.231,65.705,186.89700000000002,93.491,163.46200000000002,91.896,91.885,78.1,210.218,89.619,156.678,83.046,165.59099999999998,120.01,154.66299999999998,127.9,203.896,126.26700000000001,121.911,116.818,89.435,118.09700000000001,123.475,128.999,183.959,126.77,233.084,129.626,78.532,126.693,224.357,107.62899999999999,208.313,109.57700000000001,193.726,103.311,108.275,115.414,148.787,147.457,86.755,158.872,190.293,156.006,255.989,153.92600000000002,66.783,135.023,89.83200000000001,132.921,214.687,142.815,118.581,145.267,92.545,140.474,105.50200000000001,175.706,131.268,172.041,92.823,180.543,230.908,179.188,194.03900000000002,162.63299999999998,113.28299999999999,160.091,110.012,168.22400000000002,98.73100000000001,164.358,144.048,166.55,46.42,191.345,251.578,141.44899999999998,171.918,55.986000000000004,201.835,150.183
519.75,2079.0,,118.99600000000001,49.795,124.544,48.321000000000005,178.805,63.248000000000005,168.108,65.642,186.858,93.458,163.518,91.95,91.787,78.145,210.092,89.633,156.72799999999998,82.965,165.687,120.02799999999999,154.64700000000002,127.84700000000001,203.858,126.553,121.939,116.84100000000001,89.397,118.072,123.512,129.015,183.91400000000002,126.665,233.09400000000002,129.711,78.426,126.93700000000001,224.354,107.64399999999999,208.278,109.53200000000001,193.75,103.259,108.236,115.338,148.92700000000002,147.526,86.792,158.858,190.22400000000002,156.006,256.013,153.885,66.775,134.999,89.895,132.915,214.67700000000002,142.806,118.564,145.295,92.564,140.453,105.385,175.525,131.255,172.013,92.87799999999999,180.502,230.892,179.248,194.049,162.638,113.26799999999999,160.11700000000002,109.766,168.08599999999998,98.693,164.438,143.851,166.47,46.266999999999996,191.30700000000002,251.519,141.368,171.958,55.733000000000004,201.899,150.237
520.0,2080.0,,118.978,49.806000000000004,124.588,48.298,178.78099999999998,63.20399999999999,168.074,65.77600000000001,186.845,93.40899999999999,163.555,92.03299999999999,91.756,78.095,210.11,89.71700000000001,156.77200000000002,83.095,165.49200000000002,120.036,154.55100000000002,127.885,,,121.927,116.655,89.351,118.045,123.43700000000001,129.05100000000002,183.908,126.65,233.08,129.72299999999998,78.408,126.993,224.34799999999998,107.555,208.321,109.51,193.768,103.24,108.225,115.179,149.02200000000002,147.575,86.774,158.889,190.185,155.991,255.998,153.91899999999998,66.742,134.921,89.891,132.933,214.65,142.798,118.529,145.305,92.52600000000001,140.451,105.37899999999999,175.55700000000002,131.273,171.995,92.70700000000001,180.487,230.916,179.24599999999998,194.018,162.69899999999998,113.245,160.111,109.69200000000001,168.12099999999998,98.63,164.505,143.766,166.30599999999998,46.325,191.24,251.49599999999998,141.293,171.993,55.861000000000004,201.87,150.13299999999998
520.25,2081.0,,118.98100000000001,49.748000000000005,124.598,48.324,178.78,63.224,168.218,65.75399999999999,186.861,93.42,163.658,92.02799999999999,91.78,77.998,210.15599999999998,89.835,156.725,83.165,165.44299999999998,120.012,154.311,127.84700000000001,,,121.855,116.525,89.374,118.012,123.45700000000001,128.999,183.905,126.65899999999999,233.063,129.77700000000002,78.293,127.005,224.278,107.62100000000001,208.333,109.51899999999999,193.81900000000002,103.255,108.19200000000001,115.169,148.787,147.446,86.855,158.918,190.247,156.016,256.01099999999997,153.942,66.737,134.936,89.98899999999999,132.929,214.63,142.786,118.545,145.325,92.48700000000001,140.454,105.40799999999999,175.717,131.275,172.03900000000002,92.69,180.451,230.955,179.171,193.995,162.681,113.25,160.157,109.609,168.118,98.68799999999999,164.415,144.061,166.582,46.16,191.27200000000002,251.53,141.24200000000002,171.87,56.12,201.916,150.132
520.5,2082.0,,118.929,49.895,124.641,48.385,178.799,63.11600000000001,168.176,65.836,186.89,93.30799999999999,163.644,92.006,91.788,78.14,210.236,89.917,156.714,83.189,165.44400000000002,120.014,154.238,127.663,,,121.89399999999999,116.51899999999999,89.43700000000001,118.01799999999999,123.523,128.99200000000002,183.887,126.721,232.954,129.748,78.406,127.09200000000001,224.273,107.60799999999999,208.403,109.516,193.815,103.251,108.204,115.12200000000001,148.87,147.554,86.82700000000001,159.028,190.15900000000002,155.97299999999998,256.059,153.925,66.73100000000001,134.876,89.995,132.981,214.68,142.752,118.494,145.35299999999998,92.51299999999999,140.444,105.46700000000001,175.658,131.29,172.03400000000002,92.78,180.40400000000002,230.967,179.16099999999997,194.05200000000002,162.66299999999998,113.238,160.187,109.71799999999999,168.18599999999998,98.585,164.514,143.964,166.521,46.192,191.292,251.519,141.196,171.84799999999998,56.216,201.791,150.071
520.75,2083.0,,118.946,49.888000000000005,124.685,48.415,178.437,63.093,168.11900000000003,65.843,186.93900000000002,93.365,163.61,91.874,91.764,78.132,210.31099999999998,89.919,156.716,83.277,165.334,120.001,154.276,127.645,203.713,125.551,121.838,116.385,89.385,118.059,123.598,129.118,183.886,126.68799999999999,232.888,129.74200000000002,78.493,127.073,224.247,107.646,208.422,109.49600000000001,193.813,103.185,108.242,115.221,148.86,147.586,86.802,158.97299999999998,190.101,155.946,256.068,153.933,66.752,134.909,90.005,133.007,214.62599999999998,142.746,118.47200000000001,145.339,92.553,140.488,105.825,175.947,131.255,172.028,92.819,180.305,230.97099999999998,179.16299999999998,194.081,162.629,113.228,160.194,109.715,168.178,98.38,164.88099999999997,144.208,166.67700000000002,46.173,191.135,251.44299999999998,141.151,171.826,56.147,201.74,150.1
521.0,2084.0,,118.963,49.806000000000004,124.65,48.371,178.41,63.208,167.84099999999998,65.75399999999999,186.951,93.296,163.59799999999998,91.895,91.809,78.134,210.329,90.014,156.72,83.273,165.24900000000002,120.03299999999999,154.21,127.412,203.79,125.725,121.82799999999999,116.39299999999999,89.285,118.081,123.59899999999999,129.262,183.83900000000003,126.70700000000001,233.018,129.92600000000002,78.54,127.11399999999999,224.297,107.626,208.304,109.37200000000001,193.817,103.109,108.194,115.178,148.887,147.59,86.72,159.144,190.044,155.969,256.085,153.9,66.765,134.904,90.042,133.019,214.644,142.75799999999998,118.448,145.30700000000002,92.583,140.488,106.042,175.915,131.243,172.041,92.806,180.37099999999998,230.99599999999998,179.22299999999998,194.09599999999998,162.513,113.26299999999999,160.185,109.75399999999999,168.166,98.47,164.775,144.14600000000002,166.66400000000002,45.965,191.217,251.50599999999997,141.055,171.78099999999998,55.946000000000005,201.763,150.06
521.25,2085.0,,118.939,49.623999999999995,124.676,48.43,178.168,63.292,167.817,65.717,186.99099999999999,93.292,163.52100000000002,91.89,91.73200000000001,78.002,210.354,90.046,156.667,83.274,165.197,120.068,154.24,127.515,203.727,125.89299999999999,121.82,116.476,89.21700000000001,118.09200000000001,123.584,129.14,183.808,126.70100000000001,233.03400000000002,129.984,78.631,127.09200000000001,224.25799999999998,107.6,208.304,109.413,193.72,103.196,108.11399999999999,115.057,148.908,147.55200000000002,86.87700000000001,159.164,189.99099999999999,156.023,256.08299999999997,153.819,66.805,134.856,90.213,133.157,214.662,142.737,118.48,145.34799999999998,92.59200000000001,140.546,105.97399999999999,175.822,131.23,172.00099999999998,92.81700000000001,180.49400000000003,230.959,179.263,194.042,162.549,113.245,160.205,109.527,168.055,98.363,164.845,143.983,166.40400000000002,45.993,191.294,251.47,141.14,171.85299999999998,55.715,201.83,149.935
521.5,2086.0,,118.86399999999999,49.63399999999999,124.62200000000001,48.434,178.041,63.273,167.87599999999998,65.627,187.03400000000002,93.426,163.529,91.834,91.79700000000001,78.002,210.46200000000002,90.064,156.808,83.16799999999999,165.24,120.074,154.099,127.515,203.743,125.889,121.811,116.729,89.215,118.041,123.56700000000001,129.112,183.834,126.745,233.03900000000002,130.093,78.684,127.025,224.33700000000002,107.616,208.392,109.479,193.75,103.30799999999999,108.083,115.053,148.602,147.44799999999998,86.766,159.243,189.97099999999998,155.976,256.103,153.92700000000002,66.773,134.871,90.318,133.155,214.62599999999998,142.725,118.47200000000001,145.309,92.51700000000001,140.535,106.04700000000001,175.827,131.232,172.00799999999998,92.719,180.49400000000003,230.94799999999998,179.19799999999998,194.062,162.52100000000002,113.245,160.21200000000002,109.546,168.013,98.338,164.782,144.094,166.304,46.193000000000005,191.388,251.524,140.97,171.847,55.92,201.829,149.843
521.75,2087.0,,118.79700000000001,49.628,124.63,48.486000000000004,178.285,63.206,167.856,65.631,187.019,93.40100000000001,163.531,91.84299999999999,91.757,78.05199999999999,210.44,89.92299999999999,156.724,83.175,165.28599999999997,119.99799999999999,153.998,127.531,203.73,125.819,121.84299999999999,116.54899999999999,89.084,118.03399999999999,123.62100000000001,129.058,183.827,126.786,233.09799999999998,130.16,78.714,126.98899999999999,224.27700000000002,107.615,208.362,109.398,193.766,103.321,108.09899999999999,115.104,148.686,147.417,86.736,159.14600000000002,189.953,155.989,256.119,153.868,66.717,134.74,90.25299999999999,133.166,214.645,142.755,118.57799999999999,145.255,92.465,140.537,105.943,175.77599999999998,131.274,171.987,92.68299999999999,180.551,230.945,179.25799999999998,194.095,162.509,113.21600000000001,160.233,109.89200000000001,168.172,98.26100000000001,164.817,143.759,166.03799999999998,46.083,191.386,251.61700000000002,140.746,171.833,55.965,201.804,149.817
522.0,2088.0,,118.821,49.47,124.619,48.446000000000005,178.27599999999998,63.251999999999995,167.97299999999998,65.602,187.011,93.296,163.566,91.819,91.70200000000001,77.957,210.554,89.95299999999999,156.653,83.135,165.33700000000002,120.045,153.966,127.553,,,121.728,116.868,89.04899999999999,118.007,123.633,128.96,183.813,126.744,233.148,130.236,78.792,126.939,224.235,107.62700000000001,208.328,109.40299999999999,193.796,103.398,108.035,115.18700000000001,148.46,147.205,86.76299999999999,159.226,189.981,156.001,256.097,153.921,66.75,134.597,90.374,133.165,214.639,142.751,118.676,145.244,92.494,140.514,106.515,175.96599999999998,131.22899999999998,171.957,92.631,180.605,230.924,179.25400000000002,194.192,162.563,113.26899999999999,160.22299999999998,109.932,168.19400000000002,98.23299999999999,164.75,143.81799999999998,166.14700000000002,46.075,191.467,251.56599999999997,140.983,171.833,56.108000000000004,201.78,149.79
522.25,2089.0,,118.836,49.287,124.53299999999999,48.346000000000004,178.329,63.333,167.99099999999999,65.691,186.98,93.06299999999999,163.564,91.786,91.772,78.063,210.795,89.948,156.732,83.088,165.34799999999998,120.211,153.84799999999998,127.68299999999999,,,121.81200000000001,116.889,89.01299999999999,117.977,123.666,129.054,183.81599999999997,126.72200000000001,233.648,130.817,78.929,126.831,224.15900000000002,107.60799999999999,208.287,109.406,193.797,103.506,107.971,115.059,148.36,147.221,86.77600000000001,159.231,189.99400000000003,156.088,256.10200000000003,154.004,66.689,134.56,90.36,133.19,214.645,142.753,118.795,145.225,92.516,140.558,106.405,175.81599999999997,131.17600000000002,171.93099999999998,92.581,180.64700000000002,230.954,179.127,194.227,162.53799999999998,113.26700000000001,160.203,110.071,168.14700000000002,98.238,164.80900000000003,143.884,166.232,45.809,191.452,251.388,141.089,171.908,56.013999999999996,201.863,149.77
522.5,2090.0,,118.863,49.236000000000004,124.51899999999999,48.357,178.273,63.349,168.03099999999998,65.782,186.99900000000002,93.04799999999999,163.519,91.802,91.774,78.024,210.859,89.916,156.767,83.16799999999999,165.321,120.314,153.836,127.64299999999999,,,121.68799999999999,116.913,88.97,118.015,123.671,128.85399999999998,183.799,126.64399999999999,233.273,130.41299999999998,78.914,126.794,224.077,107.58,208.25900000000001,109.31,193.81099999999998,103.525,107.898,115.01899999999999,148.553,147.377,86.738,159.311,190.019,156.08700000000002,256.099,154.093,66.666,134.613,90.34,133.148,214.601,142.766,118.804,145.254,92.514,140.593,106.24600000000001,175.798,131.244,171.919,92.609,180.637,230.947,179.252,194.21900000000002,162.549,113.245,160.219,109.94,168.113,98.20200000000001,164.752,143.781,166.09,45.791000000000004,191.385,251.50799999999998,141.05200000000002,171.967,56.021,201.704,149.835
522.75,2091.0,,118.785,49.281000000000006,124.58,48.401,178.196,63.401,168.05900000000003,65.748,187.081,92.956,163.525,91.75299999999999,91.814,78.038,210.827,89.84700000000001,156.752,83.2,165.577,120.624,154.156,127.43700000000001,,,121.73700000000001,116.905,88.84100000000001,118.024,123.70100000000001,128.9,183.75,126.527,233.188,130.281,78.952,126.801,224.08700000000002,107.54899999999999,208.29,109.34,193.77200000000002,103.494,107.84200000000001,114.931,148.474,147.327,86.865,159.355,189.981,156.06,256.073,154.09,66.638,134.531,90.274,133.107,214.521,142.778,118.79,145.276,92.527,140.594,105.944,175.757,131.20600000000002,171.968,92.54700000000001,180.69299999999998,230.91099999999997,179.36599999999999,194.16299999999998,162.55100000000002,113.28200000000001,160.209,109.734,168.14,98.073,164.985,143.804,166.00400000000002,45.831,191.39,251.43099999999998,141.189,171.85299999999998,55.911,201.87900000000002,149.737
523.0,2092.0,,118.695,49.34,124.495,48.467,178.22,63.373999999999995,167.983,65.723,186.993,93.06299999999999,163.454,91.626,91.758,78.071,210.86700000000002,89.95200000000001,156.797,83.292,165.523,120.662,154.131,127.485,,,121.696,117.04299999999999,88.887,118.04299999999999,123.73299999999999,128.884,183.737,126.625,233.21,130.244,78.96600000000001,126.764,224.03900000000002,107.494,208.27200000000002,109.351,193.75599999999997,103.486,107.84700000000001,115.03,148.63,147.433,86.92,159.34,189.963,156.014,256.074,154.129,66.646,134.721,90.33200000000001,133.084,214.53799999999998,142.778,118.79,145.268,92.556,140.59799999999998,105.669,175.47799999999998,131.205,171.959,92.579,180.768,230.895,179.457,194.19799999999998,162.611,113.26100000000001,160.235,109.31700000000001,167.817,98.038,164.863,143.911,166.14,45.70399999999999,191.305,251.325,141.3,171.862,55.731,201.81900000000002,149.79399999999998
523.25,2093.0,,118.76100000000001,49.325,124.541,48.403999999999996,178.12400000000002,63.42100000000001,167.851,65.66,186.976,93.061,163.423,91.588,91.68,78.065,210.921,89.906,156.769,83.235,165.301,120.395,154.231,127.556,,,121.67200000000001,117.022,88.94,118.096,123.751,128.84,183.66,126.57,233.29,130.444,79.006,126.805,224.049,107.464,208.31799999999998,109.292,193.734,103.492,107.851,114.97,148.491,147.399,86.867,159.434,189.99599999999998,156.06799999999998,256.024,154.096,66.642,134.556,90.319,133.065,214.544,142.773,118.807,145.293,92.54899999999999,140.6,106.355,176.0,131.21,171.922,92.65,180.493,230.83,179.55700000000002,194.237,162.618,113.25299999999999,160.226,109.352,167.774,98.111,164.61700000000002,144.78,166.588,45.755,191.416,251.386,141.327,171.78400000000002,55.665,201.81799999999998,149.719
523.5,2094.0,,118.765,49.408,124.47399999999999,48.331,178.102,63.483999999999995,167.862,65.82600000000001,186.92,93.041,163.512,91.756,91.611,78.06,210.919,89.87799999999999,156.84,83.242,165.205,120.405,154.57299999999998,127.506,203.505,124.101,121.734,116.626,89.06299999999999,118.118,123.771,128.828,183.67,126.55799999999999,233.29,130.4,79.095,126.68299999999999,224.00099999999998,107.381,208.373,109.316,193.77599999999998,103.60700000000001,107.837,115.057,148.651,147.58700000000002,86.825,159.164,189.99400000000003,156.01,256.018,154.13,66.643,134.55,90.301,133.09799999999998,214.61599999999999,142.744,118.836,145.27,92.537,140.582,105.307,175.52599999999998,131.188,171.84900000000002,92.757,180.426,230.82,179.648,194.24200000000002,162.65,113.234,160.24,109.178,167.737,98.041,164.82,144.411,166.31099999999998,45.706,191.43400000000003,251.22299999999998,141.52100000000002,171.639,55.379,201.782,149.779
523.75,2095.0,,118.697,49.478,124.449,48.424,178.118,63.406000000000006,167.923,65.921,186.918,93.035,163.484,91.601,91.676,78.064,210.983,89.939,156.904,83.228,165.217,120.43700000000001,,,203.53900000000002,123.545,121.594,116.39399999999999,89.046,118.096,123.678,128.93200000000002,183.609,126.522,233.24,130.25799999999998,79.077,126.757,223.90599999999998,107.374,208.37900000000002,109.214,193.77599999999998,103.67,107.801,114.995,148.639,147.653,86.76899999999999,159.162,190.0,156.113,255.995,154.17,66.624,134.555,90.266,133.12,214.59900000000002,142.748,118.84899999999999,145.29,92.544,140.536,105.291,175.50900000000001,131.172,171.891,92.695,180.56099999999998,230.796,179.636,194.247,162.655,113.196,160.236,109.086,167.861,97.994,165.028,144.415,166.26,45.788000000000004,191.37099999999998,251.334,141.417,171.52599999999998,54.97,201.673,149.654
524.0,2096.0,,118.568,50.684,124.435,48.463,178.118,63.492,167.864,65.96300000000001,186.859,93.148,163.464,91.491,91.566,78.115,210.942,89.999,156.833,83.316,165.21599999999998,120.449,,,203.50599999999997,123.62299999999999,121.56299999999999,116.37799999999999,89.155,118.178,123.675,128.9,183.46400000000003,126.338,233.239,130.261,78.947,126.87899999999999,223.981,107.37100000000001,208.445,109.336,193.709,103.663,107.823,115.03399999999999,148.59799999999998,147.599,86.897,159.124,189.96900000000002,156.11,256.03700000000003,154.333,66.722,134.569,90.189,133.04399999999998,214.604,142.767,118.87100000000001,145.29399999999998,92.52,140.519,105.281,175.513,131.16,171.842,92.67399999999999,180.674,230.822,179.648,194.24200000000002,162.566,113.186,160.24200000000002,109.06700000000001,167.96400000000003,97.925,165.138,144.342,166.201,45.873999999999995,191.541,251.19099999999997,141.401,171.493,54.902,,
524.25,2097.0,,118.541,50.692,124.491,48.486999999999995,178.162,63.504,167.929,65.836,186.778,93.07799999999999,163.403,91.45200000000001,91.521,78.001,210.965,89.984,156.858,83.331,165.132,120.37200000000001,,,203.519,123.376,121.60799999999999,116.402,89.03,118.079,123.61399999999999,129.001,183.351,126.333,233.16,130.094,78.97,126.875,223.95,107.34,208.50400000000002,109.234,193.635,103.67200000000001,107.845,115.068,148.319,147.356,86.736,159.058,190.011,156.167,256.006,154.317,66.64699999999999,134.619,90.245,133.082,214.614,142.76,118.861,145.278,92.545,140.534,105.374,175.40900000000002,131.196,171.793,92.655,180.69299999999998,230.81,179.709,194.217,162.629,113.234,160.27100000000002,109.024,167.95,97.838,165.226,144.28,166.137,45.715,191.75599999999997,251.192,141.386,171.382,54.821999999999996,,
524.5,2098.0,,118.51299999999999,50.527,124.492,48.53,178.25400000000002,63.50899999999999,167.915,65.86399999999999,186.78900000000002,93.12299999999999,163.431,91.38799999999999,91.684,77.945,211.025,89.96,156.832,83.346,165.101,120.42,,,203.44299999999998,123.255,121.59200000000001,116.27600000000001,89.08200000000001,118.051,123.719,129.071,183.248,126.402,233.14700000000002,130.083,79.031,126.758,223.949,107.323,208.53799999999998,109.19200000000001,193.72,103.63799999999999,107.882,115.109,148.701,147.525,86.666,159.002,190.06799999999998,156.125,255.975,154.226,66.632,134.543,90.26,133.049,214.62900000000002,142.77100000000002,118.87700000000001,145.267,92.507,140.451,105.354,175.407,131.216,171.782,92.63799999999999,180.72799999999998,230.86900000000003,179.704,194.245,162.759,113.213,160.297,109.37299999999999,168.247,97.854,165.104,144.194,166.105,45.684,191.68,251.237,141.33,171.421,54.91,,
524.75,2099.0,,118.492,50.665,124.529,48.56399999999999,178.32,63.494,167.857,65.896,186.828,93.133,163.417,91.44,91.709,77.979,210.937,90.081,156.86700000000002,83.26799999999999,165.13299999999998,120.381,,,203.533,123.162,121.821,116.635,89.098,118.02799999999999,123.734,129.02700000000002,183.343,126.416,233.18900000000002,130.111,79.133,126.726,224.041,107.229,208.525,109.20100000000001,193.615,103.62799999999999,107.88,115.14,148.69,147.556,86.65799999999999,159.1,190.112,156.203,255.955,154.088,66.637,134.41299999999998,90.31,133.05100000000002,214.655,142.751,118.993,145.23,92.491,140.438,105.45100000000001,175.516,131.208,171.805,92.65700000000001,180.713,230.84400000000002,179.75599999999997,194.165,162.78,113.29700000000001,160.254,109.39,168.11700000000002,97.82700000000001,165.114,144.168,166.108,45.614,191.709,251.27,141.202,171.373,54.95399999999999,,
525.0,2100.0,,118.49,50.912,124.50299999999999,48.626000000000005,178.386,63.588,167.84099999999998,66.02600000000001,186.829,93.03399999999999,163.35,91.339,91.774,78.055,210.882,90.00200000000001,156.748,83.17399999999999,165.095,120.339,,,203.511,123.19200000000001,121.815,116.73100000000001,89.137,118.031,123.728,128.94799999999998,183.271,126.43,233.257,130.072,79.188,126.579,224.03,107.163,208.583,109.186,193.63400000000001,103.65100000000001,107.92299999999999,115.19200000000001,148.52,147.371,86.667,159.05,190.082,156.357,256.015,154.158,66.626,134.42700000000002,90.40299999999999,133.082,214.678,142.732,118.935,145.279,92.51799999999999,140.484,105.477,175.47299999999998,131.173,171.861,92.73299999999999,180.56900000000002,230.83700000000002,179.722,194.167,162.86,113.329,160.24200000000002,109.485,168.21,97.756,165.25799999999998,144.197,166.197,45.766999999999996,191.609,251.218,141.026,171.41400000000002,54.933,201.88,149.541
525.25,2101.0,,118.542,50.827,124.458,48.676,178.387,63.808,167.80700000000002,66.06,186.912,93.119,163.386,91.35700000000001,91.824,77.988,211.024,90.008,156.719,83.33200000000001,165.115,120.34700000000001,,,203.553,123.06200000000001,121.853,116.70700000000001,89.15,118.03299999999999,123.78299999999999,128.72,183.263,126.473,233.25400000000002,130.10299999999998,79.183,126.601,224.081,107.204,208.582,109.132,193.65400000000002,103.689,107.92399999999999,115.289,148.30200000000002,147.183,86.73700000000001,159.161,190.083,156.49200000000002,255.926,154.118,66.627,134.52700000000002,90.501,133.13,214.805,142.675,118.94,145.298,92.50299999999999,140.458,105.488,175.675,131.122,171.828,92.787,180.622,230.84599999999998,179.75799999999998,194.236,162.878,113.336,160.226,110.071,168.257,97.734,165.22299999999998,144.029,166.06599999999997,45.619,191.637,251.257,141.011,171.46599999999998,54.847,201.93,149.594
525.5,2102.0,,118.53200000000001,50.855,124.43799999999999,48.699,178.399,63.897,167.872,66.055,186.92,93.25200000000001,163.38,91.35700000000001,91.689,77.899,210.93599999999998,90.068,156.72,83.303,165.128,120.31299999999999,151.091,122.49,203.55,123.31700000000001,121.88,116.67200000000001,89.094,118.02,123.70700000000001,128.773,183.25900000000001,126.525,233.26,130.14600000000002,79.143,126.506,224.148,107.281,208.581,109.213,193.61599999999999,103.656,107.914,115.30799999999999,147.95600000000002,147.178,86.787,159.121,190.08,156.543,256.0,154.143,66.649,134.327,90.476,133.148,214.88,142.641,118.955,145.261,92.51299999999999,140.465,105.869,175.73,131.14700000000002,171.81799999999998,92.76899999999999,180.671,230.78,179.81599999999997,194.262,162.869,113.29899999999999,160.22799999999998,109.475,168.355,97.77600000000001,165.11700000000002,144.031,166.09799999999998,45.535,191.53400000000002,251.236,140.934,171.47400000000002,54.858000000000004,201.923,149.565
525.75,2103.0,,118.48100000000001,50.861000000000004,124.40799999999999,48.724,178.41099999999997,63.885,167.921,66.084,186.958,93.165,163.335,91.29700000000001,91.84200000000001,77.89,210.98,89.963,156.72799999999998,83.445,165.115,120.427,154.769,127.147,203.36700000000002,123.56700000000001,121.82,116.32700000000001,88.93299999999999,117.975,123.75200000000001,128.64600000000002,183.217,126.64399999999999,233.24,130.183,79.242,126.46700000000001,224.09599999999998,107.28299999999999,208.58700000000002,109.11,193.67,103.62,107.86399999999999,115.241,147.934,147.076,86.789,158.96200000000002,190.014,156.53,255.957,154.289,66.626,134.37,90.51,133.127,214.832,142.659,119.02,145.257,92.49799999999999,140.439,105.61200000000001,175.752,131.115,171.842,92.773,180.635,230.699,179.718,194.25099999999998,162.89700000000002,113.272,160.204,110.801,168.675,97.801,165.063,144.05100000000002,166.16099999999997,45.508,191.358,251.158,140.878,171.334,54.952,201.893,149.55
526.0,2104.0,,118.609,50.68899999999999,124.443,48.678000000000004,178.38099999999997,63.858000000000004,167.91099999999997,66.051,187.00599999999997,93.182,163.305,91.251,91.73299999999999,78.065,210.915,89.941,156.713,83.516,165.24599999999998,120.546,154.701,127.117,203.41,123.693,121.943,116.389,88.87700000000001,117.959,123.719,128.686,183.22099999999998,126.62700000000001,233.285,130.175,79.19800000000001,126.425,224.125,107.338,208.579,109.18,193.62,103.734,107.844,115.18299999999999,147.915,147.124,86.715,159.181,189.977,156.88299999999998,255.96400000000003,154.334,66.669,134.33700000000002,90.462,133.093,214.825,142.649,119.001,145.256,92.551,140.491,105.47200000000001,175.743,131.143,171.77,92.852,180.571,230.69099999999997,179.75400000000002,194.25,163.083,113.321,160.168,110.811,168.97099999999998,97.786,165.05,143.975,166.101,45.425,191.232,251.192,140.85299999999998,171.407,54.792,201.734,149.585
526.25,2105.0,,118.589,50.657,124.419,48.74,178.312,63.833999999999996,167.91,66.098,186.862,93.234,163.359,91.28,91.71799999999999,78.119,211.02599999999998,89.95100000000001,156.695,83.522,165.097,120.405,154.753,127.197,203.49200000000002,123.354,121.764,116.412,88.914,117.96600000000001,123.62100000000001,128.727,183.11700000000002,126.66,233.25799999999998,130.14600000000002,79.185,126.48899999999999,224.10299999999998,107.353,208.637,109.25,193.59900000000002,103.734,107.84100000000001,115.177,147.875,147.13,86.709,159.226,189.889,156.89,255.96599999999998,154.349,66.704,134.2,90.62700000000001,133.14700000000002,214.822,142.61700000000002,119.01100000000001,145.29,92.572,140.497,105.488,175.762,131.16899999999998,171.829,92.897,180.382,230.707,179.785,194.269,163.04,113.352,160.154,110.921,169.176,97.78200000000001,165.09400000000002,143.97799999999998,166.162,45.547,191.158,251.127,141.032,171.487,54.878,201.825,149.605
526.5,2106.0,,118.63799999999999,50.71,124.37899999999999,48.766999999999996,178.28099999999998,63.917,167.86900000000003,66.115,186.82299999999998,93.306,163.385,91.36,91.835,78.277,210.923,89.99799999999999,156.61,83.43299999999999,165.166,120.538,,,203.49900000000002,123.36200000000001,121.62200000000001,116.492,89.044,117.976,123.64200000000001,128.864,183.169,126.75,233.275,130.124,79.148,126.542,224.27200000000002,107.527,208.703,109.335,193.581,103.773,107.822,115.189,147.85399999999998,147.167,86.711,159.17,189.919,156.966,255.83700000000002,154.257,66.715,134.113,90.675,133.122,214.77700000000002,142.62,118.96,145.38299999999998,92.561,140.49,105.728,175.84400000000002,131.168,171.775,92.883,180.47299999999998,230.771,179.84599999999998,194.285,162.958,113.336,160.185,111.09299999999999,168.96,97.75200000000001,165.157,143.935,166.162,45.652,191.048,251.267,140.485,171.365,54.98,201.803,149.6
