TimesH,Frame,NoMissing,8,8,27,27,32,32,35,35,39,39,41,41,48,48,50,50,52,52,54,54,56,56,60,60,61,61,66,66,67,67,79,79,81,81,83,83,96,96,104,104,110,110,115,115,127,127,137,137,141,141,149,149,152,152,153,153,154,154,156,156,157,157,159,159,168,168,174,174,180,180,197,197,198,198,209,209,221,221,227,227,231,231,237,237,240,240,241,241,242,242,327,327,392,392,424,424
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
389.0,1556.0,,187.597,55.632,83.84,110.525,249.34099999999998,112.46,113.383,115.417,217.239,95.20700000000001,99.167,93.986,81.69,102.36200000000001,178.917,105.124,72.715,102.581,138.18,80.404,187.898,79.75399999999999,198.058,82.927,106.685,82.40299999999999,229.46900000000002,91.016,200.645,90.01700000000001,197.363,73.527,114.895,79.244,95.18,78.76899999999999,43.523,154.252,224.864,142.041,42.748999999999995,143.071,196.32299999999998,132.124,52.113,139.115,232.455,118.98700000000001,89.154,122.46799999999999,261.30400000000003,178.824,90.779,182.263,58.301,181.61599999999999,74.165,184.822,212.938,183.595,185.864,182.743,121.072,187.386,70.10600000000001,172.44,179.385,179.127,49.306000000000004,164.988,88.458,155.224,173.81,159.578,90.585,162.40200000000002,124.956,202.857,187.115,206.577,248.851,186.50599999999997,99.321,190.891,108.455,194.91400000000002,188.40099999999998,193.618,52.974,194.09599999999998,,,,,,
389.25,1557.0,,187.582,55.64,83.81700000000001,110.48299999999999,249.329,112.447,113.54700000000001,115.49700000000001,217.22099999999998,95.225,99.088,93.99700000000001,81.61399999999999,102.31299999999999,179.045,105.165,72.709,102.55,138.261,80.39699999999999,187.887,79.755,198.09799999999998,82.89200000000001,106.693,82.425,229.47299999999998,90.977,200.608,90.03399999999999,197.39,73.542,114.932,79.207,95.13600000000001,78.77199999999999,43.533,154.257,224.857,142.064,42.758,143.055,196.37900000000002,132.071,52.07899999999999,139.025,232.329,118.70200000000001,89.181,122.428,261.283,178.863,90.787,182.27599999999998,58.214,181.673,74.149,184.80900000000003,212.916,183.53400000000002,185.824,182.755,121.16,187.304,70.127,172.454,179.37599999999998,179.139,49.308,165.013,88.40799999999999,155.191,173.793,159.577,90.62200000000001,162.476,124.932,202.80599999999998,187.111,206.582,248.855,186.495,99.335,190.894,108.45200000000001,194.945,188.34400000000002,193.72099999999998,52.926,194.142,,,,,,
389.5,1558.0,,187.551,55.606,83.838,110.399,249.333,112.426,113.697,115.448,217.24400000000003,95.251,99.15,93.98200000000001,81.53399999999999,102.295,179.15900000000002,105.171,72.661,102.52799999999999,138.36,80.292,187.891,79.76,198.097,82.887,106.679,82.385,229.498,90.958,200.57299999999998,90.045,197.38400000000001,73.558,114.956,79.218,95.162,78.723,43.513000000000005,154.261,224.842,142.064,42.802,143.059,196.419,132.091,52.059,139.032,232.542,118.803,89.226,122.525,261.349,178.868,90.801,182.208,58.216,181.761,74.164,184.78,212.96200000000002,183.449,185.824,182.71099999999998,121.184,187.301,70.156,172.43400000000003,179.50599999999997,179.176,49.293,165.019,88.43,155.15200000000002,173.762,159.57399999999998,90.647,162.472,124.91799999999999,202.815,187.118,206.56900000000002,248.872,186.505,99.34899999999999,190.873,108.441,195.07299999999998,188.36599999999999,193.597,52.905,194.15,186.18900000000002,160.917,,,,
389.75,1559.0,,187.579,55.601000000000006,83.85799999999999,110.43299999999999,249.31,112.43,113.786,115.49799999999999,217.237,95.23,99.103,93.971,81.521,102.292,178.875,105.06299999999999,72.646,102.505,138.392,80.322,187.87900000000002,79.77600000000001,198.08900000000003,82.90700000000001,106.662,82.338,229.47,90.95299999999999,200.537,90.054,197.331,73.586,114.885,79.249,95.12799999999999,78.691,43.513000000000005,154.263,224.868,142.084,42.827,143.023,196.43200000000002,132.06799999999998,52.035,139.006,232.487,118.85,89.162,122.551,261.372,178.815,90.838,182.14,58.256,181.757,74.152,184.755,212.95,183.523,185.821,182.761,121.23,187.345,70.152,172.447,179.50400000000002,179.179,49.256,164.99599999999998,88.43299999999999,155.18200000000002,173.75,159.636,90.6,162.533,124.94,202.782,187.111,206.56400000000002,248.862,186.498,99.338,190.89,108.425,195.14700000000002,188.4,193.593,52.885,194.167,186.226,161.129,,,,
390.0,1560.0,,187.55900000000003,55.611999999999995,83.821,110.329,249.267,112.427,113.494,115.305,217.174,95.24799999999999,99.083,93.98899999999999,81.506,102.25399999999999,178.674,105.044,72.633,102.45100000000001,138.433,80.351,187.855,79.804,198.082,82.887,106.663,82.319,229.454,90.94200000000001,200.601,90.04299999999999,197.30599999999998,73.61399999999999,114.87200000000001,79.281,95.09899999999999,78.652,43.518,154.282,224.86900000000003,142.07299999999998,42.858000000000004,143.045,196.423,132.056,52.04,139.006,232.437,118.76299999999999,89.21799999999999,122.529,261.382,178.74,90.83,182.269,58.27,181.71400000000003,74.142,184.72799999999998,213.00900000000001,183.468,185.877,182.83599999999998,121.257,187.332,70.118,172.438,179.53799999999998,179.16400000000002,49.261,165.025,88.363,155.116,173.71599999999998,159.643,90.62100000000001,162.495,124.88799999999999,202.785,187.132,206.563,248.89,186.49200000000002,99.329,190.86900000000003,108.443,195.24,188.41299999999998,193.64,52.873000000000005,194.174,186.16400000000002,161.254,,,,
390.25,1561.0,,187.537,55.601000000000006,83.837,110.34899999999999,249.294,112.432,113.38799999999999,115.23100000000001,217.15400000000002,95.235,99.03,94.025,81.498,102.238,178.68099999999998,105.005,72.64,102.445,138.55100000000002,80.176,187.84799999999998,79.835,198.08900000000003,82.89299999999999,106.678,82.31299999999999,229.44400000000002,90.959,200.611,90.056,197.291,73.622,114.95700000000001,79.283,95.073,78.679,43.507,154.265,224.863,142.053,42.799,143.064,196.497,131.983,52.001999999999995,138.968,232.364,118.912,89.185,122.50399999999999,261.394,178.80900000000003,90.815,182.37,58.206,181.713,74.152,184.65900000000002,212.989,183.35,185.895,182.908,121.294,187.27700000000002,70.155,172.40900000000002,179.665,179.142,49.211000000000006,165.07,88.38,155.083,173.72099999999998,159.69,90.603,162.536,124.93700000000001,202.863,187.136,206.56099999999998,248.882,186.45,99.29299999999999,190.88299999999998,108.443,195.22400000000002,188.53900000000002,193.296,52.854,194.15,186.113,161.191,,,,
390.5,1562.0,,187.623,55.621,83.795,110.258,249.335,112.42399999999999,113.51299999999999,115.29,217.171,95.227,98.98899999999999,94.044,81.453,102.195,178.69,105.01299999999999,72.654,102.417,138.435,80.317,187.84599999999998,79.813,198.09,82.85600000000001,106.663,82.285,229.472,90.946,200.62,90.054,197.298,73.627,115.024,79.301,95.031,78.684,43.501999999999995,154.304,224.87099999999998,142.05200000000002,42.792,143.078,196.56,131.991,52.041000000000004,138.97899999999998,232.377,118.789,89.148,122.463,261.413,178.717,90.735,182.528,58.216,181.63299999999998,74.125,184.639,212.93599999999998,183.34400000000002,185.905,182.907,121.37899999999999,187.265,70.11,172.399,179.726,179.109,49.299,164.99599999999998,88.37700000000001,155.097,173.755,159.69899999999998,90.568,162.483,124.935,202.903,187.13099999999997,206.56400000000002,248.918,186.412,99.31,190.872,108.48100000000001,195.268,188.495,193.72099999999998,52.856,194.15099999999998,186.015,160.822,,,,
390.75,1563.0,,187.673,55.638999999999996,83.81700000000001,110.29700000000001,249.31599999999997,112.43700000000001,113.494,115.31200000000001,217.15400000000002,95.206,98.93799999999999,94.095,81.454,102.234,178.81400000000002,105.12100000000001,72.62,102.42200000000001,138.541,80.196,187.86900000000003,79.80199999999999,198.09599999999998,82.861,106.667,82.30799999999999,229.46,90.97,200.59799999999998,90.074,197.298,73.615,114.988,79.29,95.064,78.69,43.51,154.256,224.89700000000002,142.055,42.869,143.088,196.592,131.954,52.041000000000004,138.959,232.467,118.538,89.167,122.499,261.42900000000003,178.71200000000002,90.68,182.595,58.099,181.69099999999997,74.135,184.648,212.975,183.40900000000002,185.878,182.94299999999998,121.35600000000001,187.38299999999998,70.176,172.41,179.71200000000002,179.112,49.316,164.968,88.336,155.144,173.72400000000002,159.733,90.584,162.489,124.948,202.90099999999998,187.15,206.56099999999998,248.942,186.362,99.28399999999999,190.87900000000002,108.53,195.293,188.525,193.668,52.833,194.187,186.03900000000002,160.835,,,,
391.0,1564.0,,187.635,55.6,83.796,110.265,249.31900000000002,112.428,113.637,115.184,217.138,95.20200000000001,98.973,94.101,81.487,102.25,178.968,105.209,72.567,102.446,138.569,80.14,187.87,79.798,198.095,82.859,106.681,82.32799999999999,229.47299999999998,90.973,200.575,90.074,197.303,73.641,115.021,79.296,95.111,78.689,43.541000000000004,154.225,224.896,142.035,42.942,143.059,196.68200000000002,131.97799999999998,52.04600000000001,138.924,232.52700000000002,118.37100000000001,89.20100000000001,122.48,261.329,178.755,90.719,182.671,58.033,181.622,74.134,184.623,212.91400000000002,183.40200000000002,185.864,183.02200000000002,121.37700000000001,187.37599999999998,70.194,172.37900000000002,179.71599999999998,179.077,49.38399999999999,164.93900000000002,88.272,155.184,173.578,159.739,90.601,162.524,124.95,202.857,187.148,206.55900000000003,248.955,186.328,99.29700000000001,190.893,108.48299999999999,195.255,188.49599999999998,193.592,52.845,194.141,186.162,160.85399999999998,,,,
391.25,1565.0,,187.646,55.638000000000005,83.772,110.245,249.31900000000002,112.42200000000001,113.49700000000001,114.94,217.158,95.195,98.885,94.135,81.494,102.24700000000001,179.097,105.23899999999999,72.594,102.43299999999999,138.546,80.13600000000001,187.877,79.824,198.09900000000002,82.845,106.684,82.344,229.476,90.92,200.521,90.04700000000001,197.291,73.649,115.016,79.324,95.125,78.702,43.56100000000001,154.22799999999998,224.90900000000002,142.013,42.975,143.096,196.639,132.003,52.049,138.946,232.403,118.243,89.17299999999999,122.49,261.313,178.80900000000003,90.721,182.642,58.086000000000006,181.72099999999998,74.087,184.595,212.885,183.37099999999998,185.877,182.985,121.40100000000001,187.423,70.167,172.392,179.676,179.08,49.348,164.93,88.315,155.059,173.582,159.767,90.598,162.485,124.98100000000001,202.928,187.143,206.542,248.93599999999998,186.357,99.333,190.908,108.495,195.22799999999998,188.572,193.657,52.882,194.106,186.12900000000002,160.75,,,,
391.5,1566.0,,187.63,55.63399999999999,83.825,110.319,249.31599999999997,112.43,113.48299999999999,115.03399999999999,217.165,95.196,98.73700000000001,94.15100000000001,81.42399999999999,102.251,179.158,105.225,72.617,102.445,138.529,80.138,187.885,79.819,198.102,82.82600000000001,106.706,82.381,229.48,90.906,200.523,90.027,197.30700000000002,73.672,115.046,79.327,95.18700000000001,78.737,43.568000000000005,154.204,224.923,142.00799999999998,42.98,143.088,196.59799999999998,132.025,52.08,138.983,232.73,118.454,89.184,122.5,261.309,178.81599999999997,90.736,182.71,58.117,181.757,74.07600000000001,184.579,212.825,183.43900000000002,185.83700000000002,183.03900000000002,121.384,187.36599999999999,70.187,172.351,179.766,179.079,49.29,164.946,88.305,155.05,173.61599999999999,159.74200000000002,90.667,162.524,124.95200000000001,202.99,187.14700000000002,206.533,248.956,186.299,99.32700000000001,190.903,108.59100000000001,194.945,188.632,193.574,52.845,194.15599999999998,186.101,160.661,,,,
391.75,1567.0,,187.613,55.599,83.84200000000001,110.416,249.33700000000002,112.469,113.031,114.961,217.187,95.17,98.76799999999999,94.139,81.432,102.31700000000001,179.218,105.223,72.639,102.441,138.611,80.09100000000001,187.886,79.836,198.09400000000002,82.83,106.706,82.396,229.484,90.899,200.485,90.01,197.308,73.669,115.023,79.336,95.186,78.808,43.611000000000004,154.18200000000002,224.94400000000002,142.013,42.952,143.075,196.574,132.02100000000002,52.092,139.018,232.842,118.15700000000001,89.10799999999999,122.54700000000001,261.39099999999996,178.815,90.711,182.773,58.097,181.77700000000002,74.055,184.572,212.75099999999998,183.59599999999998,185.76,183.076,121.382,187.37599999999998,70.154,172.34900000000002,179.709,179.085,49.243,164.959,88.257,154.96200000000002,173.648,159.738,90.619,162.481,124.993,202.896,187.136,206.515,248.965,186.308,99.335,190.91,108.696,194.99200000000002,188.678,193.41299999999998,52.843,194.15400000000002,186.06799999999998,160.72,,,,
392.0,1568.0,,187.687,55.56399999999999,83.85600000000001,110.417,249.329,112.47,113.03,115.12,217.199,95.17299999999999,98.662,94.13799999999999,81.402,102.37,179.14700000000002,105.24700000000001,72.661,102.48100000000001,138.611,80.108,187.878,79.833,198.109,82.78200000000001,106.711,82.333,229.46400000000003,90.88,200.49900000000002,90.02799999999999,197.28599999999997,73.679,115.086,79.33800000000001,95.199,78.794,43.641000000000005,154.168,224.965,142.019,42.961999999999996,143.10399999999998,196.643,131.983,52.147,139.082,232.774,118.39200000000001,89.081,122.53,261.392,178.834,90.76100000000001,182.696,58.096000000000004,181.778,74.082,184.533,212.842,183.357,185.769,183.06599999999997,121.55,187.215,70.204,172.355,179.768,179.092,49.126000000000005,164.998,88.35700000000001,154.959,173.63400000000001,159.75,90.62,162.45,124.959,202.87099999999998,187.12900000000002,206.507,248.97099999999998,186.329,99.322,190.905,108.61200000000001,194.921,188.636,193.313,52.828,194.204,186.02599999999998,160.648,,,,
392.25,1569.0,,187.722,55.593,83.84,110.48200000000001,249.34099999999998,112.461,113.681,114.81,217.185,95.137,98.59899999999999,94.12899999999999,81.38,102.286,179.02900000000002,105.20299999999999,72.643,102.459,138.642,80.102,187.90099999999998,79.82300000000001,198.12599999999998,82.751,106.69200000000001,82.287,229.43900000000002,90.90100000000001,200.578,90.041,197.324,73.667,115.01,79.398,95.226,78.82300000000001,43.668,154.175,224.99200000000002,142.056,42.946999999999996,143.085,196.668,132.05200000000002,52.193999999999996,139.154,232.69099999999997,118.319,89.07700000000001,122.485,261.362,178.803,90.788,182.61700000000002,58.101000000000006,181.761,74.077,184.519,212.81799999999998,183.49599999999998,185.769,183.071,121.54899999999999,187.292,70.204,172.345,179.77200000000002,179.093,49.055,165.002,88.307,154.954,173.61,159.746,90.596,162.53799999999998,124.999,202.851,187.139,206.511,248.98,186.317,99.306,190.905,108.632,195.02700000000002,188.635,193.282,52.82899999999999,194.301,186.014,160.644,,,,
392.5,1570.0,,187.72400000000002,55.64,83.896,110.641,249.32299999999998,112.478,113.913,114.777,217.202,95.124,98.541,94.163,81.438,102.325,178.99400000000003,105.238,72.638,102.43799999999999,138.621,80.105,187.91400000000002,79.805,198.11,82.74700000000001,106.69,82.26100000000001,229.437,90.87100000000001,200.62099999999998,90.042,197.315,73.67,114.986,79.42399999999999,95.21799999999999,78.811,43.668,154.15200000000002,224.97799999999998,142.037,42.948,143.03,196.59900000000002,132.14700000000002,52.221000000000004,139.178,232.805,118.586,89.104,122.48899999999999,261.32,178.79,90.736,182.68,58.056999999999995,181.71099999999998,74.048,184.475,212.795,183.72400000000002,185.832,182.947,121.675,187.06099999999998,70.172,172.343,179.703,179.108,49.106,165.042,88.26100000000001,154.99,173.61700000000002,159.756,90.575,162.459,125.0,202.93400000000003,187.149,206.505,248.997,186.287,99.309,190.916,108.564,195.28799999999998,188.646,193.2,52.801,194.27,186.088,160.792,,,,
392.75,1571.0,,187.80900000000003,55.646,83.958,110.72399999999999,249.31400000000002,112.465,114.006,114.689,217.22299999999998,95.12799999999999,98.58,94.148,81.42,102.289,178.93900000000002,105.15,72.613,102.43,138.701,80.00399999999999,187.92,79.779,198.107,82.713,106.70200000000001,82.26799999999999,229.44799999999998,90.88799999999999,200.50099999999998,90.014,197.34400000000002,73.697,114.971,79.47399999999999,95.238,78.827,43.64,154.185,224.99599999999998,142.056,42.9,143.003,196.562,132.16299999999998,52.211000000000006,139.22,232.923,118.811,89.071,122.476,261.222,178.72400000000002,90.745,182.53900000000002,58.118,181.644,74.07300000000001,184.40599999999998,212.69,183.959,185.733,183.046,121.686,187.204,70.209,172.37099999999998,179.66400000000002,179.18400000000003,49.133,164.993,88.25200000000001,154.964,173.643,159.769,90.647,162.458,124.99700000000001,202.77900000000002,187.15099999999998,206.502,248.99200000000002,186.28799999999998,99.323,190.892,108.508,195.395,188.655,193.16,52.824,194.18,186.07,160.846,,,,
393.0,1572.0,,187.843,55.659,83.914,110.75399999999999,249.325,112.44,114.03399999999999,114.416,217.24099999999999,95.145,98.45299999999999,94.245,81.438,102.316,178.735,105.07600000000001,72.61,102.43,138.67700000000002,80.07,187.91,79.79,198.09400000000002,82.72,106.70700000000001,82.23,229.476,90.874,200.437,90.001,197.36599999999999,73.686,115.012,79.507,95.206,78.875,43.648,154.151,224.995,142.05200000000002,42.935,142.989,196.59799999999998,132.118,52.217,139.23,232.908,118.506,89.084,122.44200000000001,261.209,178.755,90.71700000000001,182.673,58.077,181.68200000000002,74.068,184.4,212.745,183.912,185.767,182.882,121.684,187.21900000000002,70.22,172.37599999999998,179.66299999999998,179.205,49.093999999999994,164.96200000000002,88.281,154.987,173.62900000000002,159.762,90.70200000000001,162.481,125.01100000000001,202.898,187.135,206.49200000000002,248.995,186.266,99.315,190.89700000000002,108.64399999999999,195.363,188.722,193.05,52.831,194.287,186.018,160.811,,,,
393.25,1573.0,,187.797,55.663000000000004,83.90899999999999,110.84700000000001,249.321,112.461,113.954,114.51100000000001,217.233,95.177,98.439,94.26,81.55,102.324,178.86599999999999,105.12799999999999,72.66,102.40799999999999,138.681,80.1,187.892,79.804,198.136,82.75299999999999,106.68700000000001,82.145,229.42700000000002,90.87700000000001,200.403,90.04700000000001,197.365,73.722,115.021,79.57,95.22,78.88,43.652,154.156,224.96599999999998,142.06,42.93600000000001,143.0,196.554,132.216,52.196999999999996,139.17600000000002,232.859,118.257,89.04299999999999,122.50299999999999,261.217,178.795,90.67299999999999,182.687,58.018,181.657,74.07600000000001,184.398,212.77,183.912,185.707,182.953,121.649,187.146,70.22800000000001,172.37900000000002,179.58599999999998,179.136,49.055,165.0,88.329,155.065,173.65099999999998,159.71,90.743,162.487,125.027,202.915,187.118,206.497,248.986,186.27,99.277,190.865,108.634,195.321,188.75400000000002,192.96099999999998,52.74100000000001,194.347,185.99599999999998,160.873,,,,
393.5,1574.0,,187.886,55.607,83.833,110.792,249.317,112.49700000000001,113.94200000000001,114.59899999999999,217.27900000000002,95.177,98.448,94.195,81.507,102.304,178.796,105.184,72.657,102.434,138.657,80.17699999999999,187.889,79.801,198.097,82.76,106.699,82.18799999999999,229.429,90.84,200.31799999999998,90.071,197.345,73.715,115.119,79.546,95.22399999999999,78.929,43.648999999999994,154.17600000000002,224.965,142.08700000000002,42.92100000000001,143.041,196.554,132.202,52.163000000000004,139.111,232.877,118.54899999999999,89.12,122.50299999999999,261.143,178.766,90.64,182.78599999999997,57.955,181.608,74.059,184.33,212.764,183.93,185.726,182.988,121.661,187.19299999999998,70.251,172.38299999999998,179.601,179.045,49.036,164.97,88.42200000000001,155.102,173.63299999999998,159.692,90.82,162.457,125.041,202.954,187.137,206.49,248.993,186.25799999999998,99.302,190.868,108.61200000000001,195.4,188.793,192.89700000000002,52.821000000000005,194.11700000000002,185.864,160.613,,,,
393.75,1575.0,,187.838,55.586999999999996,83.87899999999999,110.829,249.31,112.501,113.694,114.73100000000001,217.275,95.177,98.426,94.2,81.523,102.221,178.87,105.22,72.62100000000001,102.454,138.67,80.178,187.89700000000002,79.796,198.12,82.74799999999999,106.70200000000001,82.178,229.412,90.833,200.283,90.105,197.332,73.723,115.117,79.616,95.17399999999999,78.905,43.668,154.17600000000002,225.019,142.106,42.901,143.048,196.543,132.166,52.099,139.066,232.692,118.38600000000001,89.14299999999999,122.40799999999999,261.07599999999996,178.856,90.63799999999999,182.926,57.919,181.595,74.039,184.265,212.794,184.12400000000002,185.68400000000003,182.96,121.655,187.208,70.247,172.403,179.703,179.03,49.04600000000001,165.016,88.48100000000001,155.164,173.648,159.661,90.766,162.507,125.008,202.956,187.139,206.495,248.979,186.298,99.31200000000001,190.886,108.59200000000001,195.40099999999998,188.827,192.892,52.77,194.19799999999998,185.78599999999997,160.61700000000002,,,,
394.0,1576.0,,187.854,55.597,83.851,110.809,249.312,112.51100000000001,113.65100000000001,114.693,217.28,95.189,98.37799999999999,94.22200000000001,81.54899999999999,102.213,179.03099999999998,105.15899999999999,72.624,102.464,138.637,80.10300000000001,187.88099999999997,79.807,198.144,82.75399999999999,106.729,82.16,229.4,90.818,200.232,90.096,197.34599999999998,73.733,115.155,79.69,95.194,78.919,43.683,154.184,225.053,142.121,42.913999999999994,143.036,196.533,132.202,52.13,139.092,232.669,118.439,89.09200000000001,122.431,261.147,178.828,90.62799999999999,182.90200000000002,57.931000000000004,181.688,74.047,184.278,212.891,183.892,185.62599999999998,183.21,121.73,187.18,70.252,172.425,179.675,179.05700000000002,48.989,164.993,88.54,155.155,173.658,159.691,90.756,162.65,124.999,202.928,187.15599999999998,206.49599999999998,248.957,186.305,99.285,190.891,108.559,195.68200000000002,188.805,192.78900000000002,52.777,194.2,185.77700000000002,160.596,,,,
394.25,1577.0,,187.84900000000002,55.595,83.82799999999999,110.70100000000001,249.28400000000002,112.50200000000001,113.72,114.537,217.248,95.171,98.367,94.26899999999999,81.569,102.17,178.96599999999998,105.165,72.616,102.475,138.62,80.09899999999999,187.87599999999998,79.78699999999999,198.196,82.77799999999999,106.723,82.206,229.391,90.815,200.267,90.07600000000001,197.32299999999998,73.73,115.041,79.749,95.18700000000001,78.88,43.69,154.18200000000002,225.023,142.105,42.894,143.025,196.53400000000002,132.209,52.105,139.065,232.33599999999998,118.28200000000001,89.125,122.421,261.255,178.90900000000002,90.676,182.87099999999998,57.961999999999996,181.718,74.062,184.282,212.933,183.812,185.63099999999997,183.102,121.779,187.106,70.241,172.392,179.699,179.05200000000002,49.003,164.984,88.412,155.148,173.646,159.74,90.76,162.59,124.98700000000001,202.86900000000003,187.135,206.485,248.98,186.298,99.29899999999999,190.899,108.539,195.567,188.75599999999997,192.688,52.736999999999995,194.31099999999998,185.85299999999998,160.783,,,,
394.5,1578.0,,187.89,55.553999999999995,83.839,110.758,249.324,112.516,113.616,114.70299999999999,217.25799999999998,95.179,98.37100000000001,94.264,81.535,102.225,178.993,105.18700000000001,72.602,102.49600000000001,138.613,80.036,187.843,79.803,198.231,82.789,106.71700000000001,82.25200000000001,229.418,90.811,200.298,90.05,197.271,73.709,115.052,79.752,95.199,78.867,43.653999999999996,154.201,224.993,142.095,42.863,142.982,196.56400000000002,132.164,52.086999999999996,139.034,232.06900000000002,118.211,89.015,122.544,261.29200000000003,179.014,90.64299999999999,182.856,57.934,181.61599999999999,74.068,184.27,212.972,183.767,185.64700000000002,183.035,121.82799999999999,187.08700000000002,70.21,172.393,179.68,179.071,48.92100000000001,165.01,88.427,155.22799999999998,173.679,159.735,90.676,162.583,124.97200000000001,202.857,187.141,206.48,248.99599999999998,186.28900000000002,99.29700000000001,190.885,108.509,195.637,188.706,192.842,52.748999999999995,194.28099999999998,185.834,160.847,,,,
394.75,1579.0,,187.812,55.534,83.83,110.765,249.33900000000003,112.525,113.39299999999999,114.67299999999999,217.227,95.156,98.34200000000001,94.288,81.485,102.23700000000001,178.825,105.051,72.577,102.542,138.579,80.012,187.834,79.807,198.313,82.774,106.70700000000001,82.243,229.412,90.867,200.31900000000002,90.07600000000001,197.285,73.74,115.01700000000001,79.793,95.169,78.865,43.663999999999994,154.2,224.96099999999998,142.091,42.885,142.996,196.56400000000002,132.168,52.078,138.987,232.14700000000002,118.14299999999999,89.01899999999999,122.57600000000001,261.236,178.953,90.66799999999999,182.829,57.958,181.646,74.072,184.28900000000002,213.078,183.475,185.66099999999997,182.907,121.882,187.013,70.24600000000001,172.40200000000002,179.73,179.107,48.956,165.03799999999998,88.48899999999999,155.266,173.67,159.707,90.652,162.52700000000002,124.992,202.834,187.14,206.493,248.99599999999998,186.28099999999998,99.257,190.903,108.499,195.572,188.64,192.8,52.692,194.28799999999998,185.775,160.828,,,,
395.0,1580.0,,187.86,55.578,83.789,110.807,249.34799999999998,112.538,113.214,114.751,217.21200000000002,95.15799999999999,98.242,94.329,81.637,102.26299999999999,178.981,105.09299999999999,72.567,102.59,138.52700000000002,79.987,187.84599999999998,79.795,198.31,82.78399999999999,106.684,82.279,229.40099999999998,90.861,200.293,90.059,197.285,73.768,115.04700000000001,79.783,95.16799999999999,78.844,43.626999999999995,154.217,224.99,142.03799999999998,42.88399999999999,143.018,196.505,132.18200000000002,52.083999999999996,139.006,232.02200000000002,118.26799999999999,89.007,122.61200000000001,261.198,178.96900000000002,90.693,182.85,57.986999999999995,181.627,74.069,184.24900000000002,212.976,183.90400000000002,185.706,182.831,121.854,187.00900000000001,70.264,172.41099999999997,179.685,179.114,48.961999999999996,165.03900000000002,88.499,155.28799999999998,173.613,159.686,90.69,162.513,124.99799999999999,203.012,187.15,206.49,248.986,186.315,99.301,190.90599999999998,108.515,195.46900000000002,188.74099999999999,193.046,52.56,194.479,185.80700000000002,161.079,160.852,110.585,,
