TimesH,Frame,NoMissing,4,4,18,18,99,99,100,100,103,103,106,106,122,122,134,134,137,137,138,138,139,139,150,150,152,152,159,159,161,161,163,163,166,166,170,170,175,175,177,177,185,185,187,187,192,192,195,195,207,207,239,239,242,242,253,253,263,263,268,268,269,269,279,279,280,280,282,282,291,291,688,688,773,773,871,871,972,972,1189,1189,1291,1291,1655,1655,1656,1656,1832,1832,2096,2096
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
490.0,1960.0,,216.003,60.193000000000005,191.91299999999998,51.059,131.25,129.05700000000002,161.27100000000002,129.093,139.264,127.584,246.19,116.727,77.415,109.889,218.458,109.632,199.231,102.995,276.07599999999996,102.77600000000001,129.36,99.54700000000001,184.513,96.775,213.253,94.646,116.414,97.208,75.212,98.395,89.935,97.605,249.817,87.022,109.756,85.07700000000001,84.35799999999999,92.04700000000001,110.038,90.86399999999999,170.55200000000002,80.414,108.344,77.396,88.37299999999999,84.21799999999999,177.537,76.801,260.95599999999996,76.574,110.044,162.19799999999998,85.796,156.971,43.137,151.417,71.809,152.608,282.156,144.335,121.485,145.275,212.078,145.968,238.581,145.4,54.148,146.89700000000002,42.297,137.095,198.445,78.197,223.97099999999998,142.07,195.419,34.178000000000004,134.547,87.021,171.71900000000002,86.583,223.65099999999998,68.454,249.018,125.927,120.86200000000001,129.316,130.391,113.13,117.36,105.027
490.25,1961.0,,215.987,60.193000000000005,191.925,51.019,131.237,129.063,161.269,129.08700000000002,139.164,127.51899999999999,246.18099999999998,116.775,77.419,109.82799999999999,218.22799999999998,109.57,199.253,103.0,276.01099999999997,102.806,129.28799999999998,99.6,184.551,96.74799999999999,213.24900000000002,94.749,116.414,97.13799999999999,75.24,98.404,89.868,97.54700000000001,249.685,86.70700000000001,109.694,85.119,84.314,92.085,110.06,90.934,170.541,80.438,108.40299999999999,77.395,88.382,84.26700000000001,177.546,76.854,260.97900000000004,76.542,110.316,162.058,85.84700000000001,156.925,43.11600000000001,151.445,71.984,152.656,282.048,144.251,121.42299999999999,145.4,212.02599999999998,145.937,238.66400000000002,145.381,54.135,147.016,42.24,137.086,198.46,78.26,224.27,142.09799999999998,195.452,34.163000000000004,134.555,86.939,171.732,86.632,223.628,68.45,249.005,125.919,120.837,129.315,130.589,112.975,117.354,105.012
490.5,1962.0,,215.90900000000002,60.157,191.918,50.968999999999994,131.218,129.035,161.315,129.13,139.141,127.52799999999999,246.175,116.62700000000001,77.404,109.92399999999999,218.132,109.596,199.203,103.031,276.01599999999996,102.95299999999999,129.369,99.49799999999999,184.62900000000002,96.755,213.301,94.575,116.391,97.115,75.212,98.4,89.874,97.615,249.71099999999998,86.571,109.78200000000001,85.17,84.323,92.04299999999999,110.072,90.906,170.507,80.39399999999999,108.402,77.5,88.322,84.199,177.46,76.83,261.041,76.521,110.219,162.076,85.855,156.939,43.202,151.514,72.04,152.864,282.092,144.243,121.43299999999999,145.441,212.05900000000003,145.95600000000002,238.42,145.204,54.192,147.025,42.233000000000004,137.053,198.481,78.307,224.55200000000002,142.249,195.41099999999997,34.204,134.599,86.88,171.737,86.277,223.65,68.413,249.08599999999998,125.73299999999999,120.91,129.446,130.515,112.992,117.36,105.01100000000001
490.75,1963.0,,215.858,60.227,191.87,50.926,131.211,128.955,161.349,129.093,139.22299999999998,127.662,246.169,116.609,77.406,109.993,218.06400000000002,109.527,199.16299999999998,103.04700000000001,276.015,102.936,129.264,99.69200000000001,184.696,96.624,213.356,94.48299999999999,116.34,97.13600000000001,75.227,98.434,89.89,97.61,249.72799999999998,86.635,109.743,85.052,84.323,91.962,110.13600000000001,90.824,170.468,80.297,108.37899999999999,77.482,88.34100000000001,84.204,177.428,76.778,261.062,76.527,110.809,162.134,85.876,156.995,43.288000000000004,151.519,72.08800000000001,152.733,282.094,144.286,121.322,145.47299999999998,212.092,145.91,238.435,145.217,54.181999999999995,147.004,42.196999999999996,137.035,198.46,78.34100000000001,224.373,141.97799999999998,195.41099999999997,34.219,134.649,86.82,171.65,86.495,223.648,68.4,249.138,125.663,120.876,129.384,130.21,113.071,117.334,104.98100000000001
491.0,1964.0,,215.75599999999997,60.412,191.917,50.957,131.188,128.939,161.325,129.091,139.208,127.73899999999999,246.324,116.598,77.382,110.069,218.243,109.568,199.149,103.065,276.05,102.876,129.208,99.69200000000001,184.747,96.613,213.42700000000002,94.454,116.374,97.14299999999999,75.234,98.421,89.87100000000001,97.662,249.739,86.81,109.71600000000001,85.016,84.35,91.946,110.139,90.853,170.481,80.30199999999999,108.43299999999999,77.355,88.35,84.191,177.44400000000002,76.807,261.075,76.47800000000001,110.025,162.04399999999998,85.855,157.037,43.242,151.497,72.023,152.855,282.138,144.285,121.18799999999999,145.442,212.102,145.891,238.385,145.265,54.11600000000001,146.959,42.19,137.042,198.46099999999998,78.298,224.43900000000002,142.042,195.453,34.254,134.645,86.796,171.56599999999997,86.566,223.665,68.381,249.166,125.633,120.79700000000001,129.42,130.313,112.897,117.31299999999999,104.98299999999999
491.25,1965.0,,215.50400000000002,60.352,191.918,50.92100000000001,131.202,128.923,161.326,129.07,139.136,127.79,246.217,116.51100000000001,77.352,110.101,218.101,109.491,199.14700000000002,103.06200000000001,276.091,102.73899999999999,129.106,99.84700000000001,184.667,96.667,213.38099999999997,94.515,116.387,97.148,75.238,98.43700000000001,89.89299999999999,97.664,249.743,86.706,109.712,85.09299999999999,84.37,91.92200000000001,110.229,90.829,170.46599999999998,80.278,108.41,77.373,88.319,84.161,177.43599999999998,76.783,261.138,76.544,,,85.82,157.02200000000002,43.286,151.457,72.116,152.701,282.082,144.29399999999998,121.23299999999999,145.52100000000002,212.08,145.808,238.30200000000002,145.29399999999998,54.092,146.959,42.166000000000004,137.049,198.447,78.308,224.36900000000003,141.994,195.523,34.279,134.64700000000002,86.74600000000001,171.604,86.624,223.69799999999998,68.372,249.213,125.686,120.815,129.445,130.384,112.90899999999999,117.337,104.906
491.5,1966.0,,215.71900000000002,60.443999999999996,191.921,50.923,131.194,128.871,161.329,129.07,139.231,127.71700000000001,246.051,116.041,77.313,110.204,217.87099999999998,109.411,199.107,103.085,276.095,103.01,129.099,99.929,184.558,96.721,213.424,94.325,116.43299999999999,97.18299999999999,75.21300000000001,98.406,89.87799999999999,97.669,249.68,86.537,109.758,85.119,84.315,91.93299999999999,110.266,90.79,170.498,80.357,108.397,77.41199999999999,88.294,84.156,177.453,76.75399999999999,261.306,76.531,,,85.791,157.032,43.24100000000001,151.401,72.233,152.759,282.014,144.21,121.191,145.44799999999998,212.06099999999998,145.95600000000002,238.285,145.231,54.049,146.967,42.196999999999996,137.05200000000002,198.47099999999998,78.29899999999999,224.331,141.945,195.55,34.346,134.65200000000002,86.76700000000001,171.558,86.62100000000001,223.72099999999998,68.374,249.19799999999998,125.65299999999999,120.887,129.482,130.185,113.059,117.27600000000001,104.92200000000001
491.75,1967.0,,,,191.91,50.922,131.241,128.937,161.403,129.036,139.297,127.819,246.03400000000002,116.17399999999999,77.321,110.26,218.016,109.416,199.115,103.096,276.073,102.85,129.141,99.887,184.52900000000002,96.79899999999999,213.519,94.251,116.39399999999999,97.193,75.249,98.40899999999999,89.82700000000001,97.62899999999999,249.71400000000003,86.73100000000001,109.927,85.031,84.306,91.945,110.296,90.80799999999999,170.486,80.275,108.416,77.48,88.318,84.25399999999999,177.43099999999998,76.773,261.22,76.663,,,85.809,156.994,43.327,151.495,72.37,153.071,281.913,144.238,121.286,145.393,211.885,146.105,238.31099999999998,145.236,53.98,146.986,42.236999999999995,137.08,198.433,78.313,224.399,142.141,195.59099999999998,34.372,134.68200000000002,86.742,171.533,86.60799999999999,223.74599999999998,68.368,249.19299999999998,125.546,120.931,129.445,130.247,112.98299999999999,117.346,104.90299999999999
492.0,1968.0,,,,191.938,50.957,131.224,128.851,161.379,129.013,139.372,127.863,245.985,115.84100000000001,77.30199999999999,110.397,217.707,109.29700000000001,199.082,103.06299999999999,276.182,102.90100000000001,129.225,99.82600000000001,184.679,96.78,213.649,94.52799999999999,116.43299999999999,97.23299999999999,75.267,98.40700000000001,89.835,97.58200000000001,249.692,86.654,109.932,85.065,84.256,91.973,110.29,90.825,170.49900000000002,80.286,108.301,77.471,88.315,84.227,177.378,76.85,261.498,76.673,,,85.764,156.97799999999998,43.317,151.536,72.407,152.764,281.87,144.19799999999998,121.21600000000001,145.336,211.87900000000002,146.207,238.19,145.266,54.021,147.007,42.244,137.054,198.424,78.309,224.636,141.754,195.53099999999998,34.361,134.701,86.743,171.52700000000002,86.604,223.73,68.4,249.233,125.573,120.78299999999999,129.32,130.33700000000002,112.929,117.436,104.904
492.25,1969.0,,,,191.93400000000003,50.948,131.207,128.87,161.366,129.037,139.30700000000002,127.87700000000001,246.02,116.14200000000001,77.295,110.311,217.68200000000002,109.35799999999999,199.11,103.071,276.17400000000004,102.773,129.144,99.891,184.622,96.82700000000001,213.467,94.37299999999999,116.45200000000001,97.19,75.274,98.429,89.865,97.64200000000001,249.713,86.574,109.85700000000001,85.137,84.285,91.93299999999999,110.295,90.775,170.5,80.282,108.402,77.372,88.29799999999999,84.20700000000001,177.377,76.859,261.514,76.637,,,85.755,157.05,43.23,151.50799999999998,72.35600000000001,152.672,281.87,144.115,121.311,145.452,211.859,146.244,238.274,145.286,53.966,147.012,42.238,137.062,198.417,78.313,224.482,142.118,195.489,34.305,134.71,86.766,171.47299999999998,86.611,223.762,68.40899999999999,249.22099999999998,125.65899999999999,120.991,129.279,130.315,112.93799999999999,117.455,104.928
492.5,1970.0,,,,192.007,50.93600000000001,131.213,128.868,161.341,129.112,139.251,127.88799999999999,246.074,116.414,77.376,110.257,217.732,109.33,199.128,103.035,276.39,102.949,129.151,99.87899999999999,184.601,96.814,213.295,94.208,116.50399999999999,97.27,75.336,98.435,89.89299999999999,97.605,249.65,86.53299999999999,109.895,85.146,84.311,91.941,110.29799999999999,90.73700000000001,170.53599999999997,80.263,108.41799999999999,77.378,88.26299999999999,84.198,177.385,76.807,261.473,76.702,,,85.78200000000001,157.02700000000002,43.19,151.47,72.29899999999999,152.951,281.801,144.064,121.38600000000001,145.385,211.86700000000002,146.291,238.253,145.317,53.961999999999996,147.007,42.23,137.075,198.43900000000002,78.235,224.80700000000002,142.142,195.363,34.23,134.745,86.76,171.43,86.60600000000001,223.732,68.44800000000001,249.28099999999998,125.569,121.04299999999999,129.388,130.319,112.929,117.508,104.927
492.75,1971.0,,,,191.952,50.887,131.186,128.91899999999998,161.458,129.04,139.086,127.84299999999999,246.044,116.359,77.398,110.241,217.59599999999998,109.29899999999999,199.085,103.04899999999999,276.482,103.256,129.112,99.867,184.828,96.71600000000001,213.415,94.266,116.443,97.336,75.361,98.444,89.958,97.624,249.63400000000001,86.61399999999999,109.94,85.054,84.29299999999999,91.926,110.338,90.729,170.525,80.166,108.29899999999999,77.354,88.333,84.242,177.362,76.822,261.421,76.705,,,85.859,157.125,43.398999999999994,151.517,72.416,153.371,281.895,144.161,121.186,145.409,211.916,146.32299999999998,238.261,145.328,53.963,146.963,42.25899999999999,137.075,198.457,78.277,224.475,141.925,195.41299999999998,34.204,134.685,86.805,171.49400000000003,86.689,223.738,68.457,249.29,125.723,120.985,129.319,130.28799999999998,112.979,117.477,104.97200000000001
493.0,1972.0,,,,191.899,50.868,131.20600000000002,128.936,161.373,129.092,139.025,127.824,246.074,116.303,77.435,110.33,217.69299999999998,109.306,199.10299999999998,103.06,276.409,103.02600000000001,129.128,99.85700000000001,184.673,96.777,213.354,94.318,116.376,97.34700000000001,75.317,98.431,90.02,97.652,249.688,86.375,109.991,85.13600000000001,84.32799999999999,91.93299999999999,110.374,90.654,170.512,80.132,108.42399999999999,77.433,88.348,84.277,177.34799999999998,76.831,261.535,76.743,,,85.96600000000001,157.125,43.328,151.543,72.328,153.292,281.883,144.155,121.119,145.39600000000002,211.91099999999997,146.227,238.283,145.312,53.934,146.991,42.295,137.089,198.44099999999997,78.247,224.581,141.912,195.46,34.179,134.66899999999998,86.79899999999999,171.433,86.696,223.731,68.473,249.253,125.78299999999999,121.135,129.298,130.345,112.956,117.484,104.98200000000001
493.25,1973.0,,,,191.842,50.839,131.226,128.94299999999998,161.49200000000002,129.095,139.02200000000002,127.853,246.097,116.057,77.457,110.238,217.84400000000002,109.404,199.06900000000002,103.069,276.58799999999997,103.279,129.07399999999998,99.839,184.74,96.676,213.47299999999998,94.535,116.383,97.305,75.337,98.456,90.11200000000001,97.70299999999999,249.695,86.338,110.03299999999999,85.131,84.31,91.882,110.37299999999999,90.65299999999999,170.513,80.123,108.41799999999999,77.42699999999999,88.28399999999999,84.235,177.335,76.934,261.54,76.722,,,85.979,157.102,43.313,151.57299999999998,72.367,153.511,281.96299999999997,144.226,121.15299999999999,145.451,211.97799999999998,146.19799999999998,238.294,145.325,53.978,147.054,42.254,137.069,198.428,78.29899999999999,224.636,141.735,195.393,34.163000000000004,134.645,86.837,171.38099999999997,86.76799999999999,223.726,68.468,249.175,125.789,121.18799999999999,129.3,130.365,112.971,117.595,104.984
493.5,1974.0,,,,191.905,50.894,131.236,128.975,161.533,129.07299999999998,138.852,127.875,246.074,116.126,77.446,110.19,217.69099999999997,109.31299999999999,199.067,103.095,276.54400000000004,103.20100000000001,129.079,99.829,184.90099999999998,96.586,213.33599999999998,94.579,116.419,97.303,75.34100000000001,98.40299999999999,90.162,97.706,249.683,86.37299999999999,110.042,85.15299999999999,84.32799999999999,91.819,110.40299999999999,90.602,170.46400000000003,80.07,108.459,77.455,88.27,84.255,177.28799999999998,76.846,261.582,76.7,,,86.00200000000001,157.094,43.268,151.495,72.372,153.679,281.91700000000003,144.221,121.06299999999999,145.446,211.976,146.219,238.261,145.336,53.946000000000005,146.997,42.258,137.043,198.452,78.389,224.801,141.96200000000002,195.274,34.173,134.679,86.759,171.292,86.75299999999999,223.725,68.475,249.16299999999998,125.727,121.39299999999999,129.40200000000002,130.267,113.073,117.50200000000001,105.006
493.75,1975.0,,,,191.923,50.894,131.244,128.987,161.513,129.111,138.91899999999998,127.882,246.135,116.09299999999999,77.488,110.19200000000001,217.88099999999997,109.412,199.075,103.111,276.586,103.68299999999999,129.058,99.846,184.801,96.635,213.218,94.49,116.39200000000001,97.323,75.368,98.404,90.23200000000001,97.74799999999999,249.606,86.18299999999999,109.931,85.21,84.314,91.853,110.63,90.40100000000001,170.472,80.08800000000001,108.50399999999999,77.539,88.27,84.26,177.261,76.834,261.577,76.691,,,86.024,157.107,43.273999999999994,151.537,72.498,153.571,281.927,144.19799999999998,121.227,145.464,211.995,146.183,238.33,145.268,53.982,146.976,42.256,137.05100000000002,198.43599999999998,78.375,224.893,141.988,195.30900000000003,34.233000000000004,134.701,86.68799999999999,171.22099999999998,86.775,223.72799999999998,68.485,249.19299999999998,125.928,121.45700000000001,129.377,130.27700000000002,113.167,117.492,104.964
494.0,1976.0,,,,192.02599999999998,50.95399999999999,131.273,128.986,161.495,129.111,139.02,127.91,246.095,116.305,77.473,110.23299999999999,217.89,109.461,199.065,103.079,276.54200000000003,103.789,129.13,99.85799999999999,184.87099999999998,96.664,213.248,94.61,116.32799999999999,97.335,75.337,98.40700000000001,90.134,97.69,249.595,86.71700000000001,109.823,85.211,84.321,91.80799999999999,110.624,90.405,170.44299999999998,80.064,108.458,77.51899999999999,88.303,84.305,177.24400000000003,76.85300000000001,261.474,76.642,,,86.07600000000001,157.18200000000002,43.299,151.532,72.673,153.578,281.91200000000003,144.175,121.208,145.54399999999998,211.977,146.138,238.326,145.25799999999998,54.0,147.001,42.239,137.063,198.44,78.398,224.44299999999998,141.708,195.27200000000002,34.183,134.657,86.66,171.18599999999998,86.745,223.72299999999998,68.476,249.187,125.93700000000001,121.551,129.33100000000002,130.262,113.11200000000001,117.471,104.97200000000001
494.25,1977.0,,215.584,60.651,192.017,50.961000000000006,131.281,129.034,161.403,129.17,138.961,127.93299999999999,246.07299999999998,116.215,77.482,110.17200000000001,218.081,109.529,199.048,103.07700000000001,276.351,103.654,129.18200000000002,99.926,184.775,96.84700000000001,213.44299999999998,94.615,116.307,97.287,75.29899999999999,98.40899999999999,90.084,97.71799999999999,249.672,86.669,109.929,85.179,84.384,91.725,110.693,90.338,170.428,80.078,108.46799999999999,77.468,88.26899999999999,84.274,177.295,76.88600000000001,261.497,76.536,,,86.12100000000001,157.192,43.291000000000004,151.54,73.91199999999999,155.71200000000002,281.895,144.192,121.23200000000001,145.563,211.963,146.123,238.362,145.275,54.044,147.02700000000002,42.215,137.017,198.422,78.385,224.843,141.97,195.343,34.195,134.678,86.74,171.19299999999998,86.786,223.74,68.48100000000001,249.11599999999999,125.971,121.654,129.345,130.314,113.098,117.363,104.99
494.5,1978.0,,215.628,60.766999999999996,192.077,50.968999999999994,131.303,129.033,161.446,129.172,139.024,128.02200000000002,246.072,116.039,77.51899999999999,110.09899999999999,217.864,109.46,199.03,103.081,276.351,103.98700000000001,129.149,99.913,184.72799999999998,96.881,213.55,94.58,116.29899999999999,97.25,75.265,98.42200000000001,90.07,97.694,249.63,86.935,110.00399999999999,85.148,84.36399999999999,91.721,110.728,90.262,170.39,80.063,108.48700000000001,77.406,88.22399999999999,84.286,177.231,76.81,261.498,76.607,,,86.115,157.172,43.277,151.53799999999998,73.949,155.94799999999998,281.909,144.219,121.439,145.662,211.987,146.171,238.40900000000002,145.254,54.04,147.018,42.235,137.034,198.44400000000002,78.384,224.46,141.72,195.354,34.232,134.656,86.762,171.171,86.869,223.752,68.509,249.187,126.041,121.759,129.4,130.358,113.105,117.45,105.01899999999999
494.75,1979.0,,215.671,60.733000000000004,192.06799999999998,50.965,131.343,129.033,161.393,129.236,139.017,127.994,246.105,116.005,77.577,110.096,217.60299999999998,109.339,199.053,103.061,276.395,104.005,129.238,99.915,184.71099999999998,96.97399999999999,213.541,94.626,116.366,97.184,75.202,98.411,90.109,97.713,249.59099999999998,86.34200000000001,109.963,85.115,84.285,91.743,110.73899999999999,90.243,170.36700000000002,80.077,108.486,77.523,88.17200000000001,84.25299999999999,177.206,76.757,261.465,76.579,,,86.154,157.071,43.247,151.609,73.814,155.622,282.0,144.292,121.44200000000001,145.685,211.96400000000003,146.184,238.329,145.314,54.038999999999994,147.07,42.228,137.075,198.419,78.434,224.46099999999998,141.458,195.362,34.205,134.575,86.759,171.092,86.81700000000001,223.731,68.497,249.196,126.074,121.594,129.487,130.306,113.116,117.47,105.051
495.0,1980.0,,215.553,60.708999999999996,192.028,50.971000000000004,131.35299999999998,128.942,161.404,129.172,139.1,128.02200000000002,246.114,115.824,77.538,110.095,217.68599999999998,109.416,199.09900000000002,103.038,276.342,104.052,129.208,99.95700000000001,184.72799999999998,96.94,,,116.354,97.24799999999999,75.19800000000001,98.4,90.156,97.74,249.62099999999998,86.617,109.969,85.167,84.24799999999999,91.742,110.76700000000001,90.28399999999999,170.391,80.119,108.25299999999999,77.572,88.17200000000001,84.264,177.16099999999997,76.706,261.49,76.56,,,86.169,157.078,43.27,151.585,73.982,155.798,282.07599999999996,144.343,121.43299999999999,145.709,211.99400000000003,146.14700000000002,238.357,145.401,54.071000000000005,147.286,42.225,137.083,198.43,78.38,224.678,141.506,195.375,34.219,134.612,86.66799999999999,171.123,86.87700000000001,223.69,68.507,249.25,125.99,121.507,129.472,130.35399999999998,113.095,117.48899999999999,105.061
495.25,1981.0,,215.52599999999998,60.668,192.101,50.982,131.349,128.944,161.334,129.13,139.154,128.02700000000002,246.125,115.87200000000001,77.57600000000001,110.068,217.903,109.458,199.065,103.039,276.163,104.031,129.207,99.917,184.74900000000002,96.87100000000001,213.575,94.16,116.32700000000001,97.215,75.203,98.421,90.212,97.795,249.671,86.508,110.02600000000001,85.15,84.208,91.78399999999999,110.74,90.29899999999999,170.31099999999998,80.07600000000001,108.31200000000001,77.514,88.145,84.28,177.112,76.639,261.564,76.687,,,86.15799999999999,157.113,43.25899999999999,151.67,73.821,155.863,282.097,144.281,121.59200000000001,145.735,212.062,146.168,238.41400000000002,145.394,54.175,147.468,42.224,137.067,198.42,78.477,224.66,141.345,195.44400000000002,34.238,134.65200000000002,86.68700000000001,171.085,86.882,223.69299999999998,68.494,249.261,126.111,121.615,129.49,130.297,113.066,117.537,105.069
495.5,1982.0,,215.42,60.675,192.11900000000003,50.965,131.333,128.929,161.38,129.09,139.118,128.071,246.203,115.79799999999999,77.543,110.04,217.701,109.39299999999999,199.058,103.009,276.119,103.876,129.237,99.801,184.671,96.839,213.278,93.795,116.37899999999999,97.12899999999999,75.215,98.443,90.189,97.764,249.675,86.73100000000001,110.029,85.12899999999999,84.219,91.805,110.693,90.31200000000001,170.32,80.079,108.335,77.52199999999999,88.105,84.271,177.088,76.673,261.528,76.652,,,86.133,157.072,43.31100000000001,151.745,73.721,156.035,282.02299999999997,144.188,121.54700000000001,145.67600000000002,212.065,146.091,238.394,145.393,54.111999999999995,147.569,42.236999999999995,137.095,198.38400000000001,78.46300000000001,224.87599999999998,141.329,195.454,34.201,134.586,86.663,171.021,86.863,223.72299999999998,68.544,249.31900000000002,126.162,121.575,129.405,130.27100000000002,113.131,117.553,105.04
495.75,1983.0,,215.52700000000002,60.86,192.05200000000002,50.949,131.357,128.965,161.44299999999998,129.141,139.077,128.095,246.16099999999997,115.65,77.624,110.00299999999999,217.766,109.417,199.002,102.99799999999999,276.124,103.875,129.284,99.758,184.51,96.95700000000001,213.033,93.781,116.415,97.15299999999999,75.173,98.43,90.12200000000001,97.708,249.56099999999998,86.137,110.04,85.073,84.244,91.80799999999999,110.759,90.285,170.333,80.15,108.06200000000001,77.638,88.083,84.27,177.093,76.624,261.543,76.612,,,86.176,157.142,43.288999999999994,151.753,,,282.086,144.222,121.721,145.671,212.06900000000002,146.118,238.36,145.4,54.137,147.605,42.239,137.076,198.30700000000002,78.512,225.33700000000002,141.329,195.49,34.171,134.558,86.68799999999999,171.037,86.969,223.75,68.53699999999999,249.265,126.189,121.663,129.325,130.259,113.06,117.53,105.095
496.0,1984.0,,215.304,60.684,192.11900000000003,50.93899999999999,131.33700000000002,128.997,161.399,129.064,139.062,128.095,246.19099999999997,115.743,77.64399999999999,110.04799999999999,217.795,109.46700000000001,199.062,102.96799999999999,276.115,103.70700000000001,129.313,99.836,184.43200000000002,96.96,213.07,93.963,116.397,97.12200000000001,75.182,98.38,90.08,97.677,249.571,86.197,110.03,85.057,84.211,91.839,110.641,90.40100000000001,170.283,80.128,108.084,77.53399999999999,87.984,84.225,177.097,76.648,261.503,76.611,,,86.105,157.181,43.303000000000004,151.778,,,282.178,144.343,121.426,145.707,212.03,146.156,238.269,145.526,54.193999999999996,147.65200000000002,42.216,137.113,198.377,78.51,225.58599999999998,141.30700000000002,195.445,34.165,134.553,86.691,171.139,86.98700000000001,223.74400000000003,68.57600000000001,249.275,126.206,121.634,129.28799999999998,130.327,113.02600000000001,117.587,105.045
496.25,1985.0,,215.342,60.655,192.07299999999998,50.893,131.328,129.009,161.33700000000002,129.099,138.91299999999998,128.059,246.144,115.704,77.682,110.036,217.77,109.383,199.04,102.973,276.043,104.012,129.46200000000002,99.75399999999999,184.451,96.95100000000001,213.05599999999998,93.899,116.37,97.161,75.131,98.383,90.061,97.681,249.63,86.066,110.057,85.11399999999999,84.25299999999999,91.852,110.53,90.41799999999999,170.299,80.104,108.01299999999999,77.669,87.97399999999999,84.204,177.11,76.707,261.498,76.557,,,86.066,157.32299999999998,43.33,151.754,,,281.98,144.211,121.374,145.72,212.02599999999998,146.02,238.335,145.536,54.196000000000005,147.601,42.218,137.11,198.362,78.482,225.63,141.299,195.396,34.133,134.62,86.686,171.142,86.916,223.71400000000003,68.575,249.18900000000002,126.415,121.765,129.225,130.338,112.976,117.64,105.012
496.5,1986.0,,215.62900000000002,60.808,192.1,50.93,131.352,128.987,161.406,129.089,138.924,128.126,246.25099999999998,115.70200000000001,77.707,110.022,217.82,109.384,199.044,102.932,275.92900000000003,104.16799999999999,129.61700000000002,99.656,184.43,96.95700000000001,212.91400000000002,93.75399999999999,116.385,97.182,75.1,98.39299999999999,90.072,97.697,249.49900000000002,85.603,110.039,85.103,84.22399999999999,91.897,110.506,90.458,170.28400000000002,80.112,108.065,77.65899999999999,87.994,84.25399999999999,177.084,76.71600000000001,261.525,76.688,,,86.09100000000001,157.28,43.312,151.806,,,281.928,144.203,121.488,145.65,212.062,146.067,238.236,145.605,54.25,147.595,42.283,137.149,198.37599999999998,78.542,225.641,141.056,195.403,34.116,134.668,86.70700000000001,171.17,86.916,223.68900000000002,68.551,249.102,126.514,121.73,129.253,130.269,112.988,117.65899999999999,105.00200000000001
496.75,1987.0,,215.555,60.763000000000005,192.088,50.928999999999995,131.328,128.989,161.405,129.09,138.872,128.096,246.234,115.822,77.676,110.08200000000001,217.93,109.37899999999999,199.079,102.88600000000001,276.048,103.65,129.595,99.619,184.50900000000001,96.861,212.916,93.852,116.43799999999999,97.189,75.086,98.36,90.111,97.68700000000001,249.507,85.395,110.06299999999999,85.125,84.242,91.977,110.51299999999999,90.465,170.292,80.116,108.064,77.688,88.01,84.25299999999999,177.09099999999998,76.765,261.472,76.721,,,86.085,157.174,43.277,151.8,,,281.905,144.16899999999998,121.322,145.645,212.077,146.05,238.173,145.612,54.218,147.68200000000002,42.251000000000005,137.131,198.33,78.514,225.553,140.929,195.424,34.102,134.632,86.765,171.077,86.86399999999999,223.708,68.577,249.085,126.661,121.723,129.257,130.314,112.96700000000001,117.611,104.994
497.0,1988.0,,215.63299999999998,60.82899999999999,192.144,50.941,131.32299999999998,129.012,161.405,129.066,138.887,128.167,246.13400000000001,115.95200000000001,77.686,110.09100000000001,217.821,109.36,199.085,102.891,275.921,104.25200000000001,129.467,99.73899999999999,184.523,96.631,212.864,93.80799999999999,116.471,97.104,75.086,98.354,90.16799999999999,97.76100000000001,249.512,85.515,110.06700000000001,85.102,84.243,91.95299999999999,110.575,90.359,170.31,80.085,108.051,77.649,88.012,84.251,177.11,76.609,261.454,76.711,,,86.13,157.178,43.356,151.754,,,281.866,144.08700000000002,121.382,145.54,212.09900000000002,146.065,238.105,145.779,54.283,147.57,42.263999999999996,137.16,198.305,78.512,225.608,140.85299999999998,195.511,34.11,134.637,86.815,171.05700000000002,86.89200000000001,223.768,68.587,249.055,126.74799999999999,121.706,129.252,130.261,112.96600000000001,117.65700000000001,104.971
497.25,1989.0,,,,192.21900000000002,50.922,131.306,128.95600000000002,161.394,129.17700000000002,138.846,128.137,246.142,115.955,77.655,110.01,217.69400000000002,109.415,199.11900000000003,102.86200000000001,275.888,104.00399999999999,129.493,99.68,,,212.639,93.77,116.428,97.156,75.112,98.363,90.163,97.764,249.517,85.734,110.038,85.171,84.227,92.02799999999999,110.601,90.29,170.342,80.053,108.094,77.646,88.041,84.29299999999999,177.102,76.635,261.35900000000004,76.69,,,86.064,157.166,43.328,151.755,,,281.818,144.065,121.26799999999999,145.545,212.16,146.04399999999998,238.00400000000002,145.914,54.29,147.62,42.235,137.16299999999998,198.275,78.50399999999999,225.514,140.615,195.44299999999998,34.162,134.613,86.804,171.005,86.88600000000001,223.757,68.602,249.13099999999997,126.736,121.662,129.226,130.305,112.87299999999999,117.602,104.965
