TimesH,Frame,NoMissing,2,2,9,9,10,10,15,15,19,19,21,21,24,24,26,26,27,27,34,34,35,35,38,38,39,39,42,42,48,48,50,50,51,51,57,57,68,68,69,69,70,70,71,71,73,73,75,75,79,79,80,80,82,82,88,88,89,89,99,99,106,106,108,108,112,112,114,114,120,120,122,122,123,123,125,125,126,126,130,130,131,131,134,134,141,141,144,144,145,145,146,146,147,147,154,154,158,158,160,160,163,163,165,165,166,166,167,167,176,176,181,181,184,184,186,186,192,192,194,194,201,201,202,202,205,205,210,210,218,218,225,225,227,227,233,233,234,234,236,236,242,242,245,245,341,341,370,370,374,374,382,382,391,391,393,393,398,398,399,399,401,401,404,404,412,412,414,414,654,654,716,716,831,831,1264,1264,1269,1269,1440,1440,1737,1737,1743,1743
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
485.5,1942.0,,261.186,75.904,191.359,81.256,209.662,79.32,,,218.351,67.222,100.369,72.377,227.792,72.831,143.205,69.45,193.047,72.811,133.13,89.06299999999999,139.683,85.789,121.86,89.195,188.423,90.947,238.96900000000002,90.462,246.15400000000002,84.501,220.982,82.335,147.164,80.12100000000001,210.605,86.286,241.144,97.84700000000001,90.1,101.89399999999999,221.787,103.353,236.261,103.564,111.667,106.46700000000001,213.232,103.90799999999999,219.888,95.78299999999999,84.37899999999999,95.65700000000001,192.687,95.49700000000001,107.65100000000001,99.73,128.81,102.81700000000001,95.853,115.085,243.081,115.265,120.111,117.734,92.10700000000001,109.045,199.517,106.555,217.15,111.277,144.233,109.932,228.025,107.51100000000001,214.705,123.74799999999999,224.55900000000003,123.588,91.661,128.768,195.666,122.79700000000001,109.387,132.306,147.062,120.999,138.505,123.649,208.985,117.087,78.343,121.225,101.76799999999999,121.242,71.836,122.821,127.882,140.002,97.524,137.066,216.253,135.885,116.383,142.388,188.05900000000003,139.205,210.31400000000002,137.239,144.243,133.657,103.667,135.514,137.30200000000002,135.398,212.92700000000002,145.47899999999998,222.778,143.946,126.977,155.278,200.345,148.748,141.393,144.17600000000002,105.10700000000001,144.687,91.07600000000001,148.67600000000002,106.095,164.213,112.766,166.96099999999998,222.942,159.134,205.017,154.64600000000002,186.252,153.876,100.704,155.86,138.888,158.582,118.396,158.745,96.402,39.492,217.97799999999998,54.461999999999996,191.322,52.733999999999995,108.719,42.135,251.93099999999998,62.435,225.96200000000002,56.496,105.76799999999999,67.76100000000001,271.574,66.65,,,120.311,63.678999999999995,89.766,60.543,262.469,60.591,194.562,110.988,106.975,60.178999999999995,202.68900000000002,94.072,299.849,149.395,114.696,73.252,213.048,70.649,186.81599999999997,144.684,107.434,156.917
485.75,1943.0,,261.282,75.97,191.329,81.29899999999999,209.62,79.285,,,218.326,67.20100000000001,100.384,72.377,227.812,72.807,143.153,69.36,193.093,72.78,133.11700000000002,89.054,139.688,85.822,121.838,89.184,188.419,90.87899999999999,238.976,90.431,245.915,84.348,220.933,82.333,147.116,80.266,210.59400000000002,86.285,241.144,97.824,90.02600000000001,101.94200000000001,221.801,103.33200000000001,236.25900000000001,103.54,111.69200000000001,106.45200000000001,213.24,103.89,219.887,95.78299999999999,84.32,95.63799999999999,192.794,95.611,107.641,99.71,128.783,102.884,95.971,115.07700000000001,243.084,115.23200000000001,120.15299999999999,117.618,92.12799999999999,108.99700000000001,200.0,106.0,217.15,111.29,144.234,110.101,228.058,107.521,214.752,123.682,224.546,123.54299999999999,91.69200000000001,128.805,195.71099999999998,122.884,109.411,132.275,147.053,120.984,138.506,123.645,209.02599999999998,117.046,78.35,121.199,101.803,121.213,71.832,122.84899999999999,127.92299999999999,139.946,97.361,136.989,216.206,135.8,116.296,142.421,188.05900000000003,139.197,210.275,137.22,144.237,133.668,103.604,135.44899999999998,137.334,135.371,212.949,145.498,222.77,143.96,126.969,155.293,200.34400000000002,148.763,141.374,144.148,105.083,144.695,91.09,148.686,106.04899999999999,164.268,112.729,166.919,222.985,159.17700000000002,205.00799999999998,154.624,186.262,153.868,100.645,155.898,138.845,158.555,118.397,158.72799999999998,96.391,39.546,218.03,54.505,191.18599999999998,52.863,108.883,42.096000000000004,252.111,62.653,225.983,56.513999999999996,105.73899999999999,67.758,271.518,66.593,,,120.3,63.718999999999994,89.729,60.48,262.52099999999996,60.614,194.50099999999998,110.98299999999999,106.99600000000001,60.193000000000005,202.662,94.096,299.815,149.543,114.71,73.221,213.084,70.618,186.863,144.71,107.42,156.905
486.0,1944.0,,261.356,76.038,191.467,81.36399999999999,209.62400000000002,79.26899999999999,,,218.389,67.273,100.37,72.39699999999999,227.838,72.832,143.15,69.449,193.111,72.781,133.082,89.065,139.63299999999998,85.822,121.83,89.16,188.457,90.915,239.017,90.49700000000001,246.28,84.56200000000001,220.93099999999998,82.304,147.219,80.625,210.60299999999998,86.302,241.12900000000002,97.818,90.05,101.943,221.80599999999998,103.345,236.235,103.52600000000001,111.656,106.45299999999999,213.24200000000002,103.887,219.916,95.73899999999999,84.374,95.64,192.94799999999998,95.53,107.648,99.74700000000001,128.774,102.914,95.569,115.445,243.06599999999997,115.245,120.10799999999999,117.564,92.045,109.037,199.574,106.507,217.137,111.29799999999999,144.202,110.068,228.05,107.49799999999999,214.78400000000002,123.652,224.541,123.575,91.741,128.876,195.68900000000002,122.887,109.39299999999999,132.27100000000002,147.083,120.958,138.482,123.68799999999999,209.00799999999998,117.03200000000001,78.333,121.225,101.835,121.238,71.834,122.84,127.89200000000001,139.934,97.42299999999999,136.933,216.237,135.808,116.249,142.439,188.081,139.218,210.266,137.274,144.22299999999998,133.691,103.56,135.482,137.591,135.205,213.06599999999997,145.44899999999998,222.75099999999998,143.94299999999998,126.961,155.306,200.357,148.868,141.434,144.131,105.06700000000001,144.72,91.197,148.664,106.03,164.30700000000002,112.775,166.888,222.94099999999997,159.19899999999998,205.00599999999997,154.637,186.28400000000002,153.887,100.708,155.888,138.836,158.61700000000002,118.44200000000001,158.74,96.42399999999999,39.467,218.016,54.562,191.25,52.89,108.92200000000001,42.11600000000001,252.106,62.738,226.02700000000002,56.486000000000004,105.73200000000001,67.759,271.54,66.592,,,120.249,63.667,89.79,60.544,262.427,60.534,194.52200000000002,110.947,106.995,60.195,202.668,94.08,299.724,149.594,114.698,73.2,213.12099999999998,70.566,186.857,144.744,107.44200000000001,156.89600000000002
486.25,1945.0,,261.309,76.017,191.419,81.38600000000001,209.649,79.286,,,218.28099999999998,67.293,100.381,72.362,227.773,72.84100000000001,143.11700000000002,69.346,193.09599999999998,72.763,133.092,89.105,139.63,85.801,121.82600000000001,89.179,188.502,90.76899999999999,238.97,90.473,245.99400000000003,84.461,220.87,82.28299999999999,147.121,80.708,210.58700000000002,86.27600000000001,241.092,97.79899999999999,90.04700000000001,101.92399999999999,221.81099999999998,103.35799999999999,236.209,103.49799999999999,111.605,106.485,213.269,103.881,219.851,95.70200000000001,84.34899999999999,95.616,192.86900000000003,95.586,107.65799999999999,99.741,128.782,102.867,95.366,115.48,243.083,115.28399999999999,120.079,117.492,91.99700000000001,109.069,199.58599999999998,106.46,217.135,111.29700000000001,144.233,110.021,228.054,107.464,214.77200000000002,123.54799999999999,224.575,123.521,91.81,128.874,195.68400000000003,122.883,109.37100000000001,132.269,147.075,120.95700000000001,138.466,123.73,208.921,117.01899999999999,78.311,121.24600000000001,101.86200000000001,121.212,71.84100000000001,122.837,127.87200000000001,139.957,97.272,136.97,216.236,135.745,116.34,142.472,188.042,139.241,210.293,137.265,144.19,133.744,103.516,135.467,137.529,135.264,212.968,145.485,222.77599999999998,143.95,126.926,155.314,200.382,148.847,141.328,144.207,105.031,144.722,91.234,148.671,106.09899999999999,164.282,112.795,166.87400000000002,222.929,159.155,205.018,154.619,186.31900000000002,153.917,100.74,155.89700000000002,138.805,158.645,118.501,158.55200000000002,96.449,39.501,218.05700000000002,54.62,191.36,52.952,108.947,42.102,252.2,62.769,226.043,56.51,105.696,67.752,271.515,66.561,,,120.29899999999999,63.65,89.789,60.54600000000001,262.45599999999996,60.575,194.514,110.944,106.98100000000001,60.233999999999995,202.67700000000002,94.075,299.981,149.553,114.686,73.202,213.362,70.30199999999999,186.982,144.70600000000002,107.436,156.901
486.5,1946.0,,261.392,76.029,191.303,81.38,209.662,79.286,,,218.238,67.337,100.391,72.361,227.79,72.85600000000001,143.02,69.251,193.044,72.777,133.035,89.141,139.622,85.804,121.82600000000001,89.15899999999999,188.49,90.72399999999999,238.97299999999998,90.523,246.18200000000002,84.53299999999999,220.937,82.33200000000001,146.829,80.76899999999999,210.61,86.241,241.079,97.807,89.99799999999999,101.94,221.83599999999998,103.346,236.229,103.551,111.579,106.505,213.27700000000002,103.863,219.89700000000002,95.743,84.417,95.676,192.78099999999998,95.552,107.69,99.75200000000001,128.811,102.936,95.641,115.48700000000001,243.084,115.33200000000001,120.066,117.318,91.98100000000001,109.084,199.58599999999998,106.52,217.141,111.311,144.24200000000002,109.95700000000001,228.046,107.488,214.743,123.525,224.563,123.49700000000001,91.785,128.841,195.676,122.905,109.40299999999999,132.3,147.086,120.95100000000001,138.429,123.723,208.88099999999997,117.015,78.298,121.227,101.87899999999999,121.16,71.85300000000001,122.868,127.809,139.98,97.119,137.019,216.34099999999998,135.773,116.304,142.504,188.032,139.239,210.315,137.253,144.184,133.717,103.501,135.474,137.499,135.45600000000002,212.95,145.401,222.75599999999997,143.92600000000002,126.929,155.295,200.36700000000002,148.849,141.249,144.299,105.069,144.726,91.257,148.651,106.095,164.25099999999998,112.795,166.875,222.933,159.114,205.00400000000002,154.627,186.329,153.92700000000002,100.751,155.904,138.735,158.688,118.52600000000001,158.52200000000002,96.46799999999999,39.544000000000004,218.106,54.617,191.305,52.902,108.995,42.135,252.317,62.676,226.05700000000002,56.54,105.68700000000001,67.781,271.569,66.592,,,120.31,63.602,89.76899999999999,60.553000000000004,262.428,60.527,194.524,110.95700000000001,106.946,60.247,202.636,94.118,300.035,149.82299999999998,114.632,73.253,213.2,70.57600000000001,186.955,144.68,107.43799999999999,156.903
486.75,1947.0,,261.46,76.04,191.56,81.392,209.593,79.266,,,218.25099999999998,67.294,100.37299999999999,72.376,227.803,72.845,142.957,69.259,193.146,72.77,133.061,89.17299999999999,139.65,85.79799999999999,121.814,89.15,188.50400000000002,90.744,239.018,90.494,246.238,84.626,220.982,82.302,146.957,80.859,210.6,86.238,241.054,97.851,89.869,101.96700000000001,221.81799999999998,103.331,236.238,103.56700000000001,111.6,106.50399999999999,213.297,103.863,219.96200000000002,95.772,84.391,95.69,192.674,95.62899999999999,107.72200000000001,99.766,128.80700000000002,102.911,95.902,115.417,243.05700000000002,115.336,120.08,117.18700000000001,91.822,109.16799999999999,199.614,106.486,217.157,111.319,144.232,109.825,228.049,107.49,214.74400000000003,123.51,224.608,123.48899999999999,91.73899999999999,128.819,195.67700000000002,122.904,109.463,132.34799999999998,147.048,120.99,138.445,123.736,208.85,117.05799999999999,78.37,121.256,101.865,121.17299999999999,71.786,122.838,127.788,140.059,97.00200000000001,137.094,216.303,135.708,116.51799999999999,142.33100000000002,187.99,139.218,210.257,137.226,144.141,133.727,103.48899999999999,135.407,137.69799999999998,135.286,212.85,145.4,222.752,143.966,126.925,155.289,200.36599999999999,148.784,141.248,144.313,105.09100000000001,144.69899999999998,91.295,148.622,106.15299999999999,164.22400000000002,112.824,166.896,222.97099999999998,159.119,204.983,154.644,186.332,153.92600000000002,100.73,155.899,138.748,158.679,118.50299999999999,158.529,96.491,39.542,218.143,54.57899999999999,191.28799999999998,52.852,108.963,42.103,252.265,62.698,226.07,56.458,105.66799999999999,67.779,271.494,66.744,,,120.311,63.626000000000005,89.76100000000001,60.558,262.45599999999996,60.544,194.565,110.931,106.94200000000001,60.26,202.653,94.086,299.793,149.91299999999998,114.635,73.303,213.153,70.66,186.782,144.756,107.449,156.924
487.0,1948.0,,261.584,76.113,191.533,81.339,209.583,79.281,,,218.21400000000003,67.252,100.38,72.347,227.808,72.868,142.939,69.227,193.143,72.771,133.071,89.12100000000001,139.67700000000002,85.801,121.8,89.14200000000001,188.433,90.741,238.993,90.478,245.449,84.102,221.09799999999998,82.206,146.873,80.641,210.546,86.264,241.06099999999998,97.81299999999999,89.84700000000001,101.964,221.804,103.34100000000001,236.227,103.536,111.49,106.58,213.261,103.869,219.96200000000002,95.77600000000001,84.432,95.71700000000001,192.71099999999998,95.635,107.758,99.775,128.817,102.87200000000001,95.8,115.37200000000001,243.107,115.36200000000001,120.09,117.196,91.81700000000001,109.21,199.62,106.48299999999999,217.15400000000002,111.315,144.194,109.92299999999999,228.06599999999997,107.493,214.78599999999997,123.46799999999999,224.628,123.485,91.81700000000001,128.865,195.63400000000001,122.829,109.391,132.374,147.017,121.014,138.387,123.79799999999999,208.81,117.073,78.454,121.301,101.84100000000001,121.171,71.806,122.85600000000001,127.779,140.058,97.154,137.097,216.266,135.708,116.632,142.27100000000002,187.997,139.189,210.25400000000002,137.245,144.185,133.72799999999998,103.404,135.322,137.659,135.293,212.887,145.39700000000002,222.715,143.94799999999998,126.929,155.298,200.355,148.797,141.209,144.308,105.04700000000001,144.732,91.3,148.66899999999998,106.051,164.266,112.82799999999999,166.88400000000001,222.96200000000002,159.11,204.993,154.681,186.32299999999998,153.928,100.742,155.911,138.77100000000002,158.648,118.49600000000001,158.593,96.45299999999999,39.516,218.135,54.629,191.28900000000002,52.763000000000005,109.07700000000001,42.115,252.136,62.655,226.03400000000002,56.345,105.698,67.781,271.413,66.49600000000001,,,120.323,63.591,89.735,60.507,262.454,60.515,194.53,110.93700000000001,106.882,60.236000000000004,202.68400000000003,94.14200000000001,299.79,150.079,114.662,73.311,213.097,70.665,186.967,144.731,107.45200000000001,156.906
487.25,1949.0,,261.51599999999996,76.069,191.39700000000002,81.429,209.53099999999998,79.223,,,218.06400000000002,67.27600000000001,100.40700000000001,72.35,227.804,72.885,142.912,69.18,193.138,72.77600000000001,133.173,89.104,139.627,85.818,121.816,89.131,188.503,90.645,239.03599999999997,90.525,245.955,84.478,221.11599999999999,82.23700000000001,146.839,80.723,210.553,86.3,241.06900000000002,97.855,90.03200000000001,101.965,221.80900000000003,103.345,236.209,103.546,111.516,106.596,213.303,103.82600000000001,219.95,95.741,84.406,95.712,192.74599999999998,95.711,107.759,99.771,128.811,102.616,96.01100000000001,115.054,243.123,115.415,120.053,116.99,91.941,109.2,199.60299999999998,106.572,217.14700000000002,111.306,144.241,109.936,228.05599999999998,107.515,214.72799999999998,123.429,224.645,123.434,91.77600000000001,128.878,195.645,122.853,109.37100000000001,132.439,147.063,120.976,138.359,123.79700000000001,208.66,117.115,78.434,121.305,101.884,121.175,71.783,122.869,127.829,140.02100000000002,97.365,137.119,216.15900000000002,135.702,116.625,142.319,188.011,139.162,210.24,137.224,144.17700000000002,133.732,103.397,135.437,137.6,135.355,212.93900000000002,145.412,222.755,143.989,126.93799999999999,155.276,200.378,148.8,141.321,144.236,105.05799999999999,144.733,91.304,148.724,106.095,164.24099999999999,112.835,166.88099999999997,222.983,159.106,204.99400000000003,154.7,186.351,153.95,100.759,155.881,138.809,158.622,118.479,158.51,96.647,39.467,218.14,54.678000000000004,191.19,52.742,109.04799999999999,42.091,252.05900000000003,62.61600000000001,226.032,56.297,105.721,67.783,271.567,66.538,,,120.258,63.562,89.723,60.515,262.438,60.455,194.447,110.904,106.90299999999999,60.25,202.703,94.211,299.255,150.629,114.639,73.322,213.11900000000003,70.694,186.86700000000002,144.762,107.41799999999999,156.872
487.5,1950.0,,261.51,76.017,191.515,81.399,209.567,79.244,,,218.27,67.295,100.405,72.36,227.84400000000002,72.91199999999999,142.843,69.192,193.108,72.80199999999999,133.205,89.071,139.57,85.819,121.794,89.12299999999999,188.542,90.516,239.05599999999998,90.493,245.451,84.14200000000001,221.176,82.273,146.895,80.66199999999999,210.592,86.294,241.05900000000003,97.84,89.96,101.931,221.80900000000003,103.38600000000001,236.207,103.542,111.54299999999999,106.61,213.25,103.86,220.012,95.70200000000001,84.435,95.694,192.729,95.624,107.75200000000001,99.78299999999999,128.82299999999998,102.65100000000001,95.899,114.98100000000001,243.112,115.43,120.03,116.85799999999999,92.0,109.211,199.61599999999999,106.444,217.123,111.295,144.3,109.969,228.075,107.53,214.702,123.461,224.648,123.42,91.78,128.835,195.61900000000003,122.868,109.374,132.469,147.043,120.971,138.365,123.787,208.643,117.133,78.355,121.225,101.822,121.175,71.812,122.87899999999999,127.79700000000001,139.94799999999998,97.287,137.18,216.142,135.703,116.742,142.347,188.078,139.064,210.236,137.22,144.194,133.705,103.40100000000001,135.44899999999998,137.6,135.425,213.00400000000002,145.46,222.783,143.954,126.91,155.30100000000002,200.407,148.80200000000002,141.311,144.245,105.03299999999999,144.746,91.264,148.744,106.081,164.25599999999997,112.85,166.882,222.96,159.077,205.00799999999998,154.667,186.329,153.952,100.759,155.892,138.717,158.744,118.479,158.245,96.65700000000001,39.434,218.19299999999998,54.757,191.11900000000003,52.708999999999996,109.021,42.07899999999999,252.03900000000002,62.601000000000006,226.06799999999998,56.266000000000005,105.652,67.76100000000001,271.718,66.482,,,120.26700000000001,63.641000000000005,89.711,60.519,262.47,60.498999999999995,194.365,110.865,106.89,60.266999999999996,202.762,94.139,299.225,150.685,114.662,73.332,213.041,70.742,186.917,144.736,107.431,156.905
487.75,1951.0,,261.58099999999996,76.043,191.493,81.384,209.516,79.265,,,218.39,67.25,100.44200000000001,72.333,227.877,72.952,142.812,69.26899999999999,193.165,72.807,133.246,89.12899999999999,139.535,85.835,121.78299999999999,89.161,188.449,90.564,239.021,90.538,245.32,84.038,221.33700000000002,82.176,146.815,80.944,210.583,86.288,241.06400000000002,97.825,90.014,101.94,221.822,103.352,236.24099999999999,103.559,111.516,106.615,213.21200000000002,103.897,220.035,95.686,84.43799999999999,95.667,192.676,95.565,107.788,99.77,128.84,102.598,95.428,115.197,243.153,115.42200000000001,120.064,116.749,91.99799999999999,109.244,199.625,106.51700000000001,217.128,111.287,144.313,110.10700000000001,228.06900000000002,107.535,214.734,123.47,224.635,123.49,91.788,128.87,195.622,122.866,109.368,132.501,147.055,120.95100000000001,138.32299999999998,123.77600000000001,208.606,117.17,78.34899999999999,121.17399999999999,101.831,121.195,71.845,122.89299999999999,127.84100000000001,139.967,97.087,137.27700000000002,216.145,135.738,116.76700000000001,142.317,188.002,139.064,210.257,137.22899999999998,144.186,133.678,103.43799999999999,135.36700000000002,137.45,135.511,212.77599999999998,145.537,222.782,143.923,126.891,155.30100000000002,200.408,148.84,141.345,144.296,105.037,144.713,91.25,148.701,106.01100000000001,164.30599999999998,112.80799999999999,166.92,223.035,159.105,204.96200000000002,154.691,186.34900000000002,153.94799999999998,100.76700000000001,155.872,138.7,158.739,118.469,158.178,96.73299999999999,39.455999999999996,218.203,54.674,191.02200000000002,52.685,108.929,41.964,251.938,62.692,226.077,56.303000000000004,105.689,67.771,271.621,66.503,,,120.28299999999999,63.638000000000005,89.73200000000001,60.538000000000004,262.434,60.413000000000004,194.345,110.83,106.904,60.268,202.764,94.135,299.22700000000003,150.796,114.705,73.354,213.005,70.747,186.97799999999998,144.833,107.446,156.944
488.0,1952.0,,261.64,76.031,191.56099999999998,81.369,209.575,79.308,,,218.452,67.194,100.432,72.333,227.88400000000001,72.944,142.815,69.32,193.118,72.77199999999999,133.156,89.057,139.526,85.819,121.806,89.145,188.446,90.649,239.06,90.50200000000001,245.29,83.913,221.183,82.23700000000001,146.914,80.98100000000001,210.6,86.316,241.082,97.79799999999999,90.06700000000001,101.94200000000001,221.86,103.396,236.255,103.559,111.484,106.735,213.22099999999998,103.906,219.947,95.803,84.463,95.65700000000001,192.708,95.559,107.779,99.735,128.847,102.514,95.584,114.912,243.132,115.37799999999999,120.079,116.964,92.057,109.292,199.62,106.479,217.128,111.296,144.317,110.11,228.054,107.595,214.69299999999998,123.448,224.657,123.571,91.74,128.797,195.60299999999998,122.844,109.47200000000001,132.472,147.058,120.958,138.315,123.79299999999999,208.56099999999998,117.178,78.32600000000001,121.181,101.82799999999999,121.196,71.8,122.89200000000001,127.848,140.011,97.133,137.171,216.21099999999998,135.80700000000002,116.74600000000001,142.291,188.06099999999998,139.042,210.294,137.27100000000002,144.24200000000002,133.678,103.556,135.476,137.543,135.52700000000002,212.891,145.47,222.785,143.966,126.899,155.321,200.415,148.783,141.328,144.239,105.01100000000001,144.71200000000002,91.265,148.616,105.95700000000001,164.304,112.766,166.912,223.082,159.14,204.959,154.685,186.33599999999998,153.942,100.806,155.86,138.748,158.735,118.559,157.804,96.77600000000001,39.467,218.168,54.573,191.08599999999998,52.693000000000005,108.914,41.942,251.903,62.733000000000004,226.108,56.293,105.706,67.76899999999999,271.327,66.452,,,120.3,63.581,89.725,60.513999999999996,262.481,60.482,194.308,110.851,106.85600000000001,60.3,202.764,94.12100000000001,299.652,150.171,114.70100000000001,73.385,213.03099999999998,70.695,187.013,144.792,107.475,156.945
488.25,1953.0,,261.663,76.068,191.77,81.305,209.563,79.309,,,218.447,67.131,100.413,72.268,227.90099999999998,72.947,142.88299999999998,69.262,193.143,72.764,133.124,89.094,139.53,85.831,121.838,89.177,188.585,90.492,239.033,90.47399999999999,245.377,84.095,221.252,82.228,146.876,81.143,210.6,86.324,241.065,97.762,90.135,101.931,221.835,103.35799999999999,236.25799999999998,103.568,111.421,106.77799999999999,213.231,103.89299999999999,219.953,95.796,84.46700000000001,95.637,192.804,95.56299999999999,107.75399999999999,99.705,128.791,102.43,95.664,114.78,243.166,115.318,120.051,116.92299999999999,92.001,109.271,199.601,106.45100000000001,217.118,111.285,144.292,110.102,228.047,107.53299999999999,214.676,123.475,224.655,123.53299999999999,91.70299999999999,128.846,195.579,122.804,109.426,132.55200000000002,147.036,120.965,138.32299999999998,123.794,208.55700000000002,117.21700000000001,78.351,121.21,101.882,121.21600000000001,71.815,122.921,127.863,139.96200000000002,97.13799999999999,137.279,216.21900000000002,135.817,116.803,142.281,188.072,139.029,210.24900000000002,137.27,144.264,133.695,103.649,135.526,137.566,135.546,213.05200000000002,145.44799999999998,222.778,143.938,126.88799999999999,155.30100000000002,200.419,148.792,141.31799999999998,144.196,105.01,144.737,91.274,148.738,105.82799999999999,164.317,112.73299999999999,166.886,223.104,159.13,204.96,154.67,186.334,153.914,100.839,155.871,138.671,158.735,,,96.708,39.468,218.112,54.53,191.085,52.576,108.89399999999999,41.966,251.87599999999998,62.731,226.105,56.343999999999994,105.669,67.76100000000001,271.683,66.492,,,120.34899999999999,63.49100000000001,89.73299999999999,60.519,262.472,60.498999999999995,194.31099999999998,110.853,106.839,60.236000000000004,202.732,94.126,299.892,150.395,114.662,73.454,213.007,70.672,187.03900000000002,144.80700000000002,107.446,156.942
488.5,1954.0,,261.622,76.13,191.838,81.369,209.575,79.35,,,218.44799999999998,67.118,100.40899999999999,72.211,227.917,72.969,142.857,69.402,193.06599999999997,72.718,133.069,89.029,139.537,85.815,121.829,89.149,188.514,90.588,239.019,90.554,245.49900000000002,84.213,221.21099999999998,82.189,146.725,81.217,210.571,86.34299999999999,241.063,97.726,90.2,101.904,221.822,103.339,236.24599999999998,103.552,111.51,106.708,213.301,103.861,219.988,95.699,84.45100000000001,95.62700000000001,192.805,95.57700000000001,107.738,99.72,128.866,102.574,95.93700000000001,114.73299999999999,243.111,115.311,120.05799999999999,117.016,92.102,109.23200000000001,199.59900000000002,106.411,217.122,111.29299999999999,144.292,110.17399999999999,228.025,107.506,214.65900000000002,123.507,224.67,123.509,91.68,128.866,195.562,122.791,109.441,132.608,147.029,120.95200000000001,138.314,123.819,208.645,117.23100000000001,78.324,121.245,101.91,121.22399999999999,71.77199999999999,122.946,127.94200000000001,139.95600000000002,97.182,137.293,216.21200000000002,135.838,116.79299999999999,142.314,188.033,139.012,210.267,137.245,144.231,133.707,103.50299999999999,135.38299999999998,137.634,135.57299999999998,213.21200000000002,145.321,222.783,143.923,126.887,155.28799999999998,200.47299999999998,148.761,141.325,144.243,105.022,144.75,91.306,148.721,105.861,164.304,112.757,166.878,223.101,159.17600000000002,204.937,154.733,186.271,153.924,100.838,155.893,138.599,158.778,,,96.663,39.459,218.02900000000002,54.511,190.875,52.606,108.928,41.878,251.84900000000002,62.75899999999999,226.107,56.306999999999995,105.671,67.767,270.996,66.675,,,120.345,63.463,89.72,60.5,262.473,60.461000000000006,194.403,110.839,106.876,60.26,202.745,94.134,299.7,150.871,114.624,73.407,213.02700000000002,70.733,186.843,144.793,107.46,156.92600000000002
488.75,1955.0,,261.70799999999997,76.171,191.87900000000002,81.392,209.59900000000002,79.415,,,218.44099999999997,67.104,100.41,72.156,227.98,72.995,142.865,69.41,193.02900000000002,72.697,133.166,89.03200000000001,139.532,85.77799999999999,121.795,89.12899999999999,188.61700000000002,90.507,239.019,90.571,247.12400000000002,85.45100000000001,221.12599999999998,82.26299999999999,146.386,81.321,210.59,86.331,241.097,97.745,90.072,101.958,221.85,103.36399999999999,236.24200000000002,103.581,111.53299999999999,106.694,213.308,103.84899999999999,219.94799999999998,95.686,84.493,95.62200000000001,192.912,95.542,107.721,99.71799999999999,128.85,102.635,95.531,114.936,243.09400000000002,115.34299999999999,120.09,117.07700000000001,92.15799999999999,109.2,199.609,106.413,217.115,111.306,144.259,110.167,228.023,107.545,214.706,123.507,224.71,123.569,91.708,128.88299999999998,195.58,122.833,109.441,132.638,147.014,120.928,138.30200000000002,123.75299999999999,208.69799999999998,117.196,78.331,121.20299999999999,101.917,121.22200000000001,71.773,122.961,127.93799999999999,139.957,97.245,137.286,216.271,135.814,116.805,142.264,188.02,138.98,210.28,137.256,144.2,133.732,103.415,135.27100000000002,137.744,135.571,213.269,145.304,222.77,143.92700000000002,126.87299999999999,155.27200000000002,200.49400000000003,148.7,141.298,144.28799999999998,105.037,144.708,91.416,148.641,105.865,164.28599999999997,112.734,166.887,223.084,159.253,204.923,154.72799999999998,186.24900000000002,153.92600000000002,100.80799999999999,155.89700000000002,138.562,158.783,,,96.713,39.438,218.076,54.455,191.12599999999998,52.549,108.962,41.838,251.738,62.736000000000004,226.136,56.266000000000005,105.655,67.742,270.714,66.8,,,120.39299999999999,63.489,89.74600000000001,60.479,262.465,60.512,194.437,110.854,106.846,60.254,202.72400000000002,94.191,299.633,150.946,114.62799999999999,73.452,213.035,70.775,186.886,144.80700000000002,107.455,156.945
