TimesH,Frame,NoMissing,3,3,8,8,11,11,13,13,14,14,37,37,38,38,39,39,42,42,48,48,59,59,60,60,77,77,79,79,82,82,94,94,108,108,110,110,118,118,121,121,140,140,151,151,153,153,161,161,166,166,176,176,183,183,187,187,194,194,207,207,210,210,212,212,213,213,215,215,219,219,227,227,239,239,298,298,375,375,423,423,433,433,456,456,468,468,473,473,475,475,480,480,502,502,520,520,612,612,640,640,695,695,1004,1004,1418,1418,1503,1503,1658,1658,1716,1716,1846,1846,2015,2015,2141,2141,2289,2289
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
482.5,1930.0,,127.772,108.417,108.93799999999999,110.682,252.72799999999998,104.58200000000001,119.182,109.846,226.83900000000003,104.464,150.641,116.03200000000001,101.49,121.26899999999999,141.951,119.086,135.826,122.713,101.491,113.93799999999999,204.967,82.029,137.86700000000002,85.927,127.988,82.085,188.545,82.64399999999999,102.572,82.40299999999999,205.98,99.58,121.61,94.759,257.94599999999997,90.289,192.92700000000002,97.809,124.588,102.55799999999999,232.899,134.903,137.961,141.961,95.89299999999999,142.91899999999998,212.30700000000002,151.38299999999998,121.288,156.599,160.29,148.115,221.38400000000001,148.222,213.407,126.005,79.432,130.44899999999998,209.84799999999998,117.831,309.025,130.035,71.743,126.76299999999999,206.183,127.488,198.325,123.525,243.44299999999998,133.631,207.761,135.506,197.96599999999998,131.981,250.928,160.734,238.11,36.083,216.468,64.939,103.845,60.568000000000005,208.454,71.384,91.756,75.72800000000001,225.005,45.725,110.845,42.91,93.219,48.275,257.32,56.692,77.36,48.919,135.773,166.324,134.468,106.836,205.808,106.055,114.603,85.61399999999999,143.743,70.632,239.58900000000003,47.935,244.06799999999998,76.824,209.632,88.24700000000001,114.113,35.461,235.582,76.27199999999999,245.71200000000002,84.463,201.03099999999998,137.107
482.75,1931.0,,127.81,108.381,109.00299999999999,110.647,252.864,104.54299999999999,119.22200000000001,109.82700000000001,226.84099999999998,104.494,150.672,116.13799999999999,101.469,121.241,141.941,119.177,,,101.441,113.979,205.053,81.999,137.80700000000002,86.00399999999999,127.99799999999999,82.11399999999999,188.52599999999998,82.60799999999999,102.559,82.39200000000001,205.972,99.529,121.461,94.794,257.97,90.251,192.94799999999998,97.834,124.561,102.473,232.86700000000002,134.892,137.929,142.026,95.914,143.009,212.22400000000002,151.398,121.227,156.58100000000002,160.381,148.078,221.34799999999998,148.22299999999998,213.37400000000002,125.874,79.462,130.433,209.805,117.848,308.933,130.377,71.766,126.758,206.25599999999997,127.41,198.248,123.53299999999999,243.47400000000002,133.654,207.77700000000002,135.55200000000002,198.07,131.944,250.89,160.734,238.09,36.096,216.47400000000002,64.857,103.67200000000001,60.788000000000004,208.611,71.344,91.725,75.766,224.94799999999998,45.742,110.81200000000001,42.905,93.324,48.339,257.518,56.443000000000005,77.40899999999999,48.858000000000004,135.708,166.31400000000002,134.548,106.99799999999999,205.90200000000002,106.06299999999999,114.575,85.54,143.725,70.623,239.671,47.863,244.011,76.889,209.65,88.26299999999999,114.102,35.201,235.537,76.26100000000001,245.703,84.51899999999999,201.035,137.097
483.0,1932.0,,127.816,108.22,109.155,110.571,252.84900000000002,104.512,119.212,109.81,226.824,104.48,150.61700000000002,116.135,101.46700000000001,121.198,142.03,119.07700000000001,,,101.445,113.93799999999999,205.157,82.006,137.731,85.97,127.93799999999999,82.08200000000001,188.595,82.65299999999999,102.575,82.40700000000001,206.02200000000002,99.583,121.375,94.795,257.97900000000004,90.257,192.917,97.807,124.624,102.499,232.71900000000002,134.852,137.998,142.02200000000002,95.848,143.125,212.19099999999997,151.36,121.249,156.614,160.525,148.15200000000002,221.33,148.231,213.28,125.795,79.365,130.44799999999998,209.916,117.598,308.973,130.461,71.764,126.62200000000001,206.608,127.59700000000001,198.396,123.52600000000001,243.393,133.559,207.80900000000003,135.595,198.03400000000002,132.025,250.88099999999997,160.68,238.05,36.109,216.484,64.891,103.32,60.964,208.546,71.373,91.779,75.749,224.96200000000002,45.658,110.76700000000001,42.992,93.265,48.309,257.517,56.376000000000005,77.452,48.916000000000004,135.662,166.312,134.526,106.98,205.888,106.118,114.641,85.56,143.8,70.682,239.68400000000003,47.847,244.136,76.854,209.78799999999998,88.1,114.06700000000001,35.153,235.481,76.102,245.84,84.47399999999999,201.082,137.033
483.25,1933.0,,127.775,108.169,109.195,110.544,252.643,104.507,119.353,109.76899999999999,226.72799999999998,104.47399999999999,150.671,116.279,101.295,120.999,142.059,119.18,,,101.439,113.90799999999999,205.31,81.955,137.82299999999998,86.016,127.913,82.081,188.558,82.59700000000001,102.62,82.375,205.99099999999999,99.575,121.307,94.76799999999999,258.003,90.23899999999999,193.017,97.87100000000001,124.557,102.48100000000001,232.609,134.804,137.99,142.026,95.85,143.069,212.146,151.305,121.229,156.67700000000002,160.579,148.102,221.357,148.181,213.203,125.73899999999999,79.44,130.459,209.928,117.42,309.072,130.468,71.796,126.554,206.37,127.515,198.268,123.42200000000001,243.475,133.559,207.767,135.64700000000002,198.16299999999998,131.928,250.83900000000003,160.667,238.044,36.181999999999995,216.5,64.828,103.40700000000001,60.918,208.579,71.501,91.74799999999999,75.765,224.953,45.589,110.82,42.93,93.524,48.372,257.594,56.263999999999996,77.566,48.94,135.67600000000002,166.32299999999998,134.461,106.85799999999999,205.986,106.11399999999999,114.75399999999999,85.759,143.755,70.632,239.699,47.83,244.028,76.844,209.701,88.22,113.99600000000001,35.15,235.292,75.9,245.717,84.49799999999999,201.02200000000002,137.132
483.5,1934.0,,127.67,108.18299999999999,109.12,110.60799999999999,252.51,104.315,119.307,109.84100000000001,226.59,104.561,150.665,116.06299999999999,101.28,121.005,142.069,119.09,,,101.443,113.90899999999999,205.247,81.904,137.70600000000002,86.00200000000001,127.82799999999999,82.07600000000001,188.513,82.978,102.602,82.406,205.94799999999998,99.617,121.315,94.81700000000001,258.046,90.227,193.065,97.92,124.552,102.475,232.56099999999998,134.852,137.928,142.097,95.90799999999999,142.78799999999998,212.167,151.351,121.256,156.692,160.636,148.111,221.451,148.185,213.209,125.71700000000001,79.315,130.607,209.71400000000003,117.42399999999999,309.097,130.484,71.798,126.555,206.327,127.61200000000001,198.25400000000002,123.321,243.36700000000002,133.52700000000002,207.72299999999998,135.626,198.517,131.876,250.843,160.775,238.09799999999998,36.168,216.607,64.943,103.40700000000001,60.931000000000004,208.511,71.516,91.785,75.737,224.93400000000003,45.543,110.83200000000001,42.964,93.484,48.37,257.624,56.299,77.42699999999999,48.733000000000004,135.666,166.317,134.446,106.83,205.81900000000002,106.101,114.67,85.711,143.72899999999998,70.645,239.692,47.901,244.25400000000002,76.77600000000001,209.817,88.185,113.917,35.246,235.463,75.90100000000001,245.674,84.48299999999999,200.981,137.106
483.75,1935.0,,127.696,108.219,109.20100000000001,110.59899999999999,252.28,104.265,119.324,109.698,226.625,104.655,150.643,115.914,101.28,120.939,142.079,119.00399999999999,,,101.42299999999999,113.927,205.355,81.915,137.624,85.99,127.79299999999999,82.1,188.43,83.075,102.604,82.44,205.975,99.566,121.415,94.835,258.015,90.206,193.122,97.935,124.545,102.479,232.472,134.748,137.97799999999998,142.06,95.94200000000001,142.85299999999998,212.082,151.36,121.20299999999999,156.616,160.57,148.16,221.361,148.22,213.27900000000002,125.75200000000001,79.315,130.627,209.565,117.47,309.16700000000003,130.379,71.819,126.554,206.304,127.723,198.382,123.432,243.273,133.457,207.695,135.649,198.53799999999998,131.651,250.865,160.767,238.11900000000003,36.296,216.426,64.96600000000001,103.404,61.007,208.577,71.515,91.89399999999999,75.655,224.84400000000002,45.547,110.846,43.001999999999995,93.38,48.431000000000004,257.76599999999996,56.305,77.524,48.797,135.685,166.304,134.55700000000002,107.111,205.815,106.149,114.73100000000001,85.74799999999999,143.72799999999998,70.601,239.665,47.817,244.107,76.819,209.795,88.154,113.929,35.326,235.537,75.929,245.81799999999998,84.48700000000001,200.967,137.013
484.0,1936.0,,127.755,108.348,109.161,110.512,252.21200000000002,104.124,119.314,109.736,226.718,104.619,150.56799999999998,115.439,101.391,121.054,142.034,119.007,136.215,120.509,101.462,113.925,205.393,81.932,137.68,86.00399999999999,127.79799999999999,82.14200000000001,188.43400000000003,83.24700000000001,102.65299999999999,82.439,206.02599999999998,99.57799999999999,121.337,94.865,258.012,90.16799999999999,193.13099999999997,97.991,124.553,102.461,232.34099999999998,134.796,137.97799999999998,142.21200000000002,95.99,142.838,212.19099999999997,151.363,121.19,156.612,160.227,148.099,221.326,148.281,213.252,125.689,79.306,130.701,209.632,117.38600000000001,309.185,130.668,71.71300000000001,126.399,206.263,127.76,198.385,123.46,243.173,133.405,207.688,135.674,198.271,131.815,250.859,160.686,238.113,36.291,216.489,64.87100000000001,103.36,60.979,208.50599999999997,71.432,91.965,75.597,224.861,45.523,110.825,43.115,93.196,48.397,257.682,56.396,77.303,48.544,135.685,166.356,134.582,107.045,205.887,106.171,114.63799999999999,85.697,143.746,70.637,239.699,47.713,243.976,76.895,209.842,88.22,113.83200000000001,35.383,235.49,76.083,245.826,84.43299999999999,200.97,137.02
484.25,1937.0,,127.852,108.54799999999999,109.226,110.546,252.19,104.09200000000001,119.354,109.691,226.61599999999999,104.541,150.60399999999998,115.76,101.214,120.90299999999999,142.043,119.01,136.238,120.59200000000001,101.475,113.846,205.362,81.961,137.82299999999998,86.04799999999999,127.751,82.073,188.37900000000002,83.39399999999999,102.72399999999999,82.43,206.02599999999998,99.58,121.425,94.87100000000001,258.033,90.196,193.11,97.97200000000001,124.57600000000001,102.462,232.418,134.865,137.963,142.168,96.066,142.83700000000002,212.15599999999998,151.341,121.15899999999999,156.612,160.31799999999998,148.13299999999998,221.334,148.31799999999998,213.24200000000002,125.575,79.378,130.768,209.50599999999997,117.417,309.092,130.264,71.655,126.35799999999999,206.248,127.85600000000001,198.695,123.70700000000001,243.078,133.326,207.635,135.746,197.794,131.845,250.857,160.684,238.18400000000003,36.351,216.347,64.868,103.459,60.958999999999996,208.34599999999998,71.435,91.96700000000001,75.545,224.83900000000003,45.503,110.84299999999999,43.129,92.969,48.325,257.58099999999996,56.604,77.167,48.512,135.662,166.455,134.626,107.11200000000001,205.908,106.19,114.555,85.59899999999999,143.621,70.646,239.703,47.761,244.0,76.891,209.826,88.208,113.833,35.272,235.532,76.04899999999999,245.771,84.566,200.908,137.089
484.5,1938.0,,127.934,108.586,109.20200000000001,110.616,252.188,104.12899999999999,119.345,109.695,226.68,104.691,150.55,115.65,101.209,120.97399999999999,142.082,118.88,136.291,120.399,101.47,113.86,205.232,82.15100000000001,137.957,85.946,127.72399999999999,82.061,188.322,83.415,102.959,82.375,205.993,99.633,121.32799999999999,94.869,258.045,90.182,193.105,97.98700000000001,124.618,102.545,232.358,134.83100000000002,137.882,142.215,96.023,142.585,212.148,151.25,121.06,156.576,160.423,148.125,221.345,148.36700000000002,213.12,125.619,79.298,130.811,209.44,117.7,309.027,130.27700000000002,71.582,126.336,206.167,127.84299999999999,198.136,123.323,243.06900000000002,133.278,207.65900000000002,135.744,197.484,131.835,250.88,160.75,238.093,36.553000000000004,216.30200000000002,64.915,,,208.334,71.399,91.859,75.548,224.828,45.483999999999995,110.792,43.023,92.76799999999999,48.29,257.566,56.681999999999995,77.131,48.403,135.675,166.325,134.431,106.83,205.982,106.195,114.58,85.541,143.721,70.601,239.74200000000002,47.757,244.018,76.869,210.041,88.133,113.87700000000001,35.187,235.65099999999998,76.164,245.97799999999998,84.49,200.875,137.091
484.75,1939.0,,127.874,108.42200000000001,109.189,110.689,252.127,104.196,119.414,109.671,226.66400000000002,104.84,150.409,115.521,101.301,121.098,142.116,118.993,136.429,120.351,101.42299999999999,113.86399999999999,205.34099999999998,82.10700000000001,137.923,85.955,127.762,81.99,188.352,83.545,102.90700000000001,82.40899999999999,205.98,99.569,121.34100000000001,94.889,258.07,90.115,193.149,98.06200000000001,124.663,102.598,232.357,134.92700000000002,137.892,142.214,96.05799999999999,142.609,212.122,151.298,121.103,156.59799999999998,160.627,148.13299999999998,221.37,148.414,213.07,125.54700000000001,79.361,130.767,209.403,117.488,309.056,130.088,71.456,126.277,206.167,127.78,,,243.053,133.27,207.68900000000002,135.724,197.332,131.97899999999998,250.87900000000002,160.668,238.15099999999998,36.597,216.359,64.825,,,208.452,71.476,91.83,75.569,224.801,45.534,110.815,43.075,92.881,48.23,257.527,56.583999999999996,77.317,48.515,135.63,166.266,134.425,106.789,206.003,106.179,114.455,85.67,143.733,70.538,239.731,47.623000000000005,244.303,76.738,209.96599999999998,88.197,113.859,35.283,235.635,76.188,245.986,84.47200000000001,200.889,137.092
485.0,1940.0,,127.9,108.415,109.20200000000001,110.655,252.274,104.179,119.45299999999999,109.772,226.62599999999998,104.861,150.387,115.463,101.31200000000001,120.975,142.131,118.835,136.55100000000002,120.402,101.436,113.82799999999999,205.489,81.976,137.923,85.905,127.806,81.98100000000001,188.391,83.677,102.723,82.461,205.872,99.57600000000001,121.32700000000001,94.874,258.04200000000003,90.132,193.183,98.086,124.65799999999999,102.554,232.35,134.861,137.918,142.215,96.008,142.747,212.08900000000003,151.303,121.171,156.644,160.60299999999998,148.17600000000002,221.419,148.458,212.942,125.414,79.292,130.789,209.40099999999998,117.507,308.926,129.69799999999998,71.41199999999999,126.324,206.27,127.73200000000001,,,242.982,133.257,207.701,135.71,197.31400000000002,131.81799999999998,250.96,160.653,238.165,36.364000000000004,216.403,64.942,,,208.554,71.529,91.802,75.554,224.722,45.56399999999999,110.829,43.01,93.126,48.152,257.505,56.568999999999996,77.42699999999999,48.535,135.72799999999998,166.203,134.503,106.97,206.03799999999998,106.147,114.475,85.74600000000001,143.74200000000002,70.52600000000001,239.61,47.677,244.46,76.767,209.92700000000002,88.179,113.82799999999999,35.239000000000004,235.701,76.33,245.925,84.523,200.834,137.158
485.25,1941.0,,127.897,108.35799999999999,109.322,110.559,252.197,104.137,119.448,109.73299999999999,226.595,104.814,150.36700000000002,115.495,101.25,120.98899999999999,142.037,118.84200000000001,136.471,120.353,101.397,113.83,205.364,82.059,137.947,85.984,127.79899999999999,82.042,188.34900000000002,83.431,102.704,82.446,205.75,99.64299999999999,121.35600000000001,94.884,258.03700000000003,90.15899999999999,193.24,98.09700000000001,124.794,102.604,232.347,134.761,137.907,142.278,95.93299999999999,142.946,212.084,151.281,121.116,156.628,160.53799999999998,148.28799999999998,221.47,148.417,212.92,125.319,79.355,130.714,209.39700000000002,117.65700000000001,308.726,129.467,71.35600000000001,126.4,206.25900000000001,127.8,,,243.00599999999997,133.276,207.73,135.541,197.138,131.997,250.953,160.68200000000002,238.13099999999997,36.239000000000004,216.33,65.031,,,208.59900000000002,71.59100000000001,91.785,75.542,224.77900000000002,45.637,110.83,43.092,93.015,48.217,257.505,56.631,77.39399999999999,48.481,135.718,166.239,134.321,106.693,206.05599999999998,106.135,114.39399999999999,85.844,143.719,70.597,239.64700000000002,47.588,244.363,76.73,210.128,87.98299999999999,113.92,35.244,235.703,76.316,245.75099999999998,84.74700000000001,200.859,137.109
485.5,1942.0,,127.925,108.35799999999999,109.41,110.51799999999999,252.12400000000002,104.209,119.385,109.686,226.738,104.911,150.361,115.62200000000001,101.339,121.14,142.001,118.79,136.381,120.382,101.398,113.836,205.37599999999998,82.00200000000001,137.98,86.027,127.838,82.11,188.333,83.58,102.169,82.69200000000001,205.747,99.625,121.324,94.825,258.043,90.184,193.229,98.051,124.792,102.551,232.33599999999998,134.686,137.915,142.30200000000002,95.883,142.94899999999998,212.137,151.273,121.12200000000001,156.679,160.523,148.357,221.521,148.369,212.82,125.226,79.359,130.734,209.52,117.963,308.887,129.583,71.351,126.396,206.234,127.77600000000001,,,243.045,133.29,207.737,135.507,197.09900000000002,132.08700000000002,250.977,160.737,238.114,36.426,216.123,65.14699999999999,,,208.62599999999998,71.53399999999999,91.83200000000001,75.598,224.74400000000003,45.498999999999995,110.831,43.068000000000005,92.846,48.214,257.397,56.8,77.433,48.501000000000005,135.787,166.176,134.36,106.661,206.025,106.054,114.35,85.896,143.724,70.653,239.602,47.38399999999999,244.21,76.821,209.919,88.277,113.853,35.229,235.69,76.373,246.16099999999997,84.495,200.878,137.15
485.75,1943.0,,127.944,108.406,109.448,110.455,251.984,104.046,119.557,109.631,226.697,104.882,150.362,115.512,101.337,121.14299999999999,141.931,118.76700000000001,136.33,120.275,101.426,113.836,205.43,82.001,137.939,86.11200000000001,127.807,82.06,188.428,83.947,101.965,82.77,205.64,99.568,121.266,94.803,258.051,90.206,193.24099999999999,98.12299999999999,124.85600000000001,102.588,232.335,134.61700000000002,137.881,142.311,95.779,143.30100000000002,212.12599999999998,151.248,121.176,156.611,160.385,148.355,221.43200000000002,148.361,212.764,125.155,79.29899999999999,130.67600000000002,209.47799999999998,118.459,308.903,129.816,71.321,126.319,206.157,127.79299999999999,202.851,124.19200000000001,243.017,133.278,207.725,135.50799999999998,197.16,132.149,250.959,160.75,238.143,36.431,216.236,65.12,,,208.717,71.60600000000001,91.852,75.567,224.732,45.547,110.78200000000001,43.037,92.91,48.132,257.492,56.576,77.727,48.696999999999996,135.813,166.185,134.325,106.461,205.956,106.02600000000001,114.146,85.796,143.765,70.544,239.74,47.413999999999994,244.067,76.88600000000001,209.97799999999998,88.569,113.853,35.181999999999995,235.734,76.595,245.482,84.928,200.88299999999998,137.102
486.0,1944.0,,127.899,108.48299999999999,109.51299999999999,110.336,251.967,104.124,119.52799999999999,109.719,226.77,104.81700000000001,150.501,115.686,101.369,121.125,141.89600000000002,118.79899999999999,136.369,120.27600000000001,101.40100000000001,113.87299999999999,205.52700000000002,81.979,137.7,86.037,127.786,82.0,188.398,83.961,101.78200000000001,82.881,205.702,99.569,121.352,94.845,258.039,90.19,193.183,98.09100000000001,124.78399999999999,102.546,232.35,134.542,137.865,142.274,95.755,143.494,212.146,151.222,121.21799999999999,156.64,160.084,148.408,221.278,148.44799999999998,212.82,125.186,79.195,130.861,209.511,118.551,308.748,129.638,71.342,126.449,206.06400000000002,127.8,200.91,124.508,243.024,133.14700000000002,207.675,135.688,197.132,132.123,250.96599999999998,160.64,238.145,36.412,216.081,65.194,103.43700000000001,61.021,208.69,71.671,91.852,75.559,224.69799999999998,45.541000000000004,110.84700000000001,43.074,92.883,48.095,257.443,56.552,77.592,48.583,135.863,166.093,134.447,106.613,206.02900000000002,106.021,114.24,85.694,143.752,70.566,239.713,47.342,244.08900000000003,76.895,210.063,88.529,113.887,35.255,235.715,76.596,245.183,85.20200000000001,200.88299999999998,137.153
