TimesH,Frame,NoMissing,36,36,37,37,50,50,58,58,89,89,92,92,93,93,95,95,101,101,106,106,110,110,111,111,113,113,115,115,116,116,119,119,120,120,124,124,130,130,131,131,132,132,136,136,142,142,143,143,148,148,151,151,154,154,156,156,159,159,160,160,170,170,183,183,196,196,197,197,199,199,208,208,214,214,215,215,216,216,228,228,230,230,236,236,246,246,249,249,257,257,265,265,280,280,283,283,290,290,300,300,304,304,306,306,312,312,317,317,319,319,320,320,374,374,379,379,418,418,437,437,643,643,928,928
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
289.25,1157.0,,98.92399999999999,39.748000000000005,110.99799999999999,41.158,240.28599999999997,46.903,121.809,42.207,228.019,71.22800000000001,115.88600000000001,72.05199999999999,147.04399999999998,73.03399999999999,86.96600000000001,80.157,256.262,83.554,186.15200000000002,80.08800000000001,204.785,78.972,144.231,93.178,181.489,88.79799999999999,206.715,86.68299999999999,237.7,92.117,246.49200000000002,87.20299999999999,124.76899999999999,86.92299999999999,109.10799999999999,99.584,240.442,101.62899999999999,85.57,95.77799999999999,190.985,90.632,197.812,92.758,197.56099999999998,61.928999999999995,225.172,52.022,108.448,49.555,257.013,51.251999999999995,261.401,58.218,108.26,59.542,240.59400000000002,59.78,250.293,60.897,271.127,63.556999999999995,123.70299999999999,62.673,202.115,68.066,217.648,68.415,138.783,135.046,111.238,131.07399999999998,309.004,140.034,105.913,145.768,149.951,138.07299999999998,271.16900000000004,138.39700000000002,142.674,144.724,321.006,149.251,224.581,150.971,101.53200000000001,157.43200000000002,127.667,156.116,295.988,105.82799999999999,264.597,114.59,215.535,112.89299999999999,197.923,110.404,205.50799999999998,120.26299999999999,72.458,121.616,104.255,120.22200000000001,118.84899999999999,128.542,308.433,123.795,182.794,118.26299999999999,269.095,122.62799999999999,113.75,167.162,108.277,172.952,99.66,69.218,145.237,155.13299999999998,227.063,110.715,92.13799999999999,59.773
289.5,1158.0,,98.90799999999999,39.766,111.03399999999999,41.11,240.243,46.873000000000005,121.661,42.231,228.05900000000003,71.22,115.86,72.002,147.065,73.053,87.06299999999999,80.17399999999999,256.221,83.473,186.176,80.07300000000001,204.845,78.98100000000001,144.276,93.166,181.433,88.72200000000001,206.672,86.73,237.657,92.09299999999999,246.585,87.176,124.824,86.889,109.088,99.60700000000001,240.423,101.631,85.61,95.82600000000001,191.05,90.57,197.768,92.695,197.612,62.035,225.197,52.042,108.561,49.558,256.994,51.3,261.371,58.199,108.251,59.611000000000004,240.583,59.799,250.297,60.933,271.085,63.622,123.721,62.706,202.075,68.165,217.687,68.47800000000001,138.74200000000002,135.115,111.272,131.075,308.969,140.047,105.84200000000001,145.674,149.907,138.029,270.988,138.42,142.8,144.713,320.895,149.325,224.618,150.916,101.434,157.519,127.63,156.115,295.88,105.794,264.524,114.508,215.525,112.874,197.94799999999998,110.51100000000001,205.655,120.285,72.483,121.609,104.20100000000001,120.195,118.889,128.5,308.402,123.70200000000001,182.85299999999998,118.25299999999999,269.03700000000003,122.654,113.772,167.18400000000003,108.309,172.98,99.645,69.226,145.222,155.197,226.998,110.743,92.152,59.785
289.75,1159.0,,98.92200000000001,39.758,110.874,41.202,240.255,46.98,121.62100000000001,42.273999999999994,228.041,71.207,115.927,72.03,147.05200000000002,73.013,86.944,80.101,256.14599999999996,83.49,186.207,80.087,204.78599999999997,78.79,144.195,93.36399999999999,181.438,88.74700000000001,206.738,86.695,237.657,92.01299999999999,246.717,87.06700000000001,124.751,86.932,109.098,99.637,240.442,101.514,85.585,95.82,191.033,90.52600000000001,197.829,92.663,197.511,62.01,225.208,52.00899999999999,108.541,49.573,256.942,51.522,261.357,58.18899999999999,108.295,59.663999999999994,240.56099999999998,59.761,250.31799999999998,61.019,271.247,63.575,123.87,62.758,202.03599999999997,68.155,217.706,68.458,138.759,135.10299999999998,111.32600000000001,131.089,309.046,140.034,105.837,145.69799999999998,149.894,137.955,270.848,138.33700000000002,142.791,144.849,320.842,149.579,224.678,150.875,101.40299999999999,157.51,127.62799999999999,156.135,295.888,105.79,264.545,114.564,215.53799999999998,112.875,197.91299999999998,110.391,205.655,120.32600000000001,72.49,121.684,104.186,120.175,118.866,128.52,308.634,123.611,182.86,118.30799999999999,268.98900000000003,122.598,113.777,167.178,108.28299999999999,173.02900000000002,99.695,69.227,145.142,155.292,227.00799999999998,110.68799999999999,92.084,59.783
290.0,1160.0,,98.92200000000001,39.723,110.84700000000001,41.278,240.168,47.027,121.514,42.471000000000004,227.97400000000002,71.291,115.851,72.051,147.06799999999998,73.086,87.052,80.166,256.253,83.404,186.18,80.104,205.09900000000002,79.134,144.191,93.215,181.477,88.78,206.782,86.73200000000001,237.513,92.03200000000001,246.551,87.05799999999999,124.664,87.009,109.101,99.68299999999999,240.421,101.508,85.637,95.82700000000001,190.968,90.51299999999999,197.83,92.662,197.555,61.973,225.18200000000002,52.003,108.508,49.597,256.95599999999996,51.519,261.366,58.181999999999995,108.264,59.598,240.551,59.806000000000004,250.296,60.997,271.223,63.696999999999996,123.863,62.755,202.01,68.09,217.704,68.392,138.965,135.004,111.34899999999999,131.114,309.132,140.048,105.82799999999999,145.717,149.966,137.99,270.822,138.404,142.739,144.946,320.522,148.995,224.688,150.891,101.444,157.494,127.632,156.116,295.993,105.92299999999999,264.51599999999996,114.588,215.55,112.861,197.97099999999998,110.38600000000001,205.65400000000002,120.38,72.492,121.713,104.23200000000001,120.145,118.926,128.418,309.089,123.67200000000001,182.81,118.226,269.038,122.464,113.77,167.142,108.29799999999999,173.09,99.667,69.257,145.205,155.17600000000002,227.07,110.663,92.089,59.835
290.25,1161.0,,98.914,39.726,110.839,41.278999999999996,240.115,47.119,121.458,42.486999999999995,228.035,71.274,115.829,72.033,147.095,73.066,87.014,80.087,256.51,83.338,186.13099999999997,80.101,205.06400000000002,79.055,144.191,93.04899999999999,181.481,88.756,206.765,86.749,237.52900000000002,92.04899999999999,246.662,86.961,124.68,87.05799999999999,109.09899999999999,99.65700000000001,240.49200000000002,101.44,85.637,95.839,190.97299999999998,90.45200000000001,197.78599999999997,92.589,197.551,61.986000000000004,225.171,51.968,108.444,49.49100000000001,256.961,51.361000000000004,261.367,58.125,108.21,59.667,240.537,59.791000000000004,250.31099999999998,61.018,271.26599999999996,63.617,123.91,62.765,201.949,68.286,217.736,68.417,138.925,134.982,111.264,131.12,309.106,139.952,105.803,145.716,149.981,138.031,270.834,138.349,142.672,144.954,320.547,148.891,224.703,150.892,101.495,157.48,127.645,156.14600000000002,295.99,105.844,264.482,114.581,215.53599999999997,112.823,197.96200000000002,110.57,205.687,120.34100000000001,72.5,121.679,104.21700000000001,120.167,118.949,128.38299999999998,309.145,123.67299999999999,182.827,118.175,269.017,122.478,113.72399999999999,167.113,108.3,173.101,99.67399999999999,69.236,145.23,155.197,227.12599999999998,110.61,92.06700000000001,59.79600000000001
290.5,1162.0,,98.90299999999999,39.69,110.762,41.29600000000001,240.08599999999998,47.131,121.491,42.38399999999999,228.05599999999998,71.301,115.84700000000001,71.98899999999999,147.076,73.064,87.223,79.961,256.47,83.336,186.093,80.101,205.114,79.08800000000001,144.285,92.91,181.37599999999998,88.766,206.81400000000002,86.764,237.472,92.06299999999999,246.825,86.958,124.647,87.044,109.095,99.64399999999999,240.481,101.363,85.654,95.868,191.047,90.383,197.81599999999997,92.62,197.615,61.99100000000001,225.14,51.971000000000004,108.556,49.479,257.015,51.333,261.402,58.126999999999995,108.21700000000001,59.729,240.546,59.81100000000001,250.315,61.05,271.198,63.648,123.90700000000001,62.772,201.97,68.122,217.78400000000002,68.393,138.95600000000002,135.002,111.294,131.1,309.113,139.888,105.831,145.715,149.915,138.09799999999998,270.941,138.31799999999998,142.67,144.933,320.639,148.716,224.718,150.891,101.515,157.395,127.63799999999999,156.12,296.019,105.93299999999999,264.33799999999997,114.506,215.497,112.82,198.013,110.801,205.58700000000002,120.381,72.449,121.62899999999999,104.24,120.197,118.906,128.386,309.256,123.62799999999999,182.783,118.18299999999999,268.939,122.631,113.706,167.12599999999998,108.321,173.048,99.619,69.238,145.218,155.139,227.2,110.62100000000001,92.02,59.821000000000005
290.75,1163.0,,98.944,39.755,110.75200000000001,41.291000000000004,240.078,47.129,121.59299999999999,42.181999999999995,228.081,71.30199999999999,115.92399999999999,72.048,147.109,73.046,86.977,79.911,256.433,83.26299999999999,186.1,80.149,205.225,79.232,144.186,93.012,181.326,88.715,206.827,86.757,237.482,92.05,246.709,86.89399999999999,124.67200000000001,87.0,109.095,99.616,240.453,101.389,85.648,95.875,191.015,90.368,197.857,92.633,197.62099999999998,61.922,225.148,51.99100000000001,108.505,49.518,256.954,51.251999999999995,261.408,58.122,108.204,59.766000000000005,240.62400000000002,59.831,250.278,61.053000000000004,271.35,63.678000000000004,123.90799999999999,62.771,202.005,68.055,217.80599999999998,68.383,138.936,134.942,111.26,131.124,309.126,139.904,105.84700000000001,145.72,149.898,138.175,270.959,138.459,142.65,144.935,320.531,148.631,224.74900000000002,150.887,101.57799999999999,157.365,127.626,156.134,296.036,105.931,264.3,114.285,215.515,112.83200000000001,198.067,111.036,205.583,120.398,72.473,121.595,104.21,120.228,118.891,128.499,309.68,123.902,182.733,118.319,268.921,122.54700000000001,113.74600000000001,167.101,108.305,173.055,99.64200000000001,69.206,145.303,155.079,227.174,110.633,91.97200000000001,59.812
291.0,1164.0,,98.98,39.774,110.774,41.25,240.06599999999997,47.099,121.662,42.021,228.118,71.314,115.913,72.065,147.08,73.104,87.118,79.8,256.607,83.197,186.055,80.131,205.271,79.4,144.233,92.897,181.334,88.70700000000001,206.827,86.76,237.572,91.976,246.747,87.021,124.686,86.895,109.081,99.579,240.49200000000002,101.34200000000001,85.639,95.86,191.07299999999998,90.31700000000001,197.858,92.625,197.685,61.928999999999995,225.153,52.031000000000006,108.485,49.518,256.888,51.477,261.41700000000003,58.13,108.241,59.793,240.59099999999998,59.851000000000006,250.30900000000003,61.083999999999996,271.20799999999997,63.708999999999996,123.85799999999999,62.763000000000005,202.03900000000002,68.006,217.77700000000002,68.39,138.806,134.958,111.196,131.066,309.105,139.875,105.81200000000001,145.726,149.984,138.201,270.941,138.304,142.711,144.966,320.28700000000003,148.475,224.73,150.91299999999998,101.54700000000001,157.387,127.616,156.131,295.967,106.006,264.301,114.26,215.53099999999998,112.88,198.09,110.99600000000001,205.642,120.303,72.378,121.59200000000001,104.277,120.20100000000001,118.90100000000001,128.566,309.255,123.65799999999999,182.74599999999998,118.205,268.966,122.58,113.68299999999999,167.071,108.316,172.93,99.63600000000001,69.237,145.19299999999998,155.295,227.185,110.67200000000001,91.986,59.823
291.25,1165.0,,98.944,39.797,110.758,41.273,239.937,47.188,121.484,42.233999999999995,228.044,71.32,115.852,72.065,147.06,73.126,87.156,79.767,256.51599999999996,83.17,186.013,80.108,204.97799999999998,78.964,144.259,93.045,181.28,88.666,206.778,86.78299999999999,237.62400000000002,91.85,246.66,86.81700000000001,124.596,86.887,109.074,99.575,240.56,101.32,85.678,95.89200000000001,191.12599999999998,90.265,197.843,92.604,197.67700000000002,61.946000000000005,225.115,52.031000000000006,108.538,49.44,256.819,51.565,261.45099999999996,58.15,108.21600000000001,59.931999999999995,240.547,59.901,250.27700000000002,61.11600000000001,271.45799999999997,63.84,123.822,62.772,202.03099999999998,68.007,217.82,68.423,138.915,134.877,111.19,131.05100000000002,309.13599999999997,139.916,105.78299999999999,145.736,149.944,138.185,271.185,138.315,142.737,145.02200000000002,320.41200000000003,148.33700000000002,224.708,150.922,101.552,157.384,127.601,156.134,296.078,106.038,264.216,114.28,215.533,112.87200000000001,198.00799999999998,110.801,205.59799999999998,120.31700000000001,72.442,121.55799999999999,104.22,120.2,118.917,128.595,309.166,123.62100000000001,182.696,118.391,269.015,122.525,113.70700000000001,167.032,108.26299999999999,172.956,99.64200000000001,69.258,145.158,155.31,227.226,110.67,91.94,59.826
291.5,1166.0,,98.95299999999999,39.722,110.73700000000001,41.358000000000004,239.91299999999998,47.205,121.65100000000001,42.11,228.071,71.365,115.82799999999999,72.036,147.024,73.123,87.066,79.675,256.73,83.15,185.99,80.10600000000001,204.797,78.707,144.338,92.85700000000001,181.308,88.72399999999999,206.763,86.76799999999999,237.53400000000002,91.90799999999999,246.562,86.73899999999999,124.613,86.89399999999999,109.12,99.51100000000001,240.514,101.23700000000001,85.762,95.92,191.16,90.24700000000001,197.851,92.757,197.75,61.935,225.127,52.028,108.569,49.528999999999996,256.76,51.446000000000005,261.42400000000004,58.13,108.176,60.023,240.53099999999998,59.88,250.252,61.147,271.408,63.878,123.851,62.777,202.00900000000001,68.0,217.81900000000002,68.408,138.75799999999998,134.931,111.23200000000001,131.076,309.164,139.89600000000002,105.773,145.679,149.851,138.292,271.172,138.336,142.77200000000002,144.981,320.433,148.237,224.636,150.961,101.537,157.423,127.564,156.167,296.08,105.963,264.172,114.314,215.545,112.846,198.047,110.90799999999999,205.6,120.294,72.52199999999999,121.525,104.214,120.24600000000001,118.882,128.516,309.13599999999997,123.764,182.72099999999998,118.304,268.942,122.556,113.743,167.083,108.262,172.96400000000003,99.67,69.214,145.112,155.407,227.197,110.71700000000001,91.956,59.842
291.75,1167.0,,98.947,39.696,110.78299999999999,41.373000000000005,239.97099999999998,47.208999999999996,121.64,42.036,228.123,71.342,115.91,72.09899999999999,147.058,73.12,87.04700000000001,79.484,256.785,83.085,185.935,80.093,203.697,77.413,144.311,92.777,181.315,88.74600000000001,206.743,86.76700000000001,237.55599999999998,91.82,246.405,86.69,124.59700000000001,87.014,109.14299999999999,99.514,240.514,101.184,85.729,95.929,191.141,90.265,197.88400000000001,92.775,197.791,61.902,225.13099999999997,52.013999999999996,108.611,49.508,256.752,51.465,261.48900000000003,58.18,108.194,60.021,240.554,59.895,250.25799999999998,61.181999999999995,271.379,63.883,123.811,62.745,202.00099999999998,68.048,217.825,68.344,138.656,134.846,111.29799999999999,131.03799999999998,309.226,139.89,105.78399999999999,145.683,149.84799999999998,138.267,271.025,138.41299999999998,142.734,145.032,320.668,148.615,224.665,150.924,101.535,157.381,127.57600000000001,156.19899999999998,296.085,106.03,264.194,114.45100000000001,215.606,112.834,198.07,110.945,205.667,120.281,72.46300000000001,121.552,104.182,120.27600000000001,118.915,128.555,308.441,123.802,182.74,118.274,268.92,122.586,113.824,167.105,108.31200000000001,172.918,99.65899999999999,69.234,145.093,155.434,227.266,110.691,91.98,59.771
292.0,1168.0,,98.92399999999999,39.711999999999996,110.77600000000001,41.318000000000005,239.945,47.281000000000006,121.465,42.346000000000004,228.106,71.308,115.962,72.149,147.056,73.03,87.07700000000001,79.467,256.775,83.00399999999999,185.957,80.107,203.81400000000002,77.465,144.186,93.025,181.315,88.693,206.761,86.699,237.65599999999998,91.671,246.53900000000002,86.76799999999999,124.649,86.93299999999999,109.211,99.501,240.481,101.02600000000001,85.682,95.83,191.09799999999998,90.24600000000001,197.812,92.791,197.7,61.886,225.15,52.048,108.64399999999999,49.475,256.753,51.32899999999999,261.51099999999997,58.193999999999996,108.18,60.028999999999996,240.562,59.923,250.245,61.107,271.499,63.873000000000005,123.73100000000001,62.699,202.045,68.003,217.854,68.381,138.53,134.92,111.20100000000001,130.984,309.256,139.82,105.70299999999999,145.689,149.847,138.236,270.983,138.571,142.75,144.994,320.66700000000003,148.749,224.773,150.91299999999998,101.525,157.359,127.595,156.243,296.08,106.051,264.126,114.585,215.638,112.82799999999999,198.143,111.24799999999999,205.648,120.262,72.516,121.587,104.181,120.32600000000001,118.891,128.514,308.035,123.805,182.838,118.01700000000001,268.866,122.60799999999999,113.84899999999999,167.14700000000002,108.301,172.903,99.715,69.223,145.151,155.315,227.31900000000002,110.708,91.917,59.769
292.25,1169.0,,98.914,39.671,110.81299999999999,41.34,239.959,47.281000000000006,121.47,42.236999999999995,228.075,71.351,115.975,72.132,147.032,73.017,87.109,79.45100000000001,256.724,82.99700000000001,185.96900000000002,80.082,204.04,77.73,144.07399999999998,93.117,181.368,88.646,206.773,86.712,237.605,91.536,246.46900000000002,86.62100000000001,124.70200000000001,86.905,109.301,99.48100000000001,240.537,101.15299999999999,85.677,95.84200000000001,191.106,90.24,197.753,92.725,197.75400000000002,61.912,225.138,52.01,108.641,49.489,256.83099999999996,51.178000000000004,261.507,58.221000000000004,108.17200000000001,60.145,240.597,59.92,250.257,61.075,271.48900000000003,63.81100000000001,123.73899999999999,62.685,202.065,67.958,217.864,68.316,138.655,134.868,111.177,131.094,309.32,139.7,105.71799999999999,145.651,149.901,138.15,270.988,138.611,142.783,145.02100000000002,320.807,149.063,224.72400000000002,150.908,101.46700000000001,157.47,127.605,156.273,296.064,106.005,264.117,114.564,215.695,112.78200000000001,198.15200000000002,111.291,205.797,120.27799999999999,72.564,121.64299999999999,104.14299999999999,120.307,118.902,128.52100000000002,307.638,123.661,182.774,118.177,268.889,122.54899999999999,113.866,167.165,108.29700000000001,172.891,99.696,69.199,145.121,155.295,227.291,110.62200000000001,91.92399999999999,59.77
292.5,1170.0,,98.88600000000001,39.621,110.802,41.398999999999994,240.025,47.227,121.26100000000001,42.401,228.114,71.334,116.06200000000001,72.195,147.006,72.98899999999999,87.149,79.492,256.661,82.976,185.998,80.126,203.715,77.472,143.97899999999998,93.26700000000001,181.387,88.65100000000001,206.732,86.745,237.715,91.42399999999999,246.46400000000003,86.538,124.65700000000001,86.90700000000001,109.301,99.484,240.543,101.257,85.681,95.852,191.02599999999998,90.25399999999999,197.764,92.729,197.833,61.946999999999996,225.15200000000002,52.042,108.649,49.468999999999994,256.91200000000003,51.27,261.519,58.236999999999995,108.137,60.155,240.73,59.964,250.237,60.891000000000005,271.47700000000003,63.799,123.806,62.668,202.05200000000002,67.97,217.888,68.329,138.674,134.869,111.132,131.136,309.341,139.69,105.678,145.65,149.955,138.138,271.028,138.66299999999998,142.80100000000002,144.975,320.818,149.195,224.69400000000002,150.921,101.436,157.47,127.589,156.309,296.04900000000004,106.07799999999999,264.067,114.605,215.739,112.72399999999999,198.331,111.609,205.75099999999998,120.23700000000001,72.501,121.634,104.12100000000001,120.26299999999999,118.95100000000001,128.42700000000002,307.319,123.49600000000001,182.793,117.941,268.96299999999997,122.396,113.865,167.16400000000002,108.27799999999999,172.86599999999999,99.71600000000001,69.165,145.17,155.262,227.475,110.57600000000001,91.90799999999999,59.766999999999996
292.75,1171.0,,98.912,39.733000000000004,110.74600000000001,41.336999999999996,240.02599999999998,47.323,121.257,42.38399999999999,228.041,71.355,116.126,72.186,147.045,73.021,87.176,79.498,256.709,83.029,186.00599999999997,80.12899999999999,204.888,78.66,144.109,93.056,181.44799999999998,88.66,206.729,86.72,237.725,91.31299999999999,246.322,86.49600000000001,124.641,87.006,109.33,99.488,240.425,101.18799999999999,85.697,95.818,191.128,90.27600000000001,197.78400000000002,92.83,197.817,61.952,225.12900000000002,51.994,108.57700000000001,49.505,256.738,51.309,261.53700000000003,58.21,108.146,60.272,240.725,60.02,250.226,60.927,271.501,63.645,123.795,62.653,202.02200000000002,68.072,217.942,68.39,138.586,134.886,111.185,131.13,309.325,139.743,105.647,145.60399999999998,149.937,138.115,271.05400000000003,138.547,142.718,144.997,320.72,149.27100000000002,224.707,150.922,101.439,157.441,127.587,156.32,296.033,106.014,264.16700000000003,114.581,215.74099999999999,112.788,198.33700000000002,111.583,205.896,120.242,72.512,121.75399999999999,104.135,120.245,118.985,128.445,307.43,123.63799999999999,182.88099999999997,117.902,268.812,122.488,113.869,167.19299999999998,108.294,172.90900000000002,99.744,69.165,145.112,155.345,227.514,110.56,91.895,59.768
293.0,1172.0,,98.904,39.762,110.613,41.411,240.048,47.351000000000006,121.36200000000001,42.161,228.065,71.363,116.024,72.149,147.071,72.993,86.90899999999999,79.613,256.637,83.09899999999999,185.93900000000002,80.132,205.291,79.131,144.11,92.999,181.482,88.572,206.81,86.65100000000001,237.738,91.304,246.46599999999998,86.53200000000001,124.74,86.912,109.367,99.48100000000001,240.176,101.009,85.656,95.8,191.173,90.266,197.765,92.807,197.77,61.961000000000006,225.083,51.976000000000006,108.589,49.446000000000005,256.728,51.52,261.529,58.24,108.156,60.188,240.782,59.978,250.271,60.909,271.515,63.696999999999996,123.848,62.67100000000001,202.09099999999998,67.972,217.96400000000003,68.454,138.58100000000002,134.852,111.17,131.185,309.284,139.745,105.67299999999999,145.62,150.00799999999998,138.054,271.155,138.63,142.689,144.99200000000002,320.305,149.22,224.702,150.951,101.411,157.422,127.613,156.326,295.996,106.031,264.20799999999997,114.647,215.74200000000002,112.76799999999999,198.333,111.537,205.896,120.226,72.512,121.77600000000001,104.166,120.215,118.935,128.41899999999998,308.20599999999996,123.77600000000001,182.989,117.74600000000001,268.783,122.51799999999999,113.802,167.18,108.28,172.857,99.74799999999999,69.10300000000001,145.116,155.297,227.412,110.53399999999999,91.91799999999999,59.765
293.25,1173.0,,98.897,39.726,110.524,41.513000000000005,240.043,47.342,121.316,42.152,228.046,71.34899999999999,115.993,72.124,147.032,73.00399999999999,87.20100000000001,79.471,256.688,83.17200000000001,185.929,80.112,205.41,79.316,144.12,92.762,181.49400000000003,88.436,206.752,86.705,237.705,91.351,246.608,86.61399999999999,124.661,86.93799999999999,109.295,99.495,240.358,101.204,85.666,95.811,191.18900000000002,90.211,197.769,92.758,197.69799999999998,61.967,225.10299999999998,52.033,108.536,49.428999999999995,256.718,51.318000000000005,261.54400000000004,58.245,108.178,60.231,240.795,59.976000000000006,250.334,60.93899999999999,271.45599999999996,63.888999999999996,123.79700000000001,62.628,202.088,67.903,217.94799999999998,68.453,138.445,134.89700000000002,111.147,131.145,309.258,139.781,105.679,145.666,150.026,138.034,271.159,138.636,142.756,144.934,320.382,149.096,224.672,150.915,101.397,157.39700000000002,127.605,156.293,296.086,106.086,264.243,114.667,215.732,112.75299999999999,198.24200000000002,111.49600000000001,206.051,120.055,72.605,121.77600000000001,104.166,120.204,119.041,128.382,308.027,123.65100000000001,182.835,118.072,268.683,122.57,113.76799999999999,167.165,108.31,172.84400000000002,99.726,69.118,145.142,155.209,227.31900000000002,110.56200000000001,91.905,59.81
293.5,1174.0,,98.906,39.743,110.616,41.508,240.019,47.403,121.22200000000001,42.151,228.06400000000002,71.35300000000001,116.00399999999999,72.152,147.029,73.002,87.189,79.503,256.45599999999996,83.12,185.925,80.107,205.68400000000003,79.628,144.341,92.2,181.446,88.44,206.835,86.715,237.666,91.36399999999999,246.40200000000002,86.427,124.594,87.06299999999999,109.29700000000001,99.48700000000001,240.392,101.115,85.712,95.874,191.16400000000002,90.179,197.745,92.764,197.63299999999998,61.972,225.11700000000002,52.07,108.634,49.406000000000006,256.694,50.574,261.531,58.263999999999996,108.18299999999999,60.336999999999996,240.77900000000002,59.99100000000001,250.322,60.988,271.541,63.817,123.788,62.606,202.145,67.763,217.949,68.443,138.387,134.865,111.11,131.19799999999998,309.20099999999996,139.82,105.693,145.61700000000002,150.066,138.046,271.133,138.562,142.75799999999998,144.905,320.257,149.072,224.708,150.852,101.436,157.379,127.60600000000001,156.305,296.07,105.986,264.202,114.76299999999999,215.75599999999997,112.773,198.166,111.29299999999999,205.984,120.09299999999999,72.664,121.814,104.176,120.20299999999999,119.09299999999999,128.237,307.848,123.508,182.78599999999997,118.165,268.673,122.555,113.78299999999999,167.175,108.301,172.83,99.708,69.137,145.149,155.254,228.0,111.0,91.899,59.81
293.75,1175.0,,98.934,39.806,110.62,41.518,240.079,47.476000000000006,121.12200000000001,42.214,228.053,71.304,116.09700000000001,72.141,147.048,72.997,87.10600000000001,79.432,256.395,83.184,185.953,80.104,205.673,79.664,144.505,91.554,181.46099999999998,88.34100000000001,206.872,86.75,237.62599999999998,91.42200000000001,246.41,86.554,124.605,87.09299999999999,109.285,99.491,240.592,101.179,85.71,95.89299999999999,191.17700000000002,90.16799999999999,197.63,92.706,197.655,61.973,225.149,52.08,108.62299999999999,49.376999999999995,256.586,50.958,261.53,58.26,108.215,60.411,240.845,59.93,250.298,60.993,271.44599999999997,63.86600000000001,123.76100000000001,62.647,202.204,67.727,217.896,68.441,138.415,134.852,111.104,131.227,309.10900000000004,139.731,105.691,145.628,150.14600000000002,138.09799999999998,271.027,138.688,142.799,144.787,320.44599999999997,149.173,224.66299999999998,150.879,101.439,157.368,127.596,156.32,295.98900000000003,106.006,264.29,114.735,215.748,112.757,198.093,111.088,206.021,120.086,72.694,121.82600000000001,104.20299999999999,120.204,119.212,128.187,307.407,123.669,182.718,118.198,268.731,122.53,113.785,167.158,108.29,172.792,99.624,69.15899999999999,145.165,155.164,227.324,110.535,91.89399999999999,59.818000000000005
294.0,1176.0,,98.919,39.768,110.773,41.475,240.08700000000002,47.473,121.259,42.095,228.11700000000002,71.29899999999999,116.03299999999999,72.13600000000001,147.053,72.98,87.135,79.485,256.47900000000004,83.226,185.93099999999998,80.143,205.722,79.67399999999999,144.55,91.366,181.44400000000002,88.186,206.90400000000002,86.762,237.58599999999998,91.431,246.45,86.381,124.667,87.084,109.359,99.51,240.646,101.28399999999999,85.67,95.929,191.11700000000002,90.167,197.609,92.76,197.62400000000002,61.93600000000001,225.148,52.066,108.603,49.381,256.593,51.033,261.547,58.272,108.29299999999999,60.472,240.78799999999998,59.922,250.35,61.041000000000004,271.515,63.879,123.805,62.677,202.144,67.78699999999999,217.824,68.44,138.451,134.879,111.175,131.22799999999998,309.195,139.601,105.64299999999999,145.589,150.164,138.077,271.144,138.583,142.743,144.856,320.402,149.241,224.667,150.89,101.302,157.459,127.618,156.321,295.92400000000004,106.055,264.231,114.742,215.706,112.742,198.114,111.11200000000001,206.03900000000002,120.07,72.622,121.76899999999999,104.236,120.211,119.24600000000001,128.181,307.241,123.569,182.632,118.29299999999999,268.835,122.45700000000001,113.77,167.149,108.251,172.774,99.598,69.112,145.18,155.131,227.28599999999997,110.566,91.962,59.885
294.25,1177.0,,98.916,39.768,110.805,41.516999999999996,240.083,47.465,121.416,42.19,228.218,71.32,116.046,72.115,147.055,72.962,87.131,79.63,256.24,83.15899999999999,185.953,80.137,205.637,79.619,144.808,89.999,181.515,88.458,206.963,86.772,237.625,91.448,246.262,86.193,124.735,87.01,109.331,99.509,240.53400000000002,101.429,85.669,95.928,191.048,90.16799999999999,197.62400000000002,92.734,197.58599999999998,61.888000000000005,225.169,52.123000000000005,108.655,49.38,256.568,50.763999999999996,261.552,58.255,108.331,60.402,240.824,59.872,250.33900000000003,61.066,271.496,63.846000000000004,123.755,62.644,202.08900000000003,67.798,217.832,68.44800000000001,138.459,134.874,111.165,131.306,309.20099999999996,139.461,105.64,145.58,150.213,138.042,270.93,138.491,142.77200000000002,144.85,320.608,149.267,224.649,150.904,101.281,157.481,127.605,156.342,295.92400000000004,106.055,264.283,114.694,215.72299999999998,112.775,198.1,111.12,206.207,119.985,72.704,121.713,104.17,120.245,119.25299999999999,128.248,307.235,123.381,182.679,118.155,268.85900000000004,122.52,113.815,167.146,108.266,172.704,99.632,69.10300000000001,145.162,155.178,227.27900000000002,110.61,91.96600000000001,59.968
