TimesH,Frame,NoMissing,0,0,2,2,3,3,5,5,12,12,13,13,15,15,19,19,21,21,22,22,30,30,32,32,34,34,36,36,37,37,39,39,45,45,46,46,47,47,50,50,51,51,53,53,54,54,56,56,57,57,63,63,75,75,79,79,82,82,83,83,111,111,112,112,113,113,114,114,121,121,140,140,142,142,144,144,150,150,151,151,154,154,155,155,156,156,159,159,161,161,162,162,163,163,164,164,172,172,174,174,175,175,176,176,180,180,181,181,182,182,185,185,186,186,187,187,189,189,190,190,191,191,193,193,194,194,200,200,201,201,208,208,210,210,214,214,217,217,222,222,223,223,227,227,231,231,425,425,525,525
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
337.25,1349.0,,142.33100000000002,122.647,152.936,121.928,132.859,121.539,88.454,120.37,119.92399999999999,115.656,162.089,112.484,266.48900000000003,113.721,253.5,111.353,147.503,111.27600000000001,130.869,111.04899999999999,72.315,145.482,230.321,144.379,118.525,142.17700000000002,133.34,140.89,107.949,138.594,212.30200000000002,138.243,141.583,132.03,228.532,131.015,253.084,129.674,131.366,129.39700000000002,114.397,129.493,161.95600000000002,127.025,243.049,126.4,253.282,123.62299999999999,220.908,124.04700000000001,124.67399999999999,166.56599999999997,112.69200000000001,152.039,240.021,148.173,247.043,147.164,103.323,146.06799999999998,61.214,46.809,244.646,45.42100000000001,26.406999999999996,45.044,228.847,41.466,250.41400000000002,22.955,66.173,65.77199999999999,127.72399999999999,65.562,37.738,64.186,245.63400000000001,58.553999999999995,53.897,58.538999999999994,27.34,56.803999999999995,323.803,55.24,119.521,54.619,82.323,53.812,232.53900000000002,53.225,42.037,52.964,308.983,51.816,222.78,48.784,347.881,85.23200000000001,295.123,84.20700000000001,205.269,83.55,113.385,83.33,166.983,79.703,312.178,77.947,271.923,78.044,212.299,77.235,147.309,75.585,130.673,75.70100000000001,48.18600000000001,74.62,41.052,73.64699999999999,25.94,73.46600000000001,158.55200000000002,72.668,67.376,73.044,113.82799999999999,69.154,221.77,107.417,202.548,101.79899999999999,291.868,100.84100000000001,47.275,100.47,76.17,98.80799999999999,249.275,95.926,189.55,96.06,198.854,95.456,51.388999999999996,89.52600000000001,,,,
337.5,1350.0,,142.317,122.671,152.92700000000002,121.93,132.86,121.55,88.40799999999999,120.389,119.89,115.62700000000001,162.096,112.48700000000001,266.486,113.708,253.50099999999998,111.5,147.503,111.314,130.871,111.071,72.266,145.392,230.285,144.394,118.527,142.186,133.41899999999998,140.92700000000002,107.96700000000001,138.609,212.33900000000003,138.278,141.626,132.076,228.53799999999998,131.03,253.081,129.681,131.345,129.39600000000002,114.39399999999999,129.505,161.965,127.054,243.02900000000002,126.411,253.27700000000002,123.62700000000001,220.918,124.04700000000001,124.69200000000001,166.558,112.67200000000001,152.03799999999998,240.041,148.164,247.065,147.236,103.31,146.21,61.233000000000004,46.83,244.669,45.442,26.421,45.033,228.852,41.481,250.394,22.967,66.202,65.773,127.72,65.594,37.731,64.17399999999999,245.63099999999997,58.591,53.897,58.533,27.363000000000003,56.808,323.813,55.251999999999995,119.5,54.63,82.306,53.812,232.43900000000002,53.138999999999996,42.04600000000001,52.953,308.965,51.846000000000004,222.795,48.785,347.89099999999996,85.23700000000001,295.113,84.213,205.28599999999997,83.55799999999999,113.425,83.331,166.99099999999999,79.686,312.189,77.939,272.07,78.094,212.30599999999998,77.23899999999999,147.297,75.57600000000001,130.68,75.703,48.24,74.61,41.043,73.664,25.974,73.477,158.583,72.675,67.384,73.051,113.83200000000001,69.168,221.785,107.414,202.53900000000002,101.806,291.877,100.844,47.365,100.52,76.192,98.806,249.285,95.934,189.53599999999997,96.059,198.91299999999998,95.50200000000001,51.394,89.52,,,,
337.75,1351.0,,142.305,122.69200000000001,152.923,121.93299999999999,132.85299999999998,121.55799999999999,88.461,120.428,119.876,115.626,162.097,112.478,266.487,113.71700000000001,253.485,111.492,147.505,111.274,130.879,111.09700000000001,72.23,145.362,230.248,144.424,118.53,142.184,133.359,140.916,107.994,138.60399999999998,212.332,138.293,141.608,132.107,228.55200000000002,131.05,253.11,129.691,131.344,129.412,114.39399999999999,129.505,161.967,127.07700000000001,243.02900000000002,126.40799999999999,253.27900000000002,123.62299999999999,220.94799999999998,124.03,124.667,166.56400000000002,112.68299999999999,152.049,240.046,148.153,247.071,147.227,103.139,146.157,61.24100000000001,46.828,244.708,45.456,26.401999999999997,45.023999999999994,228.858,41.471000000000004,250.41,22.871,66.207,65.821,127.71600000000001,65.635,37.650999999999996,64.187,245.649,58.631,53.902,58.538999999999994,27.36,56.806999999999995,323.797,55.261,119.506,54.615,82.301,53.812,232.421,53.096000000000004,42.048,52.956,308.959,51.888000000000005,222.787,48.786,347.904,85.24,295.112,84.21,205.308,83.572,113.427,83.31200000000001,167.01,79.67699999999999,312.175,77.92399999999999,271.812,78.115,212.299,77.242,147.3,75.57,130.673,75.712,48.246,74.598,41.108000000000004,73.742,25.984,73.459,158.599,72.684,67.407,73.058,113.838,69.181,221.81900000000002,107.435,202.519,101.809,291.876,100.853,47.32899999999999,100.572,76.19800000000001,98.805,249.269,95.93700000000001,189.533,96.053,198.856,95.48200000000001,51.428999999999995,89.494,,,,
338.0,1352.0,,142.30100000000002,122.72200000000001,152.918,121.93700000000001,132.85299999999998,121.571,88.51100000000001,120.444,119.859,115.62200000000001,162.09799999999998,112.469,266.493,113.726,253.655,111.52799999999999,147.503,111.323,130.88299999999998,111.115,72.262,145.418,230.238,144.431,118.523,142.192,133.34,140.951,107.985,138.601,212.345,138.311,141.658,132.135,228.567,131.064,253.12599999999998,129.756,131.344,129.423,114.382,129.509,161.963,127.104,243.025,126.405,253.27900000000002,123.625,220.96400000000003,124.02600000000001,124.64,166.56799999999998,112.66799999999999,152.055,240.051,148.159,247.08599999999998,147.186,103.25299999999999,146.238,61.229,46.848,244.683,45.468999999999994,26.366999999999997,45.041000000000004,228.875,41.489,250.43099999999998,22.869,66.181,65.813,127.71,65.648,37.539,64.193,245.727,58.641000000000005,53.908,58.537,27.389,56.801,323.813,55.269,119.461,54.688,82.3,53.81100000000001,232.505,53.158,42.062,52.955,308.949,51.945,222.77200000000002,48.79600000000001,347.899,85.238,295.107,84.209,205.32299999999998,83.589,113.383,83.367,167.03599999999997,79.654,312.168,77.92,271.784,78.015,212.295,77.256,147.305,75.554,130.67,75.72399999999999,48.25,74.60600000000001,41.129,73.729,25.961,73.457,158.62,72.70100000000001,67.404,73.064,113.83200000000001,69.186,221.83599999999998,107.417,202.513,101.809,291.877,100.861,47.361999999999995,100.56200000000001,76.20100000000001,98.801,249.264,95.955,189.502,96.055,198.90599999999998,95.506,51.437,89.507,,,,
338.25,1353.0,,142.293,122.741,152.908,121.96,132.843,121.579,88.48899999999999,120.395,119.84,115.611,162.106,112.471,266.498,113.72200000000001,253.493,111.51700000000001,147.506,111.296,130.891,111.13799999999999,72.219,145.444,230.176,144.465,118.51799999999999,142.197,133.377,141.012,107.98100000000001,138.614,212.365,138.334,141.637,132.15200000000002,228.56799999999998,131.082,253.093,129.754,131.342,129.447,114.45200000000001,129.514,161.97299999999998,127.12799999999999,243.03799999999998,126.429,253.27599999999998,123.626,220.977,124.029,124.635,166.60299999999998,112.656,152.05,240.058,148.155,247.09400000000002,147.221,103.111,146.17700000000002,61.229,46.831,244.704,45.425,26.313000000000002,45.065,228.90200000000002,41.498999999999995,250.46400000000003,22.851,66.187,65.809,127.678,65.672,37.601,64.178,245.76,58.691,53.91,58.544,27.388,56.799,323.79200000000003,55.275,119.383,54.736000000000004,82.29799999999999,53.809,232.56099999999998,53.178999999999995,42.058,52.966,309.002,52.01,222.773,48.799,347.901,85.234,295.117,84.22399999999999,205.356,83.595,113.37200000000001,83.37200000000001,167.04,79.671,312.16,77.932,272.086,77.917,212.3,77.27199999999999,147.284,75.563,130.694,75.72399999999999,48.177,74.62899999999999,41.137,73.72399999999999,25.986,73.46,158.629,72.714,67.41,73.075,113.82799999999999,69.207,221.865,107.427,202.523,101.818,291.876,100.869,47.41,100.67299999999999,76.19800000000001,98.79700000000001,249.22799999999998,95.961,189.489,96.036,198.899,95.512,51.428000000000004,89.51700000000001,,,,
338.5,1354.0,,142.293,122.762,152.917,121.97399999999999,132.847,121.59700000000001,88.773,120.54899999999999,119.834,115.625,162.099,112.47200000000001,266.487,113.727,253.378,111.50399999999999,147.502,111.306,130.894,111.156,72.178,145.481,230.06599999999997,144.501,118.508,142.207,133.44,141.042,108.009,138.63299999999998,212.391,138.359,141.625,132.16,228.581,131.096,253.108,129.803,131.31,129.457,114.45,129.536,161.96,127.165,243.05,126.45,253.273,123.62899999999999,220.99400000000003,124.031,124.64299999999999,166.583,112.63799999999999,152.066,240.06900000000002,148.131,247.09799999999998,147.192,103.073,146.082,61.248999999999995,46.83,244.68200000000002,45.406000000000006,26.279,45.037,228.90900000000002,41.498000000000005,250.455,22.838,66.197,65.808,127.649,65.684,37.721,64.191,245.84900000000002,58.733000000000004,53.913000000000004,58.548,27.432,56.795,323.793,55.278999999999996,119.368,54.815,82.288,53.808,232.574,53.196000000000005,42.053000000000004,52.968999999999994,309.056,52.082,222.774,48.81100000000001,347.904,85.243,295.116,84.23,205.358,83.616,113.322,83.404,167.044,79.687,312.191,77.939,271.908,77.995,212.30900000000003,77.27600000000001,147.263,75.57300000000001,130.694,75.741,48.18600000000001,74.652,41.121,73.766,26.026999999999997,73.457,158.625,72.719,67.402,73.085,113.821,69.222,221.86900000000003,107.444,202.518,101.81700000000001,291.877,100.876,47.507,100.715,76.211,98.801,249.21900000000002,95.95700000000001,189.48,96.02,198.88,95.501,51.426,89.51799999999999,,,,
338.75,1355.0,,142.284,122.788,152.90200000000002,121.999,132.852,121.604,88.823,120.71700000000001,119.84200000000001,115.645,162.096,112.471,266.493,113.73700000000001,253.50599999999997,111.54299999999999,147.502,111.346,130.905,111.182,72.183,145.374,230.028,144.526,118.509,142.22899999999998,133.347,141.036,107.99799999999999,138.631,212.418,138.39600000000002,141.666,132.187,228.582,131.105,253.101,129.825,131.267,129.451,114.444,129.532,161.944,127.206,243.049,126.48100000000001,253.27200000000002,123.64200000000001,221.00799999999998,124.023,124.62,166.554,112.613,152.086,240.043,148.15200000000002,247.101,147.16899999999998,103.18299999999999,146.22899999999998,61.238,46.838,244.662,45.364,26.281,45.047,228.925,41.503,250.452,22.805999999999997,66.12100000000001,65.809,127.626,65.71600000000001,37.778,64.163,245.821,58.727,53.905,58.547,27.52,56.763000000000005,323.809,55.29600000000001,119.39399999999999,54.763999999999996,82.296,53.806999999999995,232.614,53.262,42.062,52.971000000000004,309.006,52.067,222.77,48.808,347.904,85.24700000000001,295.119,84.22399999999999,205.37400000000002,83.62200000000001,113.30799999999999,83.382,167.051,79.694,312.19599999999997,77.945,271.993,77.918,212.30900000000003,77.291,147.26,75.577,130.68200000000002,75.766,48.258,74.655,41.097,73.773,26.034000000000002,73.447,158.61,72.72800000000001,67.41,73.085,113.815,69.242,221.88400000000001,107.456,202.525,101.834,291.87,100.876,47.512,100.745,76.241,98.8,249.208,95.975,189.46599999999998,96.01700000000001,198.812,95.47399999999999,51.448,89.509,,,,
339.0,1356.0,,142.284,122.807,152.907,122.02,132.845,121.602,88.931,120.809,119.84299999999999,115.666,162.108,112.46600000000001,266.508,113.762,253.26,111.569,147.491,111.36,130.917,111.21,72.152,145.405,230.014,144.542,118.51,142.24200000000002,133.475,141.089,108.006,138.632,212.421,138.409,141.58700000000002,132.183,228.58,131.11,253.088,129.868,131.238,129.46,114.42200000000001,129.531,161.938,127.241,243.043,126.465,253.266,123.648,221.03900000000002,124.012,124.65100000000001,166.558,112.60600000000001,152.108,240.035,148.154,247.113,147.13299999999998,103.376,146.429,61.233999999999995,46.857,244.73,45.325,26.24,45.067,228.92,41.513999999999996,250.46400000000003,22.774,66.068,65.827,127.61200000000001,65.774,37.847,64.164,245.80700000000002,58.733000000000004,53.907,58.549,27.503,56.756,323.812,55.287,119.426,54.835,82.28399999999999,53.81100000000001,232.65900000000002,53.244,42.067,52.974,309.04200000000003,52.1,222.775,48.805,347.901,85.251,295.11400000000003,84.23200000000001,205.37900000000002,83.62700000000001,113.34700000000001,83.402,167.063,79.688,312.171,77.944,272.067,77.932,212.297,77.289,147.24,75.578,130.694,75.771,48.236000000000004,74.672,41.107,73.774,26.03,73.462,158.602,72.73,67.402,73.092,113.81299999999999,69.263,221.898,107.456,202.512,101.845,291.868,100.87,47.483999999999995,100.775,76.252,98.79899999999999,249.247,95.97399999999999,189.422,96.01700000000001,198.813,95.477,51.456,89.51100000000001,,,,
339.25,1357.0,,142.283,122.82799999999999,152.908,122.03399999999999,132.845,121.613,88.95299999999999,120.865,119.823,115.647,162.102,112.469,266.502,113.77799999999999,253.484,111.556,147.49,111.36200000000001,130.93,111.241,72.08800000000001,145.243,229.96599999999998,144.55700000000002,118.49,142.244,133.38299999999998,141.141,108.00399999999999,138.638,212.433,138.429,141.584,132.2,228.588,131.12,253.128,129.878,131.219,129.468,114.412,129.537,161.918,127.273,243.06900000000002,126.47200000000001,253.266,123.64399999999999,221.05700000000002,124.006,124.62799999999999,166.514,112.59299999999999,152.113,240.035,148.162,247.09,147.076,103.63799999999999,146.717,61.248999999999995,46.848,244.722,45.324,26.224,45.077,228.94099999999997,41.518,250.47799999999998,22.775,66.089,65.812,127.605,65.808,37.873000000000005,64.17399999999999,245.765,58.766000000000005,53.907,58.55,27.445,56.743,323.823,55.299,119.447,54.724,82.295,53.808,232.67700000000002,53.247,42.063,52.98,309.061,52.111000000000004,222.762,48.806999999999995,347.89,85.25399999999999,295.101,84.23299999999999,205.405,83.647,113.383,83.45,167.05700000000002,79.696,312.149,77.947,272.06,78.028,212.3,77.288,147.23,75.569,130.689,75.786,48.193999999999996,74.67,41.103,73.805,26.018,73.447,158.607,72.742,67.41,73.093,113.81700000000001,69.293,221.933,107.443,202.519,101.84899999999999,291.861,100.87299999999999,47.501000000000005,100.77600000000001,76.285,98.807,249.243,95.959,189.40599999999998,96.01299999999999,198.88299999999998,95.51700000000001,51.476000000000006,89.49799999999999,,,,
339.5,1358.0,,142.269,122.84700000000001,152.904,122.04299999999999,132.84,121.613,88.742,120.821,119.809,115.639,162.114,112.464,266.48400000000004,113.77,253.363,111.60799999999999,147.47799999999998,111.367,130.936,111.26700000000001,72.058,145.191,229.946,144.555,118.51,142.248,133.298,141.157,108.01799999999999,138.64,212.43,138.438,141.642,132.232,228.59599999999998,131.135,253.115,129.89700000000002,131.167,129.466,114.41799999999999,129.547,161.906,127.29899999999999,243.06799999999998,126.458,253.268,123.64399999999999,221.07299999999998,124.00399999999999,124.624,166.513,112.59299999999999,152.125,240.05,148.144,247.105,147.096,103.611,146.768,61.239,46.847,244.763,45.291000000000004,26.236,45.121,228.963,41.523999999999994,250.47799999999998,22.765,66.09100000000001,65.80199999999999,127.62700000000001,65.809,37.89,64.153,245.72099999999998,58.77,53.909,58.551,27.468000000000004,56.708,323.841,55.32,119.49600000000001,54.733000000000004,82.296,53.806999999999995,232.704,53.285,42.06100000000001,52.977,309.04400000000004,52.1,222.761,48.806999999999995,347.894,85.249,295.10200000000003,84.23700000000001,205.41400000000002,83.665,113.366,83.459,167.07299999999998,79.706,312.15,77.964,271.964,78.118,212.321,77.29899999999999,147.225,75.582,130.695,75.797,48.199,74.691,41.107,73.812,26.018,73.45100000000001,158.58100000000002,72.771,67.405,73.095,113.801,69.314,221.954,107.45,202.512,101.854,291.857,100.882,47.501000000000005,100.824,76.291,98.805,249.248,95.975,189.395,96.015,198.86599999999999,95.51,51.47,89.52,,,,
339.75,1359.0,,142.273,122.855,152.901,122.071,132.833,121.618,88.76700000000001,120.84,119.794,115.647,162.111,112.45299999999999,266.462,113.76700000000001,253.41400000000002,111.616,147.47799999999998,111.365,130.942,111.28200000000001,72.018,145.25,229.94799999999998,144.554,118.50399999999999,142.267,133.364,141.222,108.01899999999999,138.659,212.442,138.453,141.621,132.21,228.604,131.14,253.13299999999998,129.91299999999998,131.128,129.47299999999998,114.4,129.556,161.894,127.333,243.05200000000002,126.46700000000001,253.261,123.645,221.101,123.99600000000001,124.63,166.541,112.603,152.116,240.049,148.14600000000002,247.08900000000003,147.136,103.709,146.83,61.24100000000001,46.856,244.72099999999998,45.308,26.206999999999997,45.111999999999995,228.98,41.543,250.50900000000001,22.750999999999998,66.08800000000001,65.82,127.64200000000001,65.818,37.895,64.156,245.679,58.787,53.913999999999994,58.551,27.44,56.728,323.883,55.32899999999999,119.48299999999999,54.934,82.286,53.803999999999995,232.708,53.3,42.068000000000005,52.986999999999995,309.055,52.133,222.752,48.797,347.89300000000003,85.26100000000001,295.10200000000003,84.23700000000001,205.39,83.678,113.333,83.542,167.09400000000002,79.732,312.168,77.97,272.025,78.163,212.322,77.306,147.233,75.59100000000001,130.69899999999998,75.8,48.211999999999996,74.704,41.097,73.798,26.006,73.471,158.58700000000002,72.73899999999999,67.406,73.097,113.805,69.317,221.989,107.458,202.53099999999998,101.87100000000001,291.857,100.88799999999999,47.533,100.846,76.295,98.803,249.238,95.985,189.38099999999997,95.995,198.857,95.51299999999999,51.481,89.516,,,,
340.0,1360.0,,142.267,122.869,152.914,122.064,132.833,121.62,88.72200000000001,120.836,119.766,115.613,162.128,112.441,266.465,113.757,253.572,111.62899999999999,147.484,111.366,130.959,111.304,72.044,145.116,229.94400000000002,144.555,118.49799999999999,142.274,133.347,141.27100000000002,108.00399999999999,138.674,212.47400000000002,138.491,141.63,132.23,228.609,131.153,253.148,129.901,131.128,129.47299999999998,114.39399999999999,129.566,161.888,127.352,243.048,126.463,253.255,123.647,221.11599999999999,124.0,124.609,166.56900000000002,112.60600000000001,152.105,240.037,148.17,247.102,147.132,103.568,146.643,61.256,46.86600000000001,244.766,45.379,26.186999999999998,45.133,228.995,41.536,250.503,22.74,66.111,65.82,127.62700000000001,65.8,37.952,64.15,245.738,58.772,53.913000000000004,58.551,27.428,56.708,323.872,55.343,119.463,54.965,82.291,53.803999999999995,232.705,53.293,42.083999999999996,53.0,309.075,52.17100000000001,222.736,48.778999999999996,347.885,85.25399999999999,295.106,84.251,205.37900000000002,83.667,113.329,83.54799999999999,167.092,79.72800000000001,312.157,77.97800000000001,271.914,78.28699999999999,212.321,77.301,147.216,75.59100000000001,130.695,75.807,48.291000000000004,74.708,41.107,73.794,25.997,73.465,158.554,72.723,67.39,73.104,113.802,69.325,222.013,107.462,202.58,101.898,291.857,100.90100000000001,47.601000000000006,100.87100000000001,76.309,98.806,249.24099999999999,95.993,189.355,95.986,198.83900000000003,95.508,51.49100000000001,89.52600000000001,,,,
340.25,1361.0,,142.273,122.887,152.911,122.06700000000001,132.83700000000002,121.62799999999999,88.728,120.93799999999999,119.785,115.664,162.137,112.42299999999999,266.461,113.76700000000001,253.643,111.54700000000001,147.485,111.37100000000001,130.976,111.32700000000001,72.053,145.08100000000002,229.938,144.55700000000002,118.488,142.285,133.417,141.293,107.99799999999999,138.689,212.507,138.506,141.654,132.236,228.61700000000002,131.171,253.16,129.885,131.107,129.468,114.39299999999999,129.567,161.861,127.381,243.05599999999998,126.47399999999999,253.24900000000002,123.64399999999999,221.127,124.01299999999999,124.617,166.582,112.617,152.1,240.03,148.155,247.104,147.08,103.39,146.414,61.278999999999996,46.845,244.84900000000002,45.363,26.15,45.158,229.00099999999998,41.54600000000001,250.519,22.75,66.167,65.807,127.601,65.811,37.898,64.145,245.785,58.785,53.911,58.555,27.47,56.67,323.87,55.361000000000004,119.48100000000001,54.998000000000005,82.29,53.812,232.69400000000002,53.28,42.09,53.0,309.077,52.18,222.753,48.778999999999996,347.879,85.26799999999999,295.095,84.257,205.377,83.682,113.314,83.624,167.1,79.727,312.173,77.985,270.82099999999997,79.082,212.324,77.309,147.214,75.572,130.696,75.821,48.281000000000006,74.74,41.071999999999996,73.811,25.976,73.469,158.531,72.708,67.395,73.113,113.81200000000001,69.343,222.035,107.46600000000001,202.59599999999998,101.90700000000001,291.848,100.90700000000001,47.597,100.885,76.332,98.811,249.261,95.99799999999999,189.33599999999998,95.969,198.825,95.505,51.504,89.52600000000001,,,,
340.5,1362.0,,142.283,122.897,152.906,122.07,132.839,121.634,88.992,121.039,119.79299999999999,115.671,162.144,112.40700000000001,266.447,113.771,253.597,111.579,147.484,111.39,130.985,111.34299999999999,72.045,145.028,229.88400000000001,144.577,118.49,142.30200000000002,133.364,141.259,108.006,138.70600000000002,212.50799999999998,138.52,141.681,132.25799999999998,228.627,131.173,253.135,129.887,131.097,129.463,114.39399999999999,129.569,161.842,127.416,243.085,126.476,253.24200000000002,123.65299999999999,221.13400000000001,123.98299999999999,124.59100000000001,166.581,112.60600000000001,152.091,240.03599999999997,148.148,247.104,147.095,103.515,146.694,61.263999999999996,46.858999999999995,244.90900000000002,45.41,26.134,45.162,228.983,41.57,250.513,22.772,66.186,65.806,127.61399999999999,65.832,37.835,64.09,245.833,58.81100000000001,53.91,58.552,27.508000000000003,56.653999999999996,323.868,55.357,119.566,55.129,82.289,53.81399999999999,232.71400000000003,53.305,42.092,53.01,309.086,52.198,222.743,48.795,347.88199999999995,85.26,295.089,84.26100000000001,205.387,83.704,113.36399999999999,83.648,167.108,79.729,312.195,78.003,270.578,79.212,212.31599999999997,77.311,147.188,75.575,130.705,75.82600000000001,48.299,74.755,41.077,73.834,25.998,73.454,158.529,72.69800000000001,67.391,73.12,113.816,69.36399999999999,222.045,107.432,202.6,101.92299999999999,291.849,100.90799999999999,47.556999999999995,100.89399999999999,76.35600000000001,98.811,249.267,96.01299999999999,189.313,95.971,198.827,95.51,51.503,89.53,,,,
340.75,1363.0,,142.289,122.904,152.92,122.10799999999999,132.84,121.635,89.215,121.147,119.78299999999999,115.64200000000001,162.151,112.38799999999999,266.441,113.801,253.653,111.53299999999999,147.484,111.4,131.003,111.36,72.12,145.006,229.90400000000002,144.578,118.48700000000001,142.317,133.256,141.27700000000002,108.006,138.73,212.516,138.517,141.694,132.269,228.62400000000002,131.179,253.125,129.882,131.08700000000002,129.452,114.39299999999999,129.55700000000002,161.84799999999998,127.43299999999999,243.07,126.486,253.24200000000002,123.648,221.143,123.96600000000001,124.6,166.61,112.61200000000001,152.088,240.03599999999997,148.151,247.09799999999998,147.067,103.337,146.565,61.246,46.871,244.925,45.391999999999996,26.084,45.146,229.003,41.577,250.49599999999998,22.77,66.236,65.794,127.60700000000001,65.847,37.824,64.077,245.778,58.82,53.91,58.553000000000004,27.523000000000003,56.636,323.863,55.365,119.55,55.13399999999999,82.29299999999999,53.82,232.72400000000002,53.326,42.075,53.008,309.11400000000003,52.215,222.71400000000003,48.803999999999995,347.875,85.266,295.073,84.25299999999999,205.38099999999997,83.708,113.381,83.63799999999999,167.11700000000002,79.734,312.217,78.009,270.709,79.253,212.31900000000002,77.312,147.183,75.581,130.69799999999998,75.834,48.363,74.785,41.123999999999995,73.836,25.995,73.471,158.52,72.715,67.389,73.122,113.823,69.365,222.05599999999998,107.426,202.62099999999998,101.943,291.837,100.916,47.503,100.926,76.37,98.816,249.274,96.01799999999999,189.299,95.979,198.822,95.51100000000001,51.498999999999995,89.53399999999999,,,,
341.0,1364.0,,142.28799999999998,122.92,152.912,122.116,132.836,121.634,89.337,121.21600000000001,119.77,115.662,162.165,112.365,266.459,113.824,253.62900000000002,111.542,147.491,111.419,131.017,111.39,72.09899999999999,144.986,229.89700000000002,144.582,118.491,142.32,133.303,141.33700000000002,108.008,138.719,212.52900000000002,138.528,141.718,132.304,228.62400000000002,131.19,253.12900000000002,129.916,131.095,129.461,114.389,129.565,161.869,127.441,243.06,126.48,253.24200000000002,123.647,221.153,123.964,124.59,166.61900000000003,112.603,152.10299999999998,240.02900000000002,148.15,247.12,147.088,103.301,146.627,61.246,46.867,244.93200000000002,45.395,26.088,45.15,229.03599999999997,41.563,250.514,22.799,66.225,65.812,127.59,65.883,37.81,64.098,245.75900000000001,58.815,53.913000000000004,58.562,27.55,56.641000000000005,323.837,55.36600000000001,119.5,54.943000000000005,82.305,53.815,232.753,53.346000000000004,42.075,53.01,309.096,52.261,222.688,48.806000000000004,347.889,85.26799999999999,295.07099999999997,84.26,205.35,83.68700000000001,113.38799999999999,83.63799999999999,167.11599999999999,79.73,312.204,78.005,270.55,79.403,212.31,77.316,147.179,75.578,130.697,75.835,48.353,74.8,41.138000000000005,73.85,26.021,73.47800000000001,158.518,72.714,67.38600000000001,73.125,113.83,69.37100000000001,222.06,107.41,202.655,101.976,291.84,100.921,47.556000000000004,100.949,76.372,98.81200000000001,249.30700000000002,96.03299999999999,189.294,95.95100000000001,198.834,95.535,51.52,89.556,,,,
341.25,1365.0,,142.293,122.92399999999999,152.895,122.132,132.83700000000002,121.64399999999999,89.47200000000001,121.28399999999999,119.758,115.65,162.18200000000002,112.335,266.447,113.82700000000001,253.452,111.617,147.482,111.427,131.023,111.404,72.066,145.018,229.87099999999998,144.593,118.49600000000001,142.338,133.298,141.359,108.01899999999999,138.722,212.53900000000002,138.548,141.752,132.334,228.623,131.20600000000002,253.108,129.922,131.101,129.455,114.384,129.572,161.863,127.46,243.055,126.48200000000001,253.239,123.654,221.157,123.98700000000001,124.59299999999999,166.611,112.595,152.095,240.023,148.165,247.135,147.046,103.305,146.68200000000002,61.233000000000004,46.876000000000005,244.928,45.409,26.046,45.176,229.06900000000002,41.559,250.489,22.798000000000002,66.192,65.805,127.581,65.889,37.69,64.09899999999999,245.753,58.857,53.91,58.565,27.612,56.64,323.834,55.358000000000004,119.464,54.762,82.305,53.812,232.739,53.361000000000004,42.075,52.998000000000005,309.10400000000004,52.214,222.683,48.803999999999995,347.87699999999995,85.26299999999999,295.063,84.26799999999999,205.34099999999998,83.705,113.421,83.641,167.11599999999999,79.763,312.168,78.032,270.888,79.059,212.32,77.315,147.174,75.57300000000001,130.689,75.857,48.375,74.814,41.111000000000004,73.854,26.004,73.483,158.509,72.718,67.38600000000001,73.128,113.823,69.374,222.067,107.419,202.66299999999998,101.978,291.84,100.939,47.603,100.935,76.384,98.80799999999999,249.313,96.03299999999999,189.297,95.96700000000001,198.83,95.53,51.534,89.552,,,,
