TimesH,Frame,NoMissing,3,3,8,8,15,15,19,19,33,33,40,40,44,44,48,48,60,60,65,65,81,81,104,104,111,111,119,119,121,121,123,123,126,126,127,127,132,132,133,133,136,136,143,143,147,147,151,151,156,156,157,157,160,160,163,163,165,165,170,170,173,173,174,174,180,180,184,184,185,185,187,187,189,189,190,190,193,193,194,194,198,198,206,206,214,214,215,215,217,217,220,220,221,221,222,222,227,227,229,229,233,233,234,234,235,235,262,262,267,267,270,270,271,271,272,272,284,284,286,286,288,288,292,292,293,293,906,906,1031,1031,1107,1107,1241,1241,1384,1384
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
23.5,94.0,,218.454,51.974,78.094,47.428000000000004,56.905,44.358999999999995,48.746,59.983000000000004,111.37700000000001,67.207,123.005,63.938,38.937,59.581,124.831,74.4,334.913,67.441,246.68900000000002,21.930999999999997,234.025,30.733,226.658,44.021,204.602,40.203,155.82399999999998,111.93,210.863,112.588,161.366,108.671,255.275,110.492,202.96400000000003,106.86399999999999,70.83,118.505,128.648,119.807,222.69799999999998,116.86399999999999,186.78099999999998,115.42200000000001,249.394,126.47399999999999,220.852,125.339,210.12900000000002,121.12799999999999,158.115,120.23100000000001,192.05700000000002,137.279,209.64700000000002,134.306,200.98,136.118,137.836,128.639,200.748,128.675,311.65,80.671,206.649,80.908,161.12,79.738,142.05200000000002,78.559,152.631,75.428,63.053999999999995,76.214,291.769,87.699,46.099,88.226,135.833,87.148,190.06400000000002,84.96,144.984,95.529,344.595,89.34,191.53599999999997,92.78,55.402,89.939,124.42399999999999,105.331,233.792,102.664,289.212,103.85,209.274,102.346,67.953,99.73899999999999,157.634,97.30799999999999,307.226,97.51100000000001,201.27,98.035,244.139,147.06799999999998,210.50400000000002,144.567,112.022,143.284,225.87599999999998,137.58,100.91,139.783,217.916,152.92600000000002,86.62100000000001,149.216,236.301,149.486,99.428,172.235,116.898,168.06400000000002,132.421,145.23,150.36,129.741,215.59099999999998,110.88600000000001,,,,
23.75,95.0,,218.451,51.98,78.101,47.422,56.81399999999999,44.32,48.75,59.983000000000004,111.34100000000001,67.214,122.962,63.9,38.924,59.593,124.821,74.40899999999999,334.962,67.415,246.702,21.928,234.102,30.721,226.605,44.00899999999999,204.507,40.211999999999996,155.817,111.946,210.877,112.587,161.372,108.65899999999999,255.317,110.53399999999999,202.989,106.861,70.789,118.46700000000001,128.651,119.845,222.68900000000002,116.874,186.87900000000002,115.432,249.4,126.462,220.81900000000002,125.37700000000001,210.15900000000002,121.101,158.089,120.236,192.079,137.279,209.645,134.36700000000002,201.024,136.124,,,200.74900000000002,128.685,311.52299999999997,80.5,206.65,80.913,161.17600000000002,79.718,142.062,78.575,152.632,75.423,63.05,76.214,291.774,87.698,46.122,88.234,135.80100000000002,87.286,190.06400000000002,84.959,144.99200000000002,95.538,344.61699999999996,89.339,191.59,92.815,55.3,89.98100000000001,124.399,105.32600000000001,233.745,102.62899999999999,289.20099999999996,103.869,209.27900000000002,102.36200000000001,67.968,99.74,157.637,97.30799999999999,307.243,97.516,201.27,98.039,244.104,147.053,210.44799999999998,144.53799999999998,112.008,143.286,226.00099999999998,137.455,100.934,139.799,217.91299999999998,152.93200000000002,86.625,149.23,236.304,149.482,99.42299999999999,172.21900000000002,116.846,168.11,132.483,145.129,150.389,129.763,215.646,110.916,,,,
24.0,96.0,,218.43900000000002,52.023999999999994,78.009,47.428999999999995,56.887,44.318999999999996,48.748999999999995,59.979,111.31,67.23,122.801,63.85,38.885999999999996,59.668,124.815,74.413,334.954,67.391,246.732,21.94,234.145,30.691999999999997,226.581,44.025,204.503,40.238,155.827,111.948,210.882,112.624,161.375,108.652,255.297,110.571,202.99200000000002,106.84299999999999,70.836,118.53200000000001,128.681,119.881,222.701,116.88,186.889,115.44,249.40099999999998,126.47,220.81599999999997,125.346,210.125,121.12200000000001,158.115,120.274,192.079,137.259,209.588,134.44899999999998,200.88099999999997,136.143,,,200.75599999999997,128.686,311.543,80.503,206.643,80.918,161.154,79.778,142.063,78.558,152.618,75.42399999999999,63.055,76.21600000000001,291.77,87.69200000000001,46.106,88.228,135.96200000000002,87.338,190.071,84.95100000000001,145.002,95.54299999999999,344.64300000000003,89.264,191.542,92.833,55.202,90.02600000000001,124.359,105.391,233.827,102.671,289.212,103.846,209.295,102.36200000000001,67.986,99.751,157.636,97.309,307.24,97.521,201.257,98.044,244.122,147.059,210.446,144.46,112.005,143.287,226.079,137.33700000000002,100.944,139.792,217.91299999999998,152.934,86.635,149.225,236.271,149.477,99.419,172.215,116.831,168.104,132.327,145.69,150.37,129.701,215.60299999999998,110.863,,,,
24.25,97.0,,218.44099999999997,52.018,78.014,47.465,56.867,44.29,48.748000000000005,59.976000000000006,111.291,67.21600000000001,122.882,63.92,38.843,59.685,124.815,74.408,334.962,67.405,246.72799999999998,21.956,234.09799999999998,30.676,226.59799999999998,44.022,204.468,40.363,155.825,111.948,210.863,112.663,161.384,108.64299999999999,255.27200000000002,110.335,203.01,106.853,70.916,118.609,128.651,119.791,222.69099999999997,116.875,186.898,115.439,249.407,126.47399999999999,220.81400000000002,125.355,210.09799999999998,121.12,158.12,120.3,192.076,137.27100000000002,209.583,134.453,200.93900000000002,136.157,,,200.774,128.688,311.608,80.633,206.638,80.922,161.148,79.785,142.08100000000002,78.564,152.601,75.384,63.06,76.205,291.765,87.68799999999999,46.145,88.241,135.94,87.538,190.082,84.93799999999999,145.013,95.539,344.57199999999995,89.243,191.638,92.806,55.193999999999996,90.11200000000001,124.305,105.334,233.965,102.743,289.237,103.86,209.312,102.367,67.99,99.74799999999999,157.632,97.311,307.247,97.50200000000001,201.25900000000001,98.04899999999999,244.09400000000002,147.07299999999998,210.50900000000001,144.493,111.98100000000001,143.282,225.97299999999998,137.421,100.961,139.8,217.91099999999997,152.936,86.637,149.241,236.25900000000001,149.47899999999998,99.411,172.215,116.796,168.11900000000003,132.306,145.69299999999998,150.351,129.716,215.683,110.875,76.919,144.487,,
24.5,98.0,,218.442,52.026,78.084,47.441,57.228,44.369,48.756,59.981,111.31700000000001,67.204,122.72200000000001,63.915,38.83,59.629,124.81200000000001,74.407,334.92400000000004,67.315,246.768,21.995,234.12599999999998,30.645,226.61,44.033,204.44099999999997,40.333,155.82,111.963,210.804,112.666,161.391,108.634,255.287,110.538,202.995,106.869,70.97399999999999,118.569,128.501,119.72200000000001,222.687,116.874,186.88299999999998,115.462,249.415,126.471,220.78900000000002,125.37100000000001,209.99,121.17,158.085,120.29299999999999,192.06400000000002,137.30200000000002,209.588,134.43200000000002,200.924,136.14600000000002,,,200.762,128.686,311.8,80.67,206.636,80.925,161.131,79.71300000000001,142.095,78.557,152.59799999999998,75.382,63.06100000000001,76.207,291.777,87.68700000000001,46.148999999999994,88.251,136.231,87.598,190.084,84.932,145.012,95.53200000000001,344.62300000000005,89.301,191.581,92.807,55.245,90.052,124.34,105.36399999999999,234.05900000000003,102.73,289.255,103.855,209.326,102.367,67.975,99.759,157.63299999999998,97.309,307.235,97.514,201.243,98.04899999999999,244.113,147.06799999999998,210.483,144.49200000000002,111.959,143.285,225.84,137.567,100.96799999999999,139.787,217.912,152.935,86.652,149.245,236.283,149.495,99.42399999999999,172.203,116.805,168.122,132.384,145.624,150.319,129.7,215.646,110.90299999999999,75.676,144.112,,
24.75,99.0,,218.451,52.047,78.083,47.458999999999996,57.056000000000004,44.407,48.754,59.979,111.334,67.23,122.596,63.88,38.842,59.611000000000004,124.801,74.399,334.904,67.282,246.72799999999998,21.978,234.13299999999998,30.651999999999997,226.59400000000002,44.02,204.41400000000002,40.373000000000005,155.81799999999998,111.964,210.787,112.679,161.399,108.62899999999999,255.218,110.461,202.96599999999998,106.87299999999999,71.12100000000001,118.625,128.389,119.61200000000001,222.69299999999998,116.88,186.821,115.51,249.433,126.461,220.75099999999998,125.361,210.047,121.18700000000001,158.06799999999998,120.30799999999999,192.074,137.314,209.60299999999998,134.423,200.95,136.15,140.395,128.92,200.74099999999999,128.687,311.858,80.654,206.628,80.931,161.159,79.805,142.12,78.571,152.593,75.392,63.06,76.194,291.765,87.68700000000001,46.136,88.235,136.089,87.555,190.08599999999998,84.94200000000001,145.013,95.529,344.704,89.31,191.419,92.77,55.25899999999999,90.03399999999999,124.375,105.302,233.903,102.575,289.29400000000004,103.85700000000001,209.31900000000002,102.361,67.959,99.755,157.628,97.316,307.209,97.506,201.237,98.04799999999999,244.101,147.083,210.49,144.509,111.962,143.28799999999998,225.783,137.674,100.93799999999999,139.78,217.915,152.933,86.65,149.259,236.27900000000002,149.5,99.40899999999999,172.201,116.771,168.149,132.234,145.539,150.339,129.701,215.65400000000002,110.586,76.016,144.167,,
25.0,100.0,,218.467,52.038000000000004,78.038,47.42,57.086000000000006,44.391999999999996,48.748999999999995,59.983000000000004,111.36200000000001,67.214,122.615,63.864,38.845,59.618,124.80799999999999,74.398,334.923,67.265,246.704,21.949,234.142,30.656999999999996,226.64700000000002,44.00899999999999,204.42700000000002,40.43,155.80100000000002,111.96700000000001,210.77599999999998,112.65799999999999,161.401,108.62899999999999,255.38,110.456,202.97799999999998,106.854,70.983,118.59700000000001,128.433,119.64399999999999,222.697,116.88600000000001,186.886,115.50200000000001,249.442,126.46600000000001,220.81,125.39299999999999,209.99400000000003,121.20100000000001,158.046,120.28,192.093,137.299,209.645,134.41299999999998,200.915,136.162,140.268,128.866,200.72799999999998,128.694,311.63,80.601,206.627,80.93,161.171,79.768,142.125,78.569,152.592,75.403,63.053999999999995,76.189,291.763,87.691,46.174,88.235,136.204,87.848,190.09099999999998,84.948,145.01,95.53299999999999,344.61,89.348,191.553,92.78399999999999,55.275,89.991,124.273,105.255,233.743,102.387,289.29400000000004,103.867,209.33700000000002,102.375,67.906,99.74700000000001,157.628,97.323,307.197,97.494,201.227,98.057,244.135,147.092,210.44099999999997,144.494,111.98700000000001,143.293,225.833,137.569,100.927,139.785,217.908,152.936,86.65299999999999,149.265,236.331,149.49,99.419,172.19,116.719,168.16299999999998,132.416,145.033,150.264,129.639,215.639,110.537,76.75399999999999,144.299,,
25.25,101.0,,218.446,52.016999999999996,78.109,47.448,56.887,44.333,48.751999999999995,59.986000000000004,111.34,67.218,122.648,63.787,38.788000000000004,59.633,124.807,74.388,334.969,67.27600000000001,246.704,21.945999999999998,234.171,30.614,226.796,43.995,204.40599999999998,40.366,155.796,111.975,210.862,112.64399999999999,161.406,108.626,255.40200000000002,110.559,202.96200000000002,106.85799999999999,70.911,118.62100000000001,128.375,119.635,222.66400000000002,116.887,186.87099999999998,115.53299999999999,249.449,126.45700000000001,220.801,125.369,209.929,121.27600000000001,158.017,120.272,192.085,137.328,209.63299999999998,134.421,200.993,136.162,140.266,128.907,200.739,128.71,311.591,80.583,206.614,80.937,161.145,79.76100000000001,142.154,78.578,152.58700000000002,75.39,63.045,76.191,291.754,87.685,46.16,88.228,135.939,87.765,190.09,84.962,145.015,95.54799999999999,344.599,89.376,191.554,92.78,55.258,90.04700000000001,124.309,105.29299999999999,233.702,102.333,289.316,103.87200000000001,209.304,102.37299999999999,67.899,99.736,157.63299999999998,97.324,307.16200000000003,97.47,201.22799999999998,98.061,244.12900000000002,147.082,210.52900000000002,144.534,111.958,143.305,225.801,137.724,100.921,139.819,217.905,152.939,86.648,149.276,236.313,149.509,99.42,172.19299999999998,116.69,168.17700000000002,132.403,145.181,150.215,129.532,215.63400000000001,110.57700000000001,76.29899999999999,143.945,,
25.5,102.0,,218.47400000000002,52.007,78.095,47.42100000000001,56.498999999999995,44.265,48.744,59.983999999999995,111.32799999999999,67.214,122.624,63.718999999999994,38.766,59.725,124.80799999999999,74.395,334.986,67.236,246.725,21.951999999999998,234.208,30.644000000000002,227.035,43.994,204.44799999999998,40.224000000000004,155.78799999999998,111.976,210.87,112.635,161.414,108.615,255.445,110.647,202.99400000000003,106.855,70.751,118.479,128.35399999999998,119.595,222.67700000000002,116.885,186.912,115.541,249.452,126.44200000000001,220.84099999999998,125.36399999999999,209.923,121.29,158.0,120.26899999999999,192.076,137.335,209.641,134.424,200.982,136.156,139.746,128.928,200.738,128.718,311.541,80.574,206.61,80.934,161.096,80.039,142.141,78.57,152.58,75.384,63.05,76.186,291.749,87.682,46.185,88.22399999999999,135.912,87.54899999999999,190.09900000000002,84.95700000000001,145.015,95.54700000000001,344.556,89.4,191.515,92.78200000000001,55.27,90.01799999999999,124.37899999999999,105.214,233.74599999999998,102.26799999999999,289.339,103.87,209.305,102.375,67.89,99.729,157.643,97.329,307.13599999999997,97.455,201.23,98.05799999999999,244.141,147.063,210.486,144.537,111.94200000000001,143.31,225.887,137.644,100.954,139.82299999999998,217.905,152.94299999999998,86.62899999999999,149.284,236.31599999999997,149.507,99.412,172.195,116.73299999999999,168.208,133.0,144.0,150.066,129.457,215.597,110.561,76.744,144.079,,
25.75,103.0,,218.46200000000002,51.975,78.06,47.428000000000004,56.486999999999995,44.235,48.74100000000001,59.986000000000004,111.32600000000001,67.22800000000001,122.59100000000001,63.736000000000004,38.751999999999995,59.775,124.79299999999999,74.399,335.00199999999995,67.206,246.729,21.939,234.247,30.647,227.05900000000003,43.995,204.447,40.174,155.79399999999998,111.98899999999999,210.831,112.662,161.428,108.60700000000001,255.46900000000002,110.78399999999999,202.965,106.861,70.655,118.402,128.312,119.62299999999999,222.692,116.874,186.86700000000002,115.554,249.46200000000002,126.441,220.85299999999998,125.365,209.829,121.324,157.986,120.286,192.09400000000002,137.371,209.627,134.42600000000002,200.963,136.166,139.768,128.901,200.75,128.71200000000002,311.786,80.605,206.615,80.941,161.025,80.306,142.11,78.582,152.593,75.381,63.055,76.184,291.748,87.675,46.175,88.22,135.852,87.523,190.09599999999998,84.949,145.018,95.54899999999999,344.42400000000004,89.54299999999999,191.515,92.825,55.22,90.073,124.32700000000001,105.262,234.11900000000003,102.64399999999999,289.409,103.865,209.27599999999998,102.381,67.907,99.741,157.641,97.333,307.147,97.459,201.232,98.052,244.12900000000002,147.083,210.475,144.528,111.93700000000001,143.31,225.72299999999998,137.86,100.902,139.838,217.905,152.94299999999998,86.616,149.289,236.321,149.50799999999998,99.42200000000001,172.197,116.837,168.18,132.528,145.309,150.151,129.539,215.544,110.035,75.333,143.696,,
26.0,104.0,,218.437,51.983999999999995,78.095,47.423,56.434,44.278,48.742,59.979,111.287,67.19800000000001,122.54,63.78,38.802,59.728,124.765,74.4,334.983,67.16,246.726,21.947,234.25599999999997,30.624000000000002,227.083,43.997,204.437,40.14,155.79399999999998,111.995,210.90599999999998,112.679,161.437,108.61,255.572,110.693,202.96200000000002,106.876,70.742,118.41799999999999,128.364,119.65799999999999,222.68900000000002,116.87200000000001,186.905,115.539,249.46599999999998,126.44200000000001,220.85299999999998,125.385,209.78900000000002,121.35,157.989,120.286,192.10299999999998,137.388,209.646,134.44899999999998,200.863,136.151,140.033,128.876,200.735,128.715,311.79,80.643,206.605,80.95,161.066,80.388,142.105,78.57600000000001,152.588,75.37899999999999,63.068000000000005,76.179,291.738,87.682,46.165,88.215,135.726,87.51700000000001,190.11700000000002,84.95100000000001,145.019,95.54299999999999,344.592,89.382,191.463,92.845,55.201,90.06,124.199,105.275,234.058,102.61,289.43,103.866,209.28900000000002,102.40899999999999,67.902,99.751,157.64600000000002,97.334,307.131,97.46,201.23,98.044,244.109,147.099,210.429,144.49200000000002,111.95299999999999,143.326,225.679,138.143,100.853,139.82299999999998,217.91099999999997,152.95,86.62,149.281,236.294,149.483,99.426,172.197,116.79299999999999,168.173,132.57299999999998,144.40200000000002,150.19299999999998,129.53799999999998,215.298,109.42,75.42399999999999,143.607,,
26.25,105.0,,218.42,52.004,78.11399999999999,47.448,56.333999999999996,44.284,48.736999999999995,59.976000000000006,111.275,67.182,122.55799999999999,63.7,38.766,59.698,124.75299999999999,74.392,334.973,67.101,246.71599999999998,21.926,234.262,30.616999999999997,227.049,43.998000000000005,204.447,40.17,155.778,111.999,210.877,112.695,161.441,108.613,255.56,110.682,202.933,106.87700000000001,70.831,118.417,128.411,119.62,222.709,116.87299999999999,186.86,115.57,249.46099999999998,126.445,220.831,125.34200000000001,209.74400000000003,121.385,158.05,120.29899999999999,192.13400000000001,137.42700000000002,209.628,134.454,200.924,136.157,140.19,128.886,200.729,128.724,311.793,80.533,206.609,80.957,161.082,80.04,142.09,78.594,152.596,75.389,63.049,76.17399999999999,291.725,87.67200000000001,46.138999999999996,88.20299999999999,135.43200000000002,87.38799999999999,190.112,84.95700000000001,145.02100000000002,95.535,344.655,89.428,191.386,92.819,55.276,90.039,124.35799999999999,105.25200000000001,233.995,102.581,289.432,103.891,209.282,102.426,67.911,99.75200000000001,157.649,97.333,307.124,97.46700000000001,201.23,98.05,244.127,147.131,210.38099999999997,144.463,111.943,143.342,225.799,137.832,100.88,139.821,217.91099999999997,152.95,86.61200000000001,149.276,236.248,149.465,99.45,172.18599999999998,116.781,168.229,132.645,144.048,150.128,129.535,215.332,109.38600000000001,75.263,143.60399999999998,,
26.5,106.0,,218.41,52.007,78.14,47.466,56.434,44.287,48.727,59.976000000000006,111.28200000000001,67.197,122.43299999999999,63.92100000000001,38.723,59.761,124.75,74.41199999999999,334.999,67.078,246.748,21.896,234.252,30.629,227.065,43.988,204.386,40.264,155.778,112.00299999999999,210.855,112.682,161.439,108.605,255.424,110.62200000000001,202.968,106.863,70.854,118.462,128.464,119.60700000000001,222.68,116.869,186.87400000000002,115.626,249.465,126.45100000000001,220.847,125.35799999999999,209.67700000000002,121.41799999999999,158.116,120.329,192.137,137.471,209.61900000000003,134.475,200.96400000000003,136.165,140.445,128.905,200.767,128.73,311.603,80.468,206.61599999999999,80.96300000000001,161.079,79.91199999999999,142.077,78.597,152.583,75.396,63.047,76.169,291.704,87.67200000000001,46.138000000000005,88.178,135.389,87.45,190.1,84.969,145.018,95.52799999999999,344.595,89.588,191.39700000000002,92.81299999999999,55.398,90.065,124.286,105.315,234.02,102.62899999999999,289.425,103.867,209.301,102.421,67.892,99.76100000000001,157.65200000000002,97.333,307.118,97.46,201.229,98.04799999999999,244.106,147.122,210.43599999999998,144.477,111.962,143.333,225.845,137.703,100.895,139.816,217.91099999999997,152.95,86.647,149.283,236.24,149.477,99.425,172.188,116.77799999999999,168.22400000000002,132.188,145.997,150.153,129.52,215.37,108.995,74.994,143.549,,
26.75,107.0,,218.40900000000002,52.005,78.127,47.46,56.368,44.33,48.72,59.973,111.29,67.193,122.425,63.879,38.808,59.641000000000005,124.75399999999999,74.441,334.97,67.02600000000001,246.763,21.868000000000002,234.282,30.628,227.14,43.993,204.347,40.303000000000004,155.77200000000002,112.00200000000001,210.852,112.71799999999999,161.44899999999998,108.605,255.503,110.47200000000001,202.979,106.84899999999999,71.005,118.54299999999999,128.409,119.618,222.648,116.866,186.87400000000002,115.648,249.445,126.435,220.855,125.34,209.678,121.41799999999999,158.08100000000002,120.348,192.11700000000002,137.483,209.642,134.451,200.951,136.174,,,200.762,128.74,311.711,80.5,206.61599999999999,80.967,161.049,79.94800000000001,142.078,78.578,152.583,75.39699999999999,63.043,76.166,291.689,87.67200000000001,46.131,88.17399999999999,135.30200000000002,87.501,190.101,84.97,145.016,95.52,344.61699999999996,89.508,191.34900000000002,92.796,55.364,90.071,124.31700000000001,105.32700000000001,234.104,102.682,289.497,103.854,209.317,102.45100000000001,67.874,99.764,157.643,97.34,307.111,97.469,201.21599999999998,98.046,244.067,147.101,210.41099999999997,144.394,111.973,143.328,225.896,137.67700000000002,100.90700000000001,139.82399999999998,217.915,152.954,86.62799999999999,149.298,236.227,149.472,99.43700000000001,172.19299999999998,116.766,168.248,132.253,145.89600000000002,150.025,129.446,215.36700000000002,109.09,74.986,143.486,,
