TimesH,Frame,NoMissing,0,0,4,4,6,6,7,7,14,14,16,16,18,18,19,19,31,31,33,33,36,36,38,38,46,46,47,47,48,48,51,51,52,52,54,54,57,57,58,58,61,61,66,66,75,75,89,89,91,91,92,92,94,94,106,106,144,144,146,146,156,156,159,159,161,161,173,173,182,182,186,186,189,189,196,196,201,201,206,206,209,209,219,219,221,221,222,222,227,227,228,228,229,229,230,230,231,231,233,233,234,234,393,393,410,410,443,443,652,652,1068,1068
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
171.0,684.0,,295.71,87.37,165.334,80.726,295.522,79.657,109.98200000000001,81.503,350.644,87.99600000000001,190.84900000000002,97.86200000000001,309.69599999999997,96.209,152.555,97.416,72.169,98.961,338.369,64.935,34.78,61.277,52.879,59.861000000000004,113.39,67.915,67.185,75.405,128.319,74.742,39.255,73.33800000000001,46.536,72.804,24.674,72.82300000000001,146.232,78.493,314.192,79.09,156.969,75.024,243.06,42.728,232.22,44.552,26.197,56.708,246.95,56.393,325.222,56.272,310.428,55.403,239.15400000000002,31.906999999999996,91.008,149.803,240.54,149.007,221.199,152.66,103.33,171.987,121.32700000000001,167.196,225.262,124.98,205.15,129.924,253.707,126.647,105.684,140.11700000000002,156.58700000000002,133.326,116.24799999999999,142.931,149.769,105.82600000000001,292.577,103.5,128.539,106.339,216.93599999999998,115.928,228.03400000000002,116.876,159.766,112.852,269.058,112.76700000000001,202.12900000000002,120.428,131.724,120.465,142.5,119.82,73.94,118.94,123.565,117.98,,,,,,,,,,
171.25,685.0,,295.72,87.37700000000001,165.358,80.73100000000001,295.157,79.685,110.02799999999999,81.60600000000001,350.642,87.98700000000001,190.826,97.919,309.69599999999997,96.219,152.447,97.34299999999999,71.915,99.038,338.347,64.94800000000001,34.764,61.263000000000005,52.882,59.871,113.35600000000001,67.885,67.165,75.404,128.185,74.874,39.376,73.359,46.571999999999996,72.815,24.66,72.825,146.22899999999998,78.49600000000001,314.16900000000004,79.085,156.965,75.02199999999999,243.03,42.706,232.208,44.549,26.013,56.71,247.00599999999997,56.375,325.22,56.277,310.41900000000004,55.435,239.165,31.928,91.01899999999999,149.808,240.53400000000002,149.005,221.21099999999998,152.654,103.339,171.983,121.374,167.196,225.387,125.01899999999999,205.162,129.915,253.709,126.65799999999999,105.676,140.106,156.57399999999998,133.36700000000002,116.257,142.929,149.779,105.811,292.587,103.499,128.519,106.32,216.99,115.89399999999999,228.037,116.876,159.787,112.834,269.07599999999996,112.785,202.144,120.43700000000001,131.739,120.456,142.493,119.912,73.98,119.022,123.42200000000001,117.96799999999999,,,,,,,,,,
171.5,686.0,,295.71299999999997,87.37299999999999,165.36599999999999,80.771,295.366,79.65899999999999,109.992,81.759,350.62300000000005,87.993,190.796,97.887,309.678,96.212,152.433,97.368,71.0,99.0,338.36699999999996,64.942,34.803000000000004,61.257,52.893,59.87,113.417,67.857,67.168,75.41,128.24,74.83800000000001,39.475,73.37,46.596000000000004,72.81,24.658,72.862,146.233,78.5,314.14099999999996,79.081,156.97,75.027,243.101,42.678999999999995,232.21,44.544,25.989,56.666000000000004,247.155,56.431000000000004,325.236,56.286,310.397,55.441,239.188,31.949,91.00299999999999,149.82299999999998,240.53,149.007,221.18,152.649,103.346,171.983,121.39,167.188,225.43200000000002,125.041,205.15900000000002,129.91899999999998,253.707,126.665,105.68700000000001,140.102,156.55,133.342,116.26,142.904,149.773,105.805,292.60400000000004,103.493,128.525,106.288,216.984,115.881,228.063,116.87299999999999,159.814,112.81700000000001,269.05400000000003,112.76,202.079,120.505,131.716,120.443,142.52100000000002,119.787,74.003,119.02,123.523,117.93700000000001,,,,,,,,,,
171.75,687.0,,295.71299999999997,87.37299999999999,165.393,80.771,295.42,79.668,110.00299999999999,81.753,350.626,87.962,190.766,97.77600000000001,309.677,96.2,152.567,97.461,71.48,99.46799999999999,338.389,64.938,34.852,61.223,52.893,59.855,113.39299999999999,67.863,67.164,75.40100000000001,128.241,74.808,39.482,73.26100000000001,46.566,72.829,24.631999999999998,72.863,146.234,78.499,314.129,79.09100000000001,156.976,75.03699999999999,243.125,42.693999999999996,232.19400000000002,44.544,26.02,56.65,247.296,56.566,325.231,56.331,310.402,55.408,239.188,31.973000000000003,91.01,149.826,240.53,149.011,221.149,152.625,103.346,171.982,121.366,167.15900000000002,225.417,125.03399999999999,205.16,129.915,253.739,126.676,105.698,140.101,156.50799999999998,133.33700000000002,116.24600000000001,142.904,149.789,105.814,292.611,103.495,128.577,106.205,217.055,115.844,228.06799999999998,116.875,159.83100000000002,112.805,269.004,112.853,202.043,120.427,131.72799999999998,120.45299999999999,142.507,119.78299999999999,73.972,119.024,123.52799999999999,117.90899999999999,,,,,,,,,,
172.0,688.0,,295.714,87.376,165.37,80.785,295.07599999999996,79.683,110.01700000000001,81.921,350.63699999999994,87.943,190.78799999999998,97.906,309.683,96.193,152.36,97.469,71.475,99.29799999999999,338.371,64.947,34.852,61.282,52.891999999999996,59.879,113.431,67.813,67.172,75.407,128.295,74.626,40.453,73.39699999999999,46.582,72.848,24.565,72.867,146.245,78.497,314.126,79.092,156.993,75.03399999999999,243.112,42.718999999999994,232.196,44.545,26.105,56.533,247.21099999999998,56.523999999999994,325.241,56.306999999999995,310.38599999999997,55.39,239.22400000000002,31.971999999999998,91.01799999999999,149.833,240.525,149.012,221.18200000000002,152.608,103.351,171.976,121.376,167.173,225.362,125.006,205.174,129.905,253.74900000000002,126.70299999999999,105.698,140.09799999999998,156.506,133.334,116.27,142.88299999999998,149.792,105.819,292.621,103.493,128.543,106.194,217.1,115.85799999999999,228.081,116.881,159.842,112.795,269.051,112.772,201.989,120.44,131.775,120.45,142.561,119.789,74.02199999999999,119.03299999999999,123.505,117.94200000000001,,,,,,,,,,
172.25,689.0,,295.72,87.382,165.37099999999998,80.808,295.095,79.678,110.086,81.88,350.70300000000003,87.945,190.799,97.964,309.731,96.184,152.441,97.41799999999999,71.472,99.22399999999999,338.341,64.938,34.889,61.299,52.903999999999996,59.891000000000005,113.43,67.794,67.172,75.414,128.279,74.707,40.0,73.0,46.63,72.86,24.607,72.876,146.262,78.492,314.13599999999997,79.08800000000001,157.00799999999998,75.008,243.13,42.68899999999999,232.2,44.552,26.151999999999997,56.485,247.196,56.58,325.235,56.292,310.465,55.396,239.22400000000002,31.987,91.039,149.832,240.537,149.028,221.196,152.611,103.346,171.97400000000002,121.396,167.18,225.372,125.045,205.174,129.871,253.78799999999998,126.73700000000001,105.70700000000001,140.093,156.507,133.291,116.296,142.906,149.805,105.821,292.631,103.486,128.58100000000002,106.163,217.023,115.875,228.09099999999998,116.881,159.866,112.779,268.947,112.82600000000001,201.968,120.473,131.803,120.44200000000001,142.518,119.82799999999999,74.006,119.07700000000001,123.415,117.949,,,,,,,,,,
172.5,690.0,,295.71,87.376,165.373,80.821,294.786,79.695,110.12299999999999,81.89699999999999,350.577,87.976,190.81400000000002,98.001,309.732,96.162,152.558,97.419,70.74,98.417,338.35,64.946,34.939,61.226000000000006,52.896,59.923,113.41,67.827,67.194,75.42399999999999,128.234,74.73,40.5,73.438,46.621,72.867,24.636,72.905,146.255,78.503,314.111,79.094,157.005,75.047,243.139,42.684,232.201,44.555,26.109,56.483999999999995,247.365,56.643,325.237,56.298,310.427,55.342,239.24099999999999,32.005,91.037,149.836,240.543,149.026,221.19400000000002,152.626,103.337,171.96900000000002,121.405,167.188,225.50900000000001,125.12799999999999,205.173,129.879,253.80700000000002,126.76299999999999,105.714,140.094,156.622,133.29,116.295,142.90200000000002,149.809,105.835,292.643,103.48299999999999,128.563,106.179,217.005,115.921,228.09599999999998,116.88600000000001,159.893,112.775,268.91700000000003,112.831,201.922,120.445,131.879,120.416,142.465,119.693,74.02199999999999,119.118,123.33200000000001,117.926,,,,,,,,,,
172.75,691.0,,295.71299999999997,87.37299999999999,165.38299999999998,80.812,294.765,79.654,110.09899999999999,81.814,350.536,87.99600000000001,190.86599999999999,97.95700000000001,309.716,96.166,152.457,97.428,70.331,97.98700000000001,338.36400000000003,64.952,34.959,61.225,52.896,59.916000000000004,113.443,67.832,67.223,75.417,128.33,74.709,40.097,73.442,46.615,72.87100000000001,24.744,72.88600000000001,146.257,78.498,314.04200000000003,79.125,157.016,75.028,243.18900000000002,42.67100000000001,232.21,44.555,26.27,56.476000000000006,247.625,56.628,325.252,56.301,310.47900000000004,55.342,239.26,31.998,91.04700000000001,149.855,240.53599999999997,149.02200000000002,221.19099999999997,152.616,103.34100000000001,171.96099999999998,121.43,167.185,225.463,125.13600000000001,205.162,129.907,253.821,126.759,105.727,140.089,156.643,133.236,116.322,142.908,149.812,105.844,292.658,103.46600000000001,128.59,106.137,217.02700000000002,115.921,228.11700000000002,116.891,159.911,112.75399999999999,268.993,112.87299999999999,201.775,120.354,131.9,120.40100000000001,142.511,119.774,74.112,119.12100000000001,123.26899999999999,117.926,,,,,,,,,,
173.0,692.0,,295.71,87.382,165.37599999999998,80.82,294.82599999999996,79.66199999999999,110.177,81.763,350.52099999999996,88.01100000000001,190.87599999999998,97.977,309.736,96.15299999999999,152.514,97.445,70.418,98.015,338.35699999999997,64.95100000000001,34.943000000000005,61.217,52.888999999999996,59.928999999999995,113.41799999999999,67.842,67.236,75.432,128.365,74.612,40.096,73.415,46.595,72.86,24.774,72.878,146.27,78.495,314.02299999999997,79.131,157.007,75.033,243.157,42.675,232.18599999999998,44.56100000000001,26.324,56.527,247.68099999999998,56.67100000000001,325.254,56.302,310.42900000000003,55.324,239.253,32.016,91.06,149.859,240.53099999999998,149.025,221.188,152.616,103.344,171.955,121.46,167.197,225.541,125.197,205.185,129.911,253.84,126.774,105.72,140.085,156.732,133.28,116.336,142.9,149.815,105.863,292.655,103.46700000000001,128.57299999999998,106.126,217.075,115.936,228.122,116.88799999999999,159.93,112.744,269.01,112.882,201.74200000000002,120.367,131.909,120.404,142.519,119.815,74.10300000000001,119.056,123.289,117.869,,,,,,,,,,
173.25,693.0,,295.703,87.387,165.392,80.822,294.909,79.646,110.118,81.82,350.495,87.93799999999999,190.87099999999998,98.001,309.712,96.15700000000001,152.497,97.421,70.497,98.098,338.369,64.955,34.974000000000004,61.21,52.888999999999996,59.917,113.45200000000001,67.848,67.225,75.444,128.347,74.639,39.998000000000005,73.345,46.608999999999995,72.831,24.783,72.905,146.27,78.507,314.005,79.128,157.006,75.023,243.183,42.683,232.18200000000002,44.548,26.447,56.49,247.62900000000002,56.74100000000001,325.275,56.351000000000006,310.482,55.3,239.269,32.062,91.06200000000001,149.852,240.53,149.03,221.2,152.59799999999998,103.339,171.953,121.445,167.206,225.481,125.134,205.188,129.906,253.84799999999998,126.79,105.72399999999999,140.092,156.773,133.293,116.31700000000001,142.92600000000002,149.81,105.87200000000001,292.672,103.46,128.585,106.075,217.12400000000002,115.956,228.11599999999999,116.90299999999999,159.946,112.71799999999999,268.95599999999996,112.884,201.67700000000002,120.307,131.933,120.404,142.336,119.80799999999999,74.16199999999999,119.025,123.31700000000001,117.9,,,,,,,,,,
173.5,694.0,,295.693,87.389,165.41099999999997,80.82,294.91200000000003,79.65,110.134,81.814,350.455,88.087,190.80599999999998,98.09899999999999,309.695,96.162,152.371,97.355,70.494,98.11200000000001,338.38300000000004,64.95100000000001,34.973,61.193999999999996,52.895,59.909,113.45700000000001,67.83,67.23899999999999,75.429,128.381,74.683,40.233000000000004,73.31,46.6,72.847,24.756999999999998,72.934,146.274,78.515,314.017,79.127,157.02,75.03,243.239,42.68899999999999,232.192,44.544,26.434,56.519,247.454,56.637,325.284,56.383,310.496,55.32,239.25799999999998,32.091,91.07,149.855,240.53599999999997,149.031,221.17700000000002,152.614,103.335,171.951,121.478,167.21,225.525,125.189,205.176,129.907,253.859,126.806,105.73299999999999,140.093,156.873,133.243,116.309,142.915,149.814,105.87899999999999,292.684,103.435,128.615,106.021,217.16299999999998,115.96600000000001,228.109,116.897,159.966,112.7,268.906,112.954,201.872,120.40100000000001,131.94899999999998,120.40299999999999,142.442,119.781,74.193,119.057,123.43700000000001,117.95200000000001,41.493,52.03,,,,,,,,
173.75,695.0,,295.687,87.385,165.435,80.811,294.93,79.646,110.134,81.773,350.439,88.087,190.833,98.152,309.709,96.16,152.25799999999998,97.275,70.854,98.34700000000001,338.36699999999996,64.922,34.973,61.218,52.876999999999995,59.908,113.43,67.833,67.237,75.435,128.496,74.486,40.146,73.247,46.635,72.855,24.835,72.942,146.281,78.518,314.014,79.171,157.017,75.003,243.322,42.623999999999995,232.19,44.54,26.328000000000003,56.622,247.403,56.593,325.291,56.373000000000005,310.504,55.306999999999995,239.231,32.085,91.08200000000001,149.83100000000002,240.532,149.034,221.22400000000002,152.607,103.34100000000001,171.954,121.491,167.217,225.611,125.189,205.169,129.9,253.85299999999998,126.80799999999999,105.728,140.095,156.953,133.279,116.315,142.93200000000002,149.81,105.883,292.685,103.434,128.57,106.065,217.185,115.978,228.137,116.897,159.97899999999998,112.67399999999999,268.885,112.963,201.75400000000002,120.28,131.95600000000002,120.40799999999999,142.39,119.796,74.262,118.98200000000001,123.413,117.932,41.608999999999995,52.075,,,,,,,,
174.0,696.0,,295.688,87.38600000000001,165.46599999999998,80.812,294.88599999999997,79.58800000000001,110.125,81.768,350.392,88.01700000000001,190.88299999999998,98.184,309.702,96.171,152.236,97.28399999999999,71.318,98.686,338.358,64.90899999999999,35.03,61.193999999999996,52.873999999999995,59.9,113.445,67.806,67.259,75.447,128.559,74.31,40.416,73.30199999999999,46.676,72.89,24.884,72.929,146.28799999999998,78.51899999999999,314.03700000000003,79.134,157.02,75.012,243.25400000000002,42.611999999999995,232.192,44.552,26.469,56.595,247.375,56.522,325.3,56.361999999999995,310.509,55.282,239.23,32.06,91.072,149.83700000000002,240.52,149.031,221.245,152.61,103.344,171.954,121.495,167.203,225.78,125.221,205.173,129.882,253.854,126.844,105.729,140.092,157.054,133.289,116.325,142.931,149.80100000000002,105.87899999999999,292.687,103.439,128.58700000000002,106.04,217.199,116.009,228.137,116.896,159.986,112.654,268.856,112.914,201.555,120.20700000000001,131.953,120.38600000000001,142.39,119.771,74.296,119.001,123.369,117.95299999999999,41.494,51.86600000000001,,,,,,,,
174.25,697.0,,295.698,87.387,165.49599999999998,80.79,294.957,79.601,110.07799999999999,81.807,350.441,87.992,190.856,98.198,309.703,96.182,152.255,97.27,71.61399999999999,99.04299999999999,338.31800000000004,64.908,35.05,61.235,52.883,59.891000000000005,113.434,67.822,67.28399999999999,75.436,128.58100000000002,74.311,40.351,73.294,46.695,72.907,24.897,72.92,146.289,78.51899999999999,314.036,79.146,157.02700000000002,75.012,243.24099999999999,42.607,232.187,44.571000000000005,26.408,56.553999999999995,247.33599999999998,56.523999999999994,325.30400000000003,56.376999999999995,310.572,55.318999999999996,239.215,32.056,91.081,149.85299999999998,240.515,149.037,221.27200000000002,152.572,103.34100000000001,171.956,121.473,167.21400000000003,225.858,125.228,205.167,129.873,253.84900000000002,126.87700000000001,105.729,140.085,157.291,133.352,116.32700000000001,142.91899999999998,149.796,105.882,292.691,103.435,128.634,106.007,217.18200000000002,116.03200000000001,228.15,116.896,159.987,112.64,268.815,112.929,201.49200000000002,120.037,131.96,120.383,142.317,119.76700000000001,74.337,119.01,123.355,118.01299999999999,41.713,51.985,49.89,88.368,,,,,,
174.5,698.0,,295.695,87.38,165.50099999999998,80.76899999999999,295.008,79.55,110.053,81.643,350.439,87.994,190.877,98.223,309.692,96.19200000000001,152.205,97.26,71.705,99.00299999999999,338.282,64.904,35.055,61.323,52.886,59.872,113.454,67.816,67.283,75.423,128.44,74.533,40.426,73.334,46.696000000000005,72.915,24.919,72.928,146.291,78.515,314.007,79.153,157.037,75.025,243.197,42.646,232.171,44.575,26.408,56.581,247.204,56.528,325.296,56.388999999999996,310.577,55.282,239.196,32.079,91.109,149.85299999999998,240.511,149.05200000000002,221.26,152.53799999999998,103.351,171.945,121.477,167.209,225.91,125.243,205.16299999999998,129.839,253.861,126.876,105.736,140.09,157.33700000000002,133.33700000000002,116.344,142.915,149.8,105.889,292.692,103.42299999999999,128.659,105.99799999999999,217.207,116.024,228.15599999999998,116.887,160.001,112.617,268.832,112.855,201.577,120.025,131.97899999999998,120.367,142.275,119.79,74.399,119.016,123.376,118.00399999999999,41.833999999999996,51.972,49.968,88.462,,,,,,
174.75,699.0,,295.694,87.38,165.479,80.77199999999999,295.08,79.529,110.12200000000001,81.65100000000001,350.421,88.007,190.859,98.302,309.686,96.191,152.267,97.319,72.063,99.24,338.30300000000005,64.905,35.109,61.298,52.893,59.857,113.43700000000001,67.814,67.28699999999999,75.421,128.398,74.548,,,46.705,72.903,24.939,72.902,146.295,78.51,313.985,79.171,157.041,75.024,243.233,42.691,232.15099999999998,44.58,26.444000000000003,56.628,246.984,56.386,325.316,56.403999999999996,310.55400000000003,55.28,239.202,32.091,91.126,149.868,240.51,149.043,221.27,152.524,103.351,171.937,121.421,167.21,225.956,125.29799999999999,205.169,129.852,253.872,126.863,105.74,140.086,157.404,133.315,116.34299999999999,142.923,149.781,105.882,292.688,103.41,128.635,105.964,217.24400000000003,116.024,228.138,116.88600000000001,160.01,112.587,268.885,112.882,201.518,119.99799999999999,131.993,120.365,142.295,119.802,74.335,118.97200000000001,123.387,118.04,41.729,51.916000000000004,49.92100000000001,88.40299999999999,,,,,,
175.0,700.0,,295.689,87.376,165.50799999999998,80.779,294.985,79.538,110.255,81.634,350.405,88.072,190.893,98.324,309.695,96.186,152.215,97.29,73.556,99.23,338.32099999999997,64.921,35.113,61.291000000000004,52.894,59.851000000000006,113.449,67.79899999999999,67.278,75.43,128.316,74.59,40.357,73.387,46.696999999999996,72.90899999999999,24.899,72.913,146.305,78.513,313.982,79.179,157.048,75.018,243.18400000000003,42.732,232.15900000000002,44.598,26.0,57.0,246.993,56.477,325.297,56.368,310.536,55.3,239.202,32.164,91.14200000000001,149.865,240.50900000000001,149.042,221.262,152.57399999999998,103.351,171.937,121.413,167.213,225.989,125.294,205.179,129.858,253.885,126.85799999999999,105.74600000000001,140.08,157.483,133.32399999999998,116.339,142.911,149.79,105.884,292.692,103.4,128.628,105.98899999999999,217.27900000000002,116.02600000000001,228.144,116.89399999999999,160.024,112.58200000000001,268.87,112.78,201.553,120.059,131.97799999999998,120.36,142.282,119.77,74.266,119.006,123.321,118.039,41.723,51.968,50.06,88.42399999999999,,,,,,
175.25,701.0,,295.689,87.37799999999999,165.50599999999997,80.788,294.881,79.596,110.307,81.65,350.44800000000004,88.0,190.982,98.338,309.69,96.182,152.269,97.281,74.056,98.94,338.30400000000003,64.913,35.12,61.24100000000001,52.894,59.84,113.45100000000001,67.816,67.295,75.407,128.481,74.584,40.265,73.361,46.699,72.91,24.903000000000002,72.926,146.31,78.515,314.012,79.205,157.069,75.018,243.197,42.758,232.13,44.605,26.0,57.0,247.14,56.523,325.298,56.351000000000006,310.47700000000003,55.254,239.231,32.187,91.15299999999999,149.868,240.516,149.049,221.278,152.57299999999998,103.359,171.94299999999998,121.41,167.236,225.99,125.294,205.183,129.868,253.91299999999998,126.881,105.75399999999999,140.086,157.63299999999998,133.363,116.346,142.916,149.797,105.88,292.70599999999996,103.399,128.615,105.947,217.32299999999998,116.007,228.15099999999998,116.89299999999999,160.033,112.56299999999999,268.915,112.77,201.645,120.089,131.981,120.35799999999999,142.371,119.77799999999999,74.226,119.024,123.32,118.06,41.861000000000004,52.09,50.092,88.226,,,,,,
175.5,702.0,,295.69,87.381,165.50599999999997,80.791,295.228,79.592,110.305,81.697,350.439,87.992,190.985,98.381,309.673,96.169,152.189,97.329,73.932,99.021,338.332,64.9,35.117,61.332,52.896,59.843999999999994,113.464,67.796,67.306,75.396,128.42,74.525,40.14,73.32300000000001,46.726000000000006,72.903,24.893,72.921,146.31799999999998,78.514,313.997,79.183,157.08100000000002,75.04,243.16,42.778,232.144,44.605,26.508000000000003,56.477,247.27,56.605,325.305,56.349,310.453,55.248999999999995,239.21,32.166,91.12899999999999,149.866,240.517,149.05,221.28,152.561,103.361,171.93900000000002,121.404,167.25400000000002,226.06,125.319,205.18200000000002,129.901,253.946,126.889,105.744,140.082,157.841,133.361,116.355,142.911,149.80200000000002,105.891,292.699,103.38600000000001,128.627,105.928,217.37099999999998,115.99600000000001,228.14700000000002,116.887,160.058,112.53,268.94,112.78200000000001,201.618,120.086,131.998,120.348,142.447,119.751,74.27600000000001,119.009,123.319,118.069,41.856,51.976000000000006,50.095,88.251,,,,,,
175.75,703.0,,295.688,87.381,165.518,80.793,295.145,79.594,110.33,81.672,350.404,88.09100000000001,190.977,98.351,309.69,96.165,152.27,97.36200000000001,73.843,99.13,338.311,64.891,35.139,61.369,52.88399999999999,59.858999999999995,113.46600000000001,67.819,67.312,75.405,128.666,74.339,40.26,73.307,46.723,72.91199999999999,24.868000000000002,72.926,146.32,78.513,313.983,79.186,157.07299999999998,75.038,243.102,42.717,232.157,44.608999999999995,26.425,56.592,247.078,56.489,325.337,56.346000000000004,310.504,55.288000000000004,239.22799999999998,32.166,91.12700000000001,149.859,240.515,149.047,221.25599999999997,152.55700000000002,103.363,171.94099999999997,121.389,167.22799999999998,226.045,125.31200000000001,205.172,129.885,253.96099999999998,126.88799999999999,105.736,140.093,158.351,133.416,116.34,142.922,149.796,105.898,292.699,103.39200000000001,128.66299999999998,105.90700000000001,217.34900000000002,116.01700000000001,228.15099999999998,116.88600000000001,160.065,112.52600000000001,268.982,112.71,201.58700000000002,120.135,132.011,120.34299999999999,142.523,119.74,74.33800000000001,119.031,123.31299999999999,118.087,41.888000000000005,52.091,50.119,88.148,270.072,94.95299999999999,,,,
176.0,704.0,,295.697,87.375,165.55,80.789,295.297,79.59100000000001,110.366,81.744,350.374,88.148,191.025,98.34700000000001,309.694,96.162,152.32,97.36,73.597,99.198,338.339,64.89,35.17,61.29,52.885,59.887,113.43799999999999,67.847,67.346,75.406,128.721,74.312,40.273,73.307,46.736999999999995,72.907,24.895,72.953,146.328,78.513,313.945,79.193,157.089,75.033,243.085,42.638000000000005,232.165,44.617,26.581,56.563,247.238,56.658,325.33,56.353,310.48900000000003,55.443999999999996,239.24900000000002,32.187,91.115,149.851,240.51,149.05700000000002,221.25900000000001,152.556,103.365,171.95,121.434,167.227,225.957,125.3,205.176,129.868,253.96099999999998,126.899,105.74,140.096,158.22,133.34799999999998,116.346,142.93200000000002,149.8,105.904,292.70099999999996,103.391,128.651,105.876,217.37599999999998,116.039,228.166,116.89200000000001,160.07,112.515,269.028,112.691,201.61599999999999,120.178,132.009,120.344,142.39700000000002,119.765,74.27,119.068,123.277,118.124,41.872,52.082,50.183,88.12200000000001,270.166,95.132,,,,
176.25,705.0,,295.691,87.376,165.56400000000002,80.791,295.30400000000003,79.528,110.35799999999999,81.545,350.42900000000003,88.20200000000001,191.011,98.421,309.70099999999996,96.156,152.30100000000002,97.345,74.46600000000001,98.973,338.342,64.87100000000001,35.263000000000005,61.291000000000004,52.883,59.864,113.428,67.857,67.355,75.4,128.836,74.148,40.238,73.301,46.74,72.907,24.886999999999997,72.93,146.34,78.505,313.953,79.226,157.10399999999998,75.044,243.123,42.623999999999995,232.16299999999998,44.622,26.758000000000003,56.625,247.18599999999998,56.658,325.33299999999997,56.352,310.547,55.472,239.245,32.181999999999995,91.145,149.863,240.498,149.056,221.25099999999998,152.543,103.367,171.94400000000002,121.45100000000001,167.25,225.949,125.31299999999999,205.15599999999998,129.83100000000002,253.987,126.934,105.74,140.092,158.10299999999998,133.29399999999998,116.34299999999999,142.946,149.80100000000002,105.906,292.723,103.396,128.65200000000002,105.87,217.407,116.04799999999999,228.19099999999997,116.89200000000001,160.076,112.501,269.026,112.69,201.66,120.213,132.011,120.352,142.411,119.74700000000001,74.347,119.04700000000001,123.36399999999999,118.109,41.902,52.107,50.276,88.17,270.077,95.00299999999999,,,,
176.5,706.0,,295.691,87.375,165.576,80.777,295.106,79.587,110.445,81.598,350.45099999999996,88.177,191.015,98.421,309.689,96.161,152.35299999999998,97.365,74.368,98.90100000000001,338.36400000000003,64.882,35.332,61.132,52.875,59.86600000000001,113.396,67.84,67.382,75.411,128.912,74.027,40.227,73.266,46.75899999999999,72.91199999999999,24.898000000000003,72.911,146.341,78.5,313.971,79.21600000000001,157.116,75.066,243.13400000000001,42.673,232.158,44.633,26.923000000000002,56.66,247.162,56.681999999999995,325.35200000000003,56.373000000000005,310.491,55.473,239.222,32.185,91.117,149.82399999999998,240.49599999999998,149.04399999999998,221.245,152.559,103.37799999999999,171.94299999999998,121.473,167.257,225.852,125.3,205.162,129.816,253.997,126.956,105.745,140.082,158.816,133.303,116.361,142.931,149.791,105.92200000000001,292.72700000000003,103.39,128.629,105.889,217.39,116.046,228.205,116.876,160.1,112.485,269.069,112.681,201.543,120.148,132.015,120.351,142.453,119.73299999999999,74.374,119.051,123.399,118.11,41.833999999999996,52.108000000000004,50.333,88.245,270.16200000000003,95.025,,,,
176.75,707.0,,295.687,87.37200000000001,165.6,80.765,295.002,79.6,110.46700000000001,81.628,350.431,88.304,190.96900000000002,98.428,309.683,96.164,152.374,97.351,74.53699999999999,98.84299999999999,338.355,64.86,35.294000000000004,61.151,52.879,59.846000000000004,113.406,67.822,67.388,75.4,128.89600000000002,74.064,40.178000000000004,73.26899999999999,46.751000000000005,72.92,24.921,72.923,146.343,78.499,313.981,79.212,157.128,75.04899999999999,243.15,42.72,232.141,44.62,26.932,56.653999999999996,247.162,56.633,325.384,56.365,310.565,55.383,239.25099999999998,32.214,91.095,149.8,240.489,149.036,221.24599999999998,152.509,103.37700000000001,171.93599999999998,121.501,167.274,225.85299999999998,125.285,205.185,129.833,254.02900000000002,126.964,105.751,140.079,158.901,133.278,116.351,142.92,149.787,105.917,292.72700000000003,103.374,128.631,105.889,217.44400000000002,116.05,228.22400000000002,116.866,160.10399999999998,112.47200000000001,269.103,112.649,201.55599999999998,120.165,132.029,120.352,142.481,119.756,74.38,119.037,123.397,118.12799999999999,41.803000000000004,52.081,50.325,88.20200000000001,270.151,95.125,,,,
